,Observation Count,Mean,Median,Standard Deviation,Min,1%,5%,10%,25%,50%,75%,90%,95%,99%,Max
LTC Opening Price ($),4893.0,106.53733088085019,84.8,65.31861004539775,22.98,29.5884,35.352000000000004,42.788000000000004,54.24,84.8,147.9,196.7,228.89199999999994,305.29159999999996,401.24
LTC High Price ($),4893.0,109.28681994686288,87.19,67.78672574258718,23.49,30.5912,37.192,43.402,55.27,87.19,151.2,202.184,236.0,320.79959999999994,413.49
LTC Low Price ($),4893.0,103.47403433476394,83.0,62.57727248087106,22.32,28.639599999999998,34.062,42.074000000000005,53.28,83.0,143.8,191.574,220.75999999999985,292.23639999999995,387.04
LTC Close Price ($),4893.0,106.49572041692214,84.79,65.2780203213761,22.98,29.5884,35.352000000000004,42.788000000000004,54.24,84.79,147.83,196.69799999999998,228.75999999999996,305.29159999999996,401.24
