TIMESTAMP,QTUM_CLOSE_PRICE_USD,QTUM_OPEN_PRICE_USD,QTUM_HIGH_PRICE_USD,QTUM_LOW_PRICE_USD
2019-03-29,2.7071,2.6448,2.7197,2.6047
2019-03-30,2.7884,2.7085,2.8517,2.6488
2019-03-31,2.9309,2.7884,3.108,2.7533
2019-04-01,2.9701,2.9309,3.0705,2.8814
2019-04-02,3.2767,2.9672,3.2922,2.8288
2019-04-03,3.204,3.2762,3.568,3.0796
2019-04-04,3.1801,3.2039,3.402,3.0419
2019-04-05,3.3647,3.1803,3.433,3.1699
2019-04-06,3.2778,3.3618,3.3696,3.2298
2019-04-07,3.6133,3.2777,3.6853,3.2657
2019-04-08,3.4501,3.6136,3.6661,3.2587
2019-04-09,3.2855,3.4503,3.4548,3.232
2019-04-10,3.2868,3.2857,3.4254,3.2707
2019-04-11,2.9132,3.2868,3.3361,2.7283
2019-04-12,2.9517,2.9135,2.9955,2.7732
2019-04-13,2.8715,2.9519,2.9721,2.8592
2019-04-14,2.9309,2.8738,2.9437,2.8109
2019-04-15,2.7877,2.931,2.9843,2.7733
2019-04-16,2.8667,2.7865,2.8764,2.7589
2019-04-17,2.8278,2.8667,2.8924,2.8005
2019-04-18,2.93,2.8277,2.9872,2.827
2019-04-19,2.8867,2.9298,2.9327,2.8499
2019-04-20,2.8456,2.8869,2.9405,2.8184
2019-04-21,2.6985,2.8456,2.8714,2.597
2019-04-22,2.7487,2.6985,2.7726,2.6513
2019-04-23,2.6415,2.7487,2.807,2.6408
2019-04-24,2.4941,2.6413,2.667,2.3992
2019-04-25,2.3448,2.4941,2.5294,2.2904
2019-04-26,2.3822,2.3449,2.4339,2.2811
2019-04-27,2.4009,2.3822,2.4248,2.3412
2019-04-28,2.3774,2.4009,2.4092,2.3544
2019-04-29,2.3099,2.3773,2.4212,2.2621
2019-04-30,2.4283,2.31,2.4373,2.2782
2019-05-01,2.4427,2.4281,2.4868,2.3656
2019-05-02,2.6026,2.4427,2.7948,2.4197
2019-05-03,2.6114,2.6026,2.6881,2.5349
2019-05-04,2.4871,2.6114,2.6974,2.3755
2019-05-05,2.4547,2.4873,2.5282,2.4168
2019-05-06,2.4218,2.4547,2.456,2.321
2019-05-07,2.391,2.4235,2.5061,2.3777
2019-05-08,2.422,2.391,2.4681,2.3496
2019-05-09,2.3483,2.422,2.4831,2.3038
2019-05-10,2.3557,2.3482,2.3797,2.3031
2019-05-11,2.5591,2.3557,2.67,2.3432
2019-05-12,2.4185,2.5584,2.6061,2.3582
2019-05-13,2.4902,2.4185,2.5517,2.3846
2019-05-14,2.7884,2.4902,2.822,2.4833
2019-05-15,3.2555,2.788,3.2804,2.7803
2019-05-16,3.1391,3.2565,3.5204,2.9703
2019-05-17,2.8852,3.1391,3.1567,2.7109
2019-05-18,2.8187,2.8852,2.9314,2.7416
2019-05-19,3.1375,2.819,3.1985,2.8146
2019-05-20,3.0968,3.1375,3.1838,2.8908
2019-05-21,3.1542,3.0969,3.2475,3.0258
2019-05-22,2.8595,3.1542,3.1724,2.8238
2019-05-23,2.8733,2.8579,2.8999,2.726
2019-05-24,2.9192,2.8733,3.0373,2.8416
2019-05-25,2.8953,2.9192,2.9489,2.8657
2019-05-26,3.0623,2.8956,3.0736,2.8151
2019-05-27,3.2012,3.0619,3.2623,3.0214
2019-05-28,3.2232,3.2001,3.2985,3.0824
2019-05-29,3.2959,3.2232,3.4206,3.0188
2019-05-30,3.1175,3.2953,3.5641,3.0331
2019-05-31,3.299,3.1175,3.3298,3.0188
2019-06-01,3.5086,3.299,3.7915,3.2739
2019-06-02,3.61,3.5089,3.6673,3.4601
2019-06-03,3.1607,3.61,3.6145,3.1311
2019-06-04,2.9603,3.1607,3.1755,2.8749
2019-06-05,3.0212,2.9603,3.0615,2.908
2019-06-06,2.9998,3.0212,3.0348,2.8731
2019-06-07,3.1323,2.9998,3.2262,2.9685
2019-06-08,2.9896,3.1311,3.1994,2.9762
2019-06-09,2.9214,2.9902,3.0538,2.8468
2019-06-10,3.2079,2.9214,3.3818,2.8701
2019-06-11,3.1329,3.2079,3.2736,3.0365
2019-06-12,3.2103,3.1328,3.2441,3.0996
2019-06-13,3.3092,3.2104,3.4841,3.1515
2019-06-14,3.4062,3.3098,3.513,2.7985
2019-06-15,3.5105,3.4062,3.5991,3.3973
2019-06-16,3.6516,3.511,3.7233,3.4582
2019-06-17,3.6471,3.651,3.7725,3.54
2019-06-18,3.5667,3.6447,3.6511,3.5356
2019-06-19,3.5744,3.5667,3.6969,3.5189
2019-06-20,3.5017,3.5743,3.5853,3.3615
2019-06-21,3.5829,3.5029,3.5996,3.4497
2019-06-22,3.9258,3.5827,4.1482,3.558
2019-06-23,3.8869,3.9272,4.1356,3.8509
2019-06-24,4.1752,3.8871,4.2824,3.767
2019-06-25,5.2977,4.1755,5.4123,4.0696
2019-06-26,5.2398,5.2969,5.9382,4.8175
2019-06-27,4.3731,5.2375,5.554,4.131
2019-06-28,5.2985,4.3764,5.2999,4.3392
2019-06-29,5.5814,5.294,5.8175,5.0926
2019-06-30,4.9127,5.5814,5.6074,4.8941
2019-07-01,4.92,4.9128,5.1201,4.5107
2019-07-02,5.2961,4.9205,5.3844,4.3708
2019-07-03,5.1718,5.2639,5.3525,4.9029
2019-07-04,4.8297,5.1721,5.1734,4.7679
2019-07-05,4.7251,4.8298,4.9403,4.6984
2019-07-06,4.7783,4.7274,4.9206,4.7273
2019-07-07,4.8439,4.7783,4.8459,4.6923
2019-07-08,4.9952,4.844,5.0472,4.7963
2019-07-09,4.7883,4.995,4.9952,4.7246
2019-07-10,4.2315,4.7882,4.8382,4.0408
2019-07-11,3.571,4.2315,4.2333,3.3294
2019-07-12,3.8283,3.571,3.8661,3.4788
2019-07-13,3.5792,3.8293,3.8415,3.4186
2019-07-14,3.069,3.5791,3.6262,3.0347
2019-07-15,3.1781,3.0683,3.3306,2.8009
2019-07-16,2.6798,3.1774,3.2176,2.6629
2019-07-17,2.7841,2.6798,2.9161,2.5481
2019-07-18,3.0877,2.7856,3.1337,2.7231
2019-07-19,3.1631,3.0877,3.1908,2.9356
2019-07-20,3.2852,3.163,3.3912,3.0713
2019-07-21,3.2376,3.2852,3.3632,3.1144
2019-07-22,3.0463,3.2373,3.2799,2.9935
2019-07-23,2.85,3.0459,3.0545,2.8348
2019-07-24,2.9501,2.8499,3.024,2.7041
2019-07-25,3.0777,2.9501,3.1467,2.9444
2019-07-26,3.103,3.0756,3.1254,2.9538
2019-07-27,2.8974,3.1029,3.1671,2.8317
2019-07-28,2.9022,2.8975,2.9278,2.7577
2019-07-29,2.8861,2.902,2.9618,2.8217
2019-07-30,2.8807,2.8861,2.9142,2.8299
2019-07-31,3.063,2.8807,3.107,2.8803
2019-08-01,3.0238,3.0628,3.067,2.9265
2019-08-02,2.9997,3.0238,3.0888,2.9618
2019-08-03,3.0449,2.9997,3.097,2.9912
2019-08-04,3.0148,3.0449,3.0685,2.9722
2019-08-05,3.0899,3.0149,3.1969,3.0125
2019-08-06,2.9301,3.0899,3.3425,2.9052
2019-08-07,2.9151,2.9304,2.9934,2.8856
2019-08-08,2.8125,2.9156,2.9179,2.7321
2019-08-09,2.6296,2.8101,2.8177,2.579
2019-08-10,2.6618,2.6295,2.719,2.5777
2019-08-11,2.7758,2.6619,2.8465,2.6231
2019-08-12,2.7039,2.7748,2.7781,2.6763
2019-08-13,2.6423,2.7039,2.7081,2.5794
2019-08-14,2.3408,2.6421,2.6568,2.3328
2019-08-15,2.3827,2.3409,2.4223,2.2085
2019-08-16,2.2958,2.3824,2.3941,2.2398
2019-08-17,2.4566,2.2964,2.4624,2.2756
2019-08-18,2.5531,2.4569,2.6793,2.407
2019-08-19,2.6933,2.5532,2.7475,2.5311
2019-08-20,2.6111,2.6925,2.7485,2.5185
2019-08-21,2.4883,2.6121,2.6178,2.4063
2019-08-22,2.537,2.4885,2.6074,2.3892
2019-08-23,2.6036,2.537,2.636,2.5026
2019-08-24,2.5414,2.6022,2.6486,2.4832
2019-08-25,2.536,2.5414,2.6024,2.4868
2019-08-26,2.5338,2.536,2.6094,2.5126
2019-08-27,2.476,2.5338,2.5385,2.4308
2019-08-28,2.2267,2.4762,2.479,2.1855
2019-08-29,2.1054,2.2267,2.2267,2.0526
2019-08-30,2.1263,2.106,2.1856,2.0647
2019-08-31,2.0946,2.1264,2.1397,2.0519
2019-09-01,2.0974,2.0941,2.119,2.0619
2019-09-02,2.146,2.0974,2.157,2.0509
2019-09-03,2.1514,2.146,2.1995,2.1048
2019-09-04,2.0857,2.1513,2.1578,2.0723
2019-09-05,2.0182,2.0857,2.0918,1.9887
2019-09-06,1.946,2.0182,2.0699,1.9341
2019-09-07,2.0245,1.9485,2.041,1.8832
2019-09-08,2.1281,2.0245,2.1468,2.0184
2019-09-09,2.0808,2.1281,2.1281,1.994
2019-09-10,2.0242,2.0811,2.1273,2.0071
2019-09-11,1.9931,2.0242,2.0508,1.9615
2019-09-12,2.0041,1.992,2.0174,1.9603
2019-09-13,2.0101,2.0041,2.0414,1.9903
2019-09-14,2.0546,2.0101,2.0777,1.9912
2019-09-15,2.0624,2.0545,2.0962,2.0305
2019-09-16,2.046,2.0635,2.1076,1.9866
2019-09-17,2.1061,2.0448,2.1594,2.0137
2019-09-18,2.2665,2.107,2.3107,2.1007
2019-09-19,2.2092,2.2675,2.2675,2.0764
2019-09-20,2.1989,2.2094,2.2185,2.1494
2019-09-21,2.1427,2.199,2.205,2.1306
2019-09-22,2.0962,2.1435,2.1503,2.0562
2019-09-23,1.9687,2.0962,2.1058,1.9616
2019-09-24,1.5718,1.9687,2.0038,1.57
2019-09-25,1.6418,1.5718,1.8365,1.5567
2019-09-26,1.601,1.6417,1.6796,1.5057
2019-09-27,1.6242,1.6013,1.6484,1.543
2019-09-28,1.6585,1.6241,1.6828,1.5997
2019-09-29,1.633,1.6585,1.662,1.5629
2019-09-30,1.7066,1.6322,1.7203,1.5664
2019-10-01,1.6867,1.7067,1.7566,1.674
2019-10-02,1.7061,1.6867,1.7079,1.6452
2019-10-03,1.6811,1.7061,1.7157,1.6415
2019-10-04,1.695,1.6811,1.7342,1.6437
2019-10-05,1.7167,1.6945,1.7281,1.6705
2019-10-06,1.6959,1.7167,1.7277,1.6695
2019-10-07,1.7921,1.696,1.8148,1.6759
2019-10-08,1.8042,1.7921,1.8468,1.7619
2019-10-09,1.8631,1.8044,1.8845,1.7906
2019-10-10,1.7987,1.8629,1.8671,1.7744
2019-10-11,1.7841,1.7987,1.8397,1.7532
2019-10-12,1.7769,1.7841,1.8193,1.7675
2019-10-13,1.7926,1.7769,1.8183,1.7668
2019-10-14,1.8233,1.7924,1.8274,1.7715
2019-10-15,1.7418,1.8233,1.8379,1.7291
2019-10-16,1.6764,1.7418,1.7596,1.6101
2019-10-17,1.7387,1.6764,1.767,1.6507
2019-10-18,1.6977,1.7386,1.7527,1.6477
2019-10-19,1.6861,1.6971,1.7036,1.6611
2019-10-20,1.7166,1.686,1.7339,1.6608
2019-10-21,1.7066,1.717,1.7317,1.6814
2019-10-22,1.6682,1.7066,1.7172,1.6633
2019-10-23,1.5547,1.6681,1.6737,1.499
2019-10-24,1.5885,1.5545,1.6181,1.5122
2019-10-25,1.773,1.5883,1.7965,1.5626
2019-10-26,1.8272,1.773,1.9055,1.744
2019-10-27,2.3174,1.8294,2.4117,1.7885
2019-10-28,2.3093,2.3184,2.7615,2.2239
2019-10-29,2.3014,2.3088,2.3947,2.2344
2019-10-30,2.1929,2.302,2.3535,2.0944
2019-10-31,2.1459,2.1929,2.2281,2.0716
2019-11-01,2.1535,2.1472,2.1761,2.0754
2019-11-02,2.1836,2.1534,2.2369,2.1402
2019-11-03,2.132,2.1845,2.1882,2.084
2019-11-04,2.2666,2.1333,2.2789,2.0647
2019-11-05,2.2551,2.2666,2.2759,2.176
2019-11-06,2.2834,2.2563,2.3475,2.2329
2019-11-07,2.2045,2.2829,2.3077,2.1579
2019-11-08,2.1537,2.2045,2.2319,2.0743
2019-11-09,2.1379,2.1537,2.1674,2.1013
2019-11-10,2.1879,2.1379,2.1998,2.1046
2019-11-11,2.1122,2.1879,2.1923,2.074
2019-11-12,2.247,2.1122,2.2561,2.093
2019-11-13,2.2661,2.247,2.3071,2.1737
2019-11-14,2.3102,2.2661,2.38,2.2157
2019-11-15,2.1725,2.311,2.3549,2.1149
2019-11-16,2.1411,2.1724,2.1888,2.1297
2019-11-17,2.1258,2.1414,2.1709,2.0949
2019-11-18,1.9654,2.1258,2.1303,1.9224
2019-11-19,1.9238,1.966,1.9701,1.8508
2019-11-20,1.8952,1.9238,1.9711,1.8692
2019-11-21,1.7857,1.8952,1.9031,1.7027
2019-11-22,1.6628,1.786,1.806,1.5423
2019-11-23,1.7393,1.6628,1.7558,1.6258
2019-11-24,1.6063,1.7391,1.7503,1.5886
2019-11-25,1.6138,1.6063,1.6941,1.4661
2019-11-26,1.668,1.6138,1.6742,1.6129
2019-11-27,1.7113,1.6679,1.7436,1.5589
2019-11-28,1.8023,1.7113,1.883,1.7108
2019-11-29,1.8764,1.8014,1.9117,1.795
2019-11-30,1.793,1.8769,1.9,1.7666
2019-12-01,1.784,1.793,1.823,1.7133
2019-12-02,1.7534,1.784,1.7945,1.7103
2019-12-03,1.7575,1.7539,1.7791,1.73
2019-12-04,1.709,1.7575,1.7737,1.6706
2019-12-05,1.7302,1.709,1.7436,1.6748
2019-12-06,1.7468,1.7301,1.7531,1.6999
2019-12-07,1.743,1.7466,1.7705,1.7332
2019-12-08,1.7459,1.743,1.7629,1.7129
2019-12-09,1.7328,1.7457,1.7777,1.7189
2019-12-10,1.7415,1.7328,1.7592,1.6812
2019-12-11,1.7404,1.7411,1.7506,1.7015
2019-12-12,1.8202,1.7407,1.8345,1.7076
2019-12-13,1.863,1.8202,1.9524,1.7907
2019-12-14,1.7566,1.8634,1.8784,1.7546
2019-12-15,1.7554,1.7566,1.7888,1.6987
2019-12-16,1.6563,1.7555,1.7633,1.6461
2019-12-17,1.5291,1.656,1.6647,1.5039
2019-12-18,1.6785,1.5289,1.7114,1.4974
2019-12-19,1.6624,1.6778,1.6935,1.5972
2019-12-20,1.6592,1.6622,1.679,1.6202
2019-12-21,1.6178,1.6592,1.6609,1.607
2019-12-22,1.6784,1.6179,1.6794,1.6095
2019-12-23,1.6139,1.6784,1.6966,1.6076
2019-12-24,1.6075,1.6139,1.6289,1.5889
2019-12-25,1.5897,1.6075,1.6102,1.552
2019-12-26,1.5899,1.5897,1.6433,1.5596
2019-12-27,1.6008,1.5899,1.6199,1.5603
2019-12-28,1.6281,1.6011,1.6509,1.5991
2019-12-29,1.6661,1.6276,1.7043,1.6118
2019-12-30,1.6402,1.6665,1.6785,1.6103
2019-12-31,1.6111,1.6399,1.6399,1.5882
2020-01-01,1.6039,1.6111,1.6317,1.5973
2020-01-02,1.5386,1.6036,1.6119,1.5287
2020-01-03,1.6318,1.5382,1.6408,1.5102
2020-01-04,1.6412,1.6318,1.6501,1.5962
2020-01-05,1.6297,1.6412,1.6716,1.6168
2020-01-06,1.7388,1.6297,1.7412,1.6212
2020-01-07,1.7329,1.7389,1.7678,1.6616
2020-01-08,1.6813,1.7326,1.765,1.6538
2020-01-09,1.6371,1.6811,1.687,1.6146
2020-01-10,1.7307,1.6371,1.7384,1.6093
2020-01-11,1.7293,1.7307,1.8085,1.7057
2020-01-12,1.7526,1.7345,1.8019,1.7215
2020-01-13,1.7043,1.7526,1.7567,1.6732
2020-01-14,1.9203,1.703,1.9557,1.696
2020-01-15,1.9737,1.9203,2.1071,1.8768
2020-01-16,1.9365,1.9738,2.0132,1.8522
2020-01-17,2.0928,1.9365,2.2111,1.8884
2020-01-18,2.0346,2.0928,2.1242,1.9663
2020-01-19,1.9324,2.036,2.0919,1.8676
2020-01-20,1.9222,1.9324,1.9483,1.8541
2020-01-21,1.9512,1.9222,1.9767,1.8912
2020-01-22,1.9928,1.9513,2.0351,1.9426
2020-01-23,1.8906,1.9928,1.9978,1.8368
2020-01-24,1.8902,1.8906,1.9248,1.8005
2020-01-25,1.8639,1.8902,1.9039,1.8425
2020-01-26,1.9355,1.8637,1.9519,1.8519
2020-01-27,1.9982,1.9355,2.039,1.9288
2020-01-28,2.0523,1.9982,2.072,1.9894
2020-01-29,2.066,2.0523,2.1272,2.0231
2020-01-30,2.1743,2.066,2.2013,2.0243
2020-01-31,2.1145,2.1729,2.1881,2.0605
2020-02-01,2.1908,2.1145,2.2162,2.1068
2020-02-02,2.2585,2.1898,2.3868,2.1382
2020-02-03,2.2909,2.2584,2.3718,2.2293
2020-02-04,2.3058,2.2907,2.3335,2.2907
2020-02-05,2.4377,2.3058,2.4666,2.2833
2020-02-06,2.5425,2.4324,2.571,2.3778
2020-02-07,2.5749,2.5423,2.6499,2.4954
2020-02-08,2.5865,2.5749,2.6326,2.4307
2020-02-09,2.6956,2.5866,2.723,2.5749
2020-02-10,2.5997,2.6958,2.7071,2.4843
2020-02-11,2.7008,2.5995,2.7381,2.5143
2020-02-12,2.8069,2.7008,2.8987,2.6949
2020-02-13,2.8443,2.8066,2.966,2.7454
2020-02-14,3.029,2.8444,3.0497,2.7815
2020-02-15,2.6884,3.0291,3.0653,2.5943
2020-02-16,2.4987,2.689,2.8381,2.2272
2020-02-17,2.5028,2.4975,2.5411,2.2793
2020-02-18,2.6347,2.5022,2.6609,2.3965
2020-02-19,2.4449,2.6347,2.7338,2.4341
2020-02-20,2.3903,2.4445,2.4795,2.2933
2020-02-21,2.4159,2.3925,2.4706,2.3607
2020-02-22,2.3916,2.4159,2.432,2.347
2020-02-23,2.4909,2.3907,2.5037,2.3887
2020-02-24,2.3593,2.4906,2.503,2.2843
2020-02-25,2.3819,2.3588,2.6146,2.3129
2020-02-26,2.0972,2.3836,2.4169,2.0437
2020-02-27,2.1219,2.0973,2.239,1.9945
2020-02-28,2.088,2.1219,2.1854,1.9947
2020-02-29,2.0266,2.0812,2.1349,2.0185
2020-03-01,2.032,2.0267,2.0991,1.9816
2020-03-02,2.1806,2.032,2.2128,2.0153
2020-03-03,2.1461,2.1806,2.1817,2.0947
2020-03-04,2.1531,2.1465,2.177,2.09
2020-03-05,2.1949,2.1531,2.251,2.1474
2020-03-06,2.314,2.1949,2.3144,2.18
2020-03-07,2.2086,2.314,2.3267,2.1937
2020-03-08,1.9078,2.2099,2.21,1.8939
2020-03-09,1.9435,1.9047,1.9755,1.8103
2020-03-10,1.9499,1.9433,1.9809,1.879
2020-03-11,1.9432,1.9499,1.9811,1.819
2020-03-12,1.0448,1.9433,1.9562,1.0162
2020-03-13,1.252,1.038,1.3351,0.7265
2020-03-14,1.1742,1.2607,1.2634,1.156
2020-03-15,1.2109,1.1741,1.2667,1.1608
2020-03-16,1.0488,1.211,1.2126,0.9171
2020-03-17,1.1035,1.0489,1.1558,1.0321
2020-03-18,1.109,1.1029,1.1221,1.0182
2020-03-19,1.2609,1.1088,1.3105,1.0952
2020-03-20,1.2312,1.2608,1.3696,1.1362
2020-03-21,1.2399,1.2312,1.2877,1.1734
2020-03-22,1.148,1.2399,1.2781,1.1355
2020-03-23,1.2331,1.1479,1.2554,1.1321
2020-03-24,1.2735,1.2331,1.2922,1.212
2020-03-25,1.2597,1.2735,1.2741,1.2077
2020-03-26,1.2761,1.2596,1.2814,1.2194
2020-03-27,1.2034,1.2753,1.2877,1.2033
2020-03-28,1.2107,1.2034,1.2312,1.1541
2020-03-29,1.1505,1.2106,1.222,1.1433
2020-03-30,1.2015,1.1496,1.2232,1.1463
2020-03-31,1.2142,1.2015,1.2361,1.1861
2020-04-01,1.2226,1.2141,1.2278,1.172
2020-04-02,1.2696,1.2226,1.3077,1.2157
2020-04-03,1.2667,1.2701,1.2983,1.2425
2020-04-04,1.2872,1.2667,1.295,1.2462
2020-04-05,1.261,1.2871,1.2965,1.2445
2020-04-06,1.4098,1.2611,1.4101,1.2591
2020-04-07,1.3723,1.4098,1.4421,1.3539
2020-04-08,1.4951,1.3723,1.5081,1.3626
2020-04-09,1.4757,1.5035,1.5189,1.431
2020-04-10,1.3406,1.4756,1.4983,1.2988
2020-04-11,1.345,1.3405,1.3882,1.3105
2020-04-12,1.3585,1.345,1.4226,1.322
2020-04-13,1.3408,1.3585,1.3597,1.2943
2020-04-14,1.3282,1.3408,1.3609,1.3179
2020-04-15,1.2959,1.3283,1.3604,1.2897
2020-04-16,1.3984,1.2958,1.4288,1.2638
2020-04-17,1.3822,1.3981,1.4109,1.3687
2020-04-18,1.4346,1.3822,1.4491,1.3783
2020-04-19,1.3943,1.4346,1.4406,1.3761
2020-04-20,1.3138,1.3929,1.4235,1.2985
2020-04-21,1.3155,1.3138,1.3433,1.2962
2020-04-22,1.3678,1.3163,1.3825,1.3061
2020-04-23,1.3858,1.3678,1.424,1.3377
2020-04-24,1.4291,1.3856,1.4608,1.3836
2020-04-25,1.4822,1.4291,1.529,1.4036
2020-04-26,1.5272,1.4822,1.5578,1.4721
2020-04-27,1.5007,1.5272,1.5472,1.4509
2020-04-28,1.5261,1.5007,1.5369,1.4628
2020-04-29,1.6312,1.526,1.6483,1.5228
2020-04-30,1.5423,1.6312,1.7123,1.5093
2020-05-01,1.5865,1.5423,1.6468,1.5303
2020-05-02,1.6444,1.5865,1.6561,1.5802
2020-05-03,1.586,1.6444,1.6699,1.5503
2020-05-04,1.5649,1.5858,1.6021,1.4688
2020-05-05,1.5482,1.5569,1.5876,1.5144
2020-05-06,1.5077,1.5483,1.5889,1.4974
2020-05-07,1.5887,1.5082,1.6216,1.493
2020-05-08,1.6518,1.5902,1.6921,1.5462
2020-05-09,1.5933,1.6518,1.7079,1.5866
2020-05-10,1.4462,1.5933,1.6032,1.3688
2020-05-11,1.4124,1.446,1.4793,1.3597
2020-05-12,1.4719,1.4006,1.4759,1.3942
2020-05-13,1.4872,1.472,1.5031,1.4531
2020-05-14,1.5358,1.4872,1.5399,1.4592
2020-05-15,1.5059,1.5369,1.5638,1.484
2020-05-16,1.539,1.5049,1.5489,1.4909
2020-05-17,1.5474,1.5385,1.5811,1.5346
2020-05-18,1.5787,1.5471,1.6063,1.5436
2020-05-19,1.5817,1.5786,1.5843,1.5279
2020-05-20,1.5753,1.5818,1.6193,1.5485
2020-05-21,1.4961,1.5753,1.5901,1.4609
2020-05-22,1.7596,1.4963,1.8149,1.4832
2020-05-23,1.6689,1.7596,1.7839,1.6616
2020-05-24,1.5627,1.669,1.7341,1.5625
2020-05-25,1.6559,1.5627,1.6604,1.5537
2020-05-26,1.6581,1.6559,1.6732,1.578
2020-05-27,1.6355,1.6581,1.683,1.6108
2020-05-28,1.6881,1.6356,1.6974,1.6171
2020-05-29,1.6888,1.6881,1.7165,1.6518
2020-05-30,1.8017,1.6888,1.8096,1.6654
2020-05-31,1.7499,1.8017,1.8404,1.7268
2020-06-01,1.8909,1.7499,1.9054,1.7375
2020-06-02,1.7967,1.8909,1.9219,1.715
2020-06-03,1.8297,1.7967,1.8343,1.7553
2020-06-04,1.8387,1.8298,1.8764,1.7747
2020-06-05,1.7978,1.8387,1.8527,1.7922
2020-06-06,1.8477,1.7978,1.8536,1.7731
2020-06-07,1.8067,1.8478,1.8547,1.7465
2020-06-08,1.8248,1.8068,1.8396,1.7977
2020-06-09,1.8048,1.8256,1.8365,1.7946
2020-06-10,1.8627,1.8048,1.875,1.8013
2020-06-11,1.6905,1.8627,1.9431,1.6802
2020-06-12,1.7454,1.6884,1.7856,1.6683
2020-06-13,1.7789,1.7452,1.7811,1.7111
2020-06-14,1.7209,1.7789,1.7799,1.7051
2020-06-15,1.6743,1.7212,1.7215,1.5646
2020-06-16,1.7353,1.6743,1.7413,1.6573
2020-06-17,1.7094,1.7353,1.7361,1.6618
2020-06-18,1.6812,1.7094,1.7186,1.6485
2020-06-19,1.6753,1.6812,1.6913,1.6396
2020-06-20,1.6798,1.6753,1.6838,1.6312
2020-06-21,1.7285,1.6798,1.7935,1.6537
2020-06-22,1.8381,1.7285,1.8399,1.723
2020-06-23,1.7954,1.8381,1.8473,1.7736
2020-06-24,1.7358,1.7955,1.8391,1.6988
2020-06-25,1.7185,1.7353,1.7417,1.6614
2020-06-26,1.678,1.7185,1.7396,1.6566
2020-06-27,1.5779,1.6781,1.7174,1.5186
2020-06-28,1.6188,1.5779,1.6578,1.5422
2020-06-29,1.6715,1.6155,1.698,1.5866
2020-06-30,1.6423,1.6715,1.6826,1.6167
2020-07-01,1.6565,1.6423,1.7035,1.6101
2020-07-02,1.6219,1.6565,1.7267,1.5847
2020-07-03,1.6438,1.6219,1.7246,1.5331
2020-07-04,1.6952,1.6438,1.7369,1.6302
2020-07-05,1.7807,1.6952,1.7835,1.6279
2020-07-06,1.8239,1.7604,1.8299,1.7265
2020-07-07,1.807,1.8239,1.8432,1.7247
2020-07-08,2.0186,1.8064,2.1181,1.7683
2020-07-09,2.1291,2.0186,2.192,1.925
2020-07-10,2.0362,2.1291,2.1371,1.9542
2020-07-11,2.0792,2.0361,2.1211,1.9943
2020-07-12,2.0434,2.0792,2.121,1.9642
2020-07-13,2.2125,2.0434,2.2745,2.0132
2020-07-14,2.3459,2.2123,2.4119,2.1148
2020-07-15,2.2924,2.3459,2.4837,2.2757
2020-07-16,2.3204,2.2924,2.3428,2.1142
2020-07-17,2.392,2.3203,2.4147,2.2693
2020-07-18,2.3653,2.392,2.4137,2.3072
2020-07-19,2.3452,2.3653,2.3822,2.2957
2020-07-20,2.2216,2.3452,2.3452,2.2096
2020-07-21,2.3506,2.2213,2.3587,2.1783
2020-07-22,2.3763,2.3503,2.4039,2.2783
2020-07-23,2.3573,2.3763,2.3967,2.3315
2020-07-24,2.2869,2.3573,2.3573,2.2863
2020-07-25,2.4083,2.287,2.4309,2.2864
2020-07-26,2.3572,2.4088,2.4814,2.309
2020-07-27,2.322,2.3575,2.3679,2.2041
2020-07-28,2.3744,2.3219,2.3927,2.2562
2020-07-29,2.351,2.3507,2.3524,2.3507
2020-07-30,2.3736,2.351,2.4062,2.3187
2020-07-31,2.4184,2.3736,2.4352,2.3447
2020-08-01,2.6514,2.4184,2.6609,2.3973
2020-08-02,2.4029,2.6514,2.7209,2.3445
2020-08-03,2.6202,2.4029,2.6959,2.3747
2020-08-04,2.847,2.6202,2.914,2.6198
2020-08-05,2.774,2.8472,2.8852,2.7402
2020-08-06,2.7604,2.7735,2.8267,2.6677
2020-08-07,2.6417,2.7603,2.7852,2.5489
2020-08-08,2.7554,2.6417,2.7586,2.6106
2020-08-09,2.7161,2.7554,2.7815,2.6371
2020-08-10,2.9296,2.7161,2.9942,2.6991
2020-08-11,2.7228,2.9293,2.9711,2.6053
2020-08-12,2.7986,2.7228,2.8138,2.592
2020-08-13,2.8586,2.7987,2.8751,2.6493
2020-08-14,3.0984,2.8586,3.1658,2.7846
2020-08-15,3.096,3.0984,3.2193,3.0271
2020-08-16,3.3358,3.096,3.4363,2.9627
2020-08-17,3.4169,3.3357,3.566,3.2725
2020-08-18,3.2924,3.418,3.5975,3.2119
2020-08-19,3.2949,3.2925,3.4923,3.0253
2020-08-20,4.0784,3.2949,4.1517,3.2906
2020-08-21,3.7661,4.0791,5.3673,3.7532
2020-08-22,4.1619,3.7661,4.3206,3.4378
2020-08-23,3.9746,4.162,4.3084,3.8283
2020-08-24,3.8192,3.9747,4.1681,3.765
2020-08-25,3.4821,3.8192,3.8643,3.3419
2020-08-26,3.7816,3.4821,3.9949,3.4369
2020-08-27,3.3672,3.7817,3.8753,3.2113
2020-08-28,3.3408,3.3668,3.4678,3.2825
2020-08-29,3.4318,3.3408,3.5204,3.2265
2020-08-30,3.4505,3.4318,3.6683,3.3885
2020-08-31,3.3574,3.4504,3.5334,3.3435
2020-09-01,3.5196,3.3575,3.5934,3.2987
