TIMESTAMP,BPX10720_OPEN_PRICE_USD,BPX10720_HIGH_PRICE_USD,BPX10720_LOW_PRICE_USD,BPX10720_CLOSE_PRICE_USD,BPX10720_VOLUME_USD,BPX10720_DIVIDENDS_USD,BPX10720_STOCK_SPLITS_USD
2021-07-20 00:00:00+00:00,0.00018899999849963933,0.00020900000527035445,0.00010900000052060932,0.00017800000205170363,23908,0.0,0.0
2021-07-21 00:00:00+00:00,0.00017800000205170363,0.00020700000459328294,0.00010699999984353781,0.00011800000356743112,18981,0.0,0.0
2021-07-22 00:00:00+00:00,0.00011800000356743112,0.00020799999765586108,0.00011000000085914508,0.00011300000187475234,17849,0.0,0.0
2021-07-23 00:00:00+00:00,0.00011300000187475234,0.00016900000628083944,0.00011000000085914508,0.00011700000322889537,18538,0.0,0.0
2021-07-24 00:00:00+00:00,0.00011700000322889537,0.00016399999731220305,0.00011000000085914508,0.00015999999595806003,18525,0.0,0.0
2021-07-25 00:00:00+00:00,0.00015999999595806003,0.00019200000679120421,0.00011000000085914508,0.00013800000306218863,19618,0.0,0.0
2021-07-26 00:00:00+00:00,0.00013800000306218863,0.00019700000120792538,0.00013499999477062374,0.00013800000306218863,21669,0.0,0.0
2021-07-27 00:00:00+00:00,0.00013800000306218863,0.000195999993593432,0.00013600000238511711,0.00015700000221841037,21903,0.0,0.0
2021-07-28 00:00:00+00:00,0.00015700000221841037,0.00015700000221841037,0.00013499999477062374,0.00014200000441633165,21495,0.0,0.0
2021-07-29 00:00:00+00:00,0.00014200000441633165,0.00015900000289548188,0.00013600000238511711,0.0001500000071246177,21806,0.0,0.0
2021-07-30 00:00:00+00:00,0.0001500000071246177,0.000155999994603917,0.00011000000085914508,0.00011999999696854502,19619,0.0,0.0
2021-07-31 00:00:00+00:00,0.00011999999696854502,0.00013699999544769526,0.00010900000052060932,0.00011800000356743112,17576,0.0,0.0
2021-08-01 00:00:00+00:00,0.00011800000356743112,0.0001429999974789098,5.0999999075429514e-05,0.00014099999680183828,17451,0.0,0.0
2021-08-02 00:00:00+00:00,0.00014099999680183828,0.00015900000289548188,0.00011100000119768083,0.0001140000022132881,17986,0.0,0.0
