TIMESTAMP,TREAT35287_OPEN_PRICE_USD,TREAT35287_HIGH_PRICE_USD,TREAT35287_LOW_PRICE_USD,TREAT35287_CLOSE_PRICE_USD,TREAT35287_VOLUME_USD,TREAT35287_DIVIDENDS_USD,TREAT35287_STOCK_SPLITS_USD
2025-03-08 00:00:00+00:00,0.0052720000967383385,0.005557000171393156,0.005150999873876572,0.005239000078290701,2864326,0.0,0.0
2025-03-09 00:00:00+00:00,0.005239000078290701,0.005357999820262194,0.004970999900251627,0.0050490000285208225,1803464,0.0,0.0
2025-03-10 00:00:00+00:00,0.0050490000285208225,0.005109999794512987,0.004821000155061483,0.004999000113457441,2584253,0.0,0.0
2025-03-11 00:00:00+00:00,0.004999000113457441,0.005183999892324209,0.004660000093281269,0.005026000086218119,3949988,0.0,0.0
2025-03-12 00:00:00+00:00,0.005026000086218119,0.005057999864220619,0.004730999935418367,0.005007000174373388,3846905,0.0,0.0
2025-03-13 00:00:00+00:00,0.005007000174373388,0.005090000107884407,0.00494900019839406,0.004999000113457441,3878334,0.0,0.0
2025-03-14 00:00:00+00:00,0.004999000113457441,0.005138999782502651,0.004809999838471413,0.004939999897032976,3022148,0.0,0.0
2025-03-15 00:00:00+00:00,0.004939999897032976,0.00508200004696846,0.004832000005990267,0.005028999876230955,4559285,0.0,0.0
2025-03-16 00:00:00+00:00,0.005028999876230955,0.005038999952375889,0.004699999932199717,0.004869000054895878,3189863,0.0,0.0
2025-03-17 00:00:00+00:00,0.004869000054895878,0.0051449998281896114,0.004660000093281269,0.005022000055760145,3480028,0.0,0.0
2025-03-18 00:00:00+00:00,0.005022000055760145,0.005382999777793884,0.004769999999552965,0.005382999777793884,5705426,0.0,0.0
2025-03-19 00:00:00+00:00,0.005382999777793884,0.008310999721288681,0.005001999903470278,0.0064199999906122684,6500275,0.0,0.0
2025-03-20 00:00:00+00:00,0.006415999960154295,0.006655000150203705,0.005735999904572964,0.006206999998539686,4554922,0.0,0.0
2025-03-21 00:00:00+00:00,0.006206999998539686,0.006397000048309565,0.005197000224143267,0.005392999853938818,3341804,0.0,0.0
2025-03-22 00:00:00+00:00,0.005392999853938818,0.005859999917447567,0.0052919997833669186,0.0053610000759363174,3003246,0.0,0.0
2025-03-23 00:00:00+00:00,0.0053610000759363174,0.005520000122487545,0.005243000108748674,0.005400999914854765,2068116,0.0,0.0
2025-03-24 00:00:00+00:00,0.005400999914854765,0.005830000154674053,0.005303000099956989,0.0053369998931884766,1604224,0.0,0.0
2025-03-25 00:00:00+00:00,0.0053369998931884766,0.005437999963760376,0.005231000017374754,0.005293999798595905,1358318,0.0,0.0
2025-03-26 00:00:00+00:00,0.005293999798595905,0.005710000172257423,0.005233000032603741,0.005495999939739704,4782767,0.0,0.0
2025-03-27 00:00:00+00:00,0.005495999939739704,0.005530999973416328,0.005173000041395426,0.005268000066280365,3195611,0.0,0.0
2025-03-28 00:00:00+00:00,0.005268000066280365,0.005355000030249357,0.0047519998624920845,0.004976999945938587,3426877,0.0,0.0
2025-03-29 00:00:00+00:00,0.004976999945938587,0.005096999928355217,0.004757000133395195,0.004782999865710735,1726482,0.0,0.0
2025-03-30 00:00:00+00:00,0.004782999865710735,0.005532999988645315,0.004674999974668026,0.005241000093519688,4150302,0.0,0.0
2025-03-31 00:00:00+00:00,0.005241000093519688,0.005241000093519688,0.004772999789565802,0.004858000203967094,2643792,0.0,0.0
2025-04-01 00:00:00+00:00,0.004858000203967094,0.005286999978125095,0.004825000185519457,0.005262000020593405,2284571,0.0,0.0
2025-04-02 00:00:00+00:00,0.005262000020593405,0.005286000203341246,0.004631999880075455,0.004631999880075455,2367418,0.0,0.0
2025-04-03 00:00:00+00:00,0.004631999880075455,0.0048340000212192535,0.004035999998450279,0.004129000008106232,4653752,0.0,0.0
2025-04-04 00:00:00+00:00,0.004129000008106232,0.004414999857544899,0.004102000035345554,0.00419999985024333,2906832,0.0,0.0
2025-04-05 00:00:00+00:00,0.00419999985024333,0.004410000052303076,0.003998999949544668,0.004220999777317047,2044186,0.0,0.0
2025-04-06 00:00:00+00:00,0.004220999777317047,0.004333999939262867,0.003447999944910407,0.0034970000851899385,2374017,0.0,0.0
2025-04-07 00:00:00+00:00,0.0034970000851899385,0.004484000150114298,0.0033100000582635403,0.004220000002533197,4437800,0.0,0.0
2025-04-08 00:00:00+00:00,0.004220000002533197,0.004246999975293875,0.0036170000676065683,0.0036359999794512987,2372921,0.0,0.0
2025-04-09 00:00:00+00:00,0.0036359999794512987,0.004265999887138605,0.003478999948129058,0.004139000084251165,3973712,0.0,0.0
2025-04-10 00:00:00+00:00,0.004139000084251165,0.004203000105917454,0.0037589999847114086,0.004195000045001507,3798521,0.0,0.0
2025-04-11 00:00:00+00:00,0.004195000045001507,0.004495000001043081,0.004091999959200621,0.0041600000113248825,3238925,0.0,0.0
2025-04-12 00:00:00+00:00,0.0041600000113248825,0.004224999807775021,0.00392200006172061,0.004093000199645758,5795779,0.0,0.0
2025-04-13 00:00:00+00:00,0.004093000199645758,0.004147999919950962,0.003924999851733446,0.003949999809265137,5753890,0.0,0.0
2025-04-14 00:00:00+00:00,0.003951000049710274,0.004126000218093395,0.003788999980315566,0.003788999980315566,2520007,0.0,0.0
2025-04-15 00:00:00+00:00,0.003788999980315566,0.004093000199645758,0.003702000016346574,0.003880999982357025,2072652,0.0,0.0
2025-04-16 00:00:00+00:00,0.003880999982357025,0.004009000025689602,0.0036430000327527523,0.0036720000207424164,1087783,0.0,0.0
2025-04-17 00:00:00+00:00,0.003671000013127923,0.003748999908566475,0.0032319999299943447,0.0034209999721497297,3360764,0.0,0.0
2025-04-18 00:00:00+00:00,0.0034209999721497297,0.0036849998869001865,0.0031030001118779182,0.003215000033378601,3086506,0.0,0.0
2025-04-19 00:00:00+00:00,0.003215000033378601,0.0036170000676065683,0.003191000083461404,0.003318999893963337,2030172,0.0,0.0
2025-04-20 00:00:00+00:00,0.003318999893963337,0.003425000002607703,0.0031169999856501818,0.0032999999821186066,1784532,0.0,0.0
2025-04-21 00:00:00+00:00,0.0032999999821186066,0.0034570000134408474,0.003060000017285347,0.003128000069409609,2306649,0.0,0.0
2025-04-22 00:00:00+00:00,0.003128000069409609,0.003487000009045005,0.003128000069409609,0.0033650000113993883,2378012,0.0,0.0
2025-04-23 00:00:00+00:00,0.0033650000113993883,0.003751999931409955,0.003318999893963337,0.0033970000222325325,3569416,0.0,0.0
2025-04-24 00:00:00+00:00,0.0033970000222325325,0.0035570000763982534,0.003134000115096569,0.0033519999124109745,2997707,0.0,0.0
2025-04-25 00:00:00+00:00,0.0033519999124109745,0.003490000031888485,0.003329999977722764,0.00344299990683794,2657234,0.0,0.0
2025-04-26 00:00:00+00:00,0.00344299990683794,0.003642000025138259,0.003413999918848276,0.0035329998936504126,6410956,0.0,0.0
2025-04-27 00:00:00+00:00,0.0035329998936504126,0.0035620001144707203,0.003343000076711178,0.00343999988399446,4669348,0.0,0.0
2025-04-28 00:00:00+00:00,0.00343999988399446,0.003536999924108386,0.0033030000049620867,0.003481999970972538,2169523,0.0,0.0
2025-04-29 00:00:00+00:00,0.003481999970972538,0.0035379999317228794,0.0032909999135881662,0.0032909999135881662,1982718,0.0,0.0
2025-04-30 00:00:00+00:00,0.0032909999135881662,0.0035600000992417336,0.0032560001127421856,0.003502999898046255,3142442,0.0,0.0
2025-05-01 00:00:00+00:00,0.003502999898046255,0.0037499999161809683,0.003502999898046255,0.0036059999838471413,5466807,0.0,0.0
2025-05-02 00:00:00+00:00,0.0036059999838471413,0.0037090000696480274,0.003502999898046255,0.0035830000415444374,2506519,0.0,0.0
2025-05-03 00:00:00+00:00,0.0035830000415444374,0.0037990000564604998,0.003469000104814768,0.003512999974191189,4015259,0.0,0.0
2025-05-04 00:00:00+00:00,0.003512999974191189,0.003639000002294779,0.0031840000301599503,0.003244000021368265,3398827,0.0,0.0
2025-05-05 00:00:00+00:00,0.003244000021368265,0.003338000038638711,0.003034000052139163,0.003102000104263425,3783030,0.0,0.0
2025-05-06 00:00:00+00:00,0.003102000104263425,0.003217000048607588,0.003031000029295683,0.0031169999856501818,2060281,0.0,0.0
2025-05-07 00:00:00+00:00,0.0031169999856501818,0.003217000048607588,0.003011999884620309,0.0030580000020563602,1446121,0.0,0.0
2025-05-08 00:00:00+00:00,0.0030580000020563602,0.003622000105679035,0.0030449999030679464,0.0035550000611692667,3598079,0.0,0.0
2025-05-09 00:00:00+00:00,0.0035550000611692667,0.0035649999044835567,0.0032840000931173563,0.003369000041857362,2663983,0.0,0.0
2025-05-10 00:00:00+00:00,0.003369000041857362,0.0035920001100748777,0.003235999960452318,0.00355600006878376,1731014,0.0,0.0
2025-05-11 00:00:00+00:00,0.00355600006878376,0.0036639999598264694,0.0034829999785870314,0.003567999927327037,546111,0.0,0.0
2025-05-12 00:00:00+00:00,0.003567999927327037,0.003601999953389168,0.0031419999431818724,0.0032420000061392784,2470637,0.0,0.0
2025-05-13 00:00:00+00:00,0.0032420000061392784,0.0034650000743567944,0.0029980000108480453,0.0032099999953061342,2735095,0.0,0.0
2025-05-14 00:00:00+00:00,0.0032099999953061342,0.00330700003542006,0.0030559999868273735,0.0031900000758469105,2513439,0.0,0.0
2025-05-15 00:00:00+00:00,0.0031900000758469105,0.0031900000758469105,0.002781999995931983,0.002814000006765127,3624677,0.0,0.0
2025-05-16 00:00:00+00:00,0.002814000006765127,0.002850000048056245,0.002725000027567148,0.002761000068858266,4569851,0.0,0.0
2025-05-17 00:00:00+00:00,0.002761000068858266,0.0028389999642968178,0.002713999943807721,0.0028379999566823244,3578271,0.0,0.0
2025-05-18 00:00:00+00:00,0.0028389999642968178,0.002948000095784664,0.002756000030785799,0.0027620000764727592,1313361,0.0,0.0
2025-05-19 00:00:00+00:00,0.0027620000764727592,0.0027920000720769167,0.002675000112503767,0.00278700003400445,1099202,0.0,0.0
2025-05-20 00:00:00+00:00,0.00278700003400445,0.002810999983921647,0.0026839999482035637,0.002710999920964241,1364335,0.0,0.0
2025-05-21 00:00:00+00:00,0.002710999920964241,0.0028260000981390476,0.0026740001048892736,0.002718999981880188,1147353,0.0,0.0
2025-05-22 00:00:00+00:00,0.002718999981880188,0.002882000058889389,0.0027129999361932278,0.002850000048056245,1607380,0.0,0.0
2025-05-23 00:00:00+00:00,0.002850000048056245,0.003194000106304884,0.0028490000404417515,0.0028520000632852316,2862134,0.0,0.0
2025-05-24 00:00:00+00:00,0.0028520000632852316,0.0032079999800771475,0.0027749999426305294,0.0029899999499320984,2182352,0.0,0.0
2025-05-25 00:00:00+00:00,0.0029899999499320984,0.0029949999880045652,0.0026829999405890703,0.0027280000504106283,3460741,0.0,0.0
2025-05-26 00:00:00+00:00,0.0027280000504106283,0.0029100000392645597,0.0027230000123381615,0.0027310000732541084,2950919,0.0,0.0
2025-05-27 00:00:00+00:00,0.0027310000732541084,0.002767999889329076,0.0026140001136809587,0.0026149998884648085,1585333,0.0,0.0
2025-05-28 00:00:00+00:00,0.0026149998884648085,0.002621999941766262,0.002340999897569418,0.0023789999540895224,2936630,0.0,0.0
2025-05-29 00:00:00+00:00,0.0023789999540895224,0.002400000113993883,0.002265000017359853,0.0022750000935047865,1226217,0.0,0.0
2025-05-30 00:00:00+00:00,0.0022750000935047865,0.002308000111952424,0.0021430000197142363,0.002211000071838498,1691945,0.0,0.0
2025-05-31 00:00:00+00:00,0.002211000071838498,0.002736999886110425,0.002090000081807375,0.002583000110462308,4962352,0.0,0.0
2025-06-01 00:00:00+00:00,0.0025829458609223366,0.0027451200876384974,0.0024417841341346502,0.0024706441909074783,5676926,0.0,0.0
