TIMESTAMP,ALI11599_OPEN_PRICE_USD,ALI11599_HIGH_PRICE_USD,ALI11599_LOW_PRICE_USD,ALI11599_CLOSE_PRICE_USD,ALI11599_VOLUME_USD,ALI11599_DIVIDENDS_USD,ALI11599_STOCK_SPLITS_USD
2021-09-04 00:00:00+00:00,18.452373504638672,18.626619338989258,17.910663604736328,18.059247970581055,401621,0.0,0.0
2021-09-05 00:00:00+00:00,18.057863235473633,18.06258773803711,17.55571174621582,17.737384796142578,124571,0.0,0.0
2021-09-06 00:00:00+00:00,17.741586685180664,17.831401824951172,17.202360153198242,17.302745819091797,75553,0.0,0.0
2021-09-07 00:00:00+00:00,17.30951499938965,17.45712661743164,15.692428588867188,16.55209732055664,177406,0.0,0.0
2021-09-08 00:00:00+00:00,16.559036254882812,16.71233558654785,15.79777717590332,16.409809112548828,260318,0.0,0.0
2021-09-09 00:00:00+00:00,16.208532333374023,16.52703857421875,15.923507690429688,16.15899658203125,213809,0.0,0.0
2021-09-10 00:00:00+00:00,16.157777786254883,16.596973419189453,15.070927619934082,15.228680610656738,209342,0.0,0.0
2021-09-11 00:00:00+00:00,15.232965469360352,15.462096214294434,14.860881805419922,15.21251106262207,212256,0.0,0.0
2021-09-12 00:00:00+00:00,15.216794967651367,15.64870834350586,14.792642593383789,15.53984546661377,137456,0.0,0.0
2021-09-13 00:00:00+00:00,15.54079532623291,15.588680267333984,14.579463005065918,14.98073673248291,125298,0.0,0.0
2021-09-14 00:00:00+00:00,14.97847843170166,15.001524925231934,14.589499473571777,14.818289756774902,135789,0.0,0.0
2021-09-15 00:00:00+00:00,14.809243202209473,15.359305381774902,14.639217376708984,15.228132247924805,89186,0.0,0.0
2021-09-16 00:00:00+00:00,15.23139762878418,15.393774032592773,14.854450225830078,15.05848503112793,119206,0.0,0.0
2021-09-17 00:00:00+00:00,15.065637588500977,15.312358856201172,14.560112953186035,14.585074424743652,113816,0.0,0.0
2021-09-18 00:00:00+00:00,14.578413963317871,14.747756958007812,14.321752548217773,14.373880386352539,71162,0.0,0.0
2021-09-19 00:00:00+00:00,14.374934196472168,14.393762588500977,13.405404090881348,13.471957206726074,77568,0.0,0.0
2021-09-20 00:00:00+00:00,13.4374361038208,13.475854873657227,12.071330070495605,12.546957015991211,142986,0.0,0.0
2021-09-21 00:00:00+00:00,12.533575057983398,12.62624454498291,12.011556625366211,12.07469654083252,151348,0.0,0.0
2021-09-22 00:00:00+00:00,12.082030296325684,12.579675674438477,12.045510292053223,12.511021614074707,87320,0.0,0.0
2021-09-23 00:00:00+00:00,12.518351554870605,12.74104118347168,12.343664169311523,12.707590103149414,51479,0.0,0.0
2021-09-24 00:00:00+00:00,12.703471183776855,12.737985610961914,11.772226333618164,12.10078239440918,74205,0.0,0.0
2021-09-25 00:00:00+00:00,12.109808921813965,12.22685718536377,11.867085456848145,12.115568161010742,89370,0.0,0.0
2021-09-26 00:00:00+00:00,12.110589027404785,12.266380310058594,11.66536808013916,12.110819816589355,78998,0.0,0.0
2021-09-27 00:00:00+00:00,12.115180015563965,12.255698204040527,11.673925399780273,11.746514320373535,142709,0.0,0.0
2021-09-28 00:00:00+00:00,11.748208999633789,11.829648971557617,10.865403175354004,11.10342788696289,209860,0.0,0.0
2021-09-29 00:00:00+00:00,11.093994140625,11.42348575592041,11.00293254852295,11.332558631896973,173881,0.0,0.0
2021-09-30 00:00:00+00:00,11.327648162841797,11.496274948120117,11.245107650756836,11.397015571594238,110228,0.0,0.0
2021-10-01 00:00:00+00:00,11.399752616882324,11.896682739257812,11.334691047668457,11.83210563659668,106049,0.0,0.0
2021-10-02 00:00:00+00:00,11.83498477935791,12.138493537902832,11.650403022766113,11.9119234085083,71633,0.0,0.0
2021-10-03 00:00:00+00:00,11.918115615844727,12.029033660888672,11.78211784362793,11.87316608428955,54563,0.0,0.0
2021-10-04 00:00:00+00:00,11.870513916015625,11.875346183776855,11.287757873535156,11.666804313659668,68049,0.0,0.0
2021-10-05 00:00:00+00:00,11.66959285736084,11.803875923156738,11.576899528503418,11.71977710723877,61964,0.0,0.0
2021-10-06 00:00:00+00:00,11.71846866607666,11.721878051757812,11.28687572479248,11.62467098236084,56179,0.0,0.0
2021-10-07 00:00:00+00:00,11.631035804748535,11.731200218200684,11.235530853271484,11.456196784973145,77448,0.0,0.0
2021-10-08 00:00:00+00:00,11.456916809082031,11.503043174743652,11.063009262084961,11.147934913635254,67527,0.0,0.0
2021-10-09 00:00:00+00:00,11.149738311767578,11.218072891235352,10.532163619995117,10.653098106384277,89487,0.0,0.0
2021-10-10 00:00:00+00:00,10.655841827392578,10.660932540893555,10.164304733276367,10.19420337677002,106539,0.0,0.0
2021-10-11 00:00:00+00:00,10.181442260742188,10.384078025817871,10.035914421081543,10.117109298706055,67178,0.0,0.0
2021-10-12 00:00:00+00:00,10.10639762878418,10.112015724182129,9.437853813171387,9.859515190124512,86385,0.0,0.0
2021-10-13 00:00:00+00:00,9.873289108276367,10.143598556518555,9.668876647949219,9.862775802612305,127725,0.0,0.0
2021-10-14 00:00:00+00:00,9.868012428283691,9.940497398376465,9.731904983520508,9.828392028808594,79720,0.0,0.0
2021-10-15 00:00:00+00:00,9.829598426818848,9.8809232711792,9.540138244628906,9.785585403442383,57249,0.0,0.0
2021-10-16 00:00:00+00:00,9.781103134155273,9.900201797485352,9.49026107788086,9.563272476196289,46731,0.0,0.0
2021-10-17 00:00:00+00:00,9.552420616149902,9.61637020111084,9.306675910949707,9.469276428222656,26873,0.0,0.0
2021-10-18 00:00:00+00:00,9.468301773071289,9.557209014892578,9.179848670959473,9.26463508605957,54354,0.0,0.0
2021-10-19 00:00:00+00:00,9.269065856933594,9.350202560424805,9.053600311279297,9.142499923706055,63761,0.0,0.0
2021-10-20 00:00:00+00:00,9.146297454833984,9.368339538574219,8.93232536315918,9.154053688049316,38404,0.0,0.0
2021-10-21 00:00:00+00:00,9.162184715270996,9.228584289550781,8.586475372314453,8.651264190673828,42549,0.0,0.0
2021-10-22 00:00:00+00:00,8.640625,8.91061019897461,8.626349449157715,8.791898727416992,52368,0.0,0.0
2021-10-23 00:00:00+00:00,8.789813995361328,8.876946449279785,8.710810661315918,8.79426383972168,43943,0.0,0.0
2021-10-24 00:00:00+00:00,8.79066276550293,8.84780216217041,8.47895622253418,8.768141746520996,40307,0.0,0.0
2021-10-25 00:00:00+00:00,8.769157409667969,8.92011547088623,8.75529670715332,8.848600387573242,29876,0.0,0.0
2021-10-26 00:00:00+00:00,8.847773551940918,8.894329071044922,8.644991874694824,8.65714168548584,60763,0.0,0.0
2021-10-27 00:00:00+00:00,8.65195083618164,8.75232219696045,8.085158348083496,8.085158348083496,48959,0.0,0.0
2021-10-28 00:00:00+00:00,8.083934783935547,8.153326034545898,7.7271270751953125,7.940553188323975,67447,0.0,0.0
2021-10-29 00:00:00+00:00,7.938976764678955,8.16111946105957,7.816368103027344,7.998929023742676,100410,0.0,0.0
2021-10-30 00:00:00+00:00,7.997016906738281,8.102511405944824,7.76666784286499,7.8947319984436035,81426,0.0,0.0
2021-10-31 00:00:00+00:00,7.895183086395264,7.952703952789307,7.5828728675842285,7.661437034606934,33929,0.0,0.0
2021-11-01 00:00:00+00:00,7.663641929626465,7.707074165344238,7.397508144378662,7.498770236968994,41902,0.0,0.0
2021-11-02 00:00:00+00:00,7.500570774078369,7.532744884490967,6.632232189178467,6.728561878204346,133947,0.0,0.0
2021-11-03 00:00:00+00:00,6.737985134124756,6.77684211730957,6.261719226837158,6.336775779724121,149923,0.0,0.0
2021-11-04 00:00:00+00:00,6.34437894821167,6.355409145355225,6.128881931304932,6.212084770202637,50954,0.0,0.0
2021-11-05 00:00:00+00:00,6.2000322341918945,6.425295829772949,6.103694915771484,6.314828872680664,40811,0.0,0.0
2021-11-06 00:00:00+00:00,6.319729804992676,6.449535846710205,6.009466171264648,6.320100784301758,44214,0.0,0.0
2021-11-07 00:00:00+00:00,6.3205060958862305,6.614871978759766,6.218801021575928,6.3733439445495605,45029,0.0,0.0
