TIMESTAMP,BOUNTY_OPEN_PRICE_USD,BOUNTY_HIGH_PRICE_USD,BOUNTY_LOW_PRICE_USD,BOUNTY_CLOSE_PRICE_USD,BOUNTY_VOLUME_USD,BOUNTY_DIVIDENDS_USD,BOUNTY_STOCK_SPLITS_USD
2024-12-01 00:00:00+00:00,0.058313999325037,0.06751000136137009,0.05830499902367592,0.06751000136137009,76,0.0,0.0
2024-12-02 00:00:00+00:00,0.06751000136137009,0.06751000136137009,0.058747000992298126,0.05876300111413002,0,0.0,0.0
2024-12-03 00:00:00+00:00,0.05876399949193001,0.058786001056432724,0.058740999549627304,0.05877799913287163,0,0.0,0.0
2024-12-04 00:00:00+00:00,0.05877799913287163,0.0638120025396347,0.05692199990153313,0.0638120025396347,64,0.0,0.0
2024-12-05 00:00:00+00:00,0.0638120025396347,0.0638120025396347,0.05690699815750122,0.056933000683784485,0,0.0,0.0
2024-12-06 00:00:00+00:00,0.08488000184297562,0.08511299639940262,0.08117199689149857,0.08454599976539612,4300158,0.0,0.0
2024-12-07 00:00:00+00:00,0.08454599976539612,0.08770400285720825,0.08202099800109863,0.08707199990749359,6576265,0.0,0.0
2024-12-08 00:00:00+00:00,0.08580999821424484,0.08988700062036514,0.08384499698877335,0.08904100209474564,3102749,0.0,0.0
2024-12-09 00:00:00+00:00,0.08903100341558456,0.08931100368499756,0.0730689987540245,0.07922500371932983,5729603,0.0,0.0
2024-12-10 00:00:00+00:00,0.07922500371932983,0.07958199828863144,0.07059600204229355,0.07268500328063965,4360436,0.0,0.0
2024-12-11 00:00:00+00:00,0.07268500328063965,0.07621400058269501,0.06653899699449539,0.07517000287771225,3687552,0.0,0.0
2024-12-12 00:00:00+00:00,0.07517000287771225,0.0771619975566864,0.07365000247955322,0.0753370001912117,3129186,0.0,0.0
2024-12-13 00:00:00+00:00,0.0753370001912117,0.07640799880027771,0.07326199859380722,0.07467900216579437,1492854,0.0,0.0
2024-12-14 00:00:00+00:00,0.07467900216579437,0.07607399672269821,0.07133699953556061,0.07259000092744827,1291986,0.0,0.0
2024-12-15 00:00:00+00:00,0.07259000092744827,0.07493200153112411,0.07168500125408173,0.07461000233888626,1421315,0.0,0.0
2024-12-16 00:00:00+00:00,0.07461000233888626,0.075143001973629,0.06624600291252136,0.0684100016951561,6252219,0.0,0.0
2024-12-17 00:00:00+00:00,0.0684100016951561,0.06861899793148041,0.06302499771118164,0.06435699760913849,4175955,0.0,0.0
2024-12-18 00:00:00+00:00,0.06435699760913849,0.06910400092601776,0.058472998440265656,0.058859001845121384,7211323,0.0,0.0
2024-12-19 00:00:00+00:00,0.058862000703811646,0.06025199964642525,0.0557049997150898,0.0571880005300045,2299131,0.0,0.0
2024-12-20 00:00:00+00:00,0.0571880005300045,0.060079000890254974,0.05517499893903732,0.05971299856901169,4619742,0.0,0.0
