TIMESTAMP,XPET_OPEN_PRICE_USD,XPET_HIGH_PRICE_USD,XPET_LOW_PRICE_USD,XPET_CLOSE_PRICE_USD,XPET_VOLUME_USD,XPET_DIVIDENDS_USD,XPET_STOCK_SPLITS_USD
2023-12-28 00:00:00+00:00,2.6574409008026123,3.2903850078582764,1.9717390537261963,2.18163800239563,36993894,0.0,0.0
2023-12-29 00:00:00+00:00,2.165882110595703,2.4585700035095215,1.396049976348877,1.6381460428237915,22700574,0.0,0.0
2023-12-30 00:00:00+00:00,1.6382169723510742,2.280363082885742,1.5455889701843262,1.7781599760055542,13194765,0.0,0.0
2023-12-31 00:00:00+00:00,1.7780940532684326,1.94473397731781,1.6387879848480225,1.719190001487732,6677281,0.0,0.0
2024-01-01 00:00:00+00:00,1.719338059425354,1.798374056816101,1.3249289989471436,1.486307978630066,8170042,0.0,0.0
2024-01-02 00:00:00+00:00,1.4862689971923828,1.514443039894104,1.291707992553711,1.386064052581787,10108374,0.0,0.0
2024-01-03 00:00:00+00:00,1.3855550289154053,1.599822998046875,1.249127984046936,1.3148070573806763,10329410,0.0,0.0
2024-01-04 00:00:00+00:00,1.3148280382156372,1.3355319499969482,1.0958160161972046,1.107056975364685,8598979,0.0,0.0
2024-01-05 00:00:00+00:00,1.1066629886627197,1.4307830333709717,0.8974559903144836,1.2183059453964233,11776700,0.0,0.0
2024-01-06 00:00:00+00:00,1.2183059453964233,1.2475600242614746,1.0687470436096191,1.1474640369415283,7740437,0.0,0.0
2024-01-07 00:00:00+00:00,1.146177053451538,1.6033849716186523,1.1120949983596802,1.4773590564727783,8426018,0.0,0.0
2024-01-08 00:00:00+00:00,1.4781080484390259,1.4787060022354126,1.2990139722824097,1.4119240045547485,5985888,0.0,0.0
2024-01-09 00:00:00+00:00,1.4119240045547485,1.5855430364608765,1.2247170209884644,1.2828370332717896,6489050,0.0,0.0
2024-01-10 00:00:00+00:00,1.2840150594711304,1.4047670364379883,1.2038849592208862,1.3791979551315308,5428171,0.0,0.0
2024-01-11 00:00:00+00:00,1.3791669607162476,1.412930965423584,1.249297022819519,1.263815999031067,5912956,0.0,0.0
2024-01-12 00:00:00+00:00,1.263815999031067,1.3041659593582153,1.0916190147399902,1.1099539995193481,5069359,0.0,0.0
2024-01-13 00:00:00+00:00,1.109086036682129,1.2410269975662231,1.1073110103607178,1.1646300554275513,4787581,0.0,0.0
2024-01-14 00:00:00+00:00,1.1645749807357788,1.1751370429992676,1.0785470008850098,1.0785470008850098,4878257,0.0,0.0
2024-01-15 00:00:00+00:00,1.080288052558899,1.1721429824829102,1.0781160593032837,1.1596930027008057,4635702,0.0,0.0
2024-01-16 00:00:00+00:00,1.1646629571914673,1.5187939405441284,1.16327702999115,1.472067952156067,5988290,0.0,0.0
