TIMESTAMP,DVINCI_OPEN_PRICE_USD,DVINCI_HIGH_PRICE_USD,DVINCI_LOW_PRICE_USD,DVINCI_CLOSE_PRICE_USD,DVINCI_VOLUME_USD,DVINCI_DIVIDENDS_USD,DVINCI_STOCK_SPLITS_USD
2024-06-15 00:00:00+00:00,0.002331000054255128,0.002472999971359968,0.0022619999945163727,0.002339000115171075,469236,0.0,0.0
2024-06-16 00:00:00+00:00,0.0023429999127984047,0.0025730000343173742,0.002303000073879957,0.002394000068306923,521173,0.0,0.0
2024-06-17 00:00:00+00:00,0.002394000068306923,0.0024530000519007444,0.0020439999643713236,0.002136999974027276,587060,0.0,0.0
2024-06-18 00:00:00+00:00,0.002136999974027276,0.0024129999801516533,0.0019729998894035816,0.0020920000970363617,492591,0.0,0.0
2024-06-19 00:00:00+00:00,0.0020920000970363617,0.002093000104650855,0.001310999970883131,0.0015409999759867787,278930,0.0,0.0
2024-06-20 00:00:00+00:00,0.0015409999759867787,0.0016289999475702643,0.0013559999642893672,0.0014189999783411622,311750,0.0,0.0
2024-06-21 00:00:00+00:00,0.0014189999783411622,0.0015190000412985682,0.0013379999436438084,0.0014830000000074506,251502,0.0,0.0
2024-06-22 00:00:00+00:00,0.0014830000000074506,0.0015640000347048044,0.0013409999664872885,0.0013650000328198075,237564,0.0,0.0
2024-06-23 00:00:00+00:00,0.0013650000328198075,0.0014179999707266688,0.0013419999741017818,0.0013960000360384583,193346,0.0,0.0
2024-06-24 00:00:00+00:00,0.0013960000360384583,0.001408000010997057,0.001164000015705824,0.0012169999536126852,267331,0.0,0.0
2024-06-25 00:00:00+00:00,0.0012169999536126852,0.0016189999878406525,0.001053999993018806,0.0014600000577047467,192540,0.0,0.0
2024-06-26 00:00:00+00:00,0.00145800004247576,0.002309999894350767,0.0012839999981224537,0.001943000010214746,326820,0.0,0.0
2024-06-27 00:00:00+00:00,0.001943000010214746,0.0022479998879134655,0.001749000046402216,0.0018500000005587935,328030,0.0,0.0
2024-06-28 00:00:00+00:00,0.0018500000005587935,0.0019310000352561474,0.0018129999516531825,0.0018749999580904841,191517,0.0,0.0
2024-06-29 00:00:00+00:00,0.0018749999580904841,0.0019099999917671084,0.0017930000321939588,0.0018240000354126096,194810,0.0,0.0
2024-06-30 00:00:00+00:00,0.0018240000354126096,0.0019069999689236283,0.0017790000420063734,0.0019020000472664833,215480,0.0,0.0
2024-07-01 00:00:00+00:00,0.0019020000472664833,0.0019069999689236283,0.0015249999705702066,0.0016980000073090196,140521,0.0,0.0
2024-07-02 00:00:00+00:00,0.0016980000073090196,0.0018309999722987413,0.0014189999783411622,0.0014479999663308263,106644,0.0,0.0
2024-07-03 00:00:00+00:00,0.0014479999663308263,0.0014519999967887998,0.0011899999808520079,0.0012100000167265534,72333,0.0,0.0
2024-07-04 00:00:00+00:00,0.0012100000167265534,0.0013849999522790313,0.0010649999603629112,0.001104000024497509,135111,0.0,0.0
2024-07-05 00:00:00+00:00,0.001104000024497509,0.001218999968841672,0.0008980000275187194,0.0011919999960809946,146312,0.0,0.0
2024-07-06 00:00:00+00:00,0.0011919999960809946,0.0012860000133514404,0.0011080000549554825,0.001142999972216785,114583,0.0,0.0
2024-07-07 00:00:00+00:00,0.0011530000483617187,0.0012250000145286322,0.0010310000507161021,0.001044000033289194,107746,0.0,0.0
2024-07-08 00:00:00+00:00,0.0010319999419152737,0.0011980000417679548,0.00088900001719594,0.0010789999505504966,146860,0.0,0.0
2024-07-09 00:00:00+00:00,0.0010789999505504966,0.0011190000222995877,0.0008629999938420951,0.0009699999936856329,181959,0.0,0.0
2024-07-10 00:00:00+00:00,0.000981000019237399,0.0013800000306218863,0.0009410000056959689,0.0012069999938830733,124751,0.0,0.0
