TIMESTAMP,LMAO36362_OPEN_PRICE_USD,LMAO36362_HIGH_PRICE_USD,LMAO36362_LOW_PRICE_USD,LMAO36362_CLOSE_PRICE_USD,LMAO36362_VOLUME_USD,LMAO36362_DIVIDENDS_USD,LMAO36362_STOCK_SPLITS_USD
2025-04-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,20227,0.0,0.0
2025-04-29 00:00:00+00:00,9.999999974752427e-07,6.500000017695129e-05,9.999999974752427e-07,6.399999983841553e-05,1254708,0.0,0.0
2025-04-30 00:00:00+00:00,6.399999983841553e-05,0.0006880000000819564,6.299999949987978e-05,0.0006849999772384763,2547416,0.0,0.0
2025-05-01 00:00:00+00:00,0.0006859999848529696,0.003077999921515584,3.000000106112566e-06,0.0030720001086592674,2542530,0.0,0.0
2025-06-01 00:00:00+00:00,3.0938988970774517e-07,3.0938988970774517e-07,2.962257497074461e-07,2.962257497074461e-07,0,0.0,0.0
