TIMESTAMP,AICM_OPEN_PRICE_USD,AICM_HIGH_PRICE_USD,AICM_LOW_PRICE_USD,AICM_CLOSE_PRICE_USD,AICM_VOLUME_USD,AICM_DIVIDENDS_USD,AICM_STOCK_SPLITS_USD
2025-01-26 00:00:00+00:00,0.015595999546349049,0.015595999546349049,0.013542000204324722,0.0135690001770854,15766,0.0,0.0
2025-01-27 00:00:00+00:00,0.0135690001770854,0.0135690001770854,0.01067699957638979,0.01336000021547079,32962,0.0,0.0
2025-01-28 00:00:00+00:00,0.01336000021547079,0.016992000862956047,0.01336000021547079,0.014426000416278839,44044,0.0,0.0
2025-01-29 00:00:00+00:00,0.014426000416278839,0.014851000159978867,0.014271000400185585,0.014848999679088593,6102,0.0,0.0
2025-01-30 00:00:00+00:00,0.014848999679088593,0.014949999749660492,0.012900000438094139,0.014727000147104263,27891,0.0,0.0
2025-01-31 00:00:00+00:00,0.014727000147104263,0.01475400011986494,0.014294999651610851,0.014305000193417072,8596,0.0,0.0
2025-02-01 00:00:00+00:00,0.014305000193417072,0.014527999795973301,0.012759000062942505,0.012759000062942505,27554,0.0,0.0
2025-02-02 00:00:00+00:00,0.012759000062942505,0.012768000364303589,0.008999000303447247,0.009782999753952026,43087,0.0,0.0
2025-02-03 00:00:00+00:00,0.009782999753952026,0.012749999761581421,0.008046000264585018,0.012749999761581421,57402,0.0,0.0
2025-02-04 00:00:00+00:00,0.012749999761581421,0.012749999761581421,0.011730999685823917,0.011730999685823917,12829,0.0,0.0
2025-02-05 00:00:00+00:00,0.011730999685823917,0.012644999660551548,0.011730999685823917,0.012157999910414219,7837,0.0,0.0
2025-02-06 00:00:00+00:00,0.012157999910414219,0.012311999686062336,0.011009999550879002,0.011009999550879002,7805,0.0,0.0
2025-02-07 00:00:00+00:00,0.011009999550879002,0.011122999712824821,0.007315999828279018,0.008496000431478024,35864,0.0,0.0
2025-02-08 00:00:00+00:00,0.008496000431478024,0.009066999889910221,0.008496000431478024,0.009066999889910221,10965,0.0,0.0
2025-02-09 00:00:00+00:00,0.009066999889910221,0.009483999572694302,0.00904100015759468,0.00928100012242794,8540,0.0,0.0
2025-02-10 00:00:00+00:00,0.00928100012242794,0.00964299961924553,0.00928100012242794,0.009468000382184982,3438,0.0,0.0
2025-02-11 00:00:00+00:00,0.009468000382184982,0.009655999951064587,0.009348999708890915,0.009348999708890915,2249,0.0,0.0
2025-02-12 00:00:00+00:00,0.009348999708890915,0.009348999708890915,0.008497999981045723,0.008945999667048454,11486,0.0,0.0
2025-02-13 00:00:00+00:00,0.008945999667048454,0.008945999667048454,0.007563999854028225,0.007681000046432018,10096,0.0,0.0
2025-02-14 00:00:00+00:00,0.007681000046432018,0.008603000082075596,0.007681000046432018,0.007864000275731087,8269,0.0,0.0
2025-02-15 00:00:00+00:00,0.007864000275731087,0.007892999798059464,0.007462000008672476,0.007462000008672476,2978,0.0,0.0
2025-02-16 00:00:00+00:00,0.007462000008672476,0.007499999832361937,0.007369999773800373,0.007369999773800373,1986,0.0,0.0
2025-02-17 00:00:00+00:00,0.007369999773800373,0.007763000205159187,0.007369999773800373,0.00762300007045269,8168,0.0,0.0
2025-02-18 00:00:00+00:00,0.00762300007045269,0.00762300007045269,0.006823999807238579,0.00711299991235137,14315,0.0,0.0
2025-02-19 00:00:00+00:00,0.00711299991235137,0.008077000267803669,0.00711299991235137,0.007470000069588423,11039,0.0,0.0
2025-02-20 00:00:00+00:00,0.007470000069588423,0.007914000190794468,0.007470000069588423,0.007780000101774931,4701,0.0,0.0
2025-02-21 00:00:00+00:00,0.007780000101774931,0.00876499991863966,0.0077390000224113464,0.00786499958485365,12661,0.0,0.0
2025-02-22 00:00:00+00:00,0.00786499958485365,0.00786499958485365,0.007261999882757664,0.007317000068724155,5904,0.0,0.0
2025-02-23 00:00:00+00:00,0.007317000068724155,0.007931999862194061,0.007278999779373407,0.007557000033557415,12533,0.0,0.0
2025-02-24 00:00:00+00:00,0.007557000033557415,0.007718000095337629,0.005688999779522419,0.005688999779522419,14278,0.0,0.0
2025-02-25 00:00:00+00:00,0.005688999779522419,0.006225000135600567,0.00533499987795949,0.005442999769002199,14847,0.0,0.0
2025-02-26 00:00:00+00:00,0.005442999769002199,0.00546699995175004,0.0049230000004172325,0.005319999996572733,7663,0.0,0.0
2025-02-27 00:00:00+00:00,0.005319999996572733,0.005396000109612942,0.005034000147134066,0.005078000016510487,2676,0.0,0.0
2025-02-28 00:00:00+00:00,0.005078000016510487,0.005140000022947788,0.004310999996960163,0.004435000009834766,5170,0.0,0.0
2025-03-01 00:00:00+00:00,0.004435000009834766,0.004517999943345785,0.004145000129938126,0.004145000129938126,3252,0.0,0.0
2025-03-02 00:00:00+00:00,0.004145000129938126,0.00507699977606535,0.003700000001117587,0.0049600000493228436,23119,0.0,0.0
2025-03-03 00:00:00+00:00,0.0049600000493228436,0.0049600000493228436,0.004106000065803528,0.00418699998408556,2433,0.0,0.0
2025-03-04 00:00:00+00:00,0.00418699998408556,0.00418699998408556,0.0033970000222325325,0.0038499999791383743,7742,0.0,0.0
2025-03-05 00:00:00+00:00,0.0038499999791383743,0.004203000105917454,0.0038499999791383743,0.003945999778807163,0,0.0,0.0
2025-03-06 00:00:00+00:00,0.003945999778807163,0.00407399982213974,0.0037529999390244484,0.0037529999390244484,0,0.0,0.0
2025-03-07 00:00:00+00:00,0.0037529999390244484,0.0037529999390244484,0.0033470001071691513,0.0034030000679194927,2405,0.0,0.0
2025-03-08 00:00:00+00:00,0.0034030000679194927,0.0034620000515133142,0.0029780000913888216,0.0029819998890161514,0,0.0,0.0
2025-03-09 00:00:00+00:00,0.0029819998890161514,0.0029819998890161514,0.0024449999909847975,0.0024449999909847975,2812,0.0,0.0
2025-03-10 00:00:00+00:00,0.0024449999909847975,0.002597999991849065,0.0020149999763816595,0.0021089999936521053,6104,0.0,0.0
2025-03-11 00:00:00+00:00,0.0021089999936521053,0.0021869998890906572,0.0020910000894218683,0.0021869998890906572,0,0.0,0.0
2025-03-12 00:00:00+00:00,0.0021869998890906572,0.0022350000217556953,0.002119000069797039,0.00216299993917346,0,0.0,0.0
2025-03-13 00:00:00+00:00,0.00216299993917346,0.002222999930381775,0.00216299993917346,0.0021879998967051506,0,0.0,0.0
