TIMESTAMP,GINUX_OPEN_PRICE_USD,GINUX_HIGH_PRICE_USD,GINUX_LOW_PRICE_USD,GINUX_CLOSE_PRICE_USD,GINUX_VOLUME_USD,GINUX_DIVIDENDS_USD,GINUX_STOCK_SPLITS_USD
2021-07-05 00:00:00+00:00,2.4000000848900527e-05,2.5999999706982635e-05,1.700000029813964e-05,1.9999999494757503e-05,1265738,0.0,0.0
2021-07-06 00:00:00+00:00,1.9999999494757503e-05,2.2000000171829015e-05,1.5999999959603883e-05,1.700000029813964e-05,1519482,0.0,0.0
2021-07-07 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.2999999853491317e-05,1.4000000192027073e-05,785106,0.0,0.0
2021-07-08 00:00:00+00:00,1.2999999853491317e-05,2.099999983329326e-05,1.1000000085914508e-05,1.8000000636675395e-05,185732,0.0,0.0
2021-07-09 00:00:00+00:00,1.8000000636675395e-05,1.9999999494757503e-05,1.2000000424450263e-05,1.4999999621068127e-05,152973,0.0,0.0
2021-07-10 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.2999999853491317e-05,1.4000000192027073e-05,67410,0.0,0.0
2021-07-11 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.4999999621068127e-05,47487,0.0,0.0
2021-07-12 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.1000000085914508e-05,1.2999999853491317e-05,42831,0.0,0.0
2021-07-13 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.2000000424450263e-05,38529,0.0,0.0
2021-07-14 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,9.000000318337698e-06,9.999999747378752e-06,47432,0.0,0.0
2021-07-15 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,7.999999979801942e-06,7.999999979801942e-06,38172,0.0,0.0
2021-07-16 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,20858,0.0,0.0
2021-07-17 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,17122,0.0,0.0
2021-07-18 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,14520,0.0,0.0
2021-07-19 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,14876,0.0,0.0
2021-07-20 00:00:00+00:00,7.000000096013537e-06,9.000000318337698e-06,4.999999873689376e-06,9.000000318337698e-06,27363,0.0,0.0
2021-07-21 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,30309,0.0,0.0
2021-07-22 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,7.999999979801942e-06,7.999999979801942e-06,16306,0.0,0.0
2021-07-23 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.000000096013537e-06,7.999999979801942e-06,19473,0.0,0.0
2021-07-24 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,19438,0.0,0.0
2021-07-25 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,16969,0.0,0.0
2021-07-26 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,6.000000212225132e-06,7.000000096013537e-06,23082,0.0,0.0
2021-07-27 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,15760,0.0,0.0
2021-07-28 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7314,0.0,0.0
2021-07-29 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,294652,0.0,0.0
2021-07-30 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,4.999999873689376e-06,6.000000212225132e-06,269239,0.0,0.0
2021-07-31 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,306327,0.0,0.0
2021-08-01 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,277990,0.0,0.0
2021-08-02 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,6.000000212225132e-06,259590,0.0,0.0
2021-08-03 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,262837,0.0,0.0
2021-08-04 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,272444,0.0,0.0
2021-08-05 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,6.000000212225132e-06,262974,0.0,0.0
2021-08-06 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,6.000000212225132e-06,265333,0.0,0.0
2021-08-07 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,251315,0.0,0.0
2021-08-08 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,226578,0.0,0.0
2021-08-09 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,6.000000212225132e-06,276606,0.0,0.0
2021-08-10 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,320544,0.0,0.0
2021-08-11 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,4.999999873689376e-06,4.999999873689376e-06,270744,0.0,0.0
2021-08-12 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,249160,0.0,0.0
2021-08-13 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,236282,0.0,0.0
2021-08-14 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,185492,0.0,0.0
2021-08-15 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,171535,0.0,0.0
2021-08-16 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,157831,0.0,0.0
2021-08-17 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.000000106112566e-06,3.999999989900971e-06,174470,0.0,0.0
2021-08-18 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,183074,0.0,0.0
2021-08-19 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,189554,0.0,0.0
2021-08-20 00:00:00+00:00,3.000000106112566e-06,2.099999983329326e-05,1.9999999949504854e-06,6.000000212225132e-06,743568,0.0,0.0
2021-08-21 00:00:00+00:00,6.000000212225132e-06,1.2000000424450263e-05,6.000000212225132e-06,1.1000000085914508e-05,1101607,0.0,0.0
2021-08-22 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,6.000000212225132e-06,7.000000096013537e-06,612023,0.0,0.0
2021-08-23 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,3.999999989900971e-06,3.999999989900971e-06,394965,0.0,0.0
2021-08-24 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,388039,0.0,0.0
2021-08-25 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,450871,0.0,0.0
2021-08-26 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,372124,0.0,0.0
2021-08-27 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,276872,0.0,0.0
2021-08-28 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,265277,0.0,0.0
2021-08-29 00:00:00+00:00,3.999999989900971e-06,9.000000318337698e-06,3.999999989900971e-06,7.000000096013537e-06,512355,0.0,0.0
2021-08-30 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,3.999999989900971e-06,6.000000212225132e-06,540388,0.0,0.0
2021-08-31 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,440136,0.0,0.0
2021-09-01 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,477967,0.0,0.0
2021-09-02 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,468994,0.0,0.0
2021-09-03 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,519077,0.0,0.0
2021-09-04 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,550475,0.0,0.0
2021-09-05 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,450805,0.0,0.0
2021-09-06 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,4.999999873689376e-06,4.999999873689376e-06,337237,0.0,0.0
2021-09-07 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,313308,0.0,0.0
2021-09-08 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,267128,0.0,0.0
2021-09-09 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,228113,0.0,0.0
2021-09-10 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,220759,0.0,0.0
2021-09-11 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,235430,0.0,0.0
2021-09-12 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,213134,0.0,0.0
2021-09-13 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,186174,0.0,0.0
2021-09-14 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,239287,0.0,0.0
2021-09-15 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,214645,0.0,0.0
2021-09-16 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,176827,0.0,0.0
2021-09-17 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,153813,0.0,0.0
2021-09-18 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,175554,0.0,0.0
2021-09-19 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,165328,0.0,0.0
2021-09-20 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,155268,0.0,0.0
2021-09-21 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,139940,0.0,0.0
2021-09-22 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,150256,0.0,0.0
2021-09-23 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,149488,0.0,0.0
2021-09-24 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,69,0.0,0.0
2021-09-25 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,102464,0.0,0.0
2021-09-26 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,216859,0.0,0.0
2021-09-27 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,377058,0.0,0.0
2021-09-28 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,509930,0.0,0.0
2021-09-29 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,652633,0.0,0.0
2021-09-30 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,810290,0.0,0.0
2021-10-01 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,199865,0.0,0.0
2021-10-02 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,219399,0.0,0.0
2021-10-03 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,199996,0.0,0.0
2021-10-04 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,216175,0.0,0.0
2021-10-05 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,203530,0.0,0.0
2021-10-06 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,201202,0.0,0.0
2021-10-07 00:00:00+00:00,3.999999989900971e-06,7.000000096013537e-06,3.999999989900971e-06,4.999999873689376e-06,454565,0.0,0.0
2021-10-08 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.000000106112566e-06,3.999999989900971e-06,593303,0.0,0.0
2021-10-09 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.000000106112566e-06,3.999999989900971e-06,398945,0.0,0.0
2021-10-10 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,242223,0.0,0.0
2021-10-11 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,218554,0.0,0.0
2021-10-12 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.000000106112566e-06,3.999999989900971e-06,223706,0.0,0.0
2021-10-13 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,215984,0.0,0.0
2021-10-14 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,3.999999989900971e-06,4.999999873689376e-06,228257,0.0,0.0
2021-10-15 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,257595,0.0,0.0
2021-10-16 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,236508,0.0,0.0
2021-10-17 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,245353,0.0,0.0
2021-10-18 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,230798,0.0,0.0
2021-10-19 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,225978,0.0,0.0
2021-10-20 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,197167,0.0,0.0
2021-10-21 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,264442,0.0,0.0
2021-10-22 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,258316,0.0,0.0
2021-10-23 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,242131,0.0,0.0
2021-10-24 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,252673,0.0,0.0
2021-10-25 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,276538,0.0,0.0
2021-10-26 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,267896,0.0,0.0
2021-10-27 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,254030,0.0,0.0
2021-10-28 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,307058,0.0,0.0
2021-10-29 00:00:00+00:00,4.999999873689376e-06,9.000000318337698e-06,4.999999873689376e-06,7.999999979801942e-06,390560,0.0,0.0
2021-10-30 00:00:00+00:00,7.999999979801942e-06,2.9000000722589903e-05,7.999999979801942e-06,1.8000000636675395e-05,2254882,0.0,0.0
2021-10-31 00:00:00+00:00,1.8000000636675395e-05,3.899999865097925e-05,1.700000029813964e-05,2.5999999706982635e-05,3994772,0.0,0.0
2021-11-01 00:00:00+00:00,2.5999999706982635e-05,3.7999998312443495e-05,2.2000000171829015e-05,2.499999936844688e-05,3564540,0.0,0.0
2021-11-02 00:00:00+00:00,2.499999936844688e-05,2.8000000384054147e-05,1.9999999494757503e-05,2.099999983329326e-05,2358138,0.0,0.0
2021-11-03 00:00:00+00:00,2.099999983329326e-05,4.600000102072954e-05,1.700000029813964e-05,3.600000127335079e-05,2108566,0.0,0.0
2021-11-04 00:00:00+00:00,3.600000127335079e-05,3.7999998312443495e-05,2.8000000384054147e-05,3.400000059627928e-05,2062425,0.0,0.0
2021-11-05 00:00:00+00:00,3.400000059627928e-05,3.400000059627928e-05,2.700000004551839e-05,2.9000000722589903e-05,993552,0.0,0.0
2021-11-06 00:00:00+00:00,2.9000000722589903e-05,3.099999958067201e-05,2.9000000722589903e-05,2.9999999242136255e-05,529305,0.0,0.0
2021-11-07 00:00:00+00:00,2.9999999242136255e-05,3.199999991920777e-05,1.4000000192027073e-05,1.700000029813964e-05,684779,0.0,0.0
2021-11-08 00:00:00+00:00,1.700000029813964e-05,2.700000004551839e-05,1.700000029813964e-05,1.8000000636675395e-05,1051718,0.0,0.0
2021-11-09 00:00:00+00:00,1.8000000636675395e-05,2.2000000171829015e-05,1.4999999621068127e-05,1.8000000636675395e-05,1025408,0.0,0.0
2021-11-10 00:00:00+00:00,1.8000000636675395e-05,2.300000051036477e-05,1.700000029813964e-05,1.700000029813964e-05,659762,0.0,0.0
2021-11-11 00:00:00+00:00,1.700000029813964e-05,2.099999983329326e-05,1.4999999621068127e-05,1.8000000636675395e-05,527755,0.0,0.0
2021-11-12 00:00:00+00:00,1.8000000636675395e-05,1.9999999494757503e-05,1.4000000192027073e-05,1.5999999959603883e-05,521928,0.0,0.0
2021-11-13 00:00:00+00:00,1.5999999959603883e-05,1.8000000636675395e-05,1.4000000192027073e-05,1.5999999959603883e-05,396734,0.0,0.0
2021-11-14 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.4999999621068127e-05,1.4999999621068127e-05,271243,0.0,0.0
2021-11-15 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.2000000424450263e-05,1.2000000424450263e-05,227067,0.0,0.0
2021-11-16 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,9.999999747378752e-06,1.1000000085914508e-05,179025,0.0,0.0
2021-11-17 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,9.999999747378752e-06,1.1000000085914508e-05,168431,0.0,0.0
2021-11-18 00:00:00+00:00,1.1000000085914508e-05,2.099999983329326e-05,9.999999747378752e-06,9.999999747378752e-06,899484,0.0,0.0
2021-11-19 00:00:00+00:00,9.999999747378752e-06,1.5999999959603883e-05,9.999999747378752e-06,1.1000000085914508e-05,1801687,0.0,0.0
2021-11-20 00:00:00+00:00,1.1000000085914508e-05,1.2999999853491317e-05,9.000000318337698e-06,9.999999747378752e-06,1680310,0.0,0.0
2021-11-21 00:00:00+00:00,9.999999747378752e-06,1.2000000424450263e-05,7.000000096013537e-06,7.999999979801942e-06,1798229,0.0,0.0
2021-11-22 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,1508235,0.0,0.0
2021-11-23 00:00:00+00:00,7.000000096013537e-06,9.000000318337698e-06,7.000000096013537e-06,9.000000318337698e-06,747622,0.0,0.0
2021-11-24 00:00:00+00:00,9.000000318337698e-06,1.2999999853491317e-05,9.000000318337698e-06,9.000000318337698e-06,203481,0.0,0.0
2021-11-25 00:00:00+00:00,9.000000318337698e-06,1.2000000424450263e-05,9.000000318337698e-06,9.999999747378752e-06,606251,0.0,0.0
2021-11-26 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,9.000000318337698e-06,9.000000318337698e-06,324284,0.0,0.0
2021-11-27 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,7.999999979801942e-06,7.999999979801942e-06,270876,0.0,0.0
2021-11-28 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.000000096013537e-06,7.999999979801942e-06,226324,0.0,0.0
2021-11-29 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,205690,0.0,0.0
2021-11-30 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,179575,0.0,0.0
2021-12-01 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,241881,0.0,0.0
2021-12-02 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,178497,0.0,0.0
2021-12-03 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,145116,0.0,0.0
2021-12-04 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,4.999999873689376e-06,6.000000212225132e-06,122568,0.0,0.0
2021-12-05 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,122499,0.0,0.0
2021-12-06 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,150365,0.0,0.0
2021-12-07 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,129075,0.0,0.0
2021-12-08 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,6.000000212225132e-06,124844,0.0,0.0
2021-12-09 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,109907,0.0,0.0
2021-12-10 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,95299,0.0,0.0
2021-12-11 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,86818,0.0,0.0
2021-12-12 00:00:00+00:00,4.999999873689376e-06,1.1000000085914508e-05,4.999999873689376e-06,4.999999873689376e-06,83760,0.0,0.0
2021-12-13 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,78227,0.0,0.0
2021-12-14 00:00:00+00:00,4.999999873689376e-06,7.000000096013537e-06,4.999999873689376e-06,7.000000096013537e-06,358976,0.0,0.0
2021-12-15 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,4.999999873689376e-06,4.999999873689376e-06,1178894,0.0,0.0
2021-12-16 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,752687,0.0,0.0
2021-12-17 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,152018,0.0,0.0
2021-12-18 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,75337,0.0,0.0
