,Observation Count,Mean,Median,Standard Deviation,Min,1%,5%,10%,25%,50%,75%,90%,95%,99%,Max
XMR Opening Price ($),10818.0,148.28810963209466,148.33,72.19849863471511,30.21,45.6234,54.03,61.867,86.49,148.33,175.385,247.85100000000008,272.40299999999996,396.846,515.99
XMR High Price ($),10818.0,150.33830375300425,149.7,73.61594016055156,32.59,46.1,54.6085,62.48,87.5125,149.7,177.17499999999998,253.5,275.9,406.11789999999996,519.13
XMR Low Price ($),10818.0,146.09547698280645,146.6,70.63539059082719,25.08,45.1234,53.48,61.217,85.32,146.6,172.975,242.93000000000012,268.0,386.4660999999999,485.11
XMR Close Price ($),10818.0,148.29478461822887,148.33,72.19303631159725,30.21,45.6234,54.03,61.884,86.495,148.33,175.385,247.85100000000008,272.40299999999996,396.846,515.99
