,Observation Count,Mean,Median,Standard Deviation,Min,1%,5%,10%,25%,50%,75%,90%,95%,99%,Max
XMR Opening Price ($),21636.0,148.2923202070623,148.3,72.20759353918663,27.02,45.633500000000005,54.0,61.89,86.38,148.3,175.305,247.9,272.4,397.76300000000094,515.99
XMR High Price ($),21636.0,149.72620308744683,149.3,73.18532005245451,31.57,45.9435,54.4575,62.335,87.14750000000001,149.3,176.64,251.0,275.0,403.64550000000014,519.13
XMR Low Price ($),21636.0,146.74991911628766,147.2,71.08633534211444,25.08,45.336999999999996,53.62,61.47,85.53,147.2,173.7,244.35500000000002,269.2,390.58400000000114,498.97
XMR Close Price ($),21636.0,148.2960135884637,148.3,72.20480181294961,27.02,45.633500000000005,54.0075,61.89,86.39500000000001,148.3,175.305,247.9,272.4,397.76300000000094,515.99
