,Observation Count,Mean,Median,Standard Deviation,Min,1%,5%,10%,25%,50%,75%,90%,95%,99%,Max
XMR Opening Price ($),5410.0,148.2984695009242,148.33,72.21442356721938,31.48,45.5763,53.969,61.867999999999995,86.42999999999999,148.33,175.1,248.11000000000004,272.455,396.4694999999999,515.99
XMR High Price ($),5410.0,151.20264325323475,150.2,74.22361609045255,33.55,46.421699999999994,54.8945,62.747,88.12,150.2,178.0,255.34300000000007,277.05400000000003,409.3683,519.13
XMR Low Price ($),5410.0,145.14048613678375,146.2,69.97032942060144,25.08,45.0,53.23,60.939,84.66499999999999,146.2,172.17499999999998,240.61900000000006,266.165,381.0266,479.62
XMR Close Price ($),5410.0,148.31142883548983,148.33,72.20356747681656,31.48,45.5763,53.989,61.888,86.5925,148.33,175.1,248.11000000000004,272.455,396.4694999999999,515.99
