TIMESTAMP,NUT23581_OPEN_PRICE_USD,NUT23581_HIGH_PRICE_USD,NUT23581_LOW_PRICE_USD,NUT23581_CLOSE_PRICE_USD,NUT23581_VOLUME_USD,NUT23581_DIVIDENDS_USD,NUT23581_STOCK_SPLITS_USD
2023-02-20 00:00:00+00:00,64.65738677978516,79.41236877441406,62.67708206176758,79.41236877441406,193445,0.0,0.0
2023-02-21 00:00:00+00:00,78.96005249023438,85.39614868164062,30.73253631591797,35.84797668457031,118327,0.0,0.0
2023-02-22 00:00:00+00:00,35.75882339477539,36.43274688720703,21.202192306518555,24.387895584106445,40289,0.0,0.0
2023-02-23 00:00:00+00:00,24.372291564941406,36.82526779174805,23.740774154663086,30.568958282470703,56862,0.0,0.0
2023-02-24 00:00:00+00:00,30.568958282470703,33.79721450805664,15.64438247680664,18.51874351501465,55374,0.0,0.0
2023-02-25 00:00:00+00:00,18.482107162475586,22.524818420410156,17.93816566467285,21.193042755126953,16598,0.0,0.0
2023-02-26 00:00:00+00:00,21.15468978881836,23.592952728271484,19.233890533447266,23.5853328704834,20056,0.0,0.0
2023-02-27 00:00:00+00:00,23.5853328704834,32.87057876586914,21.621021270751953,25.920656204223633,65987,0.0,0.0
2023-02-28 00:00:00+00:00,25.919708251953125,25.922616958618164,21.74934959411621,21.863313674926758,17788,0.0,0.0
2023-03-01 00:00:00+00:00,21.932302474975586,36.043514251708984,21.622486114501953,31.53121566772461,53338,0.0,0.0
2023-03-02 00:00:00+00:00,31.53121566772461,35.14607238769531,29.680252075195312,34.42597579956055,27733,0.0,0.0
2023-03-03 00:00:00+00:00,34.32290267944336,34.441123962402344,23.657413482666016,26.057613372802734,30518,0.0,0.0
2023-03-04 00:00:00+00:00,26.057613372802734,28.8919677734375,24.621559143066406,26.836265563964844,31871,0.0,0.0
2023-03-05 00:00:00+00:00,26.890104293823242,32.800846099853516,26.309152603149414,29.190217971801758,19327,0.0,0.0
2023-03-06 00:00:00+00:00,29.111156463623047,30.72571563720703,28.50820541381836,28.950754165649414,10539,0.0,0.0
2023-03-07 00:00:00+00:00,28.970630645751953,32.7874755859375,27.97115135192871,32.7874755859375,21988,0.0,0.0
2023-03-08 00:00:00+00:00,32.640079498291016,33.95610809326172,26.005403518676758,26.41193389892578,42924,0.0,0.0
2023-03-09 00:00:00+00:00,26.41193389892578,29.971397399902344,23.204587936401367,23.952489852905273,39771,0.0,0.0
2023-03-10 00:00:00+00:00,23.952489852905273,24.464902877807617,21.4600830078125,23.30314826965332,14170,0.0,0.0
2023-03-11 00:00:00+00:00,23.30314826965332,24.929954528808594,20.774263381958008,22.403900146484375,14047,0.0,0.0
2023-03-12 00:00:00+00:00,22.39081382751465,29.041725158691406,21.7623233795166,28.942522048950195,14187,0.0,0.0
2023-03-13 00:00:00+00:00,29.00005340576172,39.857601165771484,27.452669143676758,37.262672424316406,28636,0.0,0.0
2023-03-14 00:00:00+00:00,37.254920959472656,49.278839111328125,33.815853118896484,44.12649154663086,73799,0.0,0.0
2023-03-15 00:00:00+00:00,44.102752685546875,51.80249786376953,34.43377685546875,38.67466735839844,60638,0.0,0.0
2023-03-16 00:00:00+00:00,38.7232666015625,45.84109878540039,37.202274322509766,43.23520278930664,39234,0.0,0.0
2023-03-17 00:00:00+00:00,43.346702575683594,58.459312438964844,42.2743034362793,58.2490348815918,80445,0.0,0.0
2023-03-18 00:00:00+00:00,58.270423889160156,63.73800277709961,53.044822692871094,55.30607986450195,168229,0.0,0.0
2023-03-19 00:00:00+00:00,55.355491638183594,71.96898651123047,55.346412658691406,68.87033081054688,46539,0.0,0.0
2023-03-20 00:00:00+00:00,68.87033081054688,69.78834533691406,58.16004180908203,58.305660247802734,33844,0.0,0.0
2023-03-21 00:00:00+00:00,58.305660247802734,66.03834533691406,55.649288177490234,58.51966094970703,83835,0.0,0.0
2023-03-22 00:00:00+00:00,58.50068664550781,61.68015670776367,53.25126647949219,54.462921142578125,42843,0.0,0.0
2023-03-23 00:00:00+00:00,54.44640350341797,59.36880111694336,49.59690475463867,52.48674011230469,116352,0.0,0.0
2023-03-24 00:00:00+00:00,52.48674011230469,53.28609848022461,47.25140380859375,48.66023254394531,58925,0.0,0.0
2023-03-25 00:00:00+00:00,48.66899490356445,50.616485595703125,44.18824768066406,44.52658462524414,21432,0.0,0.0
2023-03-26 00:00:00+00:00,44.673824310302734,51.671878814697266,44.121986389160156,50.24941635131836,27018,0.0,0.0
2023-03-27 00:00:00+00:00,50.25495910644531,50.25495910644531,44.03441619873047,45.31257247924805,29783,0.0,0.0
2023-03-28 00:00:00+00:00,45.313655853271484,50.66758728027344,43.401485443115234,49.329776763916016,22939,0.0,0.0
2023-03-29 00:00:00+00:00,49.32964324951172,63.047786712646484,48.563724517822266,61.63990020751953,54096,0.0,0.0
2023-03-30 00:00:00+00:00,61.41588592529297,64.09696197509766,54.333229064941406,55.8243293762207,63631,0.0,0.0
2023-03-31 00:00:00+00:00,55.82925033569336,58.836082458496094,54.58739471435547,55.583580017089844,84391,0.0,0.0
2023-04-01 00:00:00+00:00,55.58135986328125,56.02259063720703,47.06483840942383,47.06483840942383,82177,0.0,0.0
2023-04-02 00:00:00+00:00,51.04245376586914,51.317466735839844,43.710636138916016,45.313838958740234,76714,0.0,0.0
2023-04-03 00:00:00+00:00,45.12770462036133,47.53129196166992,41.495967864990234,43.070987701416016,31316,0.0,0.0
2023-04-04 00:00:00+00:00,43.0732421875,46.416587829589844,42.716796875,45.585506439208984,37545,0.0,0.0
2023-04-05 00:00:00+00:00,45.5904541015625,51.199127197265625,45.089088439941406,47.34168243408203,161897,0.0,0.0
2023-04-06 00:00:00+00:00,47.210575103759766,48.127410888671875,43.960418701171875,44.605831146240234,30944,0.0,0.0
