TIMESTAMP,HOL35611_OPEN_PRICE_USD,HOL35611_HIGH_PRICE_USD,HOL35611_LOW_PRICE_USD,HOL35611_CLOSE_PRICE_USD,HOL35611_VOLUME_USD,HOL35611_DIVIDENDS_USD,HOL35611_STOCK_SPLITS_USD
2025-03-22 00:00:00+00:00,0.0011970000341534615,0.0012760000536218286,0.0011970000341534615,0.0012760000536218286,5495,0.0,0.0
2025-03-23 00:00:00+00:00,0.0012760000536218286,0.001276999944821,0.0007229999755509198,0.0007229999755509198,5422,0.0,0.0
2025-03-24 00:00:00+00:00,0.0007229999755509198,0.00101500004529953,0.0007050000131130219,0.0009059999720193446,5406,0.0,0.0
2025-03-25 00:00:00+00:00,0.0009059999720193446,0.0011609999928623438,0.0008280000183731318,0.0011609999928623438,5363,0.0,0.0
2025-03-26 00:00:00+00:00,0.0011609999928623438,0.001307999948039651,0.0011579999700188637,0.001230000052601099,5426,0.0,0.0
2025-03-27 00:00:00+00:00,0.001230000052601099,0.0013129999861121178,0.0011060000397264957,0.0011060000397264957,5580,0.0,0.0
2025-03-28 00:00:00+00:00,0.0011060000397264957,0.0014639999717473984,0.0008839999791234732,0.0010450000409036875,11009,0.0,0.0
2025-03-29 00:00:00+00:00,0.0010450000409036875,0.0012809999752789736,0.0009749999735504389,0.0011630000080913305,6707,0.0,0.0
2025-03-30 00:00:00+00:00,0.0011630000080913305,0.0012169999536126852,0.0009180000051856041,0.001025000005029142,18594,0.0,0.0
2025-03-31 00:00:00+00:00,0.001025000005029142,0.0012280000373721123,0.0008789999992586672,0.0012280000373721123,5592,0.0,0.0
2025-04-01 00:00:00+00:00,0.0012280000373721123,0.0013630000175908208,0.0010209999745711684,0.0010239999974146485,5433,0.0,0.0
2025-04-02 00:00:00+00:00,0.0010239999974146485,0.0013599999947473407,0.0010229999898001552,0.0013559999642893672,5434,0.0,0.0
2025-04-03 00:00:00+00:00,0.0013559999642893672,0.001361000002361834,0.0011780000058934093,0.0011780000058934093,5509,0.0,0.0
2025-04-04 00:00:00+00:00,0.0011780000058934093,0.001348000019788742,0.0010649999603629112,0.0010730000212788582,7119,0.0,0.0
2025-04-05 00:00:00+00:00,0.0010730000212788582,0.0013699999544769526,0.0010730000212788582,0.0013699999544769526,5393,0.0,0.0
2025-04-06 00:00:00+00:00,0.0013699999544769526,0.0013790000230073929,0.0011129999766126275,0.0011129999766126275,5411,0.0,0.0
