TIMESTAMP,SOLS_OPEN_PRICE_USD,SOLS_HIGH_PRICE_USD,SOLS_LOW_PRICE_USD,SOLS_CLOSE_PRICE_USD,SOLS_VOLUME_USD,SOLS_DIVIDENDS_USD,SOLS_STOCK_SPLITS_USD
2023-12-13 00:00:00+00:00,0.28230300545692444,0.3664329946041107,0.2656880021095276,0.2740119993686676,691523,0.0,0.0
2023-12-14 00:00:00+00:00,0.2739750146865845,0.32920700311660767,0.17524200677871704,0.21064700186252594,1599506,0.0,0.0
2023-12-15 00:00:00+00:00,0.21064500510692596,0.25508400797843933,0.1475290060043335,0.1588830053806305,875611,0.0,0.0
2023-12-16 00:00:00+00:00,0.15887999534606934,0.16834500432014465,0.12473499774932861,0.13071799278259277,588120,0.0,0.0
2023-12-17 00:00:00+00:00,0.13071799278259277,0.15437300503253937,0.09786300361156464,0.129488006234169,1665390,0.0,0.0
2023-12-18 00:00:00+00:00,0.12949100136756897,0.16127300262451172,0.1027970016002655,0.12052000313997269,294936,0.0,0.0
2023-12-19 00:00:00+00:00,0.12052299827337265,0.14292000234127045,0.08691799640655518,0.09189199656248093,376799,0.0,0.0
2023-12-20 00:00:00+00:00,0.09189599752426147,0.09417299926280975,0.06721200048923492,0.07092099636793137,198809,0.0,0.0
2023-12-21 00:00:00+00:00,0.07091999799013138,0.07391999661922455,0.05123100057244301,0.05984700098633766,207036,0.0,0.0
2023-12-22 00:00:00+00:00,0.059845998883247375,0.06527099758386612,0.045239999890327454,0.05509699881076813,215894,0.0,0.0
2023-12-23 00:00:00+00:00,0.055093999952077866,0.055093999952077866,0.03964399918913841,0.04090600088238716,88395,0.0,0.0
2023-12-24 00:00:00+00:00,0.04090400040149689,0.046296000480651855,0.032395001500844955,0.033583998680114746,172979,0.0,0.0
2023-12-25 00:00:00+00:00,0.03358599916100502,0.043466001749038696,0.028248000890016556,0.03842100128531456,144451,0.0,0.0
2023-12-26 00:00:00+00:00,0.03842199966311455,0.06117599830031395,0.03499000146985054,0.04144499823451042,159986,0.0,0.0
2023-12-27 00:00:00+00:00,0.04144499823451042,0.053415000438690186,0.04126099869608879,0.04552200064063072,69809,0.0,0.0
2023-12-28 00:00:00+00:00,0.045524001121520996,0.04723900184035301,0.03296099975705147,0.037960998713970184,61089,0.0,0.0
2023-12-29 00:00:00+00:00,0.0379600003361702,0.042608000338077545,0.03209799900650978,0.03411399945616722,49848,0.0,0.0
2023-12-30 00:00:00+00:00,0.03411399945616722,0.037602998316287994,0.029610000550746918,0.03223099932074547,42968,0.0,0.0
2023-12-31 00:00:00+00:00,0.032228998839855194,0.03266799822449684,0.029301000759005547,0.03050200082361698,39030,0.0,0.0
2024-01-01 00:00:00+00:00,0.03050200082361698,0.032412998378276825,0.02575100027024746,0.026778999716043472,39258,0.0,0.0
2024-01-02 00:00:00+00:00,0.026778999716043472,0.028679000213742256,0.024147000163793564,0.025103000923991203,48152,0.0,0.0
