,BTC
ACES,7.213078750498581e-05
USDT,8.467534846736286e-05
VEC2,0.00064317341389945
XLM,0.0010014279744149
IBANK,0.00166179058655775
RBT,0.0016800581523838
DOGE,0.0041887103568561
LTC,0.0045318537143703
TAJ,0.0055270237535405
C2,0.00614748994448435
XMR,0.00826111093702745
FRN,0.0096494229268298
SKULL,0.01034416584232375
IMS,0.012116562084585551
PXI,0.012452799444102401
ETH,0.0127654856783917
UNIT,0.01332303221907985
DASH,0.0140635048441787
SWING,0.01411667233187845
WBB,0.01583072346849335
ETC,0.016259699366181803
ZEC,0.01626647946566675
XEM,0.01701132817309465
KURT,0.0183354209526942
CREVA,0.021471210314724952
RLC,0.022870077708294252
XRP,0.023115559701977498
VIDZ,0.023247407491891747
LTCR,0.023781214922785003
EVIL,0.0272212752264441
VLT,0.03053358303283945
POST,0.0405122394633731
EUC,0.0459207478893108
QTUM,0.04934069646956875
GAS,0.050044636707522
SC,0.06436836156991775
BAT,0.0652197628782894
XWC,0.06914371443401696
DGB,0.078086523660723
KMD,0.07994420885066736
ICON,0.0827688550808197
XMS,0.08670426036598569
DIME,0.0872751863787557
CJ,0.10122924004367595
ZET,0.1023713662848886
GBYTE,0.10736920838161375
AV,0.1116472576962334
MONA,0.1131172820443111
XHI,0.12456119008260816
ENT,0.13083718729978983
WAVES,0.13700312837562106
DEM,0.13771697930841015
KOBO,0.14061543196998674
PIVX,0.14074640556027734
SKR,0.1464703984022204
ADZ,0.1509826512733234
IFC,0.1602790217734832
EDRC,0.16850864996787404
ZCL,0.17057825123445536
WGR,0.179780341112598
COOL,0.18216872509084708
WYZ,0.18513240130064101
SPR,0.18909733974092874
SYS,0.19044615415799884
ZEN,0.1983870052366348
ZYD,0.20063730860442897
ARK,0.20427574921289335
HBD,0.21004924551674226
XPY,0.21158312330467943
DCR,0.21246322114726163
XPX,0.2136755741612924
SXC,0.2198653690322545
ZUR,0.21999064805143545
TRST,0.22008599815262214
TAB,0.2258712493858884
QBC,0.22793873748057014
CETI,0.2292865989102387
LMC,0.2416323075805013
PZM,0.24298175395364136
GNO,0.24320518501501864
CARBON,0.2437788010109129
LDOGE,0.2454213647333769
NOBL,0.2478545111203747
PPC,0.2517038568476957
AE,0.2542333593242308
STEEM,0.2584067918285153
FOREX,0.26434983912820276
BCDN,0.265264796627099
NEWB,0.26801154075416855
LOG,0.275521797767041
LSK,0.2777978788222924
BS,0.28061683290752926
CAB,0.28620405893590983
VAL,0.28651476405626286
IRL,0.2922433482489558
ZOOM,0.29230370921599425
BTB,0.29456922141110276
FRC,0.2951741309186797
ADC,0.2956384241280774
XTO,0.30039996526271573
CF,0.30514339886708713
NXS,0.3157963839138276
NMC,0.31646068158162666
GRS,0.3204678308478429
CANN,0.3250384355371976
LUN,0.3351836698283098
JLP,0.3392663835136204
ZER,0.34921329930043415
LAMB,0.3503395293688707
ANT,0.35085505066793765
START,0.36006916513322706
MCN,0.36247377592877983
IOTA,0.36502458537074023
NETKO,0.3754324865449624
HUSH,0.3889176525175879
ACOIN,0.39271595692795735
OZO,0.40137802198517514
BCN,0.40356018424540796
2GIVE,0.4037978186011235
QTZ,0.4094545029280272
OPAL,0.4094756037031355
XPM,0.4098550361896959
CSC,0.41059003942301375
ARGUS,0.4145352054320931
MAID,0.41861206420418096
XQN,0.42487206908674946
42,0.4361281654081999
GLC,0.4383937927710969
PXC,0.43896776793306846
RBY,0.44389349656565
BLU,0.4459207882306412
PUT,0.4581030657844338
BLK,0.46037970980139087
CKC,0.4612354074412587
XDN,0.4619389215441617
BTCS,0.46342751143747685
DCT,0.46472890267991807
LBC,0.46916164534497895
SANDG,0.46929980579672337
BLAZR,0.4810959148595678
NAV,0.4878705178453865
FIRO,0.48878448818703113
PLU,0.4899627459628044
EFL,0.49002852174174694
NYC,0.49350560207271654
MST,0.4951104336115977
AMBER,0.49992134756775247
BTS,0.5011052536399758
BOLI,0.5073600247334376
HVCO,0.5155875900066866
SWT,0.5173628450359888
EQB,0.526598115985943
WC,0.5303499228258711
CLUB,0.5595845573855903
SIGNA,0.5601527944075911
VTC,0.5606508088851948
XBC,0.5636288537996601
WINGS,0.564077762771792
KIN,0.5675046265476703
SHND,0.5684203907775895
BERN,0.5688960127197829
DCY,0.5738373859467555
TECH,0.5773085229554049
MOTO,0.5882783494784904
PKB,0.6167094610854926
XBY,0.625047876473452
SNRG,0.6254748845947983
LUNC,0.6292638886437575
SILK,0.6308681879808733
NVC,0.6349258907779578
IXC,0.6427718512800997
LOOK,0.643286274171456
CLAM,0.6498558662514844
AMS,0.6536585934185166
PAK,0.6556870967440684
HBN,0.6582546848890662
RBIES,0.659047287014648
VERI,0.6725481791421365
CYT,0.672608878636527
CRW,0.6751333070376683
MAY,0.6773038368395105
NXT,0.6860034161340882
ALIAS,0.6864666825060781
HMQ,0.6888865227786074
ICOB,0.69776115782731
ZENI,0.7206327053439545
PTOY,0.7222522411161667
FTC,0.7387312217831835
SLS,0.7435409938868343
RDD,0.7450538876030313
XCP,0.7535395843777158
SIB,0.7612569940354674
ILC,0.7621594369921774
HNC,0.7681372641055455
AXIOM,0.7947176057518359
BRIT,0.7963506479161665
XPTX,0.8022810230357158
PIE,0.8030360278214587
POT,0.8058318544271914
WDC,0.8081546590365254
XST,0.8143915382888407
RRT,0.8176202885367256
TES,0.827181385083934
AGRS,0.8288958175950428
OK,0.8315596151591294
BSTY,0.849755627976979
CLOAK,0.8521707599807591
NEVA,0.8554915251335208
PASC,0.8851914969762025
BTA,0.8886645356438188
SWIFT,0.8897348235742271
INF,0.9012850786874012
MNTC,0.911560520271142
BITS,0.9255694461389112
LANA,0.9416054180084052
PHR,0.9438185705041073
BIS,0.9639061427036255
DGC,0.969451951416165
CNT,0.9779706558702852
GCC,0.9926477044660891
SONG,0.99973607309785
