,BTC
IBANK,0.0021469731904892432
SKULL,0.012005201878741928
USDT,0.012325762657808211
C2,0.016839205013226062
XLM,0.017974500461704603
TAJ,0.019008269940261665
ETC,0.024681526951341213
RBT,0.030658651671177775
LTC,0.032745410891621446
SWING,0.034087174044682325
XEM,0.03627319886390687
VIDZ,0.03856644545268342
FRN,0.04491505894473054
PXI,0.045240286031409296
LTCR,0.045785389152333704
RLC,0.04821285790506401
VEC2,0.04850504979157069
ZEC,0.048665742279769865
VLT,0.04935115205311063
ETH,0.05322741005785779
GAS,0.05643065733373808
ACES,0.05918037984864292
XMR,0.06176815878404809
QTUM,0.062116934241007296
SC,0.06569527575922397
UNIT,0.07207202981613955
DASH,0.07731663271903227
XRP,0.07808612031949515
KMD,0.08183180513381348
KURT,0.08462471005414578
BAT,0.0873411379272241
EVIL,0.09203017652410983
DGB,0.09230698500067894
CREVA,0.09880835387455794
CJ,0.1013034326488956
ICON,0.10414608359461004
XWC,0.10422009055081659
DIME,0.10863263261064082
IMS,0.10954914821624717
WBB,0.109664614628005
XMS,0.11745334684610396
MONA,0.12027221180701621
WAVES,0.1336702903530561
AV,0.1396825555413426
PIVX,0.14373848647134368
EUC,0.1480437714510961
KOBO,0.15035146268162872
GBYTE,0.15548869881187702
XHI,0.15714744910694609
ZET,0.1642011114339978
POST,0.17009361925914543
ZCL,0.17377158256731604
DOGE,0.17390785427852354
ENT,0.17924106303451728
ZEN,0.18585921243218378
WYZ,0.19136709033479202
ARK,0.19826477755380345
SKR,0.2024373496908838
SYS,0.20260552779259838
SPR,0.21035481305240852
TRST,0.2118918221583723
QBC,0.21770853070650287
XPY,0.22017202299005784
DCR,0.22041369081748347
WGR,0.22211429664147986
GNO,0.2275744952516631
ADZ,0.22834406986310976
XPX,0.22876269316978218
HBD,0.231160480290606
IFC,0.2344874231390802
PZM,0.24176720050662828
ZYD,0.2429945617167313
PPC,0.248866705886876
GRS,0.24923979854704922
STEEM,0.2566341713622945
ZUR,0.2597387890772923
TAB,0.2608806583532146
NOBL,0.26629226411506374
LDOGE,0.2679647394015931
CF,0.2680947228191177
NMC,0.27282526429686854
CARBON,0.275558976821059
NEWB,0.2773441733981515
DEM,0.2798471410286754
LOG,0.2828969646271394
CETI,0.2845437409484379
AE,0.28599457217530655
COOL,0.2942457273781372
ZOOM,0.29784102657604394
LSK,0.29827004025281917
VAL,0.30503665045082473
BCDN,0.30883809685933444
CANN,0.3114848371442498
ADC,0.31601018412606574
CAB,0.3162740935401568
BS,0.316786354841765
NXS,0.3173781201231421
LMC,0.3197745849994365
BTB,0.3267175507222733
ANT,0.3305008459929651
2GIVE,0.3319618816677861
SXC,0.3382750837380289
XTO,0.3425717403293199
BLK,0.3556623539560388
JLP,0.35925493531489366
EDRC,0.3633040249803837
FOREX,0.3651181509000147
START,0.36654686178575496
NETKO,0.3722504045783135
LUN,0.3740887601271146
LAMB,0.37509592757438553
IOTA,0.3767438034181521
BCN,0.3817952364833936
OZO,0.39240909908629534
ACOIN,0.3954408740394151
CSC,0.39574266452171897
IRL,0.4000662957492351
MCN,0.4001069609588544
ARGUS,0.40164878108972946
XQN,0.40334389824046235
ZER,0.4046291508475527
PXC,0.41663615695413037
42,0.42068412616772005
XDN,0.42501772076650446
MAID,0.4253072477619584
HUSH,0.4266568459289565
BLAZR,0.4268404790618382
QTZ,0.42858898584703436
OPAL,0.4366699306380358
FRC,0.43713118239370163
RBY,0.4480826484882448
BLU,0.45923086280341896
GLC,0.4596880262835382
LBC,0.46091825649839085
MST,0.46417142904851866
DCT,0.46810682151103983
CKC,0.4688863752401122
WC,0.47203152337377213
EQB,0.47329052204823374
NYC,0.4835532743245036
PUT,0.4838162141417907
EFL,0.48448327287760734
BTCS,0.4848877200356892
XPM,0.48818191178488485
BTS,0.4952135793574068
HVCO,0.4986620197601358
SANDG,0.4994356903183386
NAV,0.5011063044791898
LOOK,0.5105809775077161
AMBER,0.5155355754434384
BOLI,0.5169511208361935
FIRO,0.5224206442178
SHND,0.5256645569674389
SWT,0.5301409030596888
VTC,0.5355128316095974
BERN,0.5407870874934889
XBC,0.5476372996079373
WINGS,0.5563675876723969
SIGNA,0.5627489893854493
PLU,0.5636153563218316
TECH,0.5673980676230173
DCY,0.5722218118481998
KIN,0.5732360904330481
PKB,0.5739899006362678
CLUB,0.5872956897426936
SILK,0.5921196037622994
AMS,0.6032836895768986
RBIES,0.6078349468366038
LUNC,0.6080897072877003
SNRG,0.6121520092521674
MOTO,0.6190711558897077
CYT,0.6202847497533229
CLAM,0.6265161985089975
MAY,0.6268414838572338
NVC,0.6270621081768867
IXC,0.6307811491311366
VERI,0.6354979455028477
PAK,0.6361718865676489
HMQ,0.6378432941736079
XBY,0.6530584273673011
NXT,0.6583006634899762
ALIAS,0.6683329328743431
CRW,0.6849534729246689
HBN,0.6867939034313151
ICOB,0.6900635079758326
XCP,0.6930599743211493
XST,0.6983755961250961
ZENI,0.705979627070866
PTOY,0.7071988736810153
SLS,0.7331956204958247
SIB,0.7416464573558478
RDD,0.7528366217122667
WDC,0.7558282682416186
HNC,0.7584925260000845
BRIT,0.7595503573678409
FTC,0.7602293913399712
ILC,0.7629729754797988
PIE,0.7645521904191637
AXIOM,0.7656832896378223
RRT,0.7749547536654992
POT,0.7831161277272771
NEVA,0.7906056874640331
TES,0.7922688758474232
PASC,0.8008723299742235
INF,0.8115553590103521
XPTX,0.8116246437054246
AGRS,0.8176129183672002
OK,0.8192335646892734
CLOAK,0.8328140266634037
BSTY,0.8465639325557601
BTA,0.8500917892862352
MNTC,0.8552081084129511
LANA,0.8771949092410299
SWIFT,0.8774936597839109
PHR,0.9174306450183596
BITS,0.918059432194079
DGC,0.9369057913469747
CNT,0.9423800823346581
GCC,0.9450046621756691
BIS,0.9499275204355634
SONG,0.9833941312665553
