TIMESTAMP,KALM_OPEN_PRICE_USD,KALM_HIGH_PRICE_USD,KALM_LOW_PRICE_USD,KALM_CLOSE_PRICE_USD,KALM_VOLUME_USD,KALM_DIVIDENDS_USD,KALM_STOCK_SPLITS_USD
2021-05-27 00:00:00+00:00,5.902666091918945,5.9033708572387695,4.736368179321289,5.135601043701172,15267262,0.0,0.0
2021-05-28 00:00:00+00:00,5.14668607711792,5.178366184234619,3.1966450214385986,4.502267837524414,20441097,0.0,0.0
2021-05-29 00:00:00+00:00,4.502851963043213,5.080204963684082,3.726331949234009,3.9204180240631104,8274804,0.0,0.0
2021-05-30 00:00:00+00:00,3.923353910446167,4.720277786254883,3.6940040588378906,3.7904789447784424,3649614,0.0,0.0
2021-05-31 00:00:00+00:00,3.79148006439209,3.952183961868286,3.42728590965271,3.8141329288482666,3423415,0.0,0.0
2021-06-01 00:00:00+00:00,3.8153629302978516,4.399134159088135,3.595473051071167,4.141063213348389,4620769,0.0,0.0
2021-06-02 00:00:00+00:00,4.145755767822266,4.91383695602417,4.046708106994629,4.522386074066162,5148303,0.0,0.0
2021-06-03 00:00:00+00:00,4.521564960479736,5.110890865325928,4.101016044616699,4.323345184326172,4226654,0.0,0.0
2021-06-04 00:00:00+00:00,4.324231147766113,4.332708835601807,3.559467077255249,3.8025219440460205,2654710,0.0,0.0
2021-06-05 00:00:00+00:00,3.80997896194458,4.050449848175049,3.6023569107055664,3.722320079803467,1712665,0.0,0.0
2021-06-06 00:00:00+00:00,3.71901798248291,3.814246892929077,3.4797050952911377,3.56447696685791,886463,0.0,0.0
2021-06-07 00:00:00+00:00,3.5651190280914307,3.706958055496216,2.8528199195861816,2.8528199195861816,620716,0.0,0.0
2021-06-08 00:00:00+00:00,2.8545711040496826,2.9436399936676025,2.422395944595337,2.6753089427948,884872,0.0,0.0
2021-06-09 00:00:00+00:00,2.675520896911621,2.8431670665740967,2.5182878971099854,2.5883429050445557,793105,0.0,0.0
2021-06-10 00:00:00+00:00,2.5878450870513916,3.113116979598999,2.499979019165039,3.039400100708008,880128,0.0,0.0
2021-06-11 00:00:00+00:00,3.038270950317383,3.2616889476776123,2.954735040664673,3.0492870807647705,1301760,0.0,0.0
