TIMESTAMP,HMD_OPEN_PRICE_USD,HMD_HIGH_PRICE_USD,HMD_LOW_PRICE_USD,HMD_CLOSE_PRICE_USD,HMD_VOLUME_USD,HMD_DIVIDENDS_USD,HMD_STOCK_SPLITS_USD
2024-07-24 00:00:00+00:00,0.0020520000252872705,0.002056000055745244,0.0020520000252872705,0.0020550000481307507,4089,0.0,0.0
2024-07-25 00:00:00+00:00,0.0020550000481307507,0.0020570000633597374,0.0020179999992251396,0.0020310000982135534,5136,0.0,0.0
2024-07-26 00:00:00+00:00,0.0020310000982135534,0.002032000105828047,0.0016769999638199806,0.001711999997496605,2416,0.0,0.0
2024-07-27 00:00:00+00:00,0.001711999997496605,0.0017130000051110983,0.0017109999898821115,0.0017109999898821115,728,0.0,0.0
2024-07-28 00:00:00+00:00,0.0017109999898821115,0.0017579999985173345,0.0017109999898821115,0.0017559999832883477,706,0.0,0.0
2024-07-29 00:00:00+00:00,0.0017559999832883477,0.001756999990902841,0.0017500000540167093,0.0017509999452158809,253,0.0,0.0
2024-07-30 00:00:00+00:00,0.0017509999452158809,0.0017529999604448676,0.0017500000540167093,0.0017509999452158809,1281,0.0,0.0
2024-07-31 00:00:00+00:00,0.0017509999452158809,0.0017549999756738544,0.0017480000387877226,0.0017509999452158809,1416,0.0,0.0
2024-08-01 00:00:00+00:00,0.0017509999452158809,0.0017529999604448676,0.0017480000387877226,0.001749000046402216,1350,0.0,0.0
2024-08-02 00:00:00+00:00,0.0017480000387877226,0.0017500000540167093,0.0017099999822676182,0.0017460000235587358,1293,0.0,0.0
2024-08-03 00:00:00+00:00,0.0017460000235587358,0.0017519999528303742,0.0017450000159442425,0.001749000046402216,542,0.0,0.0
2024-08-04 00:00:00+00:00,0.001749000046402216,0.0017519999528303742,0.0017470000311732292,0.0017500000540167093,1006,0.0,0.0
2024-08-05 00:00:00+00:00,0.0017509999452158809,0.0017529999604448676,0.0016280000563710928,0.0016299999551847577,1292,0.0,0.0
2024-08-06 00:00:00+00:00,0.0016299999551847577,0.001753999968059361,0.0016289999475702643,0.0017519999528303742,1811,0.0,0.0
2024-08-07 00:00:00+00:00,0.0017519999528303742,0.001753999968059361,0.0015780000248923898,0.0015780000248923898,278,0.0,0.0
2024-08-08 00:00:00+00:00,0.0015780000248923898,0.0017549999756738544,0.0015780000248923898,0.0017509999452158809,866,0.0,0.0
2024-08-09 00:00:00+00:00,0.0017509999452158809,0.0017519999528303742,0.0017500000540167093,0.0017509999452158809,866,0.0,0.0
2024-08-10 00:00:00+00:00,0.0017509999452158809,0.0017529999604448676,0.0017500000540167093,0.0017509999452158809,300,0.0,0.0
2024-08-11 00:00:00+00:00,0.0017509999452158809,0.0017519999528303742,0.0015910000074654818,0.0017500000540167093,477,0.0,0.0
2024-08-12 00:00:00+00:00,0.0017500000540167093,0.0017509999452158809,0.0016499999910593033,0.0016509999986737967,217,0.0,0.0
2024-08-13 00:00:00+00:00,0.0016509999986737967,0.0016540000215172768,0.0016509999986737967,0.0016530000139027834,379,0.0,0.0
2024-08-14 00:00:00+00:00,0.0016530000139027834,0.0016550000291317701,0.00165200000628829,0.0016530000139027834,125,0.0,0.0
2024-08-15 00:00:00+00:00,0.0016530000139027834,0.0016550000291317701,0.0016530000139027834,0.0016530000139027834,125,0.0,0.0
2024-08-16 00:00:00+00:00,0.00165200000628829,0.0016540000215172768,0.00165200000628829,0.00165200000628829,70,0.0,0.0
2024-08-17 00:00:00+00:00,0.0016530000139027834,0.0016540000215172768,0.00165200000628829,0.00165200000628829,70,0.0,0.0
2024-08-18 00:00:00+00:00,0.00165200000628829,0.0016540000215172768,0.00165200000628829,0.0016530000139027834,276,0.0,0.0
2024-08-19 00:00:00+00:00,0.0016530000139027834,0.0016560000367462635,0.0016530000139027834,0.0016560000367462635,453,0.0,0.0
2024-08-20 00:00:00+00:00,0.0016560000367462635,0.0016570000443607569,0.001415999955497682,0.001415999955497682,1493,0.0,0.0
2024-08-21 00:00:00+00:00,0.001415999955497682,0.0016560000367462635,0.001415999955497682,0.0016560000367462635,180,0.0,0.0
2024-08-22 00:00:00+00:00,0.0016550000291317701,0.0016560000367462635,0.0016509999986737967,0.0016509999986737967,276,0.0,0.0
2024-08-23 00:00:00+00:00,0.0016540000215172768,0.0016570000443607569,0.0016540000215172768,0.0016550000291317701,83,0.0,0.0
2024-08-24 00:00:00+00:00,0.0016550000291317701,0.0016560000367462635,0.0016509999986737967,0.00165200000628829,45,0.0,0.0
2024-08-25 00:00:00+00:00,0.00165200000628829,0.0016570000443607569,0.0010900000343099236,0.0016570000443607569,590,0.0,0.0
2024-08-26 00:00:00+00:00,0.0016570000443607569,0.0016580000519752502,0.0016550000291317701,0.0016550000291317701,835,0.0,0.0
2024-08-27 00:00:00+00:00,0.0016550000291317701,0.0016570000443607569,0.0016550000291317701,0.0016560000367462635,9,0.0,0.0
2024-08-28 00:00:00+00:00,0.0016560000367462635,0.0016560000367462635,0.0016509999986737967,0.0016509999986737967,493,0.0,0.0
2024-08-29 00:00:00+00:00,0.0016509999986737967,0.0016530000139027834,0.00164899998344481,0.00164899998344481,535,0.0,0.0
2024-08-30 00:00:00+00:00,0.00164899998344481,0.0016570000443607569,0.0016430000541731715,0.0016430000541731715,162,0.0,0.0
2024-08-31 00:00:00+00:00,0.0016430000541731715,0.0016560000367462635,0.0015239999629557133,0.0016530000139027834,386,0.0,0.0
2024-09-01 00:00:00+00:00,0.0016530000139027834,0.0016540000215172768,0.0014779999619349837,0.0014779999619349837,55,0.0,0.0
2024-09-02 00:00:00+00:00,0.0014779999619349837,0.0017430000007152557,0.0014769999543204904,0.0017430000007152557,460,0.0,0.0
2024-09-03 00:00:00+00:00,0.0017460000235587358,0.0017460000235587358,0.0017419999931007624,0.0017419999931007624,533,0.0,0.0
2024-09-04 00:00:00+00:00,0.0017419999931007624,0.001744000008329749,0.0017419999931007624,0.0017430000007152557,533,0.0,0.0
2024-09-05 00:00:00+00:00,0.0017430000007152557,0.0017450000159442425,0.0017419999931007624,0.0017419999931007624,533,0.0,0.0
2024-09-06 00:00:00+00:00,0.0017419999931007624,0.0017450000159442425,0.0015069999499246478,0.0015089999651536345,6,0.0,0.0
2024-09-07 00:00:00+00:00,0.0015089999651536345,0.001509999972768128,0.0015079999575391412,0.0015089999651536345,6,0.0,0.0
2024-09-08 00:00:00+00:00,0.0015089999651536345,0.001509999972768128,0.0015089999651536345,0.0015089999651536345,6,0.0,0.0
2024-09-09 00:00:00+00:00,0.0015089999651536345,0.001509999972768128,0.001475999946705997,0.001475999946705997,23,0.0,0.0
2024-09-10 00:00:00+00:00,0.001475999946705997,0.0014769999543204904,0.001475999946705997,0.001475999946705997,23,0.0,0.0
2024-09-11 00:00:00+00:00,0.001475999946705997,0.0014779999619349837,0.001475999946705997,0.0014769999543204904,6,0.0,0.0
2024-09-12 00:00:00+00:00,0.0014769999543204904,0.0015279999934136868,0.001475999946705997,0.0015249999705702066,330,0.0,0.0
2024-09-13 00:00:00+00:00,0.0015249999705702066,0.0015259999781847,0.0015170000260695815,0.0015180000336840749,10,0.0,0.0
2024-09-14 00:00:00+00:00,0.0015180000336840749,0.0015300000086426735,0.0015170000260695815,0.0015290000010281801,12,0.0,0.0
2024-09-15 00:00:00+00:00,0.0015290000010281801,0.0015300000086426735,0.0015290000010281801,0.0015290000010281801,12,0.0,0.0
2024-09-16 00:00:00+00:00,0.0015290000010281801,0.0015300000086426735,0.0015279999934136868,0.0015290000010281801,12,0.0,0.0
2024-09-17 00:00:00+00:00,0.0015290000010281801,0.0015300000086426735,0.001475999946705997,0.001475999946705997,35,0.0,0.0
2024-09-18 00:00:00+00:00,0.001475999946705997,0.0014769999543204904,0.001475999946705997,0.001475999946705997,35,0.0,0.0
2024-09-19 00:00:00+00:00,0.001475999946705997,0.0014769999543204904,0.001382000045850873,0.001449999981559813,114,0.0,0.0
2024-09-20 00:00:00+00:00,0.001449999981559813,0.001449999981559813,0.0013830000534653664,0.0013830000534653664,2,0.0,0.0
2024-09-21 00:00:00+00:00,0.0013830000534653664,0.001383999944664538,0.0013830000534653664,0.0013830000534653664,8,0.0,0.0
2024-09-22 00:00:00+00:00,0.0013830000534653664,0.001449999981559813,0.0013830000534653664,0.0014489999739453197,37,0.0,0.0
2024-09-23 00:00:00+00:00,0.0014489999739453197,0.0014509999891743064,0.0013830000534653664,0.0013830000534653664,8,0.0,0.0
2024-09-24 00:00:00+00:00,0.0013830000534653664,0.001383999944664538,0.0013830000534653664,0.0013830000534653664,8,0.0,0.0
2024-09-25 00:00:00+00:00,0.0013830000534653664,0.001383999944664538,0.001382000045850873,0.001382000045850873,20,0.0,0.0
2024-09-26 00:00:00+00:00,0.001382000045850873,0.0013830000534653664,0.0013810000382363796,0.001382000045850873,20,0.0,0.0
