TIMESTAMP,DOSE_OPEN_PRICE_USD,DOSE_HIGH_PRICE_USD,DOSE_LOW_PRICE_USD,DOSE_CLOSE_PRICE_USD,DOSE_VOLUME_USD,DOSE_DIVIDENDS_USD,DOSE_STOCK_SPLITS_USD
2021-11-03 00:00:00+00:00,0.4050779938697815,0.40511998534202576,0.2658829987049103,0.2939159870147705,14586958,0.0,0.0
2021-11-04 00:00:00+00:00,0.2939920127391815,0.3076159954071045,0.19121399521827698,0.22074200212955475,12891295,0.0,0.0
2021-11-05 00:00:00+00:00,0.22051100432872772,0.22856199741363525,0.17301300168037415,0.17322100698947906,4444750,0.0,0.0
2021-11-06 00:00:00+00:00,0.17340099811553955,0.18573400378227234,0.16303600370883942,0.17095999419689178,1826867,0.0,0.0
2021-11-07 00:00:00+00:00,0.170974999666214,0.2597079873085022,0.16746200621128082,0.2055409997701645,3202221,0.0,0.0
2021-11-08 00:00:00+00:00,0.20555800199508667,0.22158800065517426,0.18077799677848816,0.18391099572181702,1670098,0.0,0.0
2021-11-09 00:00:00+00:00,0.18387499451637268,0.2086700052022934,0.17947299778461456,0.1955540031194687,1397943,0.0,0.0
2021-11-10 00:00:00+00:00,0.19550199806690216,0.2047470062971115,0.16183899343013763,0.1760309934616089,1076360,0.0,0.0
2021-11-11 00:00:00+00:00,0.17609399557113647,0.19029399752616882,0.17453299462795258,0.18580399453639984,1206449,0.0,0.0
2021-11-12 00:00:00+00:00,0.18520699441432953,0.19103600084781647,0.16604100167751312,0.16908599436283112,715533,0.0,0.0
2021-11-13 00:00:00+00:00,0.16925300657749176,0.17692899703979492,0.16662800312042236,0.16838300228118896,578931,0.0,0.0
2021-11-14 00:00:00+00:00,0.16837599873542786,0.18370099365711212,0.16837599873542786,0.1809989959001541,746448,0.0,0.0
2021-11-15 00:00:00+00:00,0.1811619997024536,0.18733200430870056,0.17521999776363373,0.17848500609397888,603037,0.0,0.0
2021-11-16 00:00:00+00:00,0.17861400544643402,0.19175100326538086,0.16158099472522736,0.18567000329494476,748863,0.0,0.0
2021-11-17 00:00:00+00:00,0.18544599413871765,0.19051499664783478,0.1745530068874359,0.1781029999256134,635897,0.0,0.0
2021-11-18 00:00:00+00:00,0.17810499668121338,0.18735599517822266,0.162663996219635,0.1627960056066513,796212,0.0,0.0
2021-11-19 00:00:00+00:00,0.16287599503993988,0.17024900019168854,0.15746399760246277,0.1683579981327057,782173,0.0,0.0
2021-11-20 00:00:00+00:00,0.1683029979467392,0.2079779952764511,0.16576999425888062,0.19731399416923523,1878476,0.0,0.0
2021-11-21 00:00:00+00:00,0.19614900648593903,0.26005399227142334,0.19576799869537354,0.2433129996061325,2942375,0.0,0.0
2021-11-22 00:00:00+00:00,0.24335399270057678,0.24335399270057678,0.20142899453639984,0.20142899453639984,1526545,0.0,0.0
2021-11-23 00:00:00+00:00,0.20146900415420532,0.25832200050354004,0.20146900415420532,0.24142399430274963,1764602,0.0,0.0
2021-11-24 00:00:00+00:00,0.24146200716495514,0.30773401260375977,0.22967299818992615,0.23189300298690796,1492197,0.0,0.0
2021-11-25 00:00:00+00:00,0.2971470057964325,0.32727399468421936,0.2768329977989197,0.3039720058441162,2669899,0.0,0.0
2021-11-26 00:00:00+00:00,0.2804020047187805,0.3226799964904785,0.23483100533485413,0.26564499735832214,4276880,0.0,0.0
2021-11-27 00:00:00+00:00,0.2660529911518097,0.2828429937362671,0.24708299338817596,0.28051701188087463,1337579,0.0,0.0
2021-11-28 00:00:00+00:00,0.2806360125541687,0.2846269905567169,0.2560940086841583,0.2660979926586151,1040929,0.0,0.0
2021-11-29 00:00:00+00:00,0.266061007976532,0.29821500182151794,0.266061007976532,0.2795490026473999,1500153,0.0,0.0
2021-11-30 00:00:00+00:00,0.2794789969921112,0.2920289933681488,0.2646619975566864,0.2713089883327484,1186368,0.0,0.0
2021-12-01 00:00:00+00:00,0.271479994058609,0.3331179916858673,0.27059999108314514,0.3270750045776367,3011523,0.0,0.0
