TIMESTAMP,FAND_OPEN_PRICE_USD,FAND_HIGH_PRICE_USD,FAND_LOW_PRICE_USD,FAND_CLOSE_PRICE_USD,FAND_VOLUME_USD,FAND_DIVIDENDS_USD,FAND_STOCK_SPLITS_USD
2024-03-26 00:00:00+00:00,0.07401899993419647,0.0960329994559288,0.07280000299215317,0.09428700059652328,810966,0.0,0.0
2024-03-27 00:00:00+00:00,0.09428700059652328,0.09600699692964554,0.07223200052976608,0.08197099715471268,420918,0.0,0.0
2024-03-28 00:00:00+00:00,0.08197099715471268,0.10514699667692184,0.07776399701833725,0.09789899736642838,404173,0.0,0.0
2024-03-29 00:00:00+00:00,0.09789899736642838,0.10420899838209152,0.09187900274991989,0.09656400233507156,310039,0.0,0.0
2024-03-30 00:00:00+00:00,0.09656400233507156,0.10515999794006348,0.09656400233507156,0.10054200142621994,92421,0.0,0.0
2024-03-31 00:00:00+00:00,0.10054200142621994,0.10187599807977676,0.09520699828863144,0.09560000151395798,216084,0.0,0.0
2024-04-01 00:00:00+00:00,0.09560000151395798,0.09906399995088577,0.09105999767780304,0.09657199680805206,387162,0.0,0.0
2024-04-02 00:00:00+00:00,0.09657199680805206,0.09946499764919281,0.0909700021147728,0.09804199635982513,423684,0.0,0.0
2024-04-03 00:00:00+00:00,0.09804199635982513,0.10235799849033356,0.09101799875497818,0.09803999960422516,299610,0.0,0.0
2024-04-04 00:00:00+00:00,0.09803999960422516,0.10021200031042099,0.09498000144958496,0.09949599951505661,409892,0.0,0.0
2024-04-05 00:00:00+00:00,0.09949599951505661,0.10235399752855301,0.09503299742937088,0.09611199796199799,277373,0.0,0.0
2024-04-06 00:00:00+00:00,0.09611199796199799,0.10240600258111954,0.08669400215148926,0.09782499819993973,436061,0.0,0.0
2024-04-07 00:00:00+00:00,0.09782499819993973,0.10212600231170654,0.08754699677228928,0.09270700067281723,333428,0.0,0.0
2024-04-08 00:00:00+00:00,0.09270700067281723,0.09850499778985977,0.08952199667692184,0.09020400047302246,400587,0.0,0.0
2024-04-09 00:00:00+00:00,0.09020400047302246,0.09466499835252762,0.08750700205564499,0.09113799780607224,315145,0.0,0.0
2024-04-10 00:00:00+00:00,0.09113799780607224,0.09400700032711029,0.09030800312757492,0.09117799997329712,345981,0.0,0.0
2024-04-11 00:00:00+00:00,0.09117799997329712,0.10019099712371826,0.0886949971318245,0.09782899916172028,1457864,0.0,0.0
2024-04-12 00:00:00+00:00,0.09782899916172028,0.10242699831724167,0.09214799851179123,0.10241299867630005,1374062,0.0,0.0
2024-04-13 00:00:00+00:00,0.10241299867630005,0.10241899639368057,0.07790999859571457,0.07790999859571457,453023,0.0,0.0
2024-04-14 00:00:00+00:00,0.07790999859571457,0.07793200016021729,0.05821799859404564,0.059415001422166824,248255,0.0,0.0
2024-04-15 00:00:00+00:00,0.0587490014731884,0.05874999985098839,0.02932400070130825,0.031780000776052475,743268,0.0,0.0
2024-04-16 00:00:00+00:00,0.031780000776052475,0.032666999846696854,0.020005999132990837,0.02642199955880642,403451,0.0,0.0
2024-04-17 00:00:00+00:00,0.026479000225663185,0.03430899977684021,0.020013000816106796,0.02631399966776371,1024886,0.0,0.0
