TIMESTAMP,TPAD28418_OPEN_PRICE_USD,TPAD28418_HIGH_PRICE_USD,TPAD28418_LOW_PRICE_USD,TPAD28418_CLOSE_PRICE_USD,TPAD28418_VOLUME_USD,TPAD28418_DIVIDENDS_USD,TPAD28418_STOCK_SPLITS_USD
2023-11-15 00:00:00+00:00,0.04086200147867203,0.04693799838423729,0.035562001168727875,0.04614099860191345,80085,0.0,0.0
2023-11-16 00:00:00+00:00,0.04612800106406212,0.04741799831390381,0.040755998343229294,0.04196799919009209,27621,0.0,0.0
2023-11-17 00:00:00+00:00,0.041965000331401825,0.04299499839544296,0.03955899924039841,0.04065699875354767,3750,0.0,0.0
2023-11-18 00:00:00+00:00,0.040681999176740646,0.05101799964904785,0.03911200165748596,0.05034400150179863,38635,0.0,0.0
2023-11-19 00:00:00+00:00,0.05034499987959862,0.08014599978923798,0.04991399869322777,0.07440599799156189,141776,0.0,0.0
2023-11-20 00:00:00+00:00,0.07439900189638138,0.0762690007686615,0.06386800110340118,0.06688299775123596,39925,0.0,0.0
2023-11-21 00:00:00+00:00,0.06687600165605545,0.07093200087547302,0.045274000614881516,0.045274000614881516,36722,0.0,0.0
2023-11-22 00:00:00+00:00,0.04523099958896637,0.05356299877166748,0.04521600157022476,0.05356299877166748,21738,0.0,0.0
2023-11-23 00:00:00+00:00,0.05355900153517723,0.05524799972772598,0.05214599892497063,0.05253300070762634,17742,0.0,0.0
2023-11-24 00:00:00+00:00,0.052521001547575,0.053233999758958817,0.04573199898004532,0.04633500054478645,19430,0.0,0.0
2023-11-25 00:00:00+00:00,0.04632499814033508,0.0480789989233017,0.04626699909567833,0.0480710007250309,5559,0.0,0.0
2023-11-26 00:00:00+00:00,0.04808799922466278,0.04948899894952774,0.047586001455783844,0.04934599995613098,6060,0.0,0.0
2023-11-27 00:00:00+00:00,0.04932300001382828,0.049699001014232635,0.04559500142931938,0.046514999121427536,6807,0.0,0.0
2023-11-28 00:00:00+00:00,0.04651600122451782,0.04775800183415413,0.043995000422000885,0.045928001403808594,10841,0.0,0.0
2023-11-29 00:00:00+00:00,0.04592600092291832,0.04631099849939346,0.017455000430345535,0.02252900041639805,140411,0.0,0.0
