TIMESTAMP,QUQ_OPEN_PRICE_USD,QUQ_HIGH_PRICE_USD,QUQ_LOW_PRICE_USD,QUQ_CLOSE_PRICE_USD,QUQ_VOLUME_USD,QUQ_DIVIDENDS_USD,QUQ_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,0.0009270000155083835,0.0010740000288933516,0.0007319999858736992,0.0007459999760612845,2854317,0.0,0.0
2025-04-02 00:00:00+00:00,0.0007459999760612845,0.0007510000141337514,0.0004349999944679439,0.000446999998530373,4568169,0.0,0.0
2025-04-03 00:00:00+00:00,0.000446999998530373,0.0005709999823011458,0.0003809999907389283,0.0004569999873638153,3197506,0.0,0.0
2025-04-04 00:00:00+00:00,0.0004569999873638153,0.0006070000235922635,0.00040499999886378646,0.0005430000019259751,4338301,0.0,0.0
2025-04-05 00:00:00+00:00,0.0005430000019259751,0.0006459999713115394,0.0005099999834783375,0.00056900002527982,1596776,0.0,0.0
2025-04-06 00:00:00+00:00,0.00056900002527982,0.0006910000229254365,0.0004970000009052455,0.0005189999938011169,3147807,0.0,0.0
2025-04-07 00:00:00+00:00,0.0005189999938011169,0.0006060000159777701,0.00044100001105107367,0.000577000027988106,4546603,0.0,0.0
2025-04-08 00:00:00+00:00,0.000577000027988106,0.0006389999762177467,0.00045399999362416565,0.0005619999719783664,4534456,0.0,0.0
2025-04-09 00:00:00+00:00,0.0005619999719783664,0.0006309999735094607,0.00047900000936351717,0.000582000007852912,4520476,0.0,0.0
2025-04-10 00:00:00+00:00,0.000582000007852912,0.0006070000235922635,0.0004959999932907522,0.0005569999921135604,438895,0.0,0.0
2025-04-11 00:00:00+00:00,0.0005569999921135604,0.0005590000073425472,0.00048499999684281647,0.0005280000041238964,389295,0.0,0.0
2025-04-12 00:00:00+00:00,0.0005280000041238964,0.0005419999943114817,0.0004870000120718032,0.000522000016644597,415184,0.0,0.0
2025-04-13 00:00:00+00:00,0.000522000016644597,0.0006719999946653843,0.000506000011228025,0.0005840000230818987,496420,0.0,0.0
2025-04-14 00:00:00+00:00,0.0005840000230818987,0.0005849999724887311,0.0004939999780617654,0.0005230000242590904,435960,0.0,0.0
2025-04-15 00:00:00+00:00,0.0005230000242590904,0.00056900002527982,0.0005080000264570117,0.0005329999839887023,413645,0.0,0.0
2025-04-16 00:00:00+00:00,0.0005329999839887023,0.0010349999647587538,0.0004839999892283231,0.0007300000288523734,669930,0.0,0.0
