TIMESTAMP,FODL_OPEN_PRICE_USD,FODL_HIGH_PRICE_USD,FODL_LOW_PRICE_USD,FODL_CLOSE_PRICE_USD,FODL_VOLUME_USD,FODL_DIVIDENDS_USD,FODL_STOCK_SPLITS_USD
2021-10-15 00:00:00+00:00,0.7479559779167175,0.7479559779167175,0.5421379804611206,0.5981400012969971,109340083,0.0,0.0
2021-10-16 00:00:00+00:00,0.5981510281562805,0.6690070033073425,0.5559380054473877,0.5746709704399109,15991148,0.0,0.0
2021-10-17 00:00:00+00:00,0.574658989906311,0.86319899559021,0.553026020526886,0.8422099947929382,41705869,0.0,0.0
2021-10-18 00:00:00+00:00,0.8422160148620605,0.9834750294685364,0.7755550146102905,0.9821599721908569,56338658,0.0,0.0
2021-10-19 00:00:00+00:00,0.9821310043334961,1.085121989250183,0.9207710027694702,1.0183980464935303,46031124,0.0,0.0
2021-10-20 00:00:00+00:00,1.018394947052002,1.098816990852356,0.9520900249481201,0.9737120270729065,68445206,0.0,0.0
2021-10-21 00:00:00+00:00,0.9737740159034729,1.022063970565796,0.7152559757232666,0.9812480211257935,104171642,0.0,0.0
2021-10-22 00:00:00+00:00,0.9812420010566711,1.0671709775924683,0.9366099834442139,1.0317200422286987,39840957,0.0,0.0
2021-10-23 00:00:00+00:00,1.0320780277252197,1.0362579822540283,0.8223469853401184,0.8223469853401184,19779316,0.0,0.0
2021-10-24 00:00:00+00:00,0.8228800296783447,0.9250140190124512,0.7441459894180298,0.756850004196167,34979598,0.0,0.0
2021-10-25 00:00:00+00:00,0.7569010257720947,0.8018419742584229,0.6789109706878662,0.7094299793243408,51165176,0.0,0.0
2021-10-26 00:00:00+00:00,0.709426999092102,0.7354459762573242,0.5888869762420654,0.6171759963035583,35581362,0.0,0.0
2021-10-27 00:00:00+00:00,0.6167029738426208,0.6758829951286316,0.5628470182418823,0.5999780297279358,24791111,0.0,0.0
2021-10-28 00:00:00+00:00,0.5988690257072449,0.5988690257072449,0.512253999710083,0.5459240078926086,21644386,0.0,0.0
2021-10-29 00:00:00+00:00,0.5469390153884888,0.5981590151786804,0.47731301188468933,0.5669770240783691,27550106,0.0,0.0
2021-10-30 00:00:00+00:00,0.5663930177688599,0.5893470048904419,0.532850980758667,0.5546140074729919,8289555,0.0,0.0
2021-10-31 00:00:00+00:00,0.5547760128974915,0.631712019443512,0.49959900975227356,0.5850260257720947,45584255,0.0,0.0
2021-11-01 00:00:00+00:00,0.5850129723548889,0.7004780173301697,0.5850129723548889,0.6508259773254395,21832016,0.0,0.0
