Lag,ANT,ARK,BTC,BTS,CON,DCR,DGB,DOGE,ETC,ETH,FIRO,GNO,KMD,LSK,MAID,MONA,QTUM,RLC,SC,STEEM,SYS,USDT,VERI,XEM,XWC,ZEN
1,0.18880467493677325,0.0007929095375200059,0.003532847868379208,0.0022436209609197322,0.4214151834357446,0.17079105420470228,0.004005639763052395,0.9956750030730955,9.773412766381162e-06,0.03976533178893775,0.3498176786040291,0.22929828242853267,0.049274006571710806,0.05569260741730022,0.020637722741029377,0.20336584573727087,0.07058864581155468,0.2552791683688973,0.2570051462580348,0.929974594144054,0.09530172343208462,0.8568614579346197,0.8672033176790748,0.0035265613703413723,0.1968887034160194,0.003903033016622881
2,0.4978968193346044,0.0044507922982338875,0.01008038688435188,0.00030562722910170337,0.504960155694238,0.16864224237298023,0.02972470409804699,1.087137913752889e-11,0.0001353699205571645,0.058823213061894225,0.7465367660552169,0.23608446008586767,0.06439308733723983,0.20345733234598312,0.0008847696713674492,0.2717928369892451,0.189794436679638,0.7083361444272489,0.15022238872211524,0.6724765230833447,0.28679259332880513,0.028845728592245875,0.7825735775658493,0.009396830332018626,0.39764620521244165,0.019090755228768373
3,0.7117355127005791,0.012417485268250992,0.014581757207355609,0.00013472253913945776,0.6749356428680631,0.23627345504992764,0.04064907913663813,5.5135926435787844e-11,0.0003244449879481175,0.04340072292425471,0.7173448852499487,0.17771868749311784,0.10726323142545514,0.24750618620293335,0.0016047079816485289,0.3318828161216877,0.077770159734926,0.7929711993348841,0.17568257793669298,0.8527738942916827,0.1177530598378092,0.045686842044754046,0.09994606444285858,0.008965247515073842,0.5628625152955364,0.03606944548879553
4,0.6561350278429647,0.020763298598863868,0.015389066868723423,0.000420300065127112,0.7910017623683225,0.293111736277994,0.07376115183963129,1.567385767435904e-11,0.0007391366836314937,0.06072156192087191,0.6149432797229042,0.2638274334269956,0.11664655135372982,0.07983250536779281,0.0031788526167209476,0.405986016246316,0.08218482298380664,0.9180864784170768,0.22232253561275617,0.9124168935304315,0.15813148765792878,0.08505898466240876,0.19074058530207277,5.790164571722395e-08,0.7336032455956216,0.05810922243446632
5,0.34692260748251075,0.012203096029354791,0.0321070170190997,0.0010453285356828417,0.8585692844013304,0.36666068563930343,0.09489831510609664,7.451957248198114e-11,0.0010344171826689329,0.03827972562869613,0.4409327026885351,0.03835704618186739,0.19504012173774735,0.06207030244907061,0.005551157744873658,0.05378251198249778,0.02516760565614543,0.9417837962254803,0.35924981422544083,0.8394555351402881,0.20302232892299496,0.09652943834116816,0.19470571685409913,8.975178779020195e-08,0.7411067281576528,0.012533180019881606
6,0.16248042739730434,0.0020208168549332595,0.04164797644532726,0.0013492728771428803,0.9122672273108471,0.1603187623626592,0.017117530203956982,2.605778946116022e-10,0.002938967832981922,0.09320560028893798,0.438089269879936,0.04824878404815955,0.011635100830085277,0.042046429423041355,0.01071130198254964,0.04181057430902744,0.01990249374114376,0.7624829141747923,0.16992036732604007,0.8680726650631483,0.14541179209251318,0.024072926834071147,0.2530416808614076,1.1269558624050495e-18,0.8267841646789726,0.009906777954573264
7,0.02685381261702137,4.9375137673907425e-05,0.05774610072571411,0.0020152868439399572,0.9096384853198113,1.8687575240919096e-05,0.008533033216978642,1.768756440235584e-10,1.4219390882145555e-05,0.0017420772252877276,0.445291532112042,0.0021547024042208704,0.0051459686483067086,0.0087078331970882,0.0003448642338935741,0.060258276223778155,0.0266455469599938,0.2599376784014239,0.010640088037782087,0.9179900184482943,0.07004783670338839,0.0005279178478669232,0.3163386838096671,1.2927746183337688e-20,0.8938075056389972,0.0007922851258894442
8,0.036462636746323725,7.412644526583461e-05,0.09404041402495433,0.004156457739905856,0.9235599198602535,2.5951178146320178e-05,0.016144198750262552,1.959692787192518e-10,7.416717203021864e-06,0.0022236225610782305,0.5409940795542105,0.003268110875081997,0.008058178209194593,0.01447279685090107,0.0009610225962529242,0.07930995631885494,0.04029568295258902,0.3016955807251274,0.014061179701995458,0.4158065363932264,0.1282064566156577,0.000761455755145924,0.4140181303537626,4.415647459932482e-21,0.8701627878918157,0.001737997771844662
9,0.05940591755003353,0.00011860055810772901,0.04321075042328244,0.004583475974236104,0.9488771705099116,6.834467539778919e-05,0.022593138997803828,1.3183265822135195e-10,2.589418946067844e-05,0.003353385744755732,0.39690387048925874,0.006451617249617862,0.01599509931941956,0.016948512294394324,0.0005996723502714007,0.06641040007391215,0.03607407604519147,0.3804004728019381,0.011010882737129989,0.48260157444915963,0.04551944153983392,0.0004268648912905688,0.340856910987605,1.6756332123560372e-20,0.8408341761497227,0.0037308366342692434
10,0.07066117334809392,0.00019913253818431905,0.04438898901797806,0.0005352375131706011,0.9711867121034623,5.3809254059023954e-05,0.0035442346381811827,2.26839040797294e-10,6.52232931968974e-06,2.2245777272939186e-05,0.4838573387827829,0.0015472868696396586,0.0003136281846306075,0.002214249768129508,0.0017357245131622125,0.04713656300840712,0.034274036446659495,0.1775323139958017,0.001046500869810214,0.24268503976752925,0.03357677847831235,0.000789078736031346,0.3579546942980756,5.73176873420266e-22,0.8397776061848548,0.0004369831777004296
11,0.010761230854432369,4.327349194504262e-06,0.04632358548011804,1.9449587500263687e-06,0.9713161225865938,6.735914665096006e-05,0.0004663390404249903,1.83545348349552e-11,1.757675626114372e-06,2.4338370010063912e-05,0.5650187776716915,0.0031530409650283174,0.0005143799783901895,0.002195859849663605,0.0006980527690563826,0.0653171879788416,0.0006504445751476044,0.0915582754580748,0.00012796959593910548,0.09882040236701144,0.015166253148561014,0.0001010606354721355,0.10536584358166387,1.1884380922632666e-21,0.8963341979557702,0.0006420284527417181
12,0.016085729461025464,9.352387307909683e-06,0.04700589736646773,2.3803906474980005e-06,0.7411770464868419,8.297372442863548e-05,0.00021150309331920798,4.3672281617009536e-11,5.243604793438401e-06,4.432406897082631e-05,0.5628312754278755,0.0035938137066127878,0.0003429911689488184,0.0029950879289406544,0.0010911572315687986,0.07539662630012416,0.000702135214778076,0.03221064010829318,1.7744983996593755e-05,0.17143894337684204,0.010454685330225082,0.00015657026044171914,0.1584454415137084,6.708463559859386e-21,0.9375401617869354,0.0005678939074401345
13,0.023470393448944027,1.653897345342587e-05,0.03280122939084548,5.390168949740447e-06,0.7693736779185063,9.810654449480349e-05,0.0004436946306823998,1.8327734199044167e-11,1.044344435705105e-05,6.316041956041104e-05,0.3174548385655488,0.004658094231755592,0.0006531994051810599,0.0027695542562484387,0.001418077399753331,0.0881007651010055,0.0014627186368409981,0.04555975069901238,3.215060833487774e-05,0.16917039680950086,0.014073657134620533,0.00021466578491878755,0.09669870959674065,3.942868128352083e-22,0.9517162770416504,0.0011753334224340367
14,0.034095503433752596,3.0036978966971963e-05,0.0431949034531104,1.8754446226428556e-06,0.8289177975722459,0.00014958583272053536,0.0002861694596368327,3.5048557785529553e-11,8.226361883189172e-06,0.00010363748107517652,0.3938932724410702,0.006231577525297607,0.00029975800012768645,0.004248925734936877,0.002163185501239363,0.11987008705167701,0.0005882544362462159,0.06336488716753645,4.71651220141547e-05,0.12488935007319495,0.018127231313288018,0.00019802757374307373,0.09379492766833869,1.4390636898756464e-21,0.9703897352516616,0.0019948509181014536
15,0.02544744508818247,5.895930089741496e-05,0.03607383158955088,3.260013048807815e-06,0.8529445320370832,0.00028873158021189326,0.0008999388289530992,2.2583748081235834e-11,1.7053917569051235e-06,0.00021508758312697169,0.4589406440445222,0.003587253020443467,0.00017162254170540768,0.00081886819048529,0.0022533048634664787,0.1582629855643998,0.000181665080135522,0.06287480633942735,8.03897266965173e-05,0.1536246399495798,0.006446181650962767,1.6967709115458456e-05,0.057779957533696004,6.059219783854652e-21,0.9798550878703528,0.0038115222678755073
16,0.025850314845988452,8.72310701277741e-05,0.0395504832899969,5.708101591741033e-06,0.867803375295495,0.0001595285047896632,0.00044322622987045304,6.448819040118698e-11,1.979110699851684e-06,0.00037591381580691493,0.4351237576505478,0.002527783130825872,0.00047044112258423144,0.0020856197037816917,0.0028324148489411757,0.14589391437662413,0.00028295392867780855,0.08097640212746138,4.349118123108528e-05,0.15512164720813612,0.009042160447911979,3.1021635390498916e-05,0.06693579264409937,7.242373513819412e-20,0.9885651621833952,0.0043357798406753875
17,0.013918537662183364,8.870802751665507e-05,0.036756973302891745,8.76385316668058e-06,0.7024075512219763,4.6041016156883714e-05,0.0003564804108000452,2.7312895720472767e-10,3.0491573850229307e-06,0.000309929616056319,0.48461639336450324,0.0011976357626317373,0.00019974864836290934,0.00030080194891904437,0.0007709140858150808,0.007541644935826594,0.0007518443488687148,0.06751284443627509,7.706071003793503e-06,0.05444161387995479,0.0019664490191060994,2.3291839906309068e-05,0.06946446506312653,4.4869366464594025e-20,0.9806037914787682,0.0024584759584029784
18,0.016084359697192394,4.7967002573564046e-05,0.01627565692824882,1.0444716729805677e-05,0.7044492593929621,4.5930982970754695e-05,0.00017315206435316314,2.5113639811775973e-10,8.974543917586065e-06,0.0006854136273382811,0.5058753950093158,0.0003900751306463342,8.679400991666941e-05,0.0006627454659860299,0.000811769574703829,0.013017085292650464,0.0005312469211945383,0.1161935104370865,1.2380608632862413e-05,0.0750484923618675,0.0008707220381235047,2.7898508034538466e-05,0.06859071945405826,5.76238419689234e-20,0.9910217903739267,0.00042444440465852745
19,0.023529446016768703,5.560699466092153e-05,0.02342251253209972,1.981895008663463e-05,0.7600964168873366,8.483111971883293e-05,0.00025864694861362636,4.395168534568173e-10,1.56688734016743e-05,0.0009707923689932931,0.40688000122260437,0.0006579445089385963,6.962380109894244e-05,0.0009752368599039456,0.0009453983647272242,0.016624136377390027,0.00046814303056484153,0.0873684428766943,1.9150827683133333e-05,0.10074618801191015,0.00035256639625238633,5.18929221391723e-05,0.09366176817053593,1.4978083589853564e-19,0.9846100336550357,8.524437399172268e-05
20,0.016952223846009817,3.321073632876169e-05,0.023780733720994346,5.197545430991004e-05,0.8145872892770504,0.00021688946048936802,0.0002910466559397906,5.630576668844023e-10,5.21280109055343e-06,0.0014691125518121035,0.4228522440893555,1.264540905174329e-05,7.79860012236725e-05,0.0011846715858906851,0.00022582937008995132,0.016351348638746054,0.0006457572602290811,0.09340796222946968,1.922152240481846e-05,0.08134290195878942,0.0004666515225228602,7.507772074327508e-05,0.07428651235052411,1.5091612505498694e-19,0.7135255223267392,4.375398395482028e-05
21,0.019788957279329642,3.8394698386235946e-05,0.006480510888333036,2.9902316186522744e-05,0.8422757821503783,0.00035639686087497583,0.0005786181259293466,9.88840860798435e-10,2.0725488918299844e-05,0.002339561727754589,0.4320517540139061,4.3217737053926596e-05,9.353572073164077e-05,0.00041919180250803346,0.0002453868593669888,0.0060261934096597775,0.0004840261916740844,0.07266225721432865,4.109602128516081e-05,0.10506785970686926,0.0007656219260357348,8.983222224513215e-05,0.09700984356688028,6.152217436819039e-22,0.7576714811495538,0.000110211574408032
22,0.01515044035379086,1.3161150146510539e-05,0.006428877392099371,1.826112966103128e-05,0.8615002312867226,0.0005877253697569388,0.000693811284773294,9.893019329830526e-10,2.8204319314511954e-06,0.002437303182552399,0.48226361465659207,2.516243211354882e-05,0.0001024801549798681,0.0001520536137985199,2.4692548050460716e-05,0.007565796006925527,0.0004737743843694063,0.07025314633773459,3.1002376150537203e-05,0.103355183304833,0.001076522469855839,4.018834805581991e-05,0.11797827825159526,1.1735178360197941e-22,0.7999320752209061,5.2516176845798046e-05
23,0.009880087135878613,2.062451794362788e-05,0.009024901958166633,3.0146630613678578e-05,0.8961488704090089,0.00021733266999612362,0.0003347241138261502,1.0679985459579497e-10,4.961989136425672e-06,0.0006519441934902015,0.35981056468165584,2.0256597536353748e-05,0.00015820674754692525,0.0001734522925893296,2.350919893049686e-05,0.0020653292550649135,0.0005992679177641385,0.049271047855362,3.6041482798639354e-05,0.06156678465963589,0.0010217450565061911,1.3348973821660382e-05,0.146586350094219,1.2245677127713027e-22,0.8389532872434263,5.6454234671278935e-05
24,0.010363340769790149,2.550153417671115e-05,0.005199340968634223,8.526235265147085e-06,0.9319981845271842,0.0003705177408683926,0.00042407841359715803,2.452030620863102e-10,4.333984922313389e-06,0.0009193129447800583,0.26970470458182433,2.6273122945942805e-05,0.00019111662726612678,6.305625172659303e-05,5.893693978529756e-06,7.888525254842428e-07,0.0006931190109369836,0.07145192687582688,6.408410526606203e-05,0.07363168659883895,0.0014427449005425146,1.132079408555142e-05,0.09447934344421263,2.9901135280281454e-22,0.8652556384498109,4.9809841791379424e-05
25,0.003823984845833383,3.835059476078915e-05,0.003987630168014707,2.3386708340336974e-05,0.9251500394917942,0.0007130742528480185,0.0008501950090230535,5.086745384449169e-10,2.6709437018291467e-06,0.0005368004845156096,0.3303793976871434,2.7880398768922038e-05,0.00025873974238903823,0.00014016007318859273,1.3994623590405401e-05,1.025636660112847e-06,0.0007836239539470806,0.09444078707060538,9.609931690616188e-05,0.05097870755794992,0.0019451761986824896,2.243550997495694e-05,0.1033444250266976,3.667493251704579e-22,0.845916991927927,2.1812925796367432e-05
26,0.0019049264944398859,9.024847839024374e-05,0.004003846061144689,2.304079690816267e-05,0.9378523762217308,0.0008350300105023997,0.0004145436709943457,3.376678375563982e-10,9.741684026321416e-07,0.000664525523177029,0.25323572287368157,3.326337518538673e-05,0.0003523893660373436,0.00019188669175089712,4.5794060108959594e-05,1.6303085639328646e-06,0.0012557326054558017,0.13340400866621274,6.639037285131627e-05,0.026122020679590935,0.0013170150905872343,2.6941323949884076e-06,0.13425589798869209,2.088413769508541e-25,0.8022657920289503,3.7327600849938993e-05
27,0.002388104408760504,0.00013180983874170243,0.003396287066203847,1.9011204443172462e-05,0.9555653255623755,0.0009388053229877119,0.0006155262308856301,5.690690733759704e-10,1.4329156067884453e-06,0.0007449192064353688,0.2897319907528756,5.25517074418583e-05,0.0005624419787700598,0.00020152077540615577,6.284227788407493e-05,2.8197750653422413e-06,0.0016258582235024227,0.10969583656938366,6.896835186606318e-05,0.03589696241214499,0.0015961213513233444,1.8575201288467763e-06,0.13461191931155875,5.685075083334215e-25,0.8418784727350046,2.254574772728593e-05
28,0.0036395919938055515,0.00019523770163782977,0.00021777003859503193,2.6513531393400696e-05,0.9722573335480703,0.0007955829417735409,0.0008578425793083571,1.1242745415641134e-09,1.5426272756167774e-06,0.001008039726297834,0.33362484642065265,7.768073011491463e-05,0.0005550769815347019,0.00031670963292066323,6.247698927130164e-05,3.328472670500099e-06,0.0012974480421041941,0.137790371827867,8.817980305947134e-05,0.03748860731780838,0.0019313620780407822,3.6695576909049798e-06,0.10174862663821085,5.997343148878782e-26,0.8562648209725319,3.4050535115955244e-05
29,0.0045191910607219376,0.00017770395255777713,0.0004789475811632278,3.705583586046576e-05,0.9722300356867843,0.0010503034677800823,0.00096710070979835,9.38878392042603e-10,1.6947227898618804e-06,0.0013119095778567533,0.25645888803265426,7.60783560326247e-05,0.0005699834449050107,0.0003258714315118462,7.899058314205903e-05,1.8943291971602687e-06,0.0010113237305942578,0.13755112648898551,9.457083325138187e-05,0.019143356622905897,0.0023505994991792466,6.016057353445773e-06,0.10568816171429528,4.859315954816884e-26,0.84430429872283,1.6787574499160718e-05
