Lag,ANT,ARK,BTC,BTS,CON,DCR,DGB,DOGE,ETC,ETH,FIRO,GNO,KMD,LSK,MAID,MONA,QTUM,RLC,SC,STEEM,SYS,USDT,VERI,XEM,XWC,ZEN
11,0.07176656550896572,8.207213180162677e-06,0.00015474471739493304,0.0029671669601131216,0.876412571567359,0.0294619025624751,1.582112273629023e-05,2.12360219076673e-06,2.978247555328687e-09,2.951276077481381e-07,0.08098591392698826,0.0016209496338005286,0.0019081385071670646,4.649714440155908e-06,0.20521417100300215,0.0038408557851154716,8.45171023332092e-09,0.0012882054641715705,1.8314125098285136e-07,4.943501902636159e-08,0.0019732293789684794,0.0026340076377055384,0.4648600909121563,1.7787457484782333e-06,0.2869546192647563,0.0022720063720753107
12,0.10766564239659956,1.0888410005601038e-06,5.7678873101870085e-05,0.0030827600448608008,0.9086972688053147,0.024641121804891107,2.0331915506340524e-06,1.8505975073468473e-07,9.737051488517355e-09,6.206660134468523e-07,0.05392068126508084,0.0013019646788042427,0.00026356339395918626,1.7669322061790572e-06,0.04721014560361345,0.0006491818884405814,1.5736783062008722e-08,0.0038071434978935383,6.414974057786516e-11,8.555456333320352e-08,0.0017045638221435534,0.0031687666186185595,0.2957924761955193,6.890013821207072e-07,0.319323396912561,0.0010802232959944674
13,0.1356890130981677,8.05171388490245e-08,2.7131153405426435e-05,0.004492853033082151,0.9319564763525291,0.009011466995677187,1.5966670741393777e-06,2.3062450085415358e-07,1.8638951543339366e-08,2.044721483871523e-07,0.07008326718582418,0.0005665487681746628,0.0001438176946730069,4.2057982117249816e-07,0.046258831603292826,7.64918618270033e-05,3.5865832487043664e-08,0.0022746789479456135,1.50430443084245e-10,9.772387379891595e-11,0.0030062243306640596,0.0049538404895015905,0.34608206195281405,9.84527750990754e-08,0.3705718918005568,0.001501718269091626
14,0.10680693007090676,6.120059945433515e-08,1.7052091909905876e-05,0.003689833633100769,0.9003675160483701,0.004599503000078803,3.413545290985522e-06,4.552388133481883e-07,7.159333321419898e-08,3.2843348716411065e-07,0.08804143239047121,0.0006963679771280544,0.00018739746597012336,6.602755972701344e-07,0.06029504114169599,0.0001109441923422829,1.3256459121080378e-07,0.004484309940504892,4.4104486078320743e-10,1.4612098544693504e-10,0.005372422668708071,0.0059660007146647666,0.40451536801779064,9.641627332564682e-11,0.4375121984230901,0.0021345344910585038
15,0.10519672934136422,9.939932725153718e-08,3.566625195329959e-05,0.001959790280353301,0.92530791397763,0.00753925501867986,1.3139789562816922e-06,8.754632175477507e-07,2.7014208427179335e-08,1.1429448161443234e-07,0.08489308499119058,0.00024147250289060975,0.0001779574826265222,2.2978394372486871e-07,0.011253620216909758,0.00022088500724405446,3.562119965069705e-08,0.004233718458843048,4.2383636629172585e-11,2.5471599476289273e-10,0.002213775874589798,0.0046764511268916,0.47409753944227484,8.765927481338951e-11,0.4505069502392662,0.0007233447140986354
16,0.09334764645901923,1.0814401216169922e-07,5.124815949216939e-05,0.0010033848801044088,0.9421590523852914,0.011469299740668425,2.669785969178371e-06,1.674195813292264e-06,4.133312570099584e-08,1.000635610181347e-07,0.09470030858391928,0.00013500909973543476,0.00016736839508011116,4.23274178211184e-07,0.02069318178374403,0.00029862316175587934,4.778253580128052e-08,0.00181639512190011,4.2183115348836067e-11,8.67075211617168e-11,0.0025352542966800198,0.0016915982660997717,0.5381869492465203,2.035730346576929e-10,0.4276337155476817,0.00031627865148434984
17,0.10324398901158326,4.0415625059051206e-10,7.628482316756886e-07,0.0016100063248221353,0.29540286906076624,0.0002546791002477888,2.244135244121809e-06,3.1552049463689525e-06,5.7694918284184426e-08,8.36084630075703e-08,0.07783493185567886,9.947539488008792e-06,0.000158497288620874,1.7226778943711903e-08,0.0006947045394391541,4.243299675679013e-06,1.0161267773204394e-07,0.002553431059294448,8.775954956331457e-12,2.8081645965907947e-11,0.0006410157889443532,0.002763484096935752,0.47435966860199763,2.991963560638297e-11,0.06785497450414196,0.00036968333923910744
18,0.13575144048931037,2.2691006203689364e-10,6.378642522617837e-08,0.0010900763723044058,0.3056967095553819,0.00011531269581798782,1.3414195476520371e-06,3.833454119755805e-06,1.481369309376395e-07,1.6483504664434105e-07,0.09801802123141781,5.15709401224058e-06,4.485602108552837e-05,2.4834799573701287e-08,0.0009746222040366764,8.829647118797512e-06,4.998772940345578e-08,0.004553448894337062,1.806689984553044e-11,2.7888135431059908e-11,0.0012658275761292528,0.003040376815635229,0.5062996585202202,9.473553786130443e-11,0.09241723683106685,0.0002418779095847471
19,0.18207438163032066,7.765210940972633e-11,5.645204311040314e-08,0.001493218230354077,0.35620134917829427,0.00010066917653577465,3.2296023337908326e-06,6.243774192888671e-06,3.238197309612809e-07,1.9535865811696305e-07,0.11131403947699706,6.281083845646439e-06,3.360885743427471e-05,9.527496427567373e-09,0.00034232648728741566,8.073225878189442e-06,4.2931065206638935e-08,0.005171569899811057,5.672363492129392e-11,5.936501835446764e-11,0.0014190527519450935,0.005842866028894923,0.5455914556756254,9.259432559279222e-11,0.03135721084320168,0.0001881550175220363
20,0.2104319442114074,2.439583728120967e-10,2.756571168717851e-08,0.0017597160292344264,0.2683935553226246,0.0001486505114499384,7.945261627751774e-06,3.7447543641137897e-06,1.1563401480841023e-06,2.686930582812088e-07,0.1440032377261889,1.7889222132474216e-05,9.239638940472665e-05,9.90996856328638e-09,0.0005580692009218003,9.472582493742094e-06,6.747990613466194e-08,0.006816373849647398,2.3393825903488854e-10,6.659307168903126e-11,0.002669235216140931,0.00717056856810587,0.46299281509497336,2.7928480492996954e-10,0.024142949071407765,0.00025063269949161934
21,0.2625594599801053,2.414452887109535e-10,4.80740872213583e-08,0.001404412572223069,0.32203032613197174,0.00020767770492432477,1.4862976455188561e-05,7.445607588664854e-06,2.5768239016216924e-06,5.562720383625612e-07,0.19224619983120986,3.264979247034085e-05,9.278862820777228e-05,1.3770569776339255e-09,0.0009112189211561621,1.4364246195638805e-05,5.38840276078426e-08,0.003885066806679182,5.197181748292367e-10,6.436835755230571e-11,0.002301600588086541,0.005627374860897071,0.45031563048611223,1.8529161630438397e-10,0.008942234997500272,0.0004578519345094268
22,0.172039205866936,3.8924393599857786e-10,1.311066426048083e-07,0.0023364056861210217,0.34960195176817854,0.00039511163065149047,1.1757243228225973e-05,2.6554393545565107e-06,8.847099607318302e-07,6.360756837927136e-07,0.21609403455454249,5.847818316890869e-05,0.0001133635483086112,1.6737279032145117e-09,0.00039307690190026217,1.1318870959235784e-05,6.796994579022392e-08,0.006229792362420772,6.184035399290204e-10,1.2897290662951477e-10,0.0032614164498502886,0.00612398568778907,0.4736996778282996,1.318234098703072e-11,0.010115238736867491,0.0006209511160476982
23,0.19765863259089653,7.244992156022629e-10,1.5158063171294596e-07,0.0038743413850447976,0.3894567050803229,0.0005872210939813456,1.0266083333570773e-05,3.8786565510378025e-06,1.6480461341118295e-06,4.3116120749309905e-07,0.19926064559666276,5.5327292922168374e-05,0.00017147860717511702,2.8191707230902473e-09,0.000647955377066177,1.5701175072742264e-05,2.191368270545817e-08,0.009491838793670002,1.4934999529028827e-09,2.684336536245422e-10,0.0037724493235625502,0.007700421640971799,0.5192814519724316,2.475111859767068e-11,0.01278141343145183,0.0007605225819755154
24,0.2445033786729215,1.524158319551285e-09,1.521046295615818e-07,0.005713577058803699,0.4578271960190697,0.0008771532458922333,1.7235178481795187e-05,6.150856283288985e-06,1.3400911272159868e-06,6.41192856630353e-07,0.17246951483556788,8.846715161827256e-05,0.00022605635067303638,6.51940075313101e-09,0.0008649742494648704,2.3037062369323695e-05,3.199556945941108e-08,0.012032702054984168,3.1485093978875186e-09,5.977479220642628e-10,0.005179050492860532,0.009257222126269529,0.581421771085568,4.2296262875283084e-11,0.017329611950127163,0.0010287707129220905
25,0.050030632554051,1.4801138061110624e-09,4.054373450868302e-08,0.0026520949910824633,0.5144513342474344,0.0010886082928936718,1.8669982503551685e-05,4.6548619255402546e-08,3.5373240321198573e-07,5.5766763369269406e-08,0.2098042139798674,2.9938175350656928e-05,0.00030153534682321855,5.9228267386167016e-09,0.0012674028774272853,2.436810257127436e-05,2.5599438003523045e-08,0.007279902003541357,4.094840084176636e-09,4.606129910539757e-12,0.0038684729065626634,0.011223743034928393,0.6267725119837749,5.951477468543732e-11,0.018336970757911457,0.001117605291963838
26,0.04079141859132922,1.9380290095925673e-09,6.599799456450356e-09,0.003374266758847302,0.523995528138086,0.0011063770064131634,1.1491620680248702e-05,2.974569702908147e-11,1.67896976828492e-07,6.789051687703697e-08,0.22620599579550793,5.421657278022548e-05,0.0006081532426135474,9.527394209328216e-09,0.002310663518392436,2.7817743727108387e-05,6.967002934171155e-08,0.011320787952160224,1.747908318608717e-09,9.49653008785321e-12,0.00403589878207571,0.0077542313591338384,0.6231331632799711,3.018523388590811e-13,0.02566378216527568,0.0023639975856290596
27,0.04197422732210087,2.2555147675550387e-09,1.4500301237613472e-08,0.004068429060339693,0.5814701539180618,0.0014462019572594176,5.941688616979205e-06,2.7209252237835458e-11,2.7647131928697334e-07,1.7064001675508686e-08,0.23507915533559334,3.3069484190472264e-06,0.0005728451149448049,1.2365453783557935e-08,0.002940695840775752,3.959055625683783e-05,1.012904415966456e-07,0.01360883161937529,9.89890663164853e-11,1.648058868686359e-11,0.004138570541700081,0.009374168806849681,0.5544360489511313,1.680154479903139e-14,0.03743145516357418,0.00048227782898890707
28,0.060566708379966236,1.6501746744660908e-09,3.801885362612666e-09,0.003755859548964078,0.5979683623837183,0.0013985853641235928,8.428825789693463e-06,2.836150395502872e-11,4.518393830161879e-07,1.5501821533217148e-08,0.2604114433288588,5.54346167310506e-07,0.0003372944750577943,1.6670460578354366e-09,7.629068789277008e-05,3.4053841180715084e-05,3.9540618782167946e-08,0.020112726179041047,3.863238688070486e-12,2.6220041574146282e-11,0.006482671333918302,0.012051031329091522,0.5844541016535447,1.9250809038686565e-14,0.04318056989437026,0.0004101226140589808
29,0.07262937728171576,7.128702829435149e-10,7.231859285847058e-09,0.003475769503965766,0.6563880944907493,0.0012446318862197009,1.3432540504674127e-05,4.580483562401423e-11,7.776865725424678e-07,1.1921824473619885e-08,0.23963857551683307,7.845057034073698e-07,0.000377904055318756,2.2074722419035453e-09,9.934848100664845e-05,4.390147906420005e-05,5.553447760789539e-08,0.026115032403356067,5.7845644840881234e-12,2.5910922477649758e-11,0.00872102569190968,0.013831287273177123,0.6220509401360537,4.064242513471779e-14,0.04206173304822287,0.0006001205169285266
30,0.08843895020464397,9.939344242504073e-10,4.0587406165883885e-09,0.005375246937747813,0.550449652205055,0.0019803837720763764,1.108262525738958e-05,5.085141389945303e-11,1.1752245462070368e-06,2.193953324258458e-08,0.2918895552982174,2.0495025254796428e-06,0.0004534506685846248,4.347952713536766e-09,0.00018351646793413734,3.8910543384596716e-05,7.875100700898959e-08,0.03529594517217112,9.665416736131391e-12,4.14086693858069e-11,0.0061886057631656815,0.01766129792249246,0.5797273486184076,1.8946976739951797e-14,0.05013494421303371,0.000984566052049372
