TIMESTAMP,POPE32520_OPEN_PRICE_USD,POPE32520_HIGH_PRICE_USD,POPE32520_LOW_PRICE_USD,POPE32520_CLOSE_PRICE_USD,POPE32520_VOLUME_USD,POPE32520_DIVIDENDS_USD,POPE32520_STOCK_SPLITS_USD
2024-08-01 00:00:00+00:00,0.0003000000142492354,0.0004670000053010881,0.00022000000171829015,0.00041000000783242285,126348,0.0,0.0
2024-08-02 00:00:00+00:00,0.000387999985832721,0.0008229999803006649,0.00038499999209307134,0.00047900000936351717,289190,0.0,0.0
2024-08-03 00:00:00+00:00,0.00047900000936351717,0.0005179999861866236,0.00035099999513477087,0.0004729999927803874,47289,0.0,0.0
2024-08-04 00:00:00+00:00,0.0004729999927803874,0.0005639999872073531,0.0003800000122282654,0.00040600000647827983,44608,0.0,0.0
2024-08-05 00:00:00+00:00,0.00039400000241585076,0.0004560000088531524,0.000307999987853691,0.0004079999926034361,26813,0.0,0.0
2024-08-06 00:00:00+00:00,0.0004079999926034361,0.0005310000269673765,0.0003699999942909926,0.000371000001905486,18540,0.0,0.0
2024-08-07 00:00:00+00:00,0.00036700000055134296,0.00038899999344721437,0.0002460000105202198,0.000299000006634742,23290,0.0,0.0
2024-08-08 00:00:00+00:00,0.000299000006634742,0.00036100001307204366,0.00029399999766610563,0.0003060000017285347,24379,0.0,0.0
2024-08-09 00:00:00+00:00,0.000311999989207834,0.0003129999968223274,0.0002479999966453761,0.00030300000798888505,63395,0.0,0.0
2024-08-10 00:00:00+00:00,0.00030300000798888505,0.00030300000798888505,0.00022600000374950469,0.00022600000374950469,50611,0.0,0.0
2024-08-11 00:00:00+00:00,0.00022600000374950469,0.00022699999681208283,0.00013699999544769526,0.00013800000306218863,19695,0.0,0.0
2024-08-12 00:00:00+00:00,0.00013800000306218863,0.00013899999612476677,0.00010900000052060932,0.00013299999409355223,14200,0.0,0.0
2024-08-13 00:00:00+00:00,0.00013299999409355223,0.0002010000025620684,0.00011899999663000926,0.00019700000120792538,22270,0.0,0.0
2024-08-14 00:00:00+00:00,0.00019700000120792538,0.00020900000527035445,7.599999662488699e-05,8.199999865610152e-05,33606,0.0,0.0
2024-08-15 00:00:00+00:00,9.100000170292333e-05,0.0001449999981559813,7.400000322377309e-05,0.0001449999981559813,25040,0.0,0.0
2024-08-16 00:00:00+00:00,0.00013699999544769526,0.00016999999934341758,0.00013600000238511711,0.0001630000042496249,11374,0.0,0.0
2024-08-17 00:00:00+00:00,0.0001610000035725534,0.00020399999630171806,0.00015999999595806003,0.00020399999630171806,4894,0.0,0.0
2024-08-18 00:00:00+00:00,0.00020900000527035445,0.00021499999274965376,0.0001939999929163605,0.0001939999929163605,3473,0.0,0.0
2024-08-19 00:00:00+00:00,0.0001939999929163605,0.00020900000527035445,0.00017100000695791095,0.0001720000000204891,7368,0.0,0.0
2024-08-20 00:00:00+00:00,0.0001720000000204891,0.00018000000272877514,0.00013899999612476677,0.0001449999981559813,12223,0.0,0.0
2024-08-21 00:00:00+00:00,0.0001429999974789098,0.0001500000071246177,0.00013099999341648072,0.00013699999544769526,7117,0.0,0.0
2024-08-22 00:00:00+00:00,0.00012700000661425292,0.00012700000661425292,0.00011100000119768083,0.00011100000119768083,8210,0.0,0.0
2024-08-23 00:00:00+00:00,0.00010800000018207356,0.0001140000022132881,0.00010299999848939478,0.00010900000052060932,4017,0.0,0.0
2024-08-24 00:00:00+00:00,0.00010900000052060932,0.00011000000085914508,9.40000027185306e-05,9.40000027185306e-05,3634,0.0,0.0
2024-08-25 00:00:00+00:00,9.500000305706635e-05,0.0001289999927394092,8.900000102585182e-05,0.00012799999967683107,7375,0.0,0.0
2024-08-26 00:00:00+00:00,0.00012799999967683107,0.0001289999927394092,0.00010199999815085903,0.00010299999848939478,4287,0.0,0.0
2024-08-27 00:00:00+00:00,9.7999996796716e-05,0.0001049999991664663,9.300000237999484e-05,9.699999645818025e-05,3954,0.0,0.0
2024-08-28 00:00:00+00:00,9.699999645818025e-05,9.7999996796716e-05,9.100000170292333e-05,9.100000170292333e-05,1717,0.0,0.0
2024-08-29 00:00:00+00:00,9.100000170292333e-05,9.40000027185306e-05,8.499999967170879e-05,8.70000003487803e-05,1469,0.0,0.0
