TIMESTAMP,SHA_OPEN_PRICE_USD,SHA_HIGH_PRICE_USD,SHA_LOW_PRICE_USD,SHA_CLOSE_PRICE_USD,SHA_VOLUME_USD,SHA_DIVIDENDS_USD,SHA_STOCK_SPLITS_USD
2019-04-02 00:00:00+00:00,0.0023799999617040157,0.002382999984547496,0.0022460001055151224,0.0023169999476522207,94232,0.0,0.0
2019-04-03 00:00:00+00:00,0.0023169999476522207,0.0025909999385476112,0.0022150001022964716,0.0024429999757558107,309572,0.0,0.0
2019-04-04 00:00:00+00:00,0.002443999983370304,0.0025130000431090593,0.0023300000466406345,0.002452000044286251,717150,0.0,0.0
2019-04-05 00:00:00+00:00,0.0024250000715255737,0.0024689999409019947,0.002087000058963895,0.002317999955266714,810690,0.0,0.0
2019-04-06 00:00:00+00:00,0.002317999955266714,0.002391000045463443,0.002208000048995018,0.0022899999748915434,757971,0.0,0.0
2019-04-07 00:00:00+00:00,0.0022869999520480633,0.0024590000975877047,0.002142000012099743,0.002355000004172325,759828,0.0,0.0
2019-04-08 00:00:00+00:00,0.0023610000498592854,0.0024900001008063555,0.0019890000112354755,0.002369999885559082,529050,0.0,0.0
2019-04-09 00:00:00+00:00,0.002369999885559082,0.0023980000987648964,0.002044999971985817,0.0022360000293701887,678186,0.0,0.0
2019-04-10 00:00:00+00:00,0.0022440000902861357,0.0023270000237971544,0.0021899999119341373,0.0022140000946819782,940084,0.0,0.0
2019-04-11 00:00:00+00:00,0.0022189998999238014,0.0023040000814944506,0.0018029999919235706,0.002294000005349517,894571,0.0,0.0
2019-04-12 00:00:00+00:00,0.00227600010111928,0.0023429999127984047,0.0020759999752044678,0.002317999955266714,660430,0.0,0.0
2019-04-13 00:00:00+00:00,0.0023139999248087406,0.0023499999660998583,0.002116000046953559,0.00228299992159009,543668,0.0,0.0
2019-04-14 00:00:00+00:00,0.00228299992159009,0.0023189999628812075,0.0021250001154839993,0.0021699999924749136,636209,0.0,0.0
2019-04-15 00:00:00+00:00,0.0021699999924749136,0.002389000030234456,0.002114000031724572,0.0022319999989122152,370876,0.0,0.0
2019-04-16 00:00:00+00:00,0.0022330000065267086,0.0023219999857246876,0.0019580000080168247,0.002294000005349517,251427,0.0,0.0
2019-04-17 00:00:00+00:00,0.002294000005349517,0.002334000077098608,0.0021379999816417694,0.002213000087067485,179189,0.0,0.0
2019-04-18 00:00:00+00:00,0.002213000087067485,0.002302000066265464,0.0020200000144541264,0.002051000017672777,148495,0.0,0.0
2019-04-19 00:00:00+00:00,0.002051000017672777,0.00216299993917346,0.0018949999939650297,0.0019710001070052385,133564,0.0,0.0
2019-04-20 00:00:00+00:00,0.001972000114619732,0.002068999921903014,0.0017430000007152557,0.002068999921903014,150573,0.0,0.0
2019-04-21 00:00:00+00:00,0.0020699999295175076,0.0020779999904334545,0.001680999994277954,0.0018840000266209245,112523,0.0,0.0
2019-04-22 00:00:00+00:00,0.0018820000113919377,0.002004999900236726,0.0017170000355690718,0.001930000027641654,136552,0.0,0.0
2019-04-23 00:00:00+00:00,0.001930000027641654,0.001988000003620982,0.0017979999538511038,0.001879999996162951,99611,0.0,0.0
2019-04-24 00:00:00+00:00,0.001879999996162951,0.0019570000004023314,0.0016509999986737967,0.001699000014923513,84831,0.0,0.0
2019-04-25 00:00:00+00:00,0.001699000014923513,0.0017679999582469463,0.0015709999715909362,0.0015719999792054296,60372,0.0,0.0
2019-04-26 00:00:00+00:00,0.0015750000020489097,0.0016659999964758754,0.0015369999455288053,0.0016129999421536922,86303,0.0,0.0
2019-04-27 00:00:00+00:00,0.0016139999497681856,0.0017659999430179596,0.0015709999715909362,0.0016830000095069408,124942,0.0,0.0
2019-04-28 00:00:00+00:00,0.0016830000095069408,0.0017960000550374389,0.0015559999737888575,0.0016759999562054873,126214,0.0,0.0
2019-04-29 00:00:00+00:00,0.0016769999638199806,0.0017419999931007624,0.0015689999563619494,0.001686000032350421,136430,0.0,0.0
2019-04-30 00:00:00+00:00,0.0016850000247359276,0.0017920000245794654,0.0015920000150799751,0.0017049999441951513,142970,0.0,0.0
2019-05-01 00:00:00+00:00,0.0017079999670386314,0.0017900000093504786,0.00165200000628829,0.0017290000105276704,140663,0.0,0.0
2019-05-02 00:00:00+00:00,0.0017269999952986836,0.0017590000061318278,0.0015399999683722854,0.0016749999485909939,141523,0.0,0.0
2019-05-03 00:00:00+00:00,0.0016740000573918223,0.0017920000245794654,0.0015239999629557133,0.0015320000238716602,210579,0.0,0.0
2019-05-04 00:00:00+00:00,0.0015290000010281801,0.0016820000018924475,0.001487000030465424,0.0016220000106841326,123886,0.0,0.0
2019-05-05 00:00:00+00:00,0.0016210000030696392,0.0016319999704137444,0.0014230000087991357,0.0014530000044032931,91442,0.0,0.0
2019-05-06 00:00:00+00:00,0.0014509999891743064,0.00145800004247576,0.001322000054642558,0.0013770000077784061,69771,0.0,0.0
2019-05-07 00:00:00+00:00,0.0013770000077784061,0.0014459999511018395,0.0012009999481961131,0.0012280000373721123,111729,0.0,0.0
2019-05-08 00:00:00+00:00,0.0012260000221431255,0.001357999979518354,0.0011390000581741333,0.0012410000199452043,84310,0.0,0.0
2019-05-09 00:00:00+00:00,0.0012290000449866056,0.0013340000296011567,0.0011549999471753836,0.0012169999536126852,111571,0.0,0.0
2019-05-10 00:00:00+00:00,0.0012169999536126852,0.0013620000099763274,0.0010839999886229634,0.001322000054642558,176816,0.0,0.0
2019-05-11 00:00:00+00:00,0.0013229999458417296,0.0015409999759867787,0.0012600000482052565,0.0013070000568404794,224567,0.0,0.0
