TIMESTAMP,NEST35683_OPEN_PRICE_USD,NEST35683_HIGH_PRICE_USD,NEST35683_LOW_PRICE_USD,NEST35683_CLOSE_PRICE_USD,NEST35683_VOLUME_USD,NEST35683_DIVIDENDS_USD,NEST35683_STOCK_SPLITS_USD
2025-03-27 00:00:00+00:00,0.000653000024612993,0.0006639999919570982,0.000653000024612993,0.0006559999892488122,0,0.0,0.0
2025-03-28 00:00:00+00:00,0.0006559999892488122,0.0006559999892488122,0.0005680000176653266,0.0005680000176653266,0,0.0,0.0
2025-03-29 00:00:00+00:00,0.0005680000176653266,0.0005680000176653266,0.0005360000068321824,0.0005360000068321824,0,0.0,0.0
2025-03-30 00:00:00+00:00,0.0005360000068321824,0.0005360000068321824,0.0005360000068321824,0.0005360000068321824,0,0.0,0.0
2025-03-31 00:00:00+00:00,0.0005360000068321824,0.0005360000068321824,0.0005080000264570117,0.0005159999709576368,0,0.0,0.0
2025-04-01 00:00:00+00:00,0.0005159999709576368,0.0005230000242590904,0.0005070000188425183,0.0005230000242590904,0,0.0,0.0
2025-04-02 00:00:00+00:00,0.0005230000242590904,0.0005450000171549618,0.0005230000242590904,0.0005300000193528831,0,0.0,0.0
2025-04-03 00:00:00+00:00,0.0005300000193528831,0.0005300000193528831,0.0004910000134259462,0.0004910000134259462,0,0.0,0.0
2025-04-04 00:00:00+00:00,0.0004910000134259462,0.0004970000009052455,0.0004780000017490238,0.0004780000017490238,0,0.0,0.0
2025-04-05 00:00:00+00:00,0.0004780000017490238,0.0004879999905824661,0.0004780000017490238,0.00047900000936351717,0,0.0,0.0
2025-04-06 00:00:00+00:00,0.00047900000936351717,0.00047900000936351717,0.00047500000800937414,0.00047500000800937414,0,0.0,0.0
2025-04-07 00:00:00+00:00,0.00047500000800937414,0.00047500000800937414,0.00043200000072829425,0.00043200000072829425,0,0.0,0.0
2025-04-08 00:00:00+00:00,0.00043200000072829425,0.00043200000072829425,0.00043200000072829425,0.00043200000072829425,0,0.0,0.0
2025-04-09 00:00:00+00:00,0.00043200000072829425,0.00044299999717622995,0.00043200000072829425,0.00044299999717622995,0,0.0,0.0
2025-04-10 00:00:00+00:00,0.00044299999717622995,0.00044299999717622995,0.0004290000069886446,0.0004290000069886446,0,0.0,0.0
2025-04-11 00:00:00+00:00,0.0004290000069886446,0.0004839999892283231,0.0004290000069886446,0.0004839999892283231,0,0.0,0.0
2025-04-12 00:00:00+00:00,0.0004839999892283231,0.0005569999921135604,0.0004839999892283231,0.0005569999921135604,0,0.0,0.0
2025-04-13 00:00:00+00:00,0.0005569999921135604,0.0005569999921135604,0.0005569999921135604,0.0005569999921135604,0,0.0,0.0
2025-04-14 00:00:00+00:00,0.0005569999921135604,0.0005569999921135604,0.0005290000117383897,0.0005319999763742089,0,0.0,0.0
2025-04-15 00:00:00+00:00,0.0005319999763742089,0.0005510000046342611,0.0005319999763742089,0.0005389999714680016,0,0.0,0.0
2025-04-16 00:00:00+00:00,0.0005389999714680016,0.0005389999714680016,0.0004949999856762588,0.0004949999856762588,0,0.0,0.0
2025-04-17 00:00:00+00:00,0.0004949999856762588,0.0004949999856762588,0.0004900000058114529,0.0004900000058114529,0,0.0,0.0
2025-04-18 00:00:00+00:00,0.0004900000058114529,0.0005280000041238964,0.0004900000058114529,0.0005280000041238964,0,0.0,0.0
2025-04-19 00:00:00+00:00,0.0005280000041238964,0.0005310000269673765,0.0005210000090301037,0.0005210000090301037,0,0.0,0.0
2025-04-20 00:00:00+00:00,0.0005210000090301037,0.0005210000090301037,0.0005210000090301037,0.0005210000090301037,0,0.0,0.0
2025-04-21 00:00:00+00:00,0.0005210000090301037,0.0005419999943114817,0.0005179999861866236,0.0005179999861866236,0,0.0,0.0
2025-04-22 00:00:00+00:00,0.0005179999861866236,0.0005849999724887311,0.0005179999861866236,0.0005849999724887311,0,0.0,0.0
2025-04-23 00:00:00+00:00,0.0005849999724887311,0.0007689999765716493,0.0005849999724887311,0.0007689999765716493,0,0.0,0.0
2025-04-24 00:00:00+00:00,0.0007689999765716493,0.0007689999765716493,0.0006469999789260328,0.0006510000093840063,0,0.0,0.0
2025-04-25 00:00:00+00:00,0.0006510000093840063,0.0009250000002793968,0.0006510000093840063,0.0008989999769255519,0,0.0,0.0
2025-04-26 00:00:00+00:00,0.0008989999769255519,0.0010420000180602074,0.0008989999769255519,0.0010239999974146485,0,0.0,0.0
2025-04-27 00:00:00+00:00,0.0010239999974146485,0.0010420000180602074,0.0010239999974146485,0.0010420000180602074,0,0.0,0.0
2025-04-28 00:00:00+00:00,0.0010420000180602074,0.0012929999502375722,0.0010420000180602074,0.0012929999502375722,0,0.0,0.0
2025-04-29 00:00:00+00:00,0.0012929999502375722,0.0014349999837577343,0.0012929999502375722,0.0013589999871328473,0,0.0,0.0
2025-04-30 00:00:00+00:00,0.0013589999871328473,0.0013589999871328473,0.0011480000102892518,0.0012619999470189214,0,0.0,0.0
2025-05-01 00:00:00+00:00,0.0012619999470189214,0.0015739999944344163,0.0012619999470189214,0.0013620000099763274,0,0.0,0.0
2025-05-02 00:00:00+00:00,0.0013620000099763274,0.0015579999890178442,0.0013620000099763274,0.0014489999739453197,0,0.0,0.0
2025-05-03 00:00:00+00:00,0.0014489999739453197,0.0014489999739453197,0.0014059999957680702,0.001420999993570149,0,0.0,0.0
2025-05-04 00:00:00+00:00,0.001420999993570149,0.001420999993570149,0.0012570000253617764,0.0013070000568404794,0,0.0,0.0
2025-05-05 00:00:00+00:00,0.0013070000568404794,0.0014280000468716025,0.0013070000568404794,0.0013210000470280647,0,0.0,0.0
2025-05-06 00:00:00+00:00,0.0013210000470280647,0.0013210000470280647,0.0011409999569877982,0.0011409999569877982,0,0.0,0.0
2025-05-07 00:00:00+00:00,0.0011409999569877982,0.0011709999525919557,0.0010389999952167273,0.0010389999952167273,0,0.0,0.0
2025-05-08 00:00:00+00:00,0.0010389999952167273,0.001626000041142106,0.0010389999952167273,0.0016120000509545207,0,0.0,0.0
2025-05-09 00:00:00+00:00,0.0016120000509545207,0.0016319999704137444,0.0014900000533089042,0.0015200000489130616,0,0.0,0.0
2025-05-10 00:00:00+00:00,0.0015200000489130616,0.0015770000172778964,0.0015109999803826213,0.0015770000172778964,0,0.0,0.0
2025-05-11 00:00:00+00:00,0.0015770000172778964,0.0015770000172778964,0.0014929999597370625,0.0015140000032261014,0,0.0,0.0
2025-05-12 00:00:00+00:00,0.0015140000032261014,0.0017059999518096447,0.0015140000032261014,0.001538999960757792,0,0.0,0.0
2025-05-13 00:00:00+00:00,0.001538999960757792,0.0016199999954551458,0.001538999960757792,0.001617999980226159,0,0.0,0.0
