TIMESTAMP,RARE_OPEN_PRICE_USD,RARE_HIGH_PRICE_USD,RARE_LOW_PRICE_USD,RARE_CLOSE_PRICE_USD,RARE_VOLUME_USD,RARE_DIVIDENDS_USD,RARE_STOCK_SPLITS_USD
2020-12-28 00:00:00+00:00,0.17744700610637665,0.19122399389743805,0.1696999967098236,0.17908599972724915,18239,0.0,0.0
2020-12-29 00:00:00+00:00,0.17908599972724915,0.19969700276851654,0.17404399812221527,0.19054800271987915,6487,0.0,0.0
2020-12-30 00:00:00+00:00,0.19054299592971802,0.20500999689102173,0.17643900215625763,0.20111699402332306,10479,0.0,0.0
2020-12-31 00:00:00+00:00,0.2011139988899231,0.2015720009803772,0.18244199454784393,0.18786999583244324,2861,0.0,0.0
2021-01-01 00:00:00+00:00,0.18786999583244324,0.19149400293827057,0.17539699375629425,0.17573000490665436,2815,0.0,0.0
2021-01-02 00:00:00+00:00,0.1757349967956543,0.2706240117549896,0.17432500422000885,0.19736899435520172,77951,0.0,0.0
2021-01-03 00:00:00+00:00,0.19739100337028503,0.20832599699497223,0.17971399426460266,0.1931769996881485,15100,0.0,0.0
2021-01-04 00:00:00+00:00,0.19317500293254852,0.21298499405384064,0.18295599520206451,0.20194299519062042,5563,0.0,0.0
2021-01-05 00:00:00+00:00,0.20194000005722046,0.21661600470542908,0.1868389993906021,0.1908479928970337,2460,0.0,0.0
2021-01-06 00:00:00+00:00,0.1908860057592392,0.20222100615501404,0.18584400415420532,0.19466499984264374,1024,0.0,0.0
2021-01-07 00:00:00+00:00,0.1946749985218048,0.20645099878311157,0.18105000257492065,0.18211199343204498,4996,0.0,0.0
2021-01-08 00:00:00+00:00,0.1821890026330948,0.18471500277519226,0.15888799726963043,0.17117799818515778,5221,0.0,0.0
2021-01-09 00:00:00+00:00,0.17117999494075775,0.19268900156021118,0.1667329967021942,0.19081799685955048,2271,0.0,0.0
2021-01-10 00:00:00+00:00,0.19082699716091156,0.1970600038766861,0.1636350005865097,0.17221200466156006,2104,0.0,0.0
2021-01-11 00:00:00+00:00,0.17221300303936005,0.17246200144290924,0.13478800654411316,0.15471099317073822,490,0.0,0.0
2021-01-12 00:00:00+00:00,0.15471799671649933,0.18130500614643097,0.1522350013256073,0.16672800481319427,15291,0.0,0.0
2021-01-13 00:00:00+00:00,0.16671599447727203,0.17465899884700775,0.15963700413703918,0.16825999319553375,4963,0.0,0.0
2021-01-14 00:00:00+00:00,0.16825799643993378,0.1702820062637329,0.15728500485420227,0.15874500572681427,3860,0.0,0.0
2021-01-15 00:00:00+00:00,0.15874600410461426,0.16055700182914734,0.14387600123882294,0.15092900395393372,2433,0.0,0.0
2021-01-16 00:00:00+00:00,0.15092700719833374,0.2317579984664917,0.13771900534629822,0.16187499463558197,39988,0.0,0.0
2021-01-17 00:00:00+00:00,0.16187700629234314,0.1635420024394989,0.13544400036334991,0.15311299264431,4889,0.0,0.0
2021-01-18 00:00:00+00:00,0.15311600267887115,0.1539440006017685,0.14027099311351776,0.14566199481487274,1942,0.0,0.0
2021-01-19 00:00:00+00:00,0.14565899968147278,0.1927569955587387,0.14565899968147278,0.16988900303840637,7514,0.0,0.0
2021-01-20 00:00:00+00:00,0.16989000141620636,0.17088399827480316,0.12521499395370483,0.16385400295257568,19566,0.0,0.0
2021-01-21 00:00:00+00:00,0.1638530045747757,0.16873200237751007,0.1445769965648651,0.15371599793434143,4452,0.0,0.0
2021-01-22 00:00:00+00:00,0.15372300148010254,0.16840800642967224,0.14548300206661224,0.16013400256633759,964,0.0,0.0
2021-01-23 00:00:00+00:00,0.16011600196361542,0.16915300488471985,0.1561809927225113,0.16679200530052185,2478,0.0,0.0
2021-01-24 00:00:00+00:00,0.16678999364376068,0.18856999278068542,0.1650409996509552,0.18050000071525574,12244,0.0,0.0
2021-01-25 00:00:00+00:00,0.1804960072040558,0.18854199349880219,0.16795699298381805,0.180868998169899,10999,0.0,0.0
2021-01-26 00:00:00+00:00,0.18086600303649902,0.21790899336338043,0.17126500606536865,0.2015949934720993,26177,0.0,0.0
2021-01-27 00:00:00+00:00,0.20159099996089935,0.26825299859046936,0.20158100128173828,0.26825299859046936,58714,0.0,0.0
2021-01-28 00:00:00+00:00,0.2682270109653473,0.4438999891281128,0.26513299345970154,0.3484410047531128,129997,0.0,0.0
2021-01-29 00:00:00+00:00,0.3484500050544739,0.39596500992774963,0.3484500050544739,0.38628000020980835,20652,0.0,0.0
2021-01-30 00:00:00+00:00,0.38627099990844727,0.39196500182151794,0.3790239989757538,0.3895150125026703,2517,0.0,0.0
2021-01-31 00:00:00+00:00,0.38951000571250916,0.41168299317359924,0.3348039984703064,0.34250301122665405,24687,0.0,0.0
2021-02-01 00:00:00+00:00,0.3424980044364929,0.38126400113105774,0.3334360122680664,0.36632901430130005,11261,0.0,0.0
2021-02-02 00:00:00+00:00,0.3663339912891388,0.44794800877571106,0.3662460148334503,0.44534799456596375,12257,0.0,0.0
2021-02-03 00:00:00+00:00,0.44535499811172485,0.6847109794616699,0.44472599029541016,0.6478040218353271,81802,0.0,0.0
2021-02-04 00:00:00+00:00,0.6478040218353271,0.9673389792442322,0.628928005695343,0.857429027557373,158805,0.0,0.0
2021-02-05 00:00:00+00:00,0.8574299812316895,0.8917049765586853,0.570717990398407,0.6857489943504333,199741,0.0,0.0
2021-02-06 00:00:00+00:00,0.6857470273971558,0.7781310081481934,0.59654700756073,0.7495909929275513,90034,0.0,0.0
2021-02-07 00:00:00+00:00,0.7495880126953125,0.7558460235595703,0.6252120137214661,0.732807993888855,32595,0.0,0.0
2021-02-08 00:00:00+00:00,0.7328060269355774,0.862604022026062,0.7051870226860046,0.8469330072402954,22354,0.0,0.0
2021-02-09 00:00:00+00:00,0.8469570279121399,0.8533560037612915,0.7166119813919067,0.7654160261154175,50938,0.0,0.0
2021-02-10 00:00:00+00:00,0.7653759717941284,0.7806239724159241,0.6421149969100952,0.7225120067596436,70492,0.0,0.0
2021-02-11 00:00:00+00:00,0.7225000262260437,0.8213179707527161,0.6750850081443787,0.778078019618988,46353,0.0,0.0
2021-02-12 00:00:00+00:00,0.7780860066413879,0.9201939702033997,0.6987280249595642,0.9103729724884033,89540,0.0,0.0
2021-02-13 00:00:00+00:00,0.9103710055351257,1.659796953201294,0.9000790119171143,1.402953028678894,434852,0.0,0.0
2021-02-14 00:00:00+00:00,1.402951955795288,2.465954065322876,1.3034520149230957,2.3470780849456787,497007,0.0,0.0
2021-02-15 00:00:00+00:00,2.3471059799194336,4.291359901428223,1.3466229438781738,3.5365140438079834,876998,0.0,0.0
2021-02-16 00:00:00+00:00,3.5366880893707275,5.319690227508545,3.3974969387054443,4.071714878082275,1235361,0.0,0.0
2021-02-17 00:00:00+00:00,4.071784019470215,4.516768932342529,3.437994956970215,3.6353070735931396,450971,0.0,0.0
2021-02-18 00:00:00+00:00,3.635327100753784,3.6936590671539307,2.922229051589966,3.2258379459381104,518984,0.0,0.0
2021-02-19 00:00:00+00:00,3.225883960723877,3.2951390743255615,2.275688886642456,2.2836010456085205,379475,0.0,0.0
2021-02-20 00:00:00+00:00,2.283695936203003,2.530245065689087,1.8665859699249268,2.0968949794769287,410492,0.0,0.0
2021-02-21 00:00:00+00:00,2.096909999847412,2.246480941772461,1.9248720407485962,2.1217539310455322,312444,0.0,0.0
2021-02-22 00:00:00+00:00,2.1217029094696045,2.4255099296569824,1.7373119592666626,1.866250991821289,356740,0.0,0.0
2021-02-23 00:00:00+00:00,1.8678749799728394,1.9571939706802368,1.1090710163116455,1.7472929954528809,213056,0.0,0.0
2021-02-24 00:00:00+00:00,1.74726402759552,2.7194581031799316,1.617050051689148,2.719024896621704,302513,0.0,0.0
2021-02-25 00:00:00+00:00,2.718977928161621,4.808977127075195,2.718843936920166,4.484124183654785,1411459,0.0,0.0
2021-02-26 00:00:00+00:00,4.484021186828613,4.484021186828613,2.790739059448242,3.3219199180603027,748572,0.0,0.0
2021-02-27 00:00:00+00:00,3.321826934814453,4.238155841827393,2.873029947280884,3.2717840671539307,930454,0.0,0.0
2021-02-28 00:00:00+00:00,3.27178692817688,3.2726049423217773,2.454293966293335,2.614377975463867,386344,0.0,0.0
2021-03-01 00:00:00+00:00,2.6143760681152344,3.4772939682006836,2.605264902114868,3.1668660640716553,527892,0.0,0.0
