TIMESTAMP,EML_OPEN_PRICE_USD,EML_HIGH_PRICE_USD,EML_LOW_PRICE_USD,EML_CLOSE_PRICE_USD,EML_VOLUME_USD,EML_DIVIDENDS_USD,EML_STOCK_SPLITS_USD
2023-06-23 00:00:00+00:00,0.5412240028381348,0.8399059772491455,0.5364630222320557,0.839460015296936,89930,0.0,0.0
2023-06-24 00:00:00+00:00,0.8394719958305359,0.8397529721260071,0.8391299843788147,0.8392850160598755,89920,0.0,0.0
2023-06-25 00:00:00+00:00,0.8393269777297974,0.8397330045700073,0.3067690134048462,0.30691298842430115,89915,0.0,0.0
2023-06-26 00:00:00+00:00,0.3068990111351013,0.30709099769592285,0.30615299940109253,0.30682501196861267,89878,0.0,0.0
2023-06-27 00:00:00+00:00,0.3068319857120514,0.30706900358200073,0.30642300844192505,0.3068529963493347,89888,0.0,0.0
2023-06-28 00:00:00+00:00,0.30685099959373474,0.3069489896297455,0.3062320053577423,0.3067370057106018,89864,0.0,0.0
2023-06-29 00:00:00+00:00,0.30674999952316284,0.30693501234054565,0.30664199590682983,0.30678099393844604,89860,0.0,0.0
2023-06-30 00:00:00+00:00,0.3067690134048462,0.3073830008506775,0.30545398592948914,0.3068529963493347,89864,0.0,0.0
2023-07-01 00:00:00+00:00,0.3068549931049347,0.30697101354599,0.3065760135650635,0.30678799748420715,89869,0.0,0.0
2023-07-02 00:00:00+00:00,0.30678701400756836,0.3070429861545563,0.3059369921684265,0.3067989945411682,89875,0.0,0.0
2023-07-03 00:00:00+00:00,0.3067860007286072,0.3070259988307953,0.3067089915275574,0.3068050146102905,89879,0.0,0.0
2023-07-04 00:00:00+00:00,0.30679699778556824,0.3069930076599121,0.3067440092563629,0.30689701437950134,0,0.0,0.0
2023-07-05 00:00:00+00:00,0.30689701437950134,0.30689701437950134,0.30689701437950134,0.30689701437950134,0,0.0,0.0
2023-07-06 00:00:00+00:00,0.30689701437950134,0.30689701437950134,0.30689701437950134,0.30689701437950134,0,0.0,0.0
2023-07-07 00:00:00+00:00,0.30689701437950134,0.30689701437950134,0.30689701437950134,0.30689701437950134,0,0.0,0.0
2023-07-08 00:00:00+00:00,0.30689701437950134,0.30689701437950134,0.30689701437950134,0.30689701437950134,0,0.0,0.0
2023-07-09 00:00:00+00:00,0.30689701437950134,0.30689701437950134,0.30689701437950134,0.30689701437950134,0,0.0,0.0
2023-07-10 00:00:00+00:00,0.30689701437950134,0.30689701437950134,0.30689701437950134,0.30689701437950134,0,0.0,0.0
2023-07-11 00:00:00+00:00,0.30689701437950134,0.30689701437950134,0.30689701437950134,0.30689701437950134,0,0.0,0.0
2023-07-31 00:00:00+00:00,0.30689701437950134,0.30689701437950134,0.17669999599456787,0.18020200729370117,1810185,0.0,0.0
2023-08-01 00:00:00+00:00,0.18020600080490112,0.18237599730491638,0.1569029986858368,0.16393500566482544,1342669,0.0,0.0
2023-08-02 00:00:00+00:00,0.16392399370670319,0.1670050024986267,0.1623079925775528,0.164341002702713,1314526,0.0,0.0
2023-08-03 00:00:00+00:00,0.1643500030040741,0.169063001871109,0.16162000596523285,0.1659490019083023,1351313,0.0,0.0
2023-08-04 00:00:00+00:00,0.16594399511814117,0.16885599493980408,0.1621219962835312,0.16566799581050873,1225951,0.0,0.0
2023-08-05 00:00:00+00:00,0.16566899418830872,0.17369499802589417,0.16294600069522858,0.1709119975566864,1166840,0.0,0.0
2023-08-06 00:00:00+00:00,0.17091499269008636,0.2020539939403534,0.1661279946565628,0.17139099538326263,1260281,0.0,0.0
2023-08-07 00:00:00+00:00,0.17139099538326263,0.1750890016555786,0.16746599972248077,0.17134499549865723,1283452,0.0,0.0
2023-08-08 00:00:00+00:00,0.1713400036096573,0.20462000370025635,0.16924500465393066,0.18090100586414337,1324831,0.0,0.0
2023-08-09 00:00:00+00:00,0.1809059977531433,0.20366999506950378,0.17949900031089783,0.20024600625038147,1527965,0.0,0.0
2023-08-10 00:00:00+00:00,0.20025600492954254,0.2587040066719055,0.19832700490951538,0.25615400075912476,1982330,0.0,0.0
2023-08-11 00:00:00+00:00,0.2561509907245636,0.26553601026535034,0.2516480088233948,0.25805801153182983,1903686,0.0,0.0
2023-08-12 00:00:00+00:00,0.25805699825286865,0.2698020040988922,0.24692599475383759,0.267071008682251,2058895,0.0,0.0
2023-08-13 00:00:00+00:00,0.2670699954032898,0.27441099286079407,0.25331801176071167,0.2709429860115051,2578178,0.0,0.0
2023-08-14 00:00:00+00:00,0.2709459960460663,0.28328800201416016,0.2582249939441681,0.2776530086994171,3207915,0.0,0.0
2023-08-15 00:00:00+00:00,0.27765798568725586,0.30072399973869324,0.2705479860305786,0.29878199100494385,2923913,0.0,0.0
2023-08-16 00:00:00+00:00,0.29878300428390503,0.3250649869441986,0.23948299884796143,0.25166699290275574,1782887,0.0,0.0
2023-08-17 00:00:00+00:00,0.25166401267051697,0.27944400906562805,0.2381560057401657,0.2764829993247986,535320,0.0,0.0
2023-08-18 00:00:00+00:00,0.2764649987220764,0.27875998616218567,0.2698340117931366,0.27658700942993164,565498,0.0,0.0
2023-08-19 00:00:00+00:00,0.2765919864177704,0.2773739993572235,0.26598501205444336,0.26755601167678833,515725,0.0,0.0
2023-08-20 00:00:00+00:00,0.2675589919090271,0.27079200744628906,0.21036699414253235,0.24941900372505188,923028,0.0,0.0
2023-08-21 00:00:00+00:00,0.24940399825572968,0.2536109983921051,0.2482289969921112,0.2498610019683838,385609,0.0,0.0
2023-08-22 00:00:00+00:00,0.2498610019683838,0.2543030083179474,0.24770399928092957,0.2501699924468994,380342,0.0,0.0
2023-08-23 00:00:00+00:00,0.25018399953842163,0.2542459964752197,0.2487660050392151,0.25011101365089417,423419,0.0,0.0
2023-08-24 00:00:00+00:00,0.25010600686073303,0.2945829927921295,0.24766899645328522,0.27035799622535706,598490,0.0,0.0
2023-08-25 00:00:00+00:00,0.27035000920295715,0.27292099595069885,0.2666099965572357,0.2706739902496338,449100,0.0,0.0
2023-08-26 00:00:00+00:00,0.2706739902496338,0.27416399121284485,0.2627910077571869,0.2714039981365204,458653,0.0,0.0
2023-08-27 00:00:00+00:00,0.27139800786972046,0.2728300094604492,0.2664929926395416,0.27120399475097656,453513,0.0,0.0
2023-08-28 00:00:00+00:00,0.2712070047855377,0.272706001996994,0.2663240134716034,0.27084100246429443,453411,0.0,0.0
2023-08-29 00:00:00+00:00,0.2708359956741333,0.272257000207901,0.2674260139465332,0.27054300904273987,437575,0.0,0.0
2023-08-30 00:00:00+00:00,0.2705250084400177,0.2720150053501129,0.23040799796581268,0.2608500123023987,484054,0.0,0.0
2023-08-31 00:00:00+00:00,0.2608470022678375,0.2724199891090393,0.25367000699043274,0.26982301473617554,453059,0.0,0.0
2023-09-01 00:00:00+00:00,0.26982900500297546,0.27186599373817444,0.26886698603630066,0.26963499188423157,455655,0.0,0.0
2023-09-02 00:00:00+00:00,0.26963698863983154,0.27218198776245117,0.2624729871749878,0.2701449990272522,453839,0.0,0.0
2023-09-03 00:00:00+00:00,0.2701460123062134,0.2723050117492676,0.26779499650001526,0.2709200084209442,460549,0.0,0.0
2023-09-04 00:00:00+00:00,0.2709150016307831,0.271573007106781,0.24537500739097595,0.250916987657547,471029,0.0,0.0
2023-09-05 00:00:00+00:00,0.25091901421546936,0.25335898995399475,0.2485000044107437,0.24921999871730804,437433,0.0,0.0
2023-09-06 00:00:00+00:00,0.24922800064086914,0.2537429928779602,0.23817700147628784,0.24970600008964539,445460,0.0,0.0
2023-09-07 00:00:00+00:00,0.24970999360084534,0.2535650134086609,0.21568599343299866,0.2198439985513687,370687,0.0,0.0
2023-09-08 00:00:00+00:00,0.2198520004749298,0.22287699580192566,0.2178110033273697,0.22075599431991577,393186,0.0,0.0
2023-09-09 00:00:00+00:00,0.22075699269771576,0.26326900720596313,0.21925799548625946,0.24504299461841583,407549,0.0,0.0
2023-09-10 00:00:00+00:00,0.2450529932975769,0.40841901302337646,0.24304799735546112,0.32826998829841614,443926,0.0,0.0
2023-09-11 00:00:00+00:00,0.3282729983329773,0.3866890072822571,0.24512499570846558,0.2505280077457428,836018,0.0,0.0
2023-09-12 00:00:00+00:00,0.2505269944667816,0.2942189872264862,0.2490359991788864,0.2929539978504181,824485,0.0,0.0
2023-09-13 00:00:00+00:00,0.2929750084877014,0.29385700821876526,0.27963200211524963,0.2804870009422302,773022,0.0,0.0
2023-09-14 00:00:00+00:00,0.2804880142211914,0.29762300848960876,0.275970995426178,0.2916730046272278,748340,0.0,0.0
2023-09-15 00:00:00+00:00,0.29166799783706665,0.2968530058860779,0.28215599060058594,0.2912980020046234,770032,0.0,0.0
2023-09-16 00:00:00+00:00,0.2912839949131012,0.2967599928379059,0.28748899698257446,0.29092299938201904,776775,0.0,0.0
2023-09-17 00:00:00+00:00,0.2909190058708191,0.2946909964084625,0.28541699051856995,0.290800005197525,774733,0.0,0.0
2023-09-21 00:00:00+00:00,0.2656500041484833,0.2676990032196045,0.2635189890861511,0.2657020092010498,226257,0.0,0.0
2023-09-22 00:00:00+00:00,0.2657020092010498,0.2675839960575104,0.2637769877910614,0.26705801486968994,222756,0.0,0.0
2023-09-23 00:00:00+00:00,0.2670449912548065,0.26753100752830505,0.26396000385284424,0.2650499939918518,221228,0.0,0.0
2023-09-24 00:00:00+00:00,0.26504701375961304,0.2673319876194,0.26455000042915344,0.2656030058860779,223015,0.0,0.0
2023-09-25 00:00:00+00:00,0.265608012676239,0.26767200231552124,0.25924599170684814,0.26023799180984497,228063,0.0,0.0
2023-09-26 00:00:00+00:00,0.26023200154304504,0.2619270086288452,0.25988098978996277,0.2601020038127899,59027,0.0,0.0
2023-09-27 00:00:00+00:00,0.2600950002670288,0.26241999864578247,0.2554920017719269,0.26205700635910034,208469,0.0,0.0
2023-09-28 00:00:00+00:00,0.2620519995689392,0.26283401250839233,0.25909799337387085,0.26181700825691223,218873,0.0,0.0
2023-09-29 00:00:00+00:00,0.26182299852371216,0.26234498620033264,0.25918200612068176,0.26094600558280945,219467,0.0,0.0
2023-09-30 00:00:00+00:00,0.26094698905944824,0.26297399401664734,0.25940901041030884,0.2611759901046753,219263,0.0,0.0
2023-10-01 00:00:00+00:00,0.2611680030822754,0.2626410126686096,0.25916600227355957,0.26102301478385925,219651,0.0,0.0
2023-10-02 00:00:00+00:00,0.26100701093673706,0.26299700140953064,0.259321004152298,0.2605940103530884,231126,0.0,0.0
2023-10-03 00:00:00+00:00,0.260576993227005,0.26272299885749817,0.2592949867248535,0.2605209946632385,227692,0.0,0.0
2023-10-04 00:00:00+00:00,0.2605130076408386,0.26254400610923767,0.25929999351501465,0.260109007358551,224299,0.0,0.0
2023-10-05 00:00:00+00:00,0.26011601090431213,0.27238601446151733,0.2595509886741638,0.2709909975528717,228379,0.0,0.0
2023-10-06 00:00:00+00:00,0.270999014377594,0.28604599833488464,0.2696320116519928,0.2851400077342987,237042,0.0,0.0
2023-10-07 00:00:00+00:00,0.28514400124549866,0.285863995552063,0.28261598944664,0.283253014087677,233789,0.0,0.0
2023-10-08 00:00:00+00:00,0.28325900435447693,0.28634199500083923,0.2816619873046875,0.284976989030838,232663,0.0,0.0
2023-10-09 00:00:00+00:00,0.2849760055541992,0.2857860028743744,0.28228598833084106,0.2845180034637451,232750,0.0,0.0
2023-10-10 00:00:00+00:00,0.284512996673584,0.2856679856777191,0.28211700916290283,0.283951997756958,230915,0.0,0.0
2023-10-11 00:00:00+00:00,0.2839469909667969,0.2884880006313324,0.28311899304389954,0.28657400608062744,233046,0.0,0.0
2023-10-12 00:00:00+00:00,0.2865540087223053,0.2877640128135681,0.2839600145816803,0.2860270142555237,232683,0.0,0.0
2023-10-13 00:00:00+00:00,0.2860189974308014,0.2873919904232025,0.284170001745224,0.2852399945259094,237210,0.0,0.0
2023-10-14 00:00:00+00:00,0.2852399945259094,0.287759006023407,0.28357499837875366,0.2867259979248047,232573,0.0,0.0
2023-10-15 00:00:00+00:00,0.2867310047149658,0.2879360020160675,0.2842879891395569,0.285878986120224,233047,0.0,0.0
2023-10-16 00:00:00+00:00,0.2858850061893463,0.287883996963501,0.28456899523735046,0.2856859862804413,234429,0.0,0.0
2023-10-17 00:00:00+00:00,0.2856749892234802,0.28837600350379944,0.2845830023288727,0.28681498765945435,233238,0.0,0.0
2023-10-18 00:00:00+00:00,0.28681498765945435,0.2878600060939789,0.2844890058040619,0.2857950031757355,236516,0.0,0.0
2023-10-19 00:00:00+00:00,0.28579699993133545,0.2877260148525238,0.2842879891395569,0.28557199239730835,233451,0.0,0.0
2023-10-20 00:00:00+00:00,0.2855739891529083,0.2878729999065399,0.28473201394081116,0.28608301281929016,233543,0.0,0.0
2023-10-21 00:00:00+00:00,0.286065012216568,0.28817299008369446,0.28435400128364563,0.28722700476646423,233512,0.0,0.0
2023-10-22 00:00:00+00:00,0.2872200012207031,0.287759006023407,0.2845650017261505,0.2851180136203766,235068,0.0,0.0
2023-10-23 00:00:00+00:00,0.2853820025920868,0.2894990146160126,0.2846370041370392,0.28796300292015076,157281,0.0,0.0
2023-10-24 00:00:00+00:00,0.2879990041255951,0.2931950092315674,0.286639004945755,0.2910520136356354,220229,0.0,0.0
2023-10-25 00:00:00+00:00,0.29106199741363525,0.29354000091552734,0.288426011800766,0.2900109887123108,238828,0.0,0.0
2023-10-26 00:00:00+00:00,0.29001399874687195,0.2956930100917816,0.28922098875045776,0.29344600439071655,237542,0.0,0.0
2023-10-27 00:00:00+00:00,0.2934440076351166,0.2958909869194031,0.29241299629211426,0.293614000082016,238682,0.0,0.0
2023-10-28 00:00:00+00:00,0.2936150133609772,0.29578500986099243,0.2924560010433197,0.2933709919452667,239364,0.0,0.0
2023-10-29 00:00:00+00:00,0.29337599873542786,0.29551899433135986,0.2924540042877197,0.2941249907016754,239291,0.0,0.0
2023-10-30 00:00:00+00:00,0.29413101077079773,0.29592499136924744,0.29021599888801575,0.29175201058387756,237865,0.0,0.0
2023-10-31 00:00:00+00:00,0.2917650043964386,0.2930769920349121,0.2864069938659668,0.2883409857749939,238287,0.0,0.0
2023-11-01 00:00:00+00:00,0.2883380055427551,0.2893710136413574,0.28398698568344116,0.28558599948883057,235025,0.0,0.0
2023-11-02 00:00:00+00:00,0.28558799624443054,0.28985801339149475,0.2848599851131439,0.2877810001373291,231541,0.0,0.0
2023-11-03 00:00:00+00:00,0.2877730131149292,0.2918910086154938,0.28654301166534424,0.28994300961494446,229912,0.0,0.0
2023-11-04 00:00:00+00:00,0.28995200991630554,0.2925499975681305,0.288426011800766,0.290134996175766,235730,0.0,0.0
2023-11-05 00:00:00+00:00,0.290120005607605,0.2921150028705597,0.28839099407196045,0.2895529866218567,234535,0.0,0.0
2023-11-06 00:00:00+00:00,0.2895520031452179,0.29055699706077576,0.2843010127544403,0.2863309979438782,233819,0.0,0.0
2023-11-07 00:00:00+00:00,0.2863430082798004,0.28755998611450195,0.27771300077438354,0.28065401315689087,232392,0.0,0.0
2023-11-08 00:00:00+00:00,0.28066301345825195,0.28891900181770325,0.279558002948761,0.28619399666786194,231527,0.0,0.0
