TIMESTAMP,DEXA_OPEN_PRICE_USD,DEXA_HIGH_PRICE_USD,DEXA_LOW_PRICE_USD,DEXA_CLOSE_PRICE_USD,DEXA_VOLUME_USD,DEXA_DIVIDENDS_USD,DEXA_STOCK_SPLITS_USD
2020-03-15 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,1.9999999949504854e-06,3.999999989900971e-06,26198,0.0,0.0
2020-03-16 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,1.9999999949504854e-06,1.9999999949504854e-06,27520,0.0,0.0
2020-03-17 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,36381,0.0,0.0
2020-03-18 00:00:00+00:00,1.9999999949504854e-06,3.999999989900971e-06,1.9999999949504854e-06,1.9999999949504854e-06,30368,0.0,0.0
2020-03-19 00:00:00+00:00,1.9999999949504854e-06,3.999999989900971e-06,1.9999999949504854e-06,3.000000106112566e-06,29812,0.0,0.0
2020-03-20 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,40217,0.0,0.0
2020-03-21 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,30856,0.0,0.0
2020-03-22 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,33893,0.0,0.0
2020-03-23 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,9.999999974752427e-07,3.000000106112566e-06,30163,0.0,0.0
2020-03-24 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,9.999999974752427e-07,1.9999999949504854e-06,30565,0.0,0.0
2020-03-25 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,9.999999974752427e-07,1.9999999949504854e-06,32836,0.0,0.0
2020-03-26 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,9.999999974752427e-07,1.9999999949504854e-06,34406,0.0,0.0
2020-03-27 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,9.999999974752427e-07,9.999999974752427e-07,29226,0.0,0.0
2020-03-28 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,35474,0.0,0.0
2020-03-29 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,24712,0.0,0.0
2020-03-30 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,33400,0.0,0.0
2020-03-31 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,38890,0.0,0.0
2020-04-01 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,38348,0.0,0.0
2020-04-02 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,39026,0.0,0.0
2020-04-03 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,34680,0.0,0.0
2020-04-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,29394,0.0,0.0
2020-04-05 00:00:00+00:00,9.999999974752427e-07,4.999999873689376e-06,9.999999974752427e-07,3.000000106112566e-06,25804,0.0,0.0
2020-04-06 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,9.999999974752427e-07,1.9999999949504854e-06,63978,0.0,0.0
2020-04-07 00:00:00+00:00,3.000000106112566e-06,4.999999873689376e-06,1.9999999949504854e-06,3.000000106112566e-06,56787,0.0,0.0
2020-04-08 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,9.999999974752427e-07,3.000000106112566e-06,48686,0.0,0.0
2020-04-09 00:00:00+00:00,3.000000106112566e-06,4.999999873689376e-06,9.999999974752427e-07,4.999999873689376e-06,41737,0.0,0.0
2020-04-10 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,1.9999999949504854e-06,3.000000106112566e-06,55001,0.0,0.0
2020-04-11 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,49623,0.0,0.0
2020-04-12 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,43793,0.0,0.0
2020-04-13 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,9.999999974752427e-07,1.9999999949504854e-06,22787,0.0,0.0
2020-04-14 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,9.999999974752427e-07,1.9999999949504854e-06,15168,0.0,0.0
2020-04-15 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,11846,0.0,0.0
2020-04-16 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,9115,0.0,0.0
2020-04-17 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,17935,0.0,0.0
2020-04-18 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,24136,0.0,0.0
2020-04-19 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,38564,0.0,0.0
2020-04-20 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,24593,0.0,0.0
2020-04-21 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,29075,0.0,0.0
2020-04-22 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,31027,0.0,0.0
2020-04-23 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,33870,0.0,0.0
2020-04-24 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,24364,0.0,0.0
2020-04-25 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,40671,0.0,0.0
2020-04-26 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,9.999999974752427e-07,1.9999999949504854e-06,28298,0.0,0.0
2020-04-27 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,38619,0.0,0.0
2020-04-28 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,26781,0.0,0.0
2020-04-29 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,9.999999974752427e-07,1.9999999949504854e-06,52192,0.0,0.0
2020-04-30 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,45575,0.0,0.0
2020-05-01 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,25571,0.0,0.0
2020-05-02 00:00:00+00:00,9.999999974752427e-07,3.000000106112566e-06,9.999999974752427e-07,9.999999974752427e-07,29263,0.0,0.0
2020-05-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,28190,0.0,0.0
2020-05-04 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,35333,0.0,0.0
2020-05-05 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,16660,0.0,0.0
2020-05-06 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,16055,0.0,0.0
2020-05-07 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,16878,0.0,0.0
2020-05-08 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,15849,0.0,0.0
2020-05-09 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2020-05-10 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,6,0.0,0.0
2020-05-11 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,12327,0.0,0.0
2020-05-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,13263,0.0,0.0
2020-05-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,13480,0.0,0.0
2020-05-14 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,14642,0.0,0.0
2020-05-15 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,17263,0.0,0.0
2020-05-16 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,19522,0.0,0.0
2020-05-17 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,19059,0.0,0.0
2020-05-18 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,19406,0.0,0.0
2020-05-19 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,19437,0.0,0.0
2020-05-20 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,19200,0.0,0.0
2020-05-21 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,20973,0.0,0.0
2020-05-22 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,23323,0.0,0.0
2020-05-23 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,23590,0.0,0.0
2020-05-24 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,23203,0.0,0.0
2020-05-25 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,22943,0.0,0.0
2020-05-26 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,22912,0.0,0.0
2020-05-27 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,25408,0.0,0.0
2020-05-28 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,25571,0.0,0.0
2020-05-29 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,25336,0.0,0.0
2020-05-30 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,25045,0.0,0.0
2020-05-31 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,16193,0.0,0.0
2020-06-01 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,7561,0.0,0.0
2020-06-02 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,33714,0.0,0.0
2020-06-03 00:00:00+00:00,3.000000106112566e-06,9.999999747378752e-06,3.000000106112566e-06,9.000000318337698e-06,68122,0.0,0.0
2020-06-04 00:00:00+00:00,7.999999979801942e-06,1.1000000085914508e-05,6.000000212225132e-06,9.999999747378752e-06,24416,0.0,0.0
2020-06-05 00:00:00+00:00,9.999999747378752e-06,3.099999958067201e-05,9.000000318337698e-06,2.2000000171829015e-05,41171,0.0,0.0
2020-06-06 00:00:00+00:00,2.2000000171829015e-05,3.600000127335079e-05,1.8999999156221747e-05,1.9999999494757503e-05,71829,0.0,0.0
2020-06-07 00:00:00+00:00,1.9999999494757503e-05,2.300000051036477e-05,1.2999999853491317e-05,2.2000000171829015e-05,26223,0.0,0.0
2020-06-08 00:00:00+00:00,2.2000000171829015e-05,2.300000051036477e-05,9.000000318337698e-06,1.2000000424450263e-05,50679,0.0,0.0
2020-06-09 00:00:00+00:00,1.1000000085914508e-05,1.4000000192027073e-05,3.999999989900971e-06,9.999999747378752e-06,35895,0.0,0.0
2020-06-10 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,7.999999979801942e-06,1.1000000085914508e-05,37230,0.0,0.0
2020-06-11 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.000000318337698e-06,9.000000318337698e-06,50170,0.0,0.0
2020-06-12 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.000000318337698e-06,9.999999747378752e-06,71261,0.0,0.0
2020-06-13 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.000000318337698e-06,9.999999747378752e-06,19184,0.0,0.0
2020-06-14 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.999999747378752e-06,24737,0.0,0.0
2020-06-15 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,7.999999979801942e-06,9.000000318337698e-06,49478,0.0,0.0
2020-06-16 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,7.999999979801942e-06,9.000000318337698e-06,61214,0.0,0.0
2020-06-17 00:00:00+00:00,9.000000318337698e-06,1.2999999853491317e-05,7.999999979801942e-06,1.2000000424450263e-05,54810,0.0,0.0
2020-06-18 00:00:00+00:00,1.2000000424450263e-05,2.499999936844688e-05,1.1000000085914508e-05,1.8000000636675395e-05,59772,0.0,0.0
2020-06-19 00:00:00+00:00,1.5999999959603883e-05,1.8000000636675395e-05,7.999999979801942e-06,9.000000318337698e-06,62614,0.0,0.0
2020-06-20 00:00:00+00:00,9.000000318337698e-06,1.2000000424450263e-05,7.999999979801942e-06,1.1000000085914508e-05,33076,0.0,0.0
2020-06-21 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.1000000085914508e-05,51869,0.0,0.0
2020-06-22 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.2000000424450263e-05,50325,0.0,0.0
2020-06-23 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,9.999999747378752e-06,9.999999747378752e-06,55411,0.0,0.0
2020-06-24 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.000000318337698e-06,9.999999747378752e-06,42566,0.0,0.0
2020-06-25 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,7.999999979801942e-06,9.000000318337698e-06,53168,0.0,0.0
2020-06-26 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,7.999999979801942e-06,9.000000318337698e-06,55569,0.0,0.0
2020-06-27 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,7.999999979801942e-06,9.000000318337698e-06,53980,0.0,0.0
2020-06-28 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.000000096013537e-06,9.000000318337698e-06,45938,0.0,0.0
2020-06-29 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,7.999999979801942e-06,9.000000318337698e-06,42916,0.0,0.0
2020-06-30 00:00:00+00:00,9.000000318337698e-06,1.1000000085914508e-05,4.999999873689376e-06,9.000000318337698e-06,42677,0.0,0.0
2020-07-01 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,7.999999979801942e-06,9.000000318337698e-06,56944,0.0,0.0
2020-07-02 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,7.000000096013537e-06,7.999999979801942e-06,47862,0.0,0.0
2020-07-03 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,50277,0.0,0.0
2020-07-04 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,3.999999989900971e-06,6.000000212225132e-06,51603,0.0,0.0
2020-07-05 00:00:00+00:00,6.000000212225132e-06,1.1000000085914508e-05,6.000000212225132e-06,9.000000318337698e-06,51207,0.0,0.0
2020-07-06 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,47242,0.0,0.0
2020-07-07 00:00:00+00:00,7.999999979801942e-06,9.999999747378752e-06,7.000000096013537e-06,7.999999979801942e-06,41193,0.0,0.0
2020-07-08 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,6.000000212225132e-06,7.000000096013537e-06,51732,0.0,0.0
2020-07-09 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,4.999999873689376e-06,7.999999979801942e-06,43472,0.0,0.0
2020-07-10 00:00:00+00:00,7.000000096013537e-06,9.999999747378752e-06,4.999999873689376e-06,7.000000096013537e-06,25915,0.0,0.0
2020-07-11 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,4.999999873689376e-06,7.000000096013537e-06,43327,0.0,0.0
2020-07-12 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,35574,0.0,0.0
2020-07-13 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.000000096013537e-06,7.999999979801942e-06,35956,0.0,0.0
2020-07-14 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,41369,0.0,0.0
2020-07-15 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,54479,0.0,0.0
2020-07-16 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,50235,0.0,0.0
2020-07-17 00:00:00+00:00,7.000000096013537e-06,9.000000318337698e-06,7.000000096013537e-06,7.999999979801942e-06,24180,0.0,0.0
2020-07-18 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,36526,0.0,0.0
2020-07-19 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.000000096013537e-06,7.000000096013537e-06,37885,0.0,0.0
2020-07-20 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,50877,0.0,0.0
2020-07-21 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,6.000000212225132e-06,7.000000096013537e-06,38930,0.0,0.0
2020-07-22 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,35611,0.0,0.0
2020-07-23 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,42126,0.0,0.0
2020-07-24 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,4.999999873689376e-06,6.000000212225132e-06,28947,0.0,0.0
2020-07-25 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,3.999999989900971e-06,4.999999873689376e-06,42212,0.0,0.0
2020-07-26 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,3.999999989900971e-06,4.999999873689376e-06,34052,0.0,0.0
2020-07-27 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,3.999999989900971e-06,4.999999873689376e-06,33609,0.0,0.0
2020-07-28 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,32979,0.0,0.0
2020-07-29 00:00:00+00:00,3.999999989900971e-06,6.000000212225132e-06,3.999999989900971e-06,4.999999873689376e-06,24765,0.0,0.0
2020-07-30 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,3.999999989900971e-06,3.999999989900971e-06,30954,0.0,0.0
2020-07-31 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,25309,0.0,0.0
2020-08-01 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,34249,0.0,0.0
2020-08-02 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,3.000000106112566e-06,6.000000212225132e-06,32252,0.0,0.0
2020-08-03 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,3.000000106112566e-06,3.000000106112566e-06,28924,0.0,0.0
2020-08-04 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.000000106112566e-06,3.999999989900971e-06,25503,0.0,0.0
2020-08-05 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.000000106112566e-06,4.999999873689376e-06,38099,0.0,0.0
2020-08-06 00:00:00+00:00,4.999999873689376e-06,7.000000096013537e-06,3.000000106112566e-06,6.000000212225132e-06,53692,0.0,0.0
2020-08-07 00:00:00+00:00,7.000000096013537e-06,9.999999747378752e-06,4.999999873689376e-06,7.000000096013537e-06,79779,0.0,0.0
2020-08-08 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,3.999999989900971e-06,7.000000096013537e-06,46350,0.0,0.0
2020-08-09 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,4.999999873689376e-06,4.999999873689376e-06,46016,0.0,0.0
2020-08-10 00:00:00+00:00,4.999999873689376e-06,7.000000096013537e-06,3.999999989900971e-06,4.999999873689376e-06,52210,0.0,0.0
2020-08-11 00:00:00+00:00,4.999999873689376e-06,7.000000096013537e-06,4.999999873689376e-06,6.000000212225132e-06,25292,0.0,0.0
2020-08-12 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,4.999999873689376e-06,4.999999873689376e-06,50396,0.0,0.0
2020-08-13 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,3.999999989900971e-06,4.999999873689376e-06,41354,0.0,0.0
2020-08-14 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,3.999999989900971e-06,4.999999873689376e-06,48198,0.0,0.0
2020-08-15 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,3.999999989900971e-06,4.999999873689376e-06,44895,0.0,0.0
2020-08-16 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,3.999999989900971e-06,4.999999873689376e-06,46757,0.0,0.0
2020-08-17 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,3.999999989900971e-06,4.999999873689376e-06,52165,0.0,0.0
2020-08-18 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,3.999999989900971e-06,4.999999873689376e-06,43792,0.0,0.0
2020-08-19 00:00:00+00:00,4.999999873689376e-06,7.000000096013537e-06,3.999999989900971e-06,6.000000212225132e-06,46378,0.0,0.0
2020-08-20 00:00:00+00:00,6.000000212225132e-06,1.2999999853491317e-05,4.999999873689376e-06,1.2999999853491317e-05,55775,0.0,0.0
2020-08-21 00:00:00+00:00,1.2999999853491317e-05,1.8999999156221747e-05,9.999999747378752e-06,1.8000000636675395e-05,108592,0.0,0.0
2020-08-22 00:00:00+00:00,1.700000029813964e-05,7.599999662488699e-05,1.4000000192027073e-05,6.0999998822808266e-05,130616,0.0,0.0
2020-08-23 00:00:00+00:00,6.0999998822808266e-05,6.299999949987978e-05,2.4000000848900527e-05,4.099999932805076e-05,212771,0.0,0.0
2020-08-24 00:00:00+00:00,3.7999998312443495e-05,4.400000034365803e-05,2.9000000722589903e-05,4.099999932805076e-05,199701,0.0,0.0
2020-08-25 00:00:00+00:00,4.199999966658652e-05,4.70000013592653e-05,3.099999958067201e-05,3.600000127335079e-05,157164,0.0,0.0
2020-08-26 00:00:00+00:00,3.600000127335079e-05,4.400000034365803e-05,2.9000000722589903e-05,3.099999958067201e-05,114735,0.0,0.0
2020-08-27 00:00:00+00:00,3.099999958067201e-05,0.000295000005280599,2.700000004551839e-05,4.199999966658652e-05,178927,0.0,0.0
2020-08-28 00:00:00+00:00,4.199999966658652e-05,4.5000000682193786e-05,3.7000001611886546e-05,3.9999998989515007e-05,115242,0.0,0.0
2020-08-29 00:00:00+00:00,4.099999932805076e-05,4.3000000005122274e-05,3.5000000934815034e-05,3.600000127335079e-05,108634,0.0,0.0
