TIMESTAMP,INSURANCE_OPEN_PRICE_USD,INSURANCE_HIGH_PRICE_USD,INSURANCE_LOW_PRICE_USD,INSURANCE_CLOSE_PRICE_USD,INSURANCE_VOLUME_USD,INSURANCE_DIVIDENDS_USD,INSURANCE_STOCK_SPLITS_USD
2024-10-22 00:00:00+00:00,1.739024043083191,1.8450809717178345,1.73866605758667,1.841912031173706,76607,0.0,0.0
2024-10-23 00:00:00+00:00,1.841912031173706,1.9591039419174194,1.8418749570846558,1.8953959941864014,139453,0.0,0.0
2024-10-24 00:00:00+00:00,1.8953510522842407,1.9961669445037842,1.8953289985656738,1.9915430545806885,22129,0.0,0.0
2024-10-25 00:00:00+00:00,1.9915430545806885,2.024907112121582,1.9914380311965942,2.0114049911499023,29193,0.0,0.0
2024-10-26 00:00:00+00:00,2.0114049911499023,2.0642499923706055,1.9827929735183716,2.0619490146636963,51093,0.0,0.0
2024-10-27 00:00:00+00:00,2.0619490146636963,2.0672340393066406,2.0392770767211914,2.053575038909912,82789,0.0,0.0
2024-10-28 00:00:00+00:00,2.053575038909912,2.181736946105957,1.9811890125274658,2.180850028991699,152397,0.0,0.0
2024-10-29 00:00:00+00:00,2.180850028991699,2.203371047973633,2.1265571117401123,2.171976089477539,265155,0.0,0.0
2024-10-30 00:00:00+00:00,2.171976089477539,2.2404470443725586,2.1613008975982666,2.1922149658203125,201325,0.0,0.0
2024-10-31 00:00:00+00:00,2.1922149658203125,2.2853569984436035,2.1613988876342773,2.268299102783203,297689,0.0,0.0
2024-11-01 00:00:00+00:00,2.268299102783203,2.305372953414917,2.1335110664367676,2.2495551109313965,312619,0.0,0.0
2024-11-02 00:00:00+00:00,2.2495551109313965,2.7033228874206543,2.217784881591797,2.2546920776367188,672818,0.0,0.0
2024-11-03 00:00:00+00:00,2.2546920776367188,2.308335065841675,2.2072110176086426,2.247006893157959,706415,0.0,0.0
2024-11-04 00:00:00+00:00,2.247006893157959,2.4796669483184814,2.150607109069824,2.287916898727417,413020,0.0,0.0
2024-11-05 00:00:00+00:00,2.287916898727417,2.465646982192993,2.2785110473632812,2.434117078781128,506533,0.0,0.0
2024-11-06 00:00:00+00:00,2.434117078781128,2.6967129707336426,2.4224090576171875,2.6820809841156006,453950,0.0,0.0
2024-11-07 00:00:00+00:00,2.6820809841156006,2.8749639987945557,2.6814560890197754,2.863118886947632,374466,0.0,0.0
2024-11-08 00:00:00+00:00,2.863118886947632,2.8780429363250732,2.8329570293426514,2.838454008102417,451862,0.0,0.0
2024-11-09 00:00:00+00:00,2.838454008102417,2.979746103286743,2.6787469387054443,2.6790149211883545,503587,0.0,0.0
2024-11-10 00:00:00+00:00,2.6790149211883545,2.803481101989746,2.4618849754333496,2.653765916824341,581832,0.0,0.0
2024-11-11 00:00:00+00:00,2.653765916824341,2.8012490272521973,2.60746693611145,2.6340560913085938,590711,0.0,0.0
2024-11-12 00:00:00+00:00,2.6340560913085938,2.68094801902771,2.5134050846099854,2.611804962158203,310793,0.0,0.0
2024-11-13 00:00:00+00:00,2.611804962158203,2.6692960262298584,2.447489023208618,2.6234290599823,566978,0.0,0.0
2024-11-14 00:00:00+00:00,2.6234290599823,2.779932975769043,2.550774097442627,2.550961971282959,967576,0.0,0.0
2024-11-15 00:00:00+00:00,2.550961971282959,2.566948890686035,2.450434923171997,2.4562439918518066,265504,0.0,0.0
2024-11-16 00:00:00+00:00,2.4562439918518066,2.540339946746826,2.4556360244750977,2.49605393409729,288211,0.0,0.0
2024-11-17 00:00:00+00:00,2.49605393409729,2.5681920051574707,2.468748092651367,2.5107901096343994,579052,0.0,0.0
2024-11-18 00:00:00+00:00,2.5107901096343994,2.544640064239502,2.499281883239746,2.51104998588562,460205,0.0,0.0
2024-11-19 00:00:00+00:00,2.51104998588562,3.085123062133789,2.5024020671844482,3.085120916366577,849414,0.0,0.0
2024-11-20 00:00:00+00:00,3.085120916366577,3.1887319087982178,2.8664069175720215,3.1681759357452393,583114,0.0,0.0
2024-11-21 00:00:00+00:00,3.1681759357452393,3.238806962966919,3.0733110904693604,3.2238569259643555,584310,0.0,0.0
2024-11-22 00:00:00+00:00,3.2238569259643555,3.272737979888916,3.2104620933532715,3.2539029121398926,582671,0.0,0.0
2024-11-23 00:00:00+00:00,3.2539029121398926,3.8968820571899414,3.253420114517212,3.402743101119995,617924,0.0,0.0
2024-11-24 00:00:00+00:00,3.402743101119995,3.4142489433288574,3.30330491065979,3.3142640590667725,607215,0.0,0.0
2024-11-25 00:00:00+00:00,3.3142640590667725,3.372006893157959,3.2292139530181885,3.230379104614258,594735,0.0,0.0
2024-11-26 00:00:00+00:00,3.230379104614258,3.2347850799560547,3.1489100456237793,3.1764121055603027,11456,0.0,0.0
2024-11-27 00:00:00+00:00,3.1764121055603027,3.4187328815460205,3.175344944000244,3.4187300205230713,37025,0.0,0.0
2024-11-28 00:00:00+00:00,3.4187300205230713,3.4791009426116943,3.4187300205230713,3.4661760330200195,7365,0.0,0.0
2024-11-29 00:00:00+00:00,3.4661760330200195,3.491568088531494,3.4550271034240723,3.469399929046631,2348,0.0,0.0
2024-11-30 00:00:00+00:00,3.469399929046631,3.650815010070801,3.4650890827178955,3.5653939247131348,51135,0.0,0.0
2024-12-01 00:00:00+00:00,3.5653939247131348,3.5893781185150146,3.5290350914001465,3.583617925643921,2093,0.0,0.0
2024-12-02 00:00:00+00:00,3.583617925643921,3.6052041053771973,3.456425905227661,3.5035929679870605,9930,0.0,0.0
2024-12-03 00:00:00+00:00,3.5035929679870605,3.934238910675049,3.457869052886963,3.9189341068267822,33552,0.0,0.0
2024-12-04 00:00:00+00:00,3.9189341068267822,4.113823890686035,3.9189341068267822,3.955972909927368,55659,0.0,0.0
2024-12-05 00:00:00+00:00,3.955972909927368,6.579686164855957,3.807766914367676,6.455809116363525,697897,0.0,0.0
2024-12-06 00:00:00+00:00,6.485654830932617,6.72396993637085,6.4773359298706055,6.646265983581543,16192,0.0,0.0
2024-12-07 00:00:00+00:00,6.646265983581543,6.82138204574585,6.641512870788574,6.82012414932251,4826,0.0,0.0
2024-12-08 00:00:00+00:00,6.82012414932251,8.201472282409668,6.661517143249512,8.072197914123535,332509,0.0,0.0
2024-12-09 00:00:00+00:00,8.072197914123535,10.125273704528809,7.851862907409668,9.706826210021973,466408,0.0,0.0
2024-12-10 00:00:00+00:00,9.706826210021973,10.380066871643066,9.514960289001465,10.217604637145996,185188,0.0,0.0
