TIMESTAMP,SUTER_OPEN_PRICE_USD,SUTER_HIGH_PRICE_USD,SUTER_LOW_PRICE_USD,SUTER_CLOSE_PRICE_USD,SUTER_VOLUME_USD,SUTER_DIVIDENDS_USD,SUTER_STOCK_SPLITS_USD
2019-11-22 00:00:00+00:00,0.06310500204563141,0.07430800050497055,0.0629659965634346,0.0738380029797554,6379391,0.0,0.0
2019-11-23 00:00:00+00:00,0.07389000058174133,0.07837700098752975,0.07140800356864929,0.0719899982213974,2833124,0.0,0.0
2019-11-24 00:00:00+00:00,0.07206699997186661,0.08130999654531479,0.07165499776601791,0.07941599935293198,4540100,0.0,0.0
2019-11-25 00:00:00+00:00,0.07923000305891037,0.08347199857234955,0.0696600005030632,0.07407800108194351,5541770,0.0,0.0
2019-11-26 00:00:00+00:00,0.07373800128698349,0.07859399914741516,0.06841500103473663,0.07060299813747406,2710369,0.0,0.0
2019-11-27 00:00:00+00:00,0.07086899876594543,0.07154200226068497,0.03311200067400932,0.04222699999809265,1618849,0.0,0.0
2019-11-28 00:00:00+00:00,0.041680000722408295,0.0456710010766983,0.022505000233650208,0.023767000064253807,728654,0.0,0.0
2019-11-29 00:00:00+00:00,0.02309899963438511,0.03476899862289429,0.02274700067937374,0.029378000646829605,910475,0.0,0.0
2019-11-30 00:00:00+00:00,0.029378000646829605,0.03254200145602226,0.024532999843358994,0.026003999635577202,802552,0.0,0.0
2019-12-01 00:00:00+00:00,0.026002999395132065,0.030842000618577003,0.0214649997651577,0.027577999979257584,964301,0.0,0.0
2019-12-02 00:00:00+00:00,0.02758999913930893,0.032951001077890396,0.018945999443531036,0.020547999069094658,920651,0.0,0.0
2019-12-03 00:00:00+00:00,0.0198379997164011,0.025016000494360924,0.015580999664962292,0.018418999388813972,519509,0.0,0.0
2019-12-04 00:00:00+00:00,0.018286999315023422,0.02347699925303459,0.01752600073814392,0.019899999722838402,901254,0.0,0.0
2019-12-05 00:00:00+00:00,0.019899999722838402,0.02044299989938736,0.013929000124335289,0.01631299965083599,673517,0.0,0.0
2019-12-06 00:00:00+00:00,0.01631700061261654,0.016547000035643578,0.013089999556541443,0.014876999892294407,522580,0.0,0.0
2019-12-07 00:00:00+00:00,0.014650999568402767,0.015376999974250793,0.011610999703407288,0.011610999703407288,495944,0.0,0.0
2019-12-08 00:00:00+00:00,0.011610999703407288,0.013182000257074833,0.0113129997625947,0.012117000296711922,458824,0.0,0.0
2019-12-09 00:00:00+00:00,0.012117000296711922,0.013518000021576881,0.011489000171422958,0.013399000279605389,584670,0.0,0.0
2019-12-10 00:00:00+00:00,0.013396999798715115,0.013949999585747719,0.012570000253617764,0.013030000030994415,524948,0.0,0.0
2019-12-11 00:00:00+00:00,0.013007000088691711,0.013612999580800533,0.01236599963158369,0.01278000045567751,450331,0.0,0.0
2019-12-12 00:00:00+00:00,0.01286299992352724,0.013895999640226364,0.012709000147879124,0.013416999951004982,565550,0.0,0.0
2019-12-13 00:00:00+00:00,0.013402000069618225,0.01372500043362379,0.012477000243961811,0.012752999551594257,478766,0.0,0.0
2019-12-14 00:00:00+00:00,0.012759000062942505,0.013168999925255775,0.011900999583303928,0.012745999731123447,420502,0.0,0.0
2019-12-15 00:00:00+00:00,0.012745999731123447,0.012759000062942505,0.0104179996997118,0.011433999985456467,364386,0.0,0.0
2019-12-16 00:00:00+00:00,0.011433999985456467,0.01450200006365776,0.01078800018876791,0.014248000457882881,668374,0.0,0.0
2019-12-17 00:00:00+00:00,0.014248000457882881,0.015007000416517258,0.013571999967098236,0.014444000087678432,661232,0.0,0.0
2019-12-18 00:00:00+00:00,0.014267999678850174,0.014599000103771687,0.011351999826729298,0.0133670000359416,692529,0.0,0.0
2019-12-19 00:00:00+00:00,0.0133670000359416,0.014182999730110168,0.0071749999187886715,0.010634000413119793,404423,0.0,0.0
2019-12-20 00:00:00+00:00,0.010634000413119793,0.010697999969124794,0.008864999748766422,0.009460000321269035,365805,0.0,0.0
2019-12-21 00:00:00+00:00,0.009460000321269035,0.009841999970376492,0.008071999996900558,0.00810100045055151,334481,0.0,0.0
2019-12-22 00:00:00+00:00,0.008138000033795834,0.008817999623715878,0.0073449998162686825,0.008177000097930431,393566,0.0,0.0
2019-12-23 00:00:00+00:00,0.008178000338375568,0.009119999594986439,0.007911999709904194,0.008894000202417374,494233,0.0,0.0
2019-12-24 00:00:00+00:00,0.008911999873816967,0.009189999662339687,0.008212000131607056,0.008630000054836273,382600,0.0,0.0
2019-12-25 00:00:00+00:00,0.008630000054836273,0.008771000429987907,0.007861999794840813,0.008055999875068665,328803,0.0,0.0
2019-12-26 00:00:00+00:00,0.008080000057816505,0.008434000425040722,0.007375000044703484,0.008309000171720982,292271,0.0,0.0
2019-12-27 00:00:00+00:00,0.00761799979954958,0.008497999981045723,0.006812999956309795,0.0073090000078082085,335164,0.0,0.0
2019-12-28 00:00:00+00:00,0.0073090000078082085,0.007379999849945307,0.006012000143527985,0.006231000181287527,369501,0.0,0.0
2019-12-29 00:00:00+00:00,0.00624299980700016,0.006513999775052071,0.005911000072956085,0.006089999806135893,346808,0.0,0.0
2019-12-30 00:00:00+00:00,0.0061039999127388,0.0064559997990727425,0.006010000128298998,0.006285000126808882,420219,0.0,0.0
2019-12-31 00:00:00+00:00,0.006291000172495842,0.006333000026643276,0.006037000101059675,0.006175000220537186,359909,0.0,0.0
2020-01-01 00:00:00+00:00,0.006126000080257654,0.006260999944061041,0.005735000129789114,0.005915999878197908,393354,0.0,0.0
2020-01-02 00:00:00+00:00,0.005905999802052975,0.0061240000650286674,0.0056859999895095825,0.005822999868541956,455461,0.0,0.0
2020-01-03 00:00:00+00:00,0.005872999783605337,0.006000999826937914,0.0047690002247691154,0.005733999889343977,389086,0.0,0.0
2020-01-04 00:00:00+00:00,0.005747999995946884,0.005938999820500612,0.005288999993354082,0.005814000032842159,456750,0.0,0.0
2020-01-05 00:00:00+00:00,0.005789999850094318,0.005859000142663717,0.00446499977260828,0.004867000039666891,370978,0.0,0.0
2020-01-06 00:00:00+00:00,0.004896999802440405,0.005497000180184841,0.004825999960303307,0.00532899983227253,399865,0.0,0.0
2020-01-07 00:00:00+00:00,0.00532899983227253,0.005394000094383955,0.004916000179946423,0.005109999794512987,400593,0.0,0.0
2020-01-08 00:00:00+00:00,0.005109999794512987,0.005222000181674957,0.004730999935418367,0.0050200000405311584,312513,0.0,0.0
2020-01-09 00:00:00+00:00,0.004850999917834997,0.005030000116676092,0.0044120000675320625,0.004664999898523092,298837,0.0,0.0
2020-01-10 00:00:00+00:00,0.00467800023034215,0.005923000164330006,0.004631000105291605,0.0053610000759363174,373535,0.0,0.0
2020-01-11 00:00:00+00:00,0.0053610000759363174,0.005518999882042408,0.0046430001966655254,0.004707000218331814,263471,0.0,0.0
2020-01-12 00:00:00+00:00,0.004800000227987766,0.005150000099092722,0.004575000144541264,0.00493700010702014,260340,0.0,0.0
2020-01-13 00:00:00+00:00,0.0049589998088777065,0.0051310001872479916,0.004139999859035015,0.004652999807149172,267669,0.0,0.0
2020-01-14 00:00:00+00:00,0.004757999908179045,0.005038000177592039,0.004219000227749348,0.004251999780535698,482152,0.0,0.0
2020-01-15 00:00:00+00:00,0.004548000171780586,0.0045739999040961266,0.004062000196427107,0.0042420001700520515,479634,0.0,0.0
2020-01-16 00:00:00+00:00,0.004219000227749348,0.0052109998650848866,0.004120000172406435,0.004668000154197216,439926,0.0,0.0
2020-01-17 00:00:00+00:00,0.004658999852836132,0.005187999922782183,0.0044639999978244305,0.004676000215113163,485400,0.0,0.0
2020-01-18 00:00:00+00:00,0.004701000172644854,0.005107999779284,0.004170000087469816,0.004217000212520361,454459,0.0,0.0
2020-01-19 00:00:00+00:00,0.004195000045001507,0.004827000200748444,0.004129999782890081,0.004726999904960394,522611,0.0,0.0
2020-01-20 00:00:00+00:00,0.004726999904960394,0.004790999926626682,0.004265999887138605,0.004612999968230724,424618,0.0,0.0
2020-01-21 00:00:00+00:00,0.004612000193446875,0.0050570000894367695,0.0043680001981556416,0.0050570000894367695,402114,0.0,0.0
2020-01-22 00:00:00+00:00,0.0048489999026060104,0.005563000217080116,0.00443900004029274,0.005361999850720167,287445,0.0,0.0
2020-01-23 00:00:00+00:00,0.005412000231444836,0.006506000179797411,0.0052640000358223915,0.006335999816656113,334361,0.0,0.0
2020-01-24 00:00:00+00:00,0.006335999816656113,0.007071000058203936,0.005123999901115894,0.005446999799460173,422312,0.0,0.0
2020-01-25 00:00:00+00:00,0.005371000152081251,0.006634000223129988,0.005367000121623278,0.006430000066757202,445939,0.0,0.0
2020-01-26 00:00:00+00:00,0.006461999844759703,0.0075240000151097775,0.005768999923020601,0.0060350000858306885,366390,0.0,0.0
2020-01-27 00:00:00+00:00,0.006151000037789345,0.0071829999797046185,0.005969999823719263,0.006690000183880329,379238,0.0,0.0
2020-01-28 00:00:00+00:00,0.006684999912977219,0.006934999953955412,0.0051750000566244125,0.006624000146985054,198164,0.0,0.0
2020-01-29 00:00:00+00:00,0.005284000188112259,0.00688599981367588,0.004916999954730272,0.006275999825447798,167898,0.0,0.0
