TIMESTAMP,FROGGER_OPEN_PRICE_USD,FROGGER_HIGH_PRICE_USD,FROGGER_LOW_PRICE_USD,FROGGER_CLOSE_PRICE_USD,FROGGER_VOLUME_USD,FROGGER_DIVIDENDS_USD,FROGGER_STOCK_SPLITS_USD
2025-05-12 00:00:00+00:00,0.0013299999991431832,0.0018810000037774444,0.0009190000128000975,0.0017099999822676182,1538636,0.0,0.0
2025-05-13 00:00:00+00:00,0.0017099999822676182,0.005216000135987997,0.0011980000417679548,0.004126000218093395,2577467,0.0,0.0
2025-05-14 00:00:00+00:00,0.004126000218093395,0.004728000145405531,0.001934999949298799,0.0028609998989850283,1722685,0.0,0.0
2025-05-15 00:00:00+00:00,0.0028609998989850283,0.006730999797582626,0.0028609998989850283,0.006058000028133392,1527710,0.0,0.0
2025-05-16 00:00:00+00:00,0.006058000028133392,0.00835500005632639,0.004683999810367823,0.006564000155776739,1206543,0.0,0.0
2025-05-17 00:00:00+00:00,0.006603999994695187,0.0077749998308718204,0.0050559998489916325,0.006186999846249819,891715,0.0,0.0
2025-05-18 00:00:00+00:00,0.006186999846249819,0.007220999803394079,0.004044000059366226,0.0044999998062849045,1157479,0.0,0.0
2025-05-19 00:00:00+00:00,0.0044999998062849045,0.0050200000405311584,0.003100000089034438,0.003621000098064542,951302,0.0,0.0
2025-05-20 00:00:00+00:00,0.003621000098064542,0.005667000077664852,0.003063000040128827,0.004637000150978565,742617,0.0,0.0
2025-05-21 00:00:00+00:00,0.004637000150978565,0.0060640000738203526,0.0038079998921602964,0.004284000024199486,516812,0.0,0.0
2025-05-22 00:00:00+00:00,0.004284000024199486,0.005117000080645084,0.003140999935567379,0.0043020001612603664,602681,0.0,0.0
2025-05-23 00:00:00+00:00,0.0043020001612603664,0.005721000023186207,0.0037430000957101583,0.004019000101834536,894170,0.0,0.0
2025-05-24 00:00:00+00:00,0.004019000101834536,0.0071749999187886715,0.0033080000430345535,0.003708000062033534,534825,0.0,0.0
2025-05-25 00:00:00+00:00,0.003619000082835555,0.004120000172406435,0.0025100000202655792,0.003828000044450164,614331,0.0,0.0
2025-05-26 00:00:00+00:00,0.003828000044450164,0.003984999842941761,0.0024709999561309814,0.002638000063598156,587886,0.0,0.0
2025-05-27 00:00:00+00:00,0.002638000063598156,0.003335000015795231,0.0016870000399649143,0.0028589998837560415,990413,0.0,0.0
2025-05-28 00:00:00+00:00,0.0028589998837560415,0.003594999900087714,0.002498999936506152,0.0027469999622553587,402610,0.0,0.0
2025-05-29 00:00:00+00:00,0.0027469999622553587,0.0030380000825971365,0.001753999968059361,0.0018110000528395176,609115,0.0,0.0
2025-05-30 00:00:00+00:00,0.0018110000528395176,0.001934999949298799,0.0011790000135079026,0.0012750000460073352,347672,0.0,0.0
2025-05-31 00:00:00+00:00,0.0012750000460073352,0.001411000033840537,0.0009840000420808792,0.0010100000072270632,221035,0.0,0.0
2025-06-01 00:00:00+00:00,0.0010096562327817082,0.0015575552824884653,0.000886923517100513,0.0013365511549636722,223081,0.0,0.0
