TIMESTAMP,LRDS_OPEN_PRICE_USD,LRDS_HIGH_PRICE_USD,LRDS_LOW_PRICE_USD,LRDS_CLOSE_PRICE_USD,LRDS_VOLUME_USD,LRDS_DIVIDENDS_USD,LRDS_STOCK_SPLITS_USD
2024-07-24 00:00:00+00:00,0.9816750288009644,2.5985190868377686,0.7955269813537598,1.750040054321289,34298358,0.0,0.0
2024-07-25 00:00:00+00:00,1.75081205368042,2.145106077194214,1.6510510444641113,1.7671929597854614,16230146,0.0,0.0
2024-07-26 00:00:00+00:00,1.7685350179672241,1.865103006362915,1.5420130491256714,1.7671730518341064,9913710,0.0,0.0
2024-07-27 00:00:00+00:00,1.7698520421981812,1.7715320587158203,1.39096999168396,1.497081995010376,9443521,0.0,0.0
2024-07-28 00:00:00+00:00,1.4952800273895264,1.6356749534606934,1.3877110481262207,1.528926968574524,8538999,0.0,0.0
2024-07-29 00:00:00+00:00,1.528398036956787,1.5476380586624146,1.346837043762207,1.3560620546340942,7280986,0.0,0.0
2024-07-30 00:00:00+00:00,1.3575340509414673,1.4032909870147705,1.2445449829101562,1.2639960050582886,12481284,0.0,0.0
2024-07-31 00:00:00+00:00,1.263869047164917,1.328313946723938,1.244230031967163,1.2917850017547607,9702013,0.0,0.0
2024-08-01 00:00:00+00:00,1.2918859720230103,1.345533013343811,1.2180650234222412,1.2194000482559204,6851988,0.0,0.0
2024-08-02 00:00:00+00:00,1.2188639640808105,1.2526689767837524,1.0391449928283691,1.0401840209960938,9129416,0.0,0.0
2024-08-03 00:00:00+00:00,1.038364052772522,1.2407560348510742,1.0047119855880737,1.051192045211792,2782044,0.0,0.0
2024-08-04 00:00:00+00:00,1.0527199506759644,1.0537099838256836,0.9041659832000732,0.972760021686554,1599949,0.0,0.0
2024-08-05 00:00:00+00:00,0.9723079800605774,0.973954975605011,0.7041230201721191,0.7972310185432434,6068567,0.0,0.0
2024-08-06 00:00:00+00:00,0.7973600029945374,0.9891330003738403,0.7954360246658325,0.9421619772911072,7717354,0.0,0.0
2024-08-07 00:00:00+00:00,0.9423789978027344,0.9694870114326477,0.7727000117301941,0.8074420094490051,5751295,0.0,0.0
2024-08-08 00:00:00+00:00,0.8065419793128967,0.9069740176200867,0.8003569841384888,0.8445940017700195,6699247,0.0,0.0
2024-08-09 00:00:00+00:00,0.8451359868049622,0.8614689707756042,0.8155140280723572,0.8453879952430725,5310896,0.0,0.0
2024-08-10 00:00:00+00:00,0.8457019925117493,0.9494360089302063,0.8449339866638184,0.8859729766845703,5311753,0.0,0.0
2024-08-11 00:00:00+00:00,0.8864920139312744,0.9274200201034546,0.8551350235939026,0.8716080188751221,4755076,0.0,0.0
2024-08-12 00:00:00+00:00,0.8711569905281067,1.3511890172958374,0.8634769916534424,1.0956449508666992,9079983,0.0,0.0
2024-08-13 00:00:00+00:00,1.0954370498657227,1.1298329830169678,0.9537240266799927,0.9537240266799927,6547207,0.0,0.0
2024-08-14 00:00:00+00:00,0.9537220001220703,0.9948490262031555,0.8769339919090271,0.8912109732627869,5440728,0.0,0.0
2024-08-15 00:00:00+00:00,0.8912109732627869,1.107632040977478,0.8462859988212585,0.9246439933776855,7019882,0.0,0.0
2024-08-16 00:00:00+00:00,0.9246439933776855,0.9342979788780212,0.8376880288124084,0.8414270281791687,4953629,0.0,0.0
2024-08-17 00:00:00+00:00,0.8416249752044678,0.9308000206947327,0.829259991645813,0.8747230172157288,4033872,0.0,0.0
2024-08-18 00:00:00+00:00,0.8747280240058899,0.9067739844322205,0.8391219973564148,0.8574820160865784,3723223,0.0,0.0
2024-08-19 00:00:00+00:00,0.8584100008010864,0.8800650238990784,0.8000239729881287,0.8130859732627869,4064083,0.0,0.0
