TIMESTAMP,EXO9879_OPEN_PRICE_USD,EXO9879_HIGH_PRICE_USD,EXO9879_LOW_PRICE_USD,EXO9879_CLOSE_PRICE_USD,EXO9879_VOLUME_USD,EXO9879_DIVIDENDS_USD,EXO9879_STOCK_SPLITS_USD
2021-05-18 00:00:00+00:00,41.224403381347656,42.946617126464844,13.670510292053223,20.06949806213379,5500,0.0,0.0
2021-05-19 00:00:00+00:00,20.04970932006836,46.57319259643555,8.756608009338379,20.549482345581055,2968,0.0,0.0
2021-05-20 00:00:00+00:00,21.103445053100586,25.48552131652832,17.188495635986328,23.13590431213379,1088,0.0,0.0
2021-05-21 00:00:00+00:00,23.154457092285156,29.34781265258789,14.890790939331055,17.283178329467773,763,0.0,0.0
2021-05-22 00:00:00+00:00,17.284820556640625,22.543386459350586,10.406240463256836,12.024833679199219,896,0.0,0.0
2021-05-23 00:00:00+00:00,12.011375427246094,12.839292526245117,8.28447437286377,10.597336769104004,126,0.0,0.0
2021-05-24 00:00:00+00:00,10.546666145324707,12.602556228637695,9.271855354309082,9.627965927124023,161,0.0,0.0
2021-05-25 00:00:00+00:00,9.605156898498535,10.46728515625,7.695415019989014,10.36017894744873,140,0.0,0.0
2021-05-26 00:00:00+00:00,10.368720054626465,12.162694931030273,7.931241989135742,8.180381774902344,421,0.0,0.0
2021-05-27 00:00:00+00:00,8.172385215759277,10.251116752624512,7.740057945251465,7.986598968505859,346,0.0,0.0
2021-05-28 00:00:00+00:00,8.001906394958496,8.084834098815918,5.921798229217529,6.156249046325684,50,0.0,0.0
2021-05-29 00:00:00+00:00,6.157046794891357,6.432065963745117,5.597815036773682,5.770769119262695,18,0.0,0.0
2021-05-30 00:00:00+00:00,5.775094032287598,6.7293381690979,5.540339946746826,5.912251949310303,10,0.0,0.0
2021-05-31 00:00:00+00:00,5.912860870361328,6.403781890869141,4.502720832824707,4.7909932136535645,109,0.0,0.0
2021-06-01 00:00:00+00:00,4.790595054626465,4.920464038848877,4.016854763031006,4.108590126037598,59,0.0,0.0
2021-06-02 00:00:00+00:00,4.113245964050293,4.305513858795166,3.7089669704437256,4.185332775115967,42,0.0,0.0
2021-06-03 00:00:00+00:00,4.184671878814697,4.2464799880981445,3.9792749881744385,4.134365081787109,22,0.0,0.0
2021-06-04 00:00:00+00:00,4.135211944580078,7.762667179107666,3.3180410861968994,7.552517890930176,365,0.0,0.0
2021-06-05 00:00:00+00:00,7.567286014556885,9.792884826660156,7.367610931396484,8.849296569824219,342,0.0,0.0
2021-06-06 00:00:00+00:00,8.841468811035156,24.599952697753906,7.616217136383057,21.87558364868164,985,0.0,0.0
2021-06-07 00:00:00+00:00,21.879384994506836,22.627777099609375,14.852680206298828,14.852680206298828,426,0.0,0.0
2021-06-08 00:00:00+00:00,14.861578941345215,34.48097229003906,14.641777992248535,20.97990608215332,1598,0.0,0.0
2021-06-09 00:00:00+00:00,20.988618850708008,21.39058494567871,10.00230598449707,11.13593578338623,1097,0.0,0.0
2021-06-10 00:00:00+00:00,11.133831977844238,11.17127513885498,8.984142303466797,9.14246940612793,83,0.0,0.0
2021-06-11 00:00:00+00:00,9.139232635498047,9.370634078979492,7.620429039001465,7.658706188201904,67,0.0,0.0
2021-06-12 00:00:00+00:00,7.668478012084961,7.677126884460449,5.778886795043945,5.895124912261963,123,0.0,0.0
2021-06-13 00:00:00+00:00,5.892531871795654,6.289618015289307,5.673913955688477,6.269802093505859,20,0.0,0.0
2021-06-14 00:00:00+00:00,6.272791862487793,6.537501811981201,6.113167762756348,6.392539978027344,11,0.0,0.0
2021-06-15 00:00:00+00:00,6.348250865936279,7.162092208862305,5.831405162811279,6.354931831359863,9,0.0,0.0
2021-06-16 00:00:00+00:00,7.158298969268799,7.158298969268799,6.094244003295898,6.108493804931641,0,0.0,0.0
