Lag,BTC,ETH,XMR,XRP,ANT,ARK,BAT,BTS,DASH,DCR,DGB,DOGE,ETC,FIRO,GAS,GNO,KMD,LSK,LUNC,MIOTA,PIVX,QTUM,RLC,SC,STEEM,SYS,WAVES,XEM,XLM,ZEC,ZEN
1,0.487207032593699,0.01784339693079025,0.002975102380640809,0.5659761949700093,0.8585866344032067,0.022178106239527214,0.5423941787616526,0.6170322473933518,0.5322358451391244,0.5228932504396278,0.15116022498068643,0.04962404018343038,0.022099631114956466,0.34128174135321154,0.12946842276828546,0.3178422620126463,0.023299032004058213,0.08980461746570433,0.3269609257430245,0.8488656528631024,0.006121236075713388,0.0005906737220735344,0.926255232184657,0.7786204801238834,0.21864444772584388,0.38644729340561546,0.583834888058377,0.043899882555788985,0.029144139126067403,0.1454247999282201,0.3525169407165625
2,0.6817789175461029,0.06232481329497412,0.012094777169853382,0.2885106242214907,0.3413593736612323,0.06083202656017408,0.7794391076044597,0.8259758884951778,0.7334208529172259,0.8065002719307087,0.3637927486980433,0.13459977360640996,0.050897286184279765,0.32609864705207414,0.37392029814867794,0.14431541716437268,0.03071547584176363,0.17667278137698664,0.30908573214267937,0.7785278886738856,0.02215427456082254,0.0011085714380515616,0.7301722749396988,0.23246318420526682,0.37483832524617244,0.5324173747224836,0.3308434478761921,0.088943106755546,0.07534117664636748,0.2985547486870765,0.37312252107164606
3,0.07378935052936042,0.11357160310596413,0.024900940536372825,0.5562226580808551,0.45747403732450753,0.05313347070005025,0.7206892932781953,0.07186161601303226,0.9150823898814159,0.2352534880213747,0.40610198985776347,0.18973959792107936,0.06796277971882295,0.28668156743671996,0.5549560201066364,0.009684009386975334,0.04165110225173964,0.2551680615860375,0.3071067638248678,0.8066693387265921,0.03696153662949087,0.002649049061091391,0.31884359364154996,0.4016047423281801,0.5264647788179968,0.5661153564638568,0.49464679630658026,0.1729836232333204,0.16118410281712234,0.510740457792898,0.5261864778235343
4,0.12880565987634346,0.1864031280596106,0.0014415477072706225,0.3841338180656095,0.5790510194776705,0.046273494099588704,0.7760979365628135,0.06961337842243577,0.5390447369959586,0.37271100411039854,0.4188025505989499,0.1755191025819426,0.034402843462515244,0.36355140569443384,0.4103334608755621,0.019171862409494627,0.033230369302081765,0.014080056424613142,0.3372057140187739,0.942264934636617,0.06408709343617222,0.0026601869365692043,0.2933168527674496,0.17309727670619549,0.666767191383314,0.6587807877939557,0.16051365850489144,0.1802752301558556,0.1972053316053132,0.5677019593590297,0.2185614754941714
5,0.12148729813405891,0.14655076975183523,0.001591247400059044,0.5714521928941879,0.7010439059350823,0.06369851428978454,0.9031553694113663,0.11748633625513977,0.6470132023571673,0.4233422001514121,0.5432316644626498,0.09137089579620387,0.060574423299518315,0.3944930478405408,0.2777271502045417,0.01128540571313075,0.04486854692428934,0.007366620970154231,0.5340351709768463,0.9385444082647365,0.042176244276378616,0.0064836017166860545,0.11485107458822452,0.13268689267107744,0.6811264171906241,0.796453581113595,0.24014253973362187,0.0652923157434078,0.2701035512281834,0.6973629074085621,0.04986700097888127
6,0.18371160070530526,0.009591336564310646,0.0036169266519290124,0.6650668703661962,0.33427661054006974,0.10579797216004111,0.9192726473279049,0.18441196433177812,0.29210443789023444,0.5421470776564208,0.6295544054696898,0.06159369880551334,0.10431372771656917,0.43939453475614676,0.3365010775569884,0.0150010433211594,0.0056489094243270515,0.0007089936365315206,0.6711615671694031,0.9696640510948906,0.08855769619710523,0.01161322428518413,0.17584718143153186,0.2019502696650704,0.6829929204020779,0.8653097811552,0.04038729642180119,0.09174366717586009,0.3613472134724522,0.5687907505929133,0.08364007942636874
7,0.20917618226439935,0.012372684352985703,0.005613128242140574,0.7073122640385316,0.47699013386853706,0.11366903311864245,0.9665609539465829,0.20494127433375076,0.43594298724738223,0.6440936116749933,0.5881257940346007,0.08834517918906822,0.15084004223198344,0.3117612694196638,0.3310712699107995,0.03692729981712316,0.011056396765023669,0.0004660930918156777,0.3985661052231033,0.9869368721314526,0.03559001380991612,0.0020536436625651936,0.2544819647518778,0.2778269020924579,0.5912651403365744,0.8392128621894739,0.056706756898584024,0.04008567125727158,0.41052667407388216,0.6597445059283799,0.11755322244544861
8,0.15640818594609565,0.01834996095325137,0.008116046187563558,0.7691900974689827,0.36321500680569796,0.05685416060607994,0.7525327847364104,0.11559998570242426,0.44015488262490277,0.7273089224305107,0.5108935686111393,0.13484631899386276,0.17055259711824,0.17645839976719987,0.26853980861362814,0.051545031865652916,0.012029288054221782,0.0006373912045871679,0.5062759700320272,0.9772913703645421,0.026767358799238104,0.0031855627930088702,0.32442605204694414,0.33065963156082856,0.697443194085365,0.7530425304635318,0.07346682123808784,0.048329919183516125,0.4672630269092177,0.736040690642981,0.121017116646196
9,0.197801331490318,0.004916031509540719,0.011897960759042748,0.002101012421055706,0.4317171911416235,0.03230676310933151,0.1034827389671525,0.14220603461845002,0.3677969115617155,0.4504494598103155,0.11208664995605626,0.19299397890561334,0.22440005889877096,0.1872501005832998,0.4719435825103385,0.07933349628079407,0.014588449465566323,0.001668593799153759,0.6396020222329823,0.5092295629524242,0.06120577485330475,0.0016830750674784664,0.3940715128248696,0.26965512813596987,0.5543138121127942,0.4797497506851216,0.08578046405142181,0.07341853053011985,0.10411917722023095,0.7755421613553165,0.12310873499438749
10,0.15355817803099034,0.0005541425201552969,0.01494397391217822,0.0023256003499337523,0.5381130792611624,0.04180944173958361,0.05355131926682177,0.10068236381933968,0.46352165370847154,0.5366537025603708,0.1370092095683763,0.23743504431835535,0.09735539377309049,0.263935737576111,0.5321305882600186,0.12869958663033929,0.007425447318617348,0.0022124284000032525,0.6503999088937187,0.5595735185912191,0.04217914057153184,0.0016664226874209041,0.4767680175590554,0.3389221050640971,0.5574451549273941,0.25223739820458824,0.11256137589787062,0.11012492184853263,0.13626468559758004,0.8310396819564185,0.16287475731668713
11,0.1884092383730128,0.0004822917372189876,0.011802709317435203,0.0011588096880724885,0.5526251506766362,0.06840297130190315,0.06840807183589787,0.1186081273740746,0.4331352303516854,0.6166093998309186,0.19871477339448107,0.05461393756970692,0.11206052428755219,0.2115736046438591,0.6188397274796229,0.17026538969955407,0.009772323666286699,0.0032664671831683745,0.7323612673488105,0.6537531321483121,0.06908238114986416,0.002998184816690209,0.4244659166822783,0.2380476605377665,0.36327460513689036,0.31095461972361244,0.13377115585972382,0.1065545556893034,0.1896803716952361,0.7713458992229224,0.15991397656934084
