Lag,BTC,ETH,XMR,XRP,ANT,ARK,BAT,BTS,DASH,DCR,DGB,DOGE,ETC,FIRO,GAS,GNO,KMD,LSK,LUNC,MIOTA,PIVX,QTUM,RLC,SC,STEEM,SYS,WAVES,XEM,XLM,ZEC,ZEN
1,0.44683267408505,0.01974579921433878,0.0025057118039683566,0.2943744206096296,0.8679579015468333,0.017054440630127125,0.5163334803077011,0.5818570250263706,0.5120826278755286,0.5399006809158777,0.1662977817511795,0.04998507945848864,0.019777359925116138,0.31847379065833126,0.14222027824181072,0.2954108584076461,0.0228536376866183,0.08949059243473545,0.2590231862180562,0.8868217219293565,0.008085031041009452,0.0003828646280888722,0.9184430128505833,0.7664627112783526,0.25517869539838023,0.38619266888441994,0.5801232366820388,0.06628458461759303,0.027858796436365477,0.14086640877744566,0.340292957652732
2,0.6204114222520423,0.054642935888840526,0.009640554143331537,0.34939541245457884,0.3003541424263783,0.05471810044725013,0.8044473301608029,0.8046790807662454,0.7211531540245774,0.8070127677696024,0.37183597999271034,0.13423192352982657,0.05130847273469525,0.322738992835129,0.37774033769086646,0.13495864069910934,0.026590906594280917,0.16756299285014215,0.2794497537638746,0.8258027192469221,0.026524824425241695,0.0010634727406242672,0.7382825404282229,0.2316098075129988,0.365747256612984,0.5295545470246488,0.33039755666960907,0.10355276738266415,0.07377897385040944,0.29186020187090433,0.3596430657788442
3,0.07100203003568896,0.11318656828534084,0.020546419698969958,0.5189845762358853,0.4456056774459465,0.03737970913675454,0.7328597269516988,0.06986057323716208,0.9006239000443097,0.22188729299459833,0.42317737322812177,0.19381466249857165,0.0646951914409761,0.26393824384488557,0.5573004376618735,0.009561442025771152,0.040323702493375274,0.23984678368183032,0.31260591256811204,0.8190550035932208,0.04309938204997303,0.002223154543671235,0.3535600771121376,0.4021949524895849,0.41922322812377943,0.5285575346049165,0.5094557429620918,0.1657845735588067,0.15714696556533114,0.4996031768143865,0.5086406980571401
4,0.13317757251930523,0.18730845716562167,0.0011401053635623558,0.4439065123562792,0.5458965258453805,0.03698614420175361,0.7833399302573211,0.06886648958595425,0.5321661975161454,0.3582816185322689,0.41790483935670497,0.17978851478289845,0.033055514973109,0.30128534680635227,0.42513020577023564,0.004965701117957579,0.033857330279476024,0.014797809931740988,0.39112360953525643,0.9310205273353411,0.08078383342570508,0.002635638987404696,0.31836874899328793,0.17066986303672635,0.5893792488246646,0.661053639454678,0.15666824545505206,0.16512114768687422,0.19243454467336418,0.5662785182245913,0.23565801175621484
5,0.13033927569559706,0.12026169720933232,0.0012937739574516254,0.5667498918797979,0.7041527057467247,0.057658150089655046,0.9060151242498667,0.11809448689979164,0.5540843221842839,0.4048632726527303,0.5150391684999907,0.10104446159896036,0.05986039553229702,0.34393637766934093,0.2644498007737956,0.010604162626323915,0.04654249289043267,0.007402970881688485,0.5441566661483084,0.9271648499123791,0.06190106625548902,0.005499854567125901,0.12478559046978274,0.1334446508850685,0.5862208864464475,0.7861792270347423,0.23910995110463823,0.06544392793419801,0.2626895514755849,0.6920805301864198,0.053885170217046176
6,0.15287622411230892,0.009157102631997104,0.003012587589334495,0.5809003635084711,0.37658482417076217,0.10138534879574478,0.9288571835927376,0.15252071829608552,0.3517941770796014,0.5294763529768896,0.6488366606122493,0.06571116388629837,0.09959944098184519,0.4062302684345572,0.2830381474407907,0.02302462963060496,0.005582185103319061,0.0008516406961322862,0.8196401295219582,0.9677608610018568,0.039304483432285056,0.011062146465690644,0.18853801268433587,0.19345056347404055,0.6189020176803728,0.8498288243792161,0.03822124884035154,0.07219896540218182,0.35533074246405005,0.5571896030873655,0.09102267047111451
7,0.2231282910742571,0.011910969771100887,0.004651900946757719,0.6610863526217836,0.4780249892160383,0.09726038511057047,0.9717939666060249,0.19690418946709404,0.4122674980987802,0.6366292886346654,0.6290791369708936,0.08895522875674139,0.1476597517871922,0.26316288579095887,0.33467116604329117,0.03956047536751548,0.009820563523356451,0.00042214047117336697,0.3970474965429111,0.9862144634916479,0.037490137668825,0.0014928834280983347,0.27658745096319637,0.2843443746649321,0.5564020036975372,0.821711986121468,0.05714883011436789,0.03533812700309486,0.4007145282236959,0.6496636841548982,0.12218645878225212
8,0.16013461516552402,0.01874428927907872,0.006628567341052926,0.7483239970846378,0.4053413300576929,0.04818582878232609,0.7698951493990536,0.11009271387869886,0.4347748081271311,0.7154693790429298,0.4959012917216655,0.137057266105192,0.167281193015747,0.1771565051272953,0.28060217187594105,0.04944686281553305,0.013051098044823134,0.0007082879058878965,0.5082459963169759,0.9729682821600032,0.020951786170613527,0.0028417822340070743,0.3488333317301903,0.3287674127462961,0.5722438999486892,0.7454762908202309,0.07437935150572908,0.05189057905711606,0.4565769511427066,0.7222122719083682,0.1265077844503133
9,0.21236824652134928,0.004263648411644401,0.0094703278585484,0.0013604344726768575,0.4320370619723874,0.03140810726023249,0.10312827089443673,0.1297055624323628,0.3567917009232915,0.4367950462359286,0.10991424551035832,0.1909079987477469,0.22288446332002942,0.18994580848399933,0.4755423119101738,0.07230109248509432,0.0143939170195417,0.001109169934901813,0.678416209691944,0.455798742217574,0.04312521319159532,0.0014815440280497951,0.41318353388697127,0.2621714454234952,0.3827439234578165,0.47166609257538494,0.08522210765292304,0.07237633787964763,0.09766923981218774,0.7580074405604718,0.1262555767310026
10,0.15491142648303405,0.0005850784165648905,0.012258648275534273,0.002354243581446015,0.5417382850848478,0.04301591448427268,0.05688750554867195,0.10843374364765841,0.4462440202776431,0.5276173728922129,0.13922252889381842,0.2406423607568366,0.10338070693906026,0.25682023489583705,0.550708695737156,0.12155047975466393,0.007264884939238684,0.0020003172892632775,0.6429086168052347,0.5101616248477738,0.048254371832658766,0.0014470425015523222,0.4625891863372845,0.3284616142026919,0.4540521271515521,0.24282678878808275,0.11241845737871775,0.07327869008647131,0.1331475500801241,0.8169225508286073,0.16345587843361822
