Lag,BTC,ETH,XMR,XRP,ANT,ARK,BAT,BTS,DASH,DCR,DGB,DOGE,ETC,FIRO,GAS,GNO,KMD,LSK,LUNC,MIOTA,PIVX,QTUM,RLC,SC,STEEM,SYS,WAVES,XEM,XLM,ZEC,ZEN
11,0.14853608755576952,0.05202184718300693,0.25899547563605296,0.1386825328262361,0.3386519093320048,0.3664272226865488,0.5937999262281357,0.35585177418052133,0.4224020270975416,0.017948093626568424,0.05220763072814595,0.348947825074708,0.6006463765878858,0.5405260438352159,0.6489912779511489,0.17383862915251969,0.036595603109499164,0.07959586162982764,0.14520032368630487,0.2936563569754991,0.1836599361722189,0.03376839980189889,5.313775095839345e-13,0.029090295679392534,0.6874509840682366,0.21085902404754941,0.6597882353046968,0.5284750014908726,0.20389477005969317,0.7941653614496877,0.2517400740467677
12,0.04263731867081071,0.0347841177257495,0.17254922042669762,0.1600720991123231,0.39909458915092316,0.3878533795277326,0.6027183454906098,0.3825590530426073,0.5304270226887413,0.05289613880804544,0.06780864189366483,0.24355971780862695,0.6019661643826226,0.6496433855130594,0.6256667405534468,0.21365318800008493,0.05352823891768141,0.1073374577913779,0.19062449840333684,0.37918095779227023,0.15288379709424185,0.020089493985100914,1.261057346998472e-12,0.0466237399009579,0.7313592818083314,0.253105169636004,0.7109423580647334,0.4242785715488579,0.19358621186637312,0.8309782777051999,0.2215689696299686
13,0.04264875678144717,0.014251723247942421,0.21659288935759471,0.11019361585091347,0.3105992302729272,0.4367291001197536,0.6835463786280069,0.37563010007777686,0.5455112096326061,0.07585993576618501,0.06614937801273921,0.20486185757490225,0.68617720145872,0.5681067023240656,0.7042460433945228,0.2080752567878913,0.05716347832262181,0.10612156480870129,0.15399265984413182,0.42400410155842755,0.15125683973996493,0.03321099356108724,3.98749194817087e-12,0.0598557742975738,0.8006108532131846,0.2748861469990828,0.7948522410311042,0.5212557193296501,0.22125754649589519,0.8101631249286972,0.18660245644107498
14,0.024633789926337996,0.006982618530921303,0.17457393782955882,0.12376872527220485,0.3524947939739215,0.47723914384779254,0.7386878491229987,0.4365222699070898,0.3744114230836936,0.04969333431860802,0.0765485010044614,0.2324314020575506,0.18673254704108552,0.6384550583942887,0.7684197261241921,0.2743675991780197,0.04411826275010025,0.046239015475553626,0.09793585488251365,0.4870128105656203,0.13799627456549438,0.034437909768263324,1.0626428722688003e-11,0.08258173186118328,0.5986596817830661,0.24548246966406773,0.763543090124515,0.507849645321548,0.21689045911256866,0.8232210872235987,0.19912641039088894
15,0.04471548933998299,0.009991415910143991,0.22350842418421682,0.14704105042405027,0.414750849089027,0.5456313190898632,0.42955494311135106,0.47764255262418165,0.4031556710818763,0.11056165978988373,0.05983445620435831,0.29012823704551505,0.1621221333440335,0.6033123341972257,0.8192797486933501,0.3017928454312114,0.054724982967150455,0.05738698808043307,0.04219820508364245,0.4381093775002279,0.19823850759481307,0.0028452242089024578,1.9164076309169015e-11,0.11530396526794404,0.6844910187427322,0.3196264629872597,0.6746277931742939,0.36822374674693126,0.18070859505963818,0.7810916097271813,0.018226311832251145
16,0.07159802839392548,0.015346689273165265,0.25061576067845315,0.08968693507168062,0.48451423883146616,0.5142254593382264,0.4953090882024076,0.5091967573292853,0.40458528808349536,0.05181286773766746,0.06063848113012316,0.06864427712611253,0.19581779075513436,0.6969033878862843,0.8830194195046882,0.32497356892430923,0.07180192037757684,0.04221195461379749,0.03533796619879077,0.48458245550457224,0.14111389887307244,0.005213751671469242,4.574033965284319e-11,0.10291065674761422,0.6958304390580841,0.4005772896614715,0.6427632511009937,0.3549483138646458,0.17816031826132994,0.7236381676017047,0.013899796654483024
17,0.03270436302272052,0.035904544661081624,0.30082366565612983,0.07908568064712798,0.537556672767149,0.45717509840310455,0.5479631317916901,0.45621867608677835,0.4704472082012635,0.011490181803641286,0.07915844319663203,0.06399603582578976,0.1498630496657345,0.7128673385917144,0.9103522657223958,0.3873750030232406,0.02438164633101194,0.051420978096073586,0.025523905003511784,0.5029891909408055,0.13999987543178108,0.0013377106186647884,8.630493786069894e-11,0.06999780338541982,0.2443165401409486,0.44724196906676394,0.6340760345399437,0.27377269857066433,0.1944492206847936,0.7735796783388894,0.02148690057145693
18,0.04136091673372802,0.048425832383334796,0.36194712827333614,0.03880273649348387,0.5830534362020307,0.503420294377245,0.6031638527426044,0.5235301674898287,0.5549413296289762,0.015305530646363464,0.08857508630734323,0.08146987096310343,0.21380733238173355,0.721858403244868,0.9378475971183808,0.22477386628250962,0.016106374731803434,0.07477986311953733,0.03339351235684172,0.5160583516854348,0.1448147045908893,0.0021608641756774736,2.249558907734486e-10,0.09818102739008516,0.2897719773817408,0.48596225851897945,0.648299222010992,0.2652261511316484,0.22122394065860115,0.7271010349774653,0.025180334905348618
19,0.02901177679776949,0.01307702805067313,0.2942448262083349,0.07282385476853202,0.6526963553146092,0.5050522301602622,0.6157242225667875,0.5704170156504595,0.6007137801146517,0.016739246680267064,0.10450846654709983,0.10530517456496691,0.22640870209386954,0.7658314265857629,0.9419518432611503,0.2846670837139406,0.019684547829661978,0.0991616073679745,0.008418040937008398,0.2578999109430877,0.11544139686104063,0.0018650268908070953,4.878405738510033e-10,0.13105737168738374,0.17900375258690993,0.3003594420791335,0.4922634427028548,0.3105954548306697,0.24353829886111758,0.5902748398875663,0.01981292830998542
20,0.02922271178329267,0.013353595571841983,0.3256728644729246,0.09035781072906077,0.27304442053181155,0.5731107626756548,0.6693320297206855,0.5673466740414839,0.6368537089956677,0.025090124956514973,0.1331864229895069,0.0061704072255590195,0.0662867065085427,0.7719576733060125,0.9401700235587851,0.31812043330209777,0.0260364949557334,0.08686188629625424,0.003306876901734914,0.24252263795558943,0.12374140058133264,0.0028449905179301067,5.633299812043984e-10,0.10614918974044217,0.11204908840106864,0.348420299690777,0.13965367827820246,0.2763662472140771,0.2946824873016847,0.5475601337517598,0.020044954072155362
21,0.031435096950027316,0.010301311264207882,0.40322391959152154,0.10822820762797937,0.31071111290303527,0.5881921509568282,0.7217018964670334,0.3371910068629711,0.6946345105337427,0.01050356758664498,0.1619197309902865,0.008955901541122422,0.06991982063851941,0.8177772903004457,0.9537672971186136,0.3867996077047902,0.030283080488033482,0.10578806295381173,0.004731351630436849,0.2935475592606855,0.14127377632894267,0.004319175602693995,1.2200942554883498e-09,0.11274149999576132,0.3256677524858834,0.40363658914151046,0.15423789651516157,0.3117567659611806,0.3498199390880026,0.5444121703216456,0.027518360367585645
22,0.015363388651899986,0.0045025832623075855,0.4560210783461715,0.01917115474390381,0.34050186301748797,0.4474661724196922,0.7531921290511946,0.35246448139899117,0.720108002909174,0.008162863683242188,0.09633589487982552,0.011201451780195899,0.09518947610726741,0.8430411613545765,0.871789654697549,0.43400801237949216,0.02868669132840937,0.07895520654551381,0.006842658985901607,0.27310031194967116,0.08354586273474683,0.006267273614903949,2.6284511111407728e-09,0.12471631039897899,0.21369259566263257,0.45613851956295054,0.1288440900896947,0.35163775526800123,0.39558925593643984,0.368890040354099,0.027803422873312313
23,0.007771090573028335,0.007764196194335438,0.48649851617025774,0.018345912660738536,0.2954124338398639,0.44600137931665906,0.6493575334973523,0.3631892825562252,0.7715147495651145,0.011345934092902275,0.11203293143670813,0.013926342105359823,0.10359480920188543,0.8785914375717858,0.8698119683199275,0.4460979906809732,0.038614965669551235,0.094367764836509,0.007566658978260425,0.29867350088267086,0.0903950882800544,0.006142290222096063,5.434139809488839e-09,0.17671150630031016,0.17730934329211784,0.5035359229886399,0.15425005420333912,0.394884732570819,0.3455766349620825,0.4034935720380636,0.03453004346844842
24,0.009275184004880508,0.010118720853366927,0.4558460094506492,0.01524433104024711,0.3131161778973425,0.4418565278936867,0.42064365776799106,0.3466780471144709,0.5228826446312569,0.012395213739167667,0.03618590207689945,0.006303460305077858,0.10521324308911748,0.883455538236674,0.8985703265085551,0.06140817098352538,0.018192494848017608,0.002710826970810521,0.003960010372772564,0.08904315502703615,0.07063191599428965,0.006602713561858697,6.999084643565004e-09,0.12144184502627602,0.22834195779862532,0.48264335700121686,0.058646658156405816,0.240993631889865,0.3808494767317655,0.18409544850177406,0.00404339468986992
25,0.012097793954144327,0.0017865861670897279,0.5105977198786587,0.012596327433474646,0.30410374653930516,0.4024114460074187,0.45812817459896166,0.30875450251734615,0.5243820115099866,0.011728594477099142,0.050567289933362035,0.001284357163581331,0.09135495489677262,0.8962967253283413,0.8839056356790923,0.045744779103468344,0.025736725479677626,0.0037987557092646587,0.0029602735421773944,0.13102410021423927,0.05776253054354387,0.008316003896462608,6.863803961279095e-09,0.01057982459929058,0.19406407331348458,0.5458090001838132,0.07786854339271806,0.30123824896395646,0.4328562896367636,0.19652030877695637,0.005922208345381066
26,0.021940262196846864,0.0019843083505633533,0.48305240684011685,0.017076807293920818,0.3566202017778037,0.434094991022377,0.344265715938965,0.3098425630429754,0.5429371151509006,0.02368079882942963,0.017341451563905243,0.00021667988349560657,0.03381233192554291,0.9224410546597974,0.8972119643157634,0.05480987960272759,0.013239966870234914,0.0043925719705445905,0.004157413546994136,0.10827646115774511,0.06277306050280997,0.0024085554643063123,1.0322927236741625e-08,0.0011890888949040014,0.18676409190256116,0.5406577082992705,0.1158953461146007,0.40046893986254867,0.4855060192075148,0.11874381056705083,0.005910778264172849
27,0.011725523665383793,0.0002576645279418517,0.44048132760549796,0.01700356375272622,0.4377098115761848,0.4941965687268095,0.21579255187016025,0.35146110621054233,0.5777464580513647,0.031244356445787647,0.0026608268475647877,0.000338433826358872,0.04229704922712403,0.9317698837143082,0.9214323821802285,0.06522095789502318,0.01624063688683453,0.004822747267886937,0.004851140052646739,0.06465033503911723,0.10170686316592548,0.0011568730379478075,1.1757157339377248e-08,0.0012933454685487536,0.18238126531112833,0.6073446346358342,0.14334945401331828,0.3740254356062826,0.4928593333837493,0.08774244546048889,0.0020479266014511977
28,0.01887195829503018,0.0003979053923461337,0.3386387812420664,0.018455541237130363,0.3501713123646712,0.4179793910764684,0.16876592532703696,0.38066613568548147,0.669614500660324,0.035741840268312376,0.004538931814569786,0.0003141019377769175,0.06150194685120147,0.9602115153885673,0.907611646395469,0.053758425400929476,0.021636771123329526,0.008544821672154408,0.0057161357070651606,0.09697186746934261,0.20741303270358663,0.001822888601098162,3.3011740249968184e-09,0.001214590005197508,0.15393998554841684,0.645357477929355,0.08910216757127497,0.31363856288669606,0.5177820761063865,0.07424762354812933,0.0014297931743172643
29,0.05927693245904703,0.0012028295324156685,0.21914011755182752,0.011370387800012443,0.409916561830135,0.4312852046779039,0.20081152028429988,0.3868708763300725,0.6446507381441297,0.04578648219167284,0.003600070289434696,0.00042797888910452565,0.08228981459372206,0.9166295432285064,0.9287187931572507,0.057772959853815586,0.02005129524104646,0.006997410787285066,0.006955321941202066,0.06684851912105898,0.2277175007462818,0.0022073077851753526,6.838057724012637e-09,0.0018689298801156547,0.14903047859689134,0.671658839433047,0.0887007966801533,0.341289729626881,0.5445412029850781,0.09612439083035733,0.0007264914413655859
30,0.02148182282678742,0.0014578335918593412,0.2426246094332999,0.015500709330157191,0.47631541135874644,0.4703918395957556,0.2509731913834058,0.4040319938252779,0.6996205061809612,0.06735249225141748,0.004522474916472621,0.00013680664405412376,0.093183955953285,0.9014753253772159,0.9293938718883653,0.06064378604536002,0.022705408584562627,0.009186492652685736,0.0019784623747753803,0.060319717109130845,0.2643310231412865,0.0015991461894475662,1.1828981620972482e-08,0.0015664237266565977,0.1579562550243183,0.6283550336662483,0.11250012906859364,0.34381724614559384,0.5367684894326579,0.12265589231619309,0.001256514153108383
