TIMESTAMP,KOBAN_OPEN_PRICE_USD,KOBAN_HIGH_PRICE_USD,KOBAN_LOW_PRICE_USD,KOBAN_CLOSE_PRICE_USD,KOBAN_VOLUME_USD,KOBAN_DIVIDENDS_USD,KOBAN_STOCK_SPLITS_USD
2025-05-21 00:00:00+00:00,0.021726999431848526,0.021817000582814217,0.02084200084209442,0.020910000428557396,12571,0.0,0.0
2025-05-22 00:00:00+00:00,0.020910000428557396,0.021230999380350113,0.020394999533891678,0.02054000087082386,5060,0.0,0.0
2025-05-23 00:00:00+00:00,0.02054000087082386,0.02067900076508522,0.020137999206781387,0.020138999447226524,1642,0.0,0.0
2025-05-24 00:00:00+00:00,0.020138999447226524,0.021674999967217445,0.019982999190688133,0.021234000101685524,7091,0.0,0.0
2025-05-25 00:00:00+00:00,0.021234000101685524,0.021234000101685524,0.02085600048303604,0.02085700072348118,897,0.0,0.0
2025-05-26 00:00:00+00:00,0.02085700072348118,0.021568000316619873,0.02049200050532818,0.02143000066280365,6557,0.0,0.0
2025-05-27 00:00:00+00:00,0.02143000066280365,0.021820999681949615,0.02112700045108795,0.02112800069153309,7839,0.0,0.0
2025-05-28 00:00:00+00:00,0.02112800069153309,0.021240999922156334,0.019857000559568405,0.020160000771284103,15538,0.0,0.0
2025-05-29 00:00:00+00:00,0.020160000771284103,0.020219000056385994,0.019930999726057053,0.02006400004029274,7377,0.0,0.0
2025-05-30 00:00:00+00:00,0.02006400004029274,0.020586000755429268,0.02006400004029274,0.0202649999409914,10658,0.0,0.0
2025-05-31 00:00:00+00:00,0.0202649999409914,0.0202649999409914,0.019711000844836235,0.019849000498652458,3628,0.0,0.0
2025-06-01 00:00:00+00:00,0.019849050790071487,0.02004500851035118,0.01977904699742794,0.020031819120049477,3256,0.0,0.0
