TIMESTAMP,GHUB_OPEN_PRICE_USD,GHUB_HIGH_PRICE_USD,GHUB_LOW_PRICE_USD,GHUB_CLOSE_PRICE_USD,GHUB_VOLUME_USD,GHUB_DIVIDENDS_USD,GHUB_STOCK_SPLITS_USD
2022-04-26 00:00:00+00:00,0.18028399348258972,0.18084600567817688,0.17303499579429626,0.17339900135993958,137437,0.0,0.0
2022-04-27 00:00:00+00:00,0.1734279990196228,0.1735610067844391,0.1644420027732849,0.16521799564361572,176600,0.0,0.0
2022-04-28 00:00:00+00:00,0.16521400213241577,0.16807100176811218,0.16492100059986115,0.16729199886322021,108156,0.0,0.0
2022-04-29 00:00:00+00:00,0.167276993393898,0.1698939949274063,0.1625709980726242,0.16795499622821808,621246,0.0,0.0
2022-04-30 00:00:00+00:00,0.16794900596141815,0.18516400456428528,0.167930006980896,0.17932799458503723,1080295,0.0,0.0
2022-05-01 00:00:00+00:00,0.17928899824619293,0.17963799834251404,0.16631099581718445,0.1723089963197708,333972,0.0,0.0
2022-05-02 00:00:00+00:00,0.17231300473213196,0.1735839992761612,0.16960999369621277,0.17108699679374695,529726,0.0,0.0
2022-05-03 00:00:00+00:00,0.1711529940366745,0.1719059944152832,0.15785999596118927,0.15787500143051147,378971,0.0,0.0
2022-05-04 00:00:00+00:00,0.15788599848747253,0.15788599848747253,0.1440880000591278,0.14740699529647827,179824,0.0,0.0
2022-05-05 00:00:00+00:00,0.1474190056324005,0.15118999779224396,0.146123006939888,0.1466369926929474,112130,0.0,0.0
2022-05-06 00:00:00+00:00,0.14666999876499176,0.14666999876499176,0.1335259974002838,0.13356399536132812,101211,0.0,0.0
2022-05-07 00:00:00+00:00,0.1335649937391281,0.13357900083065033,0.12789799273014069,0.128028005361557,60379,0.0,0.0
2022-05-08 00:00:00+00:00,0.12804600596427917,0.12808699905872345,0.12049099802970886,0.12050700187683105,57701,0.0,0.0
2022-05-09 00:00:00+00:00,0.12049300223588943,0.12133900076150894,0.1002969965338707,0.1002969965338707,53092,0.0,0.0
2022-05-10 00:00:00+00:00,0.10024499893188477,0.10024499893188477,0.09013000130653381,0.0903720036149025,29284,0.0,0.0
2022-05-11 00:00:00+00:00,0.09034600108861923,0.09108799695968628,0.06529299914836884,0.06541699916124344,94375,0.0,0.0
2022-05-12 00:00:00+00:00,0.06542400270700455,0.06617400050163269,0.059881001710891724,0.0613429993391037,120980,0.0,0.0
2022-05-13 00:00:00+00:00,0.06131799891591072,0.07615599781274796,0.061122000217437744,0.07565700262784958,54679,0.0,0.0
2022-05-14 00:00:00+00:00,0.07567399740219116,0.07993599772453308,0.07563699781894684,0.07949499785900116,35370,0.0,0.0
2022-05-15 00:00:00+00:00,0.07955200225114822,0.08239500224590302,0.0783889964222908,0.08239500224590302,4007,0.0,0.0
2022-05-16 00:00:00+00:00,0.08240000158548355,0.08293700218200684,0.08162599802017212,0.08210500329732895,26307,0.0,0.0
2022-05-17 00:00:00+00:00,0.08210799843072891,0.09151600301265717,0.08209100365638733,0.09151600301265717,93687,0.0,0.0
2022-05-18 00:00:00+00:00,0.09151399880647659,0.09685099869966507,0.09151100367307663,0.09229599684476852,36090,0.0,0.0
2022-05-19 00:00:00+00:00,0.092289999127388,0.09970200061798096,0.09194599837064743,0.099590003490448,63720,0.0,0.0
2022-05-20 00:00:00+00:00,0.09957800060510635,0.10566999763250351,0.09941700100898743,0.10191100090742111,27651,0.0,0.0
2022-05-21 00:00:00+00:00,0.10195700079202652,0.1036899983882904,0.10081200301647186,0.1036899983882904,44000,0.0,0.0
2022-05-22 00:00:00+00:00,0.10369899868965149,0.11388400197029114,0.1036750003695488,0.11382400244474411,37695,0.0,0.0
2022-05-23 00:00:00+00:00,0.11380399763584137,0.12148000299930573,0.11367200314998627,0.11858800053596497,68634,0.0,0.0
2022-05-24 00:00:00+00:00,0.11861400306224823,0.12235599756240845,0.11648499965667725,0.11961100250482559,207111,0.0,0.0
2022-05-25 00:00:00+00:00,0.1196030005812645,0.13917000591754913,0.11895699799060822,0.13883300125598907,151361,0.0,0.0
2022-05-26 00:00:00+00:00,0.13877099752426147,0.14348599314689636,0.13601000607013702,0.13775700330734253,48530,0.0,0.0
2022-05-27 00:00:00+00:00,0.13771100342273712,0.13780400156974792,0.12544700503349304,0.1260959953069687,26376,0.0,0.0
2022-05-28 00:00:00+00:00,0.1255670040845871,0.14196300506591797,0.12494400143623352,0.14165900647640228,78667,0.0,0.0
2022-05-29 00:00:00+00:00,0.1416729986667633,0.1420300006866455,0.13873200118541718,0.1410530060529709,32436,0.0,0.0
2022-05-30 00:00:00+00:00,0.14112399518489838,0.1483590006828308,0.14086000621318817,0.1483590006828308,45417,0.0,0.0
2022-05-31 00:00:00+00:00,0.14836399257183075,0.14984199404716492,0.14791999757289886,0.1495019942522049,25147,0.0,0.0
2022-06-01 00:00:00+00:00,0.1494929939508438,0.1509770005941391,0.14385099709033966,0.14396700263023376,55719,0.0,0.0
2022-06-02 00:00:00+00:00,0.14396999776363373,0.14396999776363373,0.13970600068569183,0.14166800677776337,26340,0.0,0.0
2022-06-03 00:00:00+00:00,0.1416510045528412,0.1426289975643158,0.1356540024280548,0.135793998837471,29790,0.0,0.0
2022-06-04 00:00:00+00:00,0.13580800592899323,0.13745099306106567,0.13453200459480286,0.13725200295448303,23082,0.0,0.0
2022-06-05 00:00:00+00:00,0.13724200427532196,0.13731800019741058,0.13617099821567535,0.1365319937467575,10444,0.0,0.0
2022-06-06 00:00:00+00:00,0.1365330070257187,0.14023199677467346,0.1365330070257187,0.1392280012369156,15588,0.0,0.0
2022-06-07 00:00:00+00:00,0.1392270028591156,0.1392270028591156,0.13259099423885345,0.13476699590682983,34723,0.0,0.0
2022-06-08 00:00:00+00:00,0.13474999368190765,0.13561199605464935,0.13331399857997894,0.13332200050354004,19533,0.0,0.0
2022-06-09 00:00:00+00:00,0.13332299888134003,0.13334199786186218,0.12915000319480896,0.12921300530433655,9525,0.0,0.0
2022-06-10 00:00:00+00:00,0.12920600175857544,0.12970000505447388,0.12109799683094025,0.12116199731826782,9685,0.0,0.0
2022-06-11 00:00:00+00:00,0.12116099894046783,0.12136799842119217,0.11033199727535248,0.11105699837207794,36312,0.0,0.0
2022-06-12 00:00:00+00:00,0.11105000227689743,0.11112000048160553,0.10005699843168259,0.10008099675178528,71571,0.0,0.0
2022-06-13 00:00:00+00:00,0.10004699975252151,0.10016299784183502,0.08100000023841858,0.08145300298929214,41195,0.0,0.0
2022-06-14 00:00:00+00:00,0.08145000040531158,0.0818599984049797,0.07741100341081619,0.07991199940443039,47013,0.0,0.0
2022-06-15 00:00:00+00:00,0.07991500198841095,0.08317700028419495,0.07839199900627136,0.08317700028419495,51952,0.0,0.0
