,XMR
EQB,0.0774072206757907
CLOAK,0.0769854431326867
QBC,0.0737822278471891
UNIT,0.0736398741650823
DGC,0.0733271642120892
JKC,0.072760848682861
PZM,0.0720334964446346
DEM,0.0716461174039051
BSTY,0.0711140879669471
NXT,0.0711002240127449
SIB,0.0702891605183946
ARGUS,0.0698512179157753
HVCO,0.0669910555771092
XPTX,0.0658007602792466
QTZ,0.0654112485999573
LDOGE,0.0650619449619159
DIME,0.0623826377348407
PTOY,0.0617150292482652
IFC,0.0605839256550853
MAY,0.0602065459988447
IRL,0.0597687543581351
LOG,0.0597082325380482
ZER,0.0594438465762132
PAK,0.0582917835741552
XST,0.0581896906356028
BLAZR,0.0558609418635543
SILK,0.0522870112784785
BOLI,0.0507735640771135
IXC,0.0506529953721621
SXC,0.0502564379907768
DCT,0.0502334839964324
HNC,0.04710676731769
OZO,0.0463347140147704
SLS,0.0461067816720493
XBY,0.0434783498843929
MNTC,0.0400992308395986
PUT,0.0388556046870239
ALIAS,0.0385199060551176
PIE,0.0376362997916414
BITS,0.0370320193413458
ILC,0.0369223201724668
ZOOM,0.0349999532057509
OK,0.03490779740683
LKY,0.0326473529314117
SWIFT,0.0323759867886343
ADC,0.0322871856195877
KURT,0.0303944119692308
NETKO,0.0289727408823924
FRC,0.0281553923341776
POT,0.0231740742455898
ACES,0.0220228099682543
EFL,0.021814820517713
BTB,0.0212647349753185
BRIT,0.0198184703348424
CARBON,0.01942268228257
TRST,0.0187410848500494
PASC,0.0164486854768572
BIS,0.0162460042406113
SONG,0.0155241145128313
ZUR,0.0140704618912373
PHR,0.0139137271637331
TAB,0.0135361568998403
SHND,0.0134485061929879
LMC,0.011616963025088
CNT,0.0084245949720398
RRT,0.0075931428253088
NYC,0.0060528622616614
BTA,0.0056772984668309
CKC,0.0030877542761173
NEVA,0.0028413029624024
WDC,-0.0017483532515573
RDD,-0.0021499064002733
BS,-0.0027873888648544
INF,-0.0072335029991398
WYZ,-0.0086308494629558
WC,-0.0199352113367564
LOOK,-0.0962751619226358
BOSS,
CAM,
CDN,
CYG,
DOGED,
ETT,
IMPACT,
MARV,
NKT,
PX,
RCX,
SLING,
UR,
USC,
VDO,
VMC,
