,XMR
NEOS,0.8992154091435959
ZEC,0.5911008668573368
DASH,0.5848056290613132
BTC,0.559898149431866
ETH,0.5576691887907207
LTC,0.516915494095808
QTUM,0.4560344373759715
ETC,0.437365806642754
XLM,0.4033070407149961
BAT,0.3981414606308801
DGB,0.397363697917939
SC,0.3826461130971764
ZEN,0.374241015176848
LSK,0.3637184239980406
NEWB,0.362178593290054
SP,0.3565487281049023
BTS,0.3494476106370917
XRP,0.3472041481778175
STEEM,0.336466536013753
XEM,0.3348213517198781
WAVES,0.3328769370697606
AE,0.3270901322981862
IOTA,0.3236913837494652
DCR,0.2888824738438286
KMD,0.2853889686357683
GNO,0.2814092173393021
FIRO,0.281363753792505
MONA,0.2743461345574085
RLC,0.2653495996220757
ARK,0.2648494608970776
GAS,0.2367794418173864
PKB,0.2285487328301332
SYS,0.2198360893742025
LUNC,0.2177833677573769
CYT,0.2128528489930319
XDN,0.2100023870764504
PIVX,0.2059855666080353
DOGE,0.2049314829815506
AMBER,0.2001289069470416
ANT,0.19880508065454
MAID,0.198791128882799
LAMB,0.19717878520525
BLK,0.1962469572427527
GRS,0.1861316673596276
SWING,0.1853730141749675
VTC,0.1834356844440377
NAV,0.1825221925906577
AXIOM,0.1803431155686773
LBC,0.1784484001301353
GBYTE,0.1717164801125472
WGR,0.1710179692084551
2GIVE,0.169493471088424
ZET,0.1692955669446422
NXS,0.1667223055994738
NXT,0.1658650974741957
SNRG,0.1648638564363294
VEC2,0.1605919142760138
BTCS,0.1585723776273503
XMS,0.1584677808250236
XPX,0.1559205032891099
AV,0.1520644878458133
XTO,0.1494634657528072
FTC,0.1466144014026058
EVIL,0.1428411569331938
ADZ,0.1401808385040037
ZENI,0.1379310561442789
CJ,0.1366774677086478
HBN,0.1359908834956422
PLU,0.135448377109196
FRN,0.1351631643455472
TES,0.131755207620717
BERN,0.1315473115179311
RBY,0.1308867923600652
JLP,0.1289906748363837
CF,0.1273791057049069
NMC,0.1266125388200438
TECH,0.1265681900966973
WINGS,0.1261178878808687
C2,0.1214512466819671
XHI,0.1202320769191121
POST,0.1201510972399743
BCDN,0.120047941085314
IBANK,0.1191426796054487
ZYD,0.1187631716178313
ZCL,0.1186240995850673
NOBL,0.1169257198150669
XQN,0.1167346139419351
KIN,0.1133406357892909
ENT,0.1128167335118579
ACOIN,0.1120307419680469
SKULL,0.1114837654865835
SPR,0.1111199459844834
SXC,0.1095435435977926
VERI,0.1086828640929209
LTCR,0.1086232481602422
VLT,0.1083028550815252
HMQ,0.1072449097065604
EQB,0.1046500776467294
PXC,0.103289688191416
IMS,0.10305997738141
PXI,0.1012443572904403
CAB,0.0971123212072943
