,XMR
PAK,0.0427680431916071
IXC,0.0405094115440031
RBIES,0.0401044414769379
ALIAS,0.0386446442569269
BITS,0.0369214185999901
XBY,0.0364086576205098
DCT,0.0361390783914143
SWIFT,0.0357028738051546
BTB,0.0345854299520706
NXT,0.0343323083747502
FRC,0.030278896533012
TAB,0.0300784013526126
XST,0.0286755020560667
ZUR,0.0273838778060978
KURT,0.0270805266675444
SLS,0.0247772495114718
CNT,0.0217816332995593
ADC,0.0206342767904766
SONG,0.0199095054172927
LKY,0.0197193421099582
PASC,0.0196452918559411
SHND,0.0191879577470405
PHR,0.0150510033672204
BS,0.0131652502012548
NETKO,0.0124538505730397
CKC,0.0120911512317488
INF,0.0118319743657322
POT,0.0097955590553205
USDT,0.0069600964544187
BIS,0.0033237681632474
LMC,0.002848439569164
BTA,-0.000216064080259
CARBON,-0.0003442623814459
RRT,-0.0005900838341556
RDD,-0.0010751703246786
NYC,-0.0015418441827463
EFL,-0.0028034414429008
NEVA,-0.0042525118439747
LOOK,-0.0047457835069304
WDC,-0.0080936492282806
ACES,-0.0084643913036799
WC,-0.0225275369483637
WYZ,-0.061060066907474
BOSS,
CAM,
CDN,
CYG,
DOGED,
ETT,
IMPACT,
MARV,
NKT,
PX,
RCX,
SLING,
UR,
USC,
VDO,
VMC,
