TIMESTAMP,WBONES_OPEN_PRICE_USD,WBONES_HIGH_PRICE_USD,WBONES_LOW_PRICE_USD,WBONES_CLOSE_PRICE_USD,WBONES_VOLUME_USD,WBONES_DIVIDENDS_USD,WBONES_STOCK_SPLITS_USD
2023-09-11 00:00:00+00:00,0.8926209807395935,0.8941159844398499,0.7507539987564087,0.8075090050697327,1708,0.0,0.0
2023-09-12 00:00:00+00:00,0.80485600233078,0.8665909767150879,0.7893019914627075,0.8228139877319336,558,0.0,0.0
2023-09-13 00:00:00+00:00,0.8226029872894287,0.8443530201911926,0.7522460222244263,0.822238028049469,424,0.0,0.0
2023-09-14 00:00:00+00:00,0.8223369717597961,0.8504170179367065,0.7884619832038879,0.8141610026359558,393,0.0,0.0
2023-09-15 00:00:00+00:00,0.8138009905815125,0.8416550159454346,0.7807120084762573,0.8124189972877502,310,0.0,0.0
2023-09-16 00:00:00+00:00,0.8123199939727783,0.8485050201416016,0.7586140036582947,0.8112930059432983,384,0.0,0.0
2023-09-17 00:00:00+00:00,0.8112930059432983,0.857837975025177,0.6673589944839478,0.7879369854927063,458,0.0,0.0
2023-09-21 00:00:00+00:00,0.7984369993209839,0.8390070199966431,0.7143120169639587,0.7864590287208557,638,0.0,0.0
2023-09-22 00:00:00+00:00,0.7864590287208557,0.8012419939041138,0.7631229758262634,0.7813659906387329,116,0.0,0.0
2023-09-23 00:00:00+00:00,0.7813659906387329,0.8345639705657959,0.7520009875297546,0.8031730055809021,339,0.0,0.0
2023-09-24 00:00:00+00:00,0.8033729791641235,0.845097005367279,0.7631530165672302,0.787771999835968,548,0.0,0.0
2023-09-25 00:00:00+00:00,0.7880749702453613,0.8556029796600342,0.7128289937973022,0.8458830118179321,120,0.0,0.0
2023-09-26 00:00:00+00:00,0.8339899778366089,0.9510080218315125,0.7701039910316467,0.9289169907569885,115,0.0,0.0
2023-09-27 00:00:00+00:00,0.9289169907569885,0.932437002658844,0.8500040173530579,0.8580080270767212,65,0.0,0.0
2023-09-28 00:00:00+00:00,0.8580080270767212,0.9009969830513,0.7866169810295105,0.8400639891624451,115,0.0,0.0
2023-09-29 00:00:00+00:00,0.8400639891624451,0.8559169769287109,0.8053349852561951,0.8120999932289124,39,0.0,0.0
2023-09-30 00:00:00+00:00,0.8120999932289124,0.833299994468689,0.8112000226974487,0.8285999894142151,79,0.0,0.0
2023-10-01 00:00:00+00:00,0.8285999894142151,0.8592110276222229,0.8065000176429749,0.8238999843597412,36,0.0,0.0
2023-10-02 00:00:00+00:00,0.8238000273704529,0.870294988155365,0.7753139734268188,0.7943689823150635,206,0.0,0.0
2023-10-03 00:00:00+00:00,0.7946699857711792,0.9896039962768555,0.7601240277290344,0.7874429821968079,34,0.0,0.0
2023-10-04 00:00:00+00:00,0.7881410121917725,0.804099977016449,0.7814000248908997,0.7989000082015991,29,0.0,0.0
2023-10-05 00:00:00+00:00,0.7989000082015991,0.8258360028266907,0.7848680019378662,0.8123490214347839,78,0.0,0.0
2023-10-06 00:00:00+00:00,0.811227023601532,0.8155140280723572,0.7943000197410583,0.8021000027656555,34,0.0,0.0
2023-10-07 00:00:00+00:00,0.8019999861717224,0.8037999868392944,0.7878000140190125,0.7908999919891357,53,0.0,0.0
2023-10-08 00:00:00+00:00,0.7906000018119812,0.7954999804496765,0.7784000039100647,0.7839000225067139,22,0.0,0.0
2023-10-09 00:00:00+00:00,0.7839999794960022,0.7932000160217285,0.7573999762535095,0.7653999924659729,103,0.0,0.0
2023-10-10 00:00:00+00:00,0.7653999924659729,0.7678999900817871,0.6034179925918579,0.7371000051498413,65,0.0,0.0
2023-10-11 00:00:00+00:00,0.7368999719619751,0.7778739929199219,0.6942999958992004,0.7265999913215637,43,0.0,0.0
2023-10-12 00:00:00+00:00,0.7264999747276306,0.7297999858856201,0.6977999806404114,0.6977999806404114,43,0.0,0.0
2023-10-13 00:00:00+00:00,0.6972000002861023,0.7178000211715698,0.6970999836921692,0.7129999995231628,50,0.0,0.0
2023-10-14 00:00:00+00:00,0.713100016117096,0.7649000287055969,0.7120000123977661,0.7504000067710876,51,0.0,0.0
2023-10-15 00:00:00+00:00,0.7502999901771545,0.7750939726829529,0.720363974571228,0.7257500290870667,94,0.0,0.0
2023-10-16 00:00:00+00:00,0.7258480191230774,0.8055769801139832,0.7212179899215698,0.7741000056266785,85,0.0,0.0
2023-10-17 00:00:00+00:00,0.7741000056266785,0.7741000056266785,0.7524999976158142,0.7590000033378601,89,0.0,0.0
2023-10-18 00:00:00+00:00,0.7590000033378601,0.7665500044822693,0.7198389768600464,0.7198389768600464,58,0.0,0.0
2023-10-19 00:00:00+00:00,0.7198389768600464,0.7590000033378601,0.6996999979019165,0.7590000033378601,68,0.0,0.0
2023-10-20 00:00:00+00:00,0.7590000033378601,0.7590000033378601,0.7590000033378601,0.7590000033378601,24,0.0,0.0
2023-10-21 00:00:00+00:00,0.7590000033378601,0.7590000033378601,0.7590000033378601,0.7590000033378601,65,0.0,0.0
2023-10-22 00:00:00+00:00,0.7590000033378601,0.7964360117912292,0.7224500179290771,0.7439420223236084,98,0.0,0.0
2023-10-23 00:00:00+00:00,0.7541379928588867,0.7810999751091003,0.7342000007629395,0.7766000032424927,11,0.0,0.0
2023-10-24 00:00:00+00:00,0.7766000032424927,0.8241000175476074,0.7634999752044678,0.7664999961853027,13,0.0,0.0
2023-10-25 00:00:00+00:00,0.7660999894142151,0.8012509942054749,0.7533910274505615,0.7842069864273071,142,0.0,0.0
2023-10-26 00:00:00+00:00,0.7842069864273071,0.8164499998092651,0.7498869895935059,0.7828999757766724,33,0.0,0.0
2023-10-27 00:00:00+00:00,0.7827000021934509,0.7833999991416931,0.7576000094413757,0.7610999941825867,74,0.0,0.0
2023-10-28 00:00:00+00:00,0.7610999941825867,0.771003007888794,0.7408000230789185,0.7512999773025513,39,0.0,0.0
2023-10-29 00:00:00+00:00,0.7526999711990356,0.775600016117096,0.748199999332428,0.7723000049591064,2,0.0,0.0
