TIMESTAMP,HYPERSKIDS_OPEN_PRICE_USD,HYPERSKIDS_HIGH_PRICE_USD,HYPERSKIDS_LOW_PRICE_USD,HYPERSKIDS_CLOSE_PRICE_USD,HYPERSKIDS_VOLUME_USD,HYPERSKIDS_DIVIDENDS_USD,HYPERSKIDS_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,0.00822800025343895,0.008377999998629093,0.007573000155389309,0.007899999618530273,68598,0.0,0.0
2025-04-02 00:00:00+00:00,0.007899999618530273,0.00827999971807003,0.006827999837696552,0.007259000092744827,145946,0.0,0.0
2025-04-03 00:00:00+00:00,0.007259000092744827,0.007317000068724155,0.004468999803066254,0.005528999958187342,433840,0.0,0.0
2025-04-04 00:00:00+00:00,0.005528999958187342,0.006663000211119652,0.004586999770253897,0.0059980000369250774,414960,0.0,0.0
2025-04-05 00:00:00+00:00,0.0059980000369250774,0.00738399988040328,0.00481100007891655,0.005576999858021736,471640,0.0,0.0
2025-04-06 00:00:00+00:00,0.005574999842792749,0.00648299977183342,0.004602999892085791,0.005092000123113394,399968,0.0,0.0
2025-04-07 00:00:00+00:00,0.005092000123113394,0.005940000060945749,0.004652999807149172,0.00558000011369586,101682,0.0,0.0
2025-04-08 00:00:00+00:00,0.00558000011369586,0.010387999936938286,0.0055599999614059925,0.009483999572694302,907803,0.0,0.0
2025-04-09 00:00:00+00:00,0.009483999572694302,0.013857999816536903,0.008679999969899654,0.012532999739050865,601799,0.0,0.0
2025-04-10 00:00:00+00:00,0.012563000433146954,0.015146000310778618,0.012085000053048134,0.014321000315248966,917764,0.0,0.0
2025-04-11 00:00:00+00:00,0.014321999624371529,0.024004999548196793,0.014290999621152878,0.019406000152230263,1472315,0.0,0.0
2025-04-12 00:00:00+00:00,0.019406000152230263,0.02017500065267086,0.013890000060200691,0.016349000856280327,933112,0.0,0.0
2025-04-13 00:00:00+00:00,0.016349000856280327,0.018983999267220497,0.015850000083446503,0.016857000067830086,505685,0.0,0.0
2025-04-14 00:00:00+00:00,0.016857000067830086,0.01843000017106533,0.015790000557899475,0.016287000849843025,333946,0.0,0.0
2025-04-15 00:00:00+00:00,0.016287000849843025,0.017436999827623367,0.015588000416755676,0.01575399935245514,648548,0.0,0.0
2025-04-16 00:00:00+00:00,0.01571900025010109,0.01696700043976307,0.012407000176608562,0.016333000734448433,927649,0.0,0.0
2025-04-17 00:00:00+00:00,0.016333000734448433,0.016913000494241714,0.008717999793589115,0.009194999933242798,1243240,0.0,0.0
2025-04-18 00:00:00+00:00,0.009213999845087528,0.016652999445796013,0.008723000064492226,0.00890900008380413,1442444,0.0,0.0
2025-04-19 00:00:00+00:00,0.00890900008380413,0.010022000409662724,0.00890900008380413,0.009487000294029713,272506,0.0,0.0
2025-04-20 00:00:00+00:00,0.009487000294029713,0.009604999795556068,0.008808000013232231,0.00916299968957901,238609,0.0,0.0
2025-04-21 00:00:00+00:00,0.00916299968957901,0.010231999680399895,0.009122000075876713,0.00914900004863739,188469,0.0,0.0
2025-04-22 00:00:00+00:00,0.00914900004863739,0.009398999623954296,0.007934999652206898,0.009043999947607517,487501,0.0,0.0
2025-04-23 00:00:00+00:00,0.009043999947607517,0.010661999695003033,0.008643999695777893,0.010641999542713165,1005655,0.0,0.0
2025-04-24 00:00:00+00:00,0.010568000376224518,0.010820000432431698,0.009383000433444977,0.010762999765574932,332002,0.0,0.0
2025-04-25 00:00:00+00:00,0.010762999765574932,0.011044999584555626,0.009685000404715538,0.009828000329434872,276757,0.0,0.0
2025-04-26 00:00:00+00:00,0.009828000329434872,0.01002500019967556,0.008914999663829803,0.009127000346779823,264337,0.0,0.0
2025-04-27 00:00:00+00:00,0.009127000346779823,0.009328000247478485,0.008311999961733818,0.008520999923348427,248711,0.0,0.0
2025-04-28 00:00:00+00:00,0.008520999923348427,0.009988999925553799,0.00839800015091896,0.009867999702692032,411749,0.0,0.0
2025-04-29 00:00:00+00:00,0.009870000183582306,0.009979000315070152,0.008816000074148178,0.008894000202417374,323939,0.0,0.0
2025-04-30 00:00:00+00:00,0.008894000202417374,0.008975000120699406,0.008084000088274479,0.00829199980944395,321400,0.0,0.0
2025-05-01 00:00:00+00:00,0.00829199980944395,0.008322999812662601,0.007007000036537647,0.007426000200212002,467043,0.0,0.0
2025-05-02 00:00:00+00:00,0.007426000200212002,0.007608999963849783,0.006295999977737665,0.006697999779134989,470688,0.0,0.0
2025-05-03 00:00:00+00:00,0.006697999779134989,0.007021000143140554,0.006376999896019697,0.006492000073194504,300184,0.0,0.0
2025-05-04 00:00:00+00:00,0.006492000073194504,0.006579000037163496,0.005061000119894743,0.006132999900728464,543642,0.0,0.0
2025-05-05 00:00:00+00:00,0.006132999900728464,0.006175999995321035,0.0050650001503527164,0.005760999862104654,375287,0.0,0.0
2025-05-06 00:00:00+00:00,0.005760999862104654,0.005861999932676554,0.00506999995559454,0.005408999975770712,316071,0.0,0.0
