TIMESTAMP,TOSHE_OPEN_PRICE_USD,TOSHE_HIGH_PRICE_USD,TOSHE_LOW_PRICE_USD,TOSHE_CLOSE_PRICE_USD,TOSHE_VOLUME_USD,TOSHE_DIVIDENDS_USD,TOSHE_STOCK_SPLITS_USD
2024-03-05 00:00:00+00:00,,,,0.0,73572,0.0,0.0
2024-03-06 00:00:00+00:00,,,,0.0,31766,0.0,0.0
2024-03-07 00:00:00+00:00,,,,0.0,58300,0.0,0.0
2024-03-08 00:00:00+00:00,,,,0.0,33153,0.0,0.0
2024-03-09 00:00:00+00:00,,,,0.0,19025,0.0,0.0
2024-03-10 00:00:00+00:00,,,,0.0,24180,0.0,0.0
2024-03-11 00:00:00+00:00,,,,0.0,33927,0.0,0.0
2024-03-12 00:00:00+00:00,,,,0.0,10065,0.0,0.0
2024-03-13 00:00:00+00:00,,,,0.0,5752,0.0,0.0
2024-03-14 00:00:00+00:00,,,,0.0,11690,0.0,0.0
2024-03-15 00:00:00+00:00,,,,0.0,24921,0.0,0.0
2024-03-16 00:00:00+00:00,,,,0.0,15144,0.0,0.0
2024-03-17 00:00:00+00:00,,,,0.0,22473,0.0,0.0
2024-03-18 00:00:00+00:00,,,,0.0,7750,0.0,0.0
2024-03-19 00:00:00+00:00,,,,0.0,8442,0.0,0.0
2024-03-20 00:00:00+00:00,,,,0.0,16646,0.0,0.0
2024-03-21 00:00:00+00:00,,,,0.0,13495,0.0,0.0
2024-03-22 00:00:00+00:00,,,,0.0,39698,0.0,0.0
2024-03-23 00:00:00+00:00,,,,0.0,22933,0.0,0.0
2024-03-24 00:00:00+00:00,,,,0.0,59136,0.0,0.0
2024-03-25 00:00:00+00:00,,,,0.0,104359,0.0,0.0
2024-03-26 00:00:00+00:00,,,,0.0,77566,0.0,0.0
2024-03-27 00:00:00+00:00,,,,0.0,42893,0.0,0.0
2024-03-28 00:00:00+00:00,,,,0.0,79501,0.0,0.0
2024-03-29 00:00:00+00:00,,,,0.0,263929,0.0,0.0
2024-03-30 00:00:00+00:00,,,,0.0,57479,0.0,0.0
2024-03-31 00:00:00+00:00,,,,0.0,30952,0.0,0.0
2024-04-01 00:00:00+00:00,,,,0.0,39364,0.0,0.0
2024-04-02 00:00:00+00:00,,,,0.0,39183,0.0,0.0
2024-04-03 00:00:00+00:00,,,,0.0,12402,0.0,0.0
2024-04-04 00:00:00+00:00,,,,0.0,30194,0.0,0.0
2024-04-05 00:00:00+00:00,,,,0.0,17687,0.0,0.0
2024-04-06 00:00:00+00:00,,,,0.0,8297,0.0,0.0
2024-04-07 00:00:00+00:00,,,,0.0,13078,0.0,0.0
2024-04-08 00:00:00+00:00,,,,0.0,20947,0.0,0.0
2024-04-09 00:00:00+00:00,,,,0.0,23848,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,17603,0.0,0.0
2024-04-11 00:00:00+00:00,,,,0.0,13983,0.0,0.0
2024-04-12 00:00:00+00:00,,,,0.0,12337,0.0,0.0
2024-04-13 00:00:00+00:00,,,,0.0,12883,0.0,0.0
2024-04-14 00:00:00+00:00,,,,0.0,10027,0.0,0.0
2024-04-15 00:00:00+00:00,,,,0.0,15168,0.0,0.0
2024-04-16 00:00:00+00:00,,,,0.0,7683,0.0,0.0
2024-04-17 00:00:00+00:00,,,,0.0,5452,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,13642,0.0,0.0
2024-04-19 00:00:00+00:00,,,,0.0,5314,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,14121,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,10519,0.0,0.0
2024-04-22 00:00:00+00:00,,,,0.0,48835,0.0,0.0
2024-04-23 00:00:00+00:00,,,,0.0,2638,0.0,0.0
2024-04-24 00:00:00+00:00,,,,0.0,9750,0.0,0.0
2024-04-25 00:00:00+00:00,,,,0.0,6123,0.0,0.0
2024-04-26 00:00:00+00:00,,,,0.0,10871,0.0,0.0
2024-04-27 00:00:00+00:00,,,,0.0,20334,0.0,0.0
2024-04-28 00:00:00+00:00,,,,0.0,23733,0.0,0.0
2024-04-29 00:00:00+00:00,,,,0.0,1963,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,2289,0.0,0.0
2024-05-01 00:00:00+00:00,,,,0.0,6409,0.0,0.0
2024-05-02 00:00:00+00:00,,,,0.0,1895,0.0,0.0
2024-05-03 00:00:00+00:00,,,,0.0,3443,0.0,0.0
2024-05-04 00:00:00+00:00,,,,0.0,8520,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,3129,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,3489,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,477,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,1150,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,1802,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,904,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,858,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,2012,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,1790,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,2891,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,3104,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,1185,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,2990,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,3683,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,554,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,1036,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,8396,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,10002,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,12751,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,1535,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,8387,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,1217,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,1368,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,1377,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,1277,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,687,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,1394,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,683,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,3422,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,2159,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,8555,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,957,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,3316,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,8151,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,2167,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,7489,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,1622,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,553,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,1196,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,381,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,5488,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,810,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,1694,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,203,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,2495,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,243,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,1787,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,269,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,65,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,312,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,206,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,38,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,204,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,3162,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,28,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,51,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,235,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,2458,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,422,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,382,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,861,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,336,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,40,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,146,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,52,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,30,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,266,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,373,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,1952,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,302,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,56,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,112,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,55,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,1803,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,97,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,286,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,212,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,34,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,977,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,538,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,87,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,427,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,470,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,50,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,2677,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,173,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,122,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,100,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,48,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,1015,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,26,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,285,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,15,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,175,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,62,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,298,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,109,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,21,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,1155,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,29,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,395,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,29,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,339,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,914,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,101,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,15,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,37,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,26,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,45,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,21,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,29,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,129,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,42,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,21,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,35,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,253,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,285,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,45,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,3918,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,1284,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,110,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,116,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,59,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,75,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,46,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,44,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,137,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,1017,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,403,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,165,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,98,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,3080,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,69,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,874,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,1843,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,1059,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,16,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,120,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,120,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,45,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,61,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,68,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,363,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,94,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,89,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,1084,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,121,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,1225,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,114,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,542,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,160,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,52,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,1612,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,67,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,32,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,750,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,200,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,28,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,94,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,189,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,218,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,822,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,512,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,995,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,483,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,416,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,8677,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,3519,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,723,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,395,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,2095,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,2472,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,1061,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,796,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,4586,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,663,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,973,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,1130,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,346,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,506,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,1074,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,1410,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,1600,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,272,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,763,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,2972,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,1303,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,1724,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,438,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,3365,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,1329,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,1392,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,775,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,117,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,1182,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,1058,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,1866,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,1594,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,1942,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,4672,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,467,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,1666,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,853,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,789,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,296,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,745,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,106,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,302,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,1464,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,182,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,128,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,11,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,200,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,499,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,280,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,396,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,920,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,445,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,277,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,35,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,221,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,11,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,1562,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,110,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,352,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,4860,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,29020,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,4239,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,3993,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,3774,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,965,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,128,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,1845,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,197,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,178,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,5425,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,4800,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,52415,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,23867,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,2897,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,3384,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,1570,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,505,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,1364,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,1519,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,3153,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,1876,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,2415,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,2463,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,553,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,1172,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,74,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,3100,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,675,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,260,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,520,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,969,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,335,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,14,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,378,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,157,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,34,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,46,0.0,0.0
