TIMESTAMP,LOOKS_OPEN_PRICE_USD,LOOKS_HIGH_PRICE_USD,LOOKS_LOW_PRICE_USD,LOOKS_CLOSE_PRICE_USD,LOOKS_VOLUME_USD,LOOKS_DIVIDENDS_USD,LOOKS_STOCK_SPLITS_USD
2022-01-10 00:00:00+00:00,2.486543893814087,2.8984639644622803,1.9741270542144775,2.108522891998291,261867311,0.0,0.0
2022-01-11 00:00:00+00:00,2.108522891998291,3.8607630729675293,2.0500030517578125,2.8187899589538574,292281497,0.0,0.0
2022-01-12 00:00:00+00:00,2.814971923828125,4.444055080413818,2.6114981174468994,3.6513309478759766,342513915,0.0,0.0
2022-01-13 00:00:00+00:00,3.6505188941955566,4.820553779602051,3.645514965057373,4.014480113983154,224096909,0.0,0.0
2022-01-14 00:00:00+00:00,4.018020153045654,4.413463115692139,3.1490180492401123,3.4438610076904297,198004567,0.0,0.0
2022-01-15 00:00:00+00:00,3.444226026535034,4.04783296585083,3.3508460521698,3.70858097076416,136655118,0.0,0.0
2022-01-16 00:00:00+00:00,3.709744930267334,5.0795159339904785,3.69707989692688,4.696019172668457,155832159,0.0,0.0
2022-01-17 00:00:00+00:00,4.695993900299072,4.940570831298828,4.208046913146973,4.449544906616211,155229943,0.0,0.0
2022-01-18 00:00:00+00:00,4.447228908538818,5.219407081604004,4.189524173736572,4.895604133605957,193139927,0.0,0.0
2022-01-19 00:00:00+00:00,4.896790027618408,6.1763410568237305,4.799801826477051,5.869507789611816,128253164,0.0,0.0
2022-01-20 00:00:00+00:00,5.867934226989746,7.072677135467529,5.558257102966309,5.558257102966309,302569442,0.0,0.0
2022-01-21 00:00:00+00:00,5.560182094573975,6.065568923950195,3.9845399856567383,3.989727020263672,332686133,0.0,0.0
2022-01-22 00:00:00+00:00,3.98689603805542,4.4864068031311035,3.310276985168457,4.045206069946289,220951998,0.0,0.0
2022-01-23 00:00:00+00:00,4.047623157501221,4.4869818687438965,3.7702090740203857,4.2818498611450195,120787052,0.0,0.0
2022-01-24 00:00:00+00:00,4.285271167755127,4.293033123016357,3.195322036743164,3.7263100147247314,174159185,0.0,0.0
2022-01-25 00:00:00+00:00,3.7172789573669434,4.045095920562744,3.598464012145996,3.7447879314422607,125009584,0.0,0.0
2022-01-26 00:00:00+00:00,3.745774984359741,4.380537033081055,3.6144609451293945,3.7869369983673096,118446133,0.0,0.0
2022-01-27 00:00:00+00:00,3.787856101989746,4.228281021118164,3.5788180828094482,4.010415077209473,101690822,0.0,0.0
2022-01-28 00:00:00+00:00,4.009667873382568,4.962643146514893,3.9346261024475098,4.9306230545043945,71058541,0.0,0.0
2022-01-29 00:00:00+00:00,4.93285608291626,5.316425800323486,4.654355049133301,4.992889881134033,70497856,0.0,0.0
2022-01-30 00:00:00+00:00,4.993122100830078,5.045492172241211,4.109580039978027,4.353981018066406,110955116,0.0,0.0
2022-01-31 00:00:00+00:00,4.354986190795898,4.7546868324279785,4.024632930755615,4.749424934387207,121706370,0.0,0.0
2022-02-01 00:00:00+00:00,4.751238822937012,5.761030197143555,4.6250128746032715,5.6058030128479,192077785,0.0,0.0
2022-02-02 00:00:00+00:00,5.6066107749938965,5.620008945465088,4.8819990158081055,5.065969944000244,177523832,0.0,0.0
2022-02-03 00:00:00+00:00,5.066308975219727,5.1788649559021,4.3506760597229,4.757131099700928,132290044,0.0,0.0
2022-02-04 00:00:00+00:00,4.7587890625,5.114686965942383,4.395586013793945,4.8751540184021,134503277,0.0,0.0
2022-02-05 00:00:00+00:00,4.875685214996338,5.075472831726074,3.8153278827667236,3.9565510749816895,165877429,0.0,0.0
2022-02-06 00:00:00+00:00,3.954425096511841,4.163747787475586,3.5188729763031006,3.925503969192505,174217545,0.0,0.0
2022-02-07 00:00:00+00:00,3.9252231121063232,3.938131093978882,3.341892957687378,3.710498094558716,158252473,0.0,0.0
2022-02-08 00:00:00+00:00,3.7112910747528076,3.9137818813323975,3.1833391189575195,3.490299940109253,125768538,0.0,0.0
2022-02-09 00:00:00+00:00,3.48995304107666,3.9782440662384033,3.004538059234619,3.7299580574035645,192738342,0.0,0.0
2022-02-10 00:00:00+00:00,3.7303578853607178,3.9984428882598877,3.356735944747925,3.356735944747925,121115508,0.0,0.0
2022-02-11 00:00:00+00:00,3.3538401126861572,3.4418270587921143,2.722460985183716,2.8603999614715576,136346250,0.0,0.0
2022-02-12 00:00:00+00:00,2.8604490756988525,2.8943850994110107,2.4221110343933105,2.5503029823303223,78813445,0.0,0.0
2022-02-13 00:00:00+00:00,2.5493929386138916,2.6391870975494385,2.3882200717926025,2.623565912246704,67982856,0.0,0.0
2022-02-14 00:00:00+00:00,2.6223950386047363,2.6340110301971436,1.883301019668579,1.9704740047454834,169413900,0.0,0.0
2022-02-15 00:00:00+00:00,1.971176028251648,2.2784318923950195,1.7854009866714478,2.2399449348449707,130444206,0.0,0.0
2022-02-16 00:00:00+00:00,2.2398529052734375,2.3049519062042236,2.0276899337768555,2.058413028717041,93559721,0.0,0.0
2022-02-17 00:00:00+00:00,2.057677984237671,2.1003010272979736,1.4861479997634888,1.5727790594100952,125271548,0.0,0.0
2022-02-18 00:00:00+00:00,1.5736379623413086,1.792322039604187,1.5641570091247559,1.650480031967163,78751299,0.0,0.0
2022-02-19 00:00:00+00:00,1.650406002998352,1.8009120225906372,1.5003770589828491,1.5540239810943604,56458685,0.0,0.0
