TIMESTAMP,VCITY_OPEN_PRICE_USD,VCITY_HIGH_PRICE_USD,VCITY_LOW_PRICE_USD,VCITY_CLOSE_PRICE_USD,VCITY_VOLUME_USD,VCITY_DIVIDENDS_USD,VCITY_STOCK_SPLITS_USD
2025-04-15 00:00:00+00:00,1.9485780000686646,2.1998109817504883,1.9485780000686646,1.9998090267181396,511782,0.0,0.0
2025-04-16 00:00:00+00:00,1.9998090267181396,2.0463109016418457,1.6852960586547852,1.8094370365142822,211553,0.0,0.0
2025-04-17 00:00:00+00:00,1.8094370365142822,1.879384994506836,1.5853290557861328,1.822003960609436,170679,0.0,0.0
2025-04-18 00:00:00+00:00,1.822003960609436,1.8669430017471313,1.6347589492797852,1.7370920181274414,47496,0.0,0.0
2025-04-19 00:00:00+00:00,1.7370920181274414,1.7372490167617798,1.5097270011901855,1.5861849784851074,72127,0.0,0.0
2025-04-20 00:00:00+00:00,1.5861849784851074,1.5866249799728394,1.1998800039291382,1.512639045715332,70683,0.0,0.0
2025-04-21 00:00:00+00:00,1.512639045715332,1.5127359628677368,1.3224860429763794,1.3499850034713745,39482,0.0,0.0
2025-04-22 00:00:00+00:00,1.3499850034713745,1.3521449565887451,1.2798559665679932,1.2805110216140747,39262,0.0,0.0
2025-04-23 00:00:00+00:00,1.2805110216140747,1.5504289865493774,1.279960036277771,1.3171919584274292,185060,0.0,0.0
2025-04-24 00:00:00+00:00,1.3171919584274292,1.3510769605636597,1.2851029634475708,1.3156369924545288,158874,0.0,0.0
2025-04-25 00:00:00+00:00,1.3156369924545288,1.4122600555419922,1.3003469705581665,1.3879239559173584,200457,0.0,0.0
2025-04-26 00:00:00+00:00,1.3879239559173584,1.400683045387268,1.346045970916748,1.350532054901123,341105,0.0,0.0
2025-04-27 00:00:00+00:00,1.350532054901123,1.3518890142440796,1.1855469942092896,1.2556509971618652,447810,0.0,0.0
2025-04-28 00:00:00+00:00,1.2556509971618652,1.5822219848632812,1.2552870512008667,1.4995750188827515,768407,0.0,0.0
2025-04-29 00:00:00+00:00,1.4995750188827515,1.5285680294036865,1.4206609725952148,1.5121599435806274,668789,0.0,0.0
2025-04-30 00:00:00+00:00,1.5121599435806274,1.6251380443572998,1.5054819583892822,1.5348759889602661,1317120,0.0,0.0
2025-05-01 00:00:00+00:00,1.5348759889602661,1.5934070348739624,1.508903980255127,1.554664969444275,1417553,0.0,0.0
2025-05-02 00:00:00+00:00,1.554664969444275,1.5724879503250122,1.5181549787521362,1.5555369853973389,1724813,0.0,0.0
2025-05-03 00:00:00+00:00,1.5555369853973389,1.6025669574737549,1.5214719772338867,1.577610969543457,2440115,0.0,0.0
2025-05-04 00:00:00+00:00,1.577610969543457,1.8493980169296265,1.577610969543457,1.8092809915542603,1808830,0.0,0.0
2025-05-05 00:00:00+00:00,1.8092809915542603,2.240051031112671,1.483718991279602,1.5298869609832764,2561388,0.0,0.0
2025-05-06 00:00:00+00:00,1.5298869609832764,1.5443849563598633,1.4663889408111572,1.4954010248184204,2134198,0.0,0.0
2025-05-07 00:00:00+00:00,1.4954010248184204,1.4954869747161865,1.3732830286026,1.3751649856567383,2163172,0.0,0.0
2025-05-08 00:00:00+00:00,1.3751649856567383,1.4002230167388916,1.2120699882507324,1.2478220462799072,2627647,0.0,0.0
2025-05-09 00:00:00+00:00,1.2478220462799072,1.3329700231552124,1.221763014793396,1.2600560188293457,1886337,0.0,0.0
2025-05-10 00:00:00+00:00,1.2600560188293457,1.261443018913269,1.2163219451904297,1.255620002746582,2481275,0.0,0.0
2025-05-11 00:00:00+00:00,1.255620002746582,1.2563860416412354,1.201069951057434,1.213176965713501,1730184,0.0,0.0
2025-05-12 00:00:00+00:00,1.213176965713501,1.2630009651184082,1.199931025505066,1.2227829694747925,2436269,0.0,0.0
2025-05-13 00:00:00+00:00,1.2227829694747925,1.2315640449523926,1.2001659870147705,1.209792971611023,2094469,0.0,0.0
2025-05-14 00:00:00+00:00,1.209792971611023,1.2131710052490234,1.1099820137023926,1.1303449869155884,2477466,0.0,0.0
2025-05-15 00:00:00+00:00,1.1303449869155884,1.2026560306549072,1.0000380277633667,1.1427830457687378,1948037,0.0,0.0
2025-05-16 00:00:00+00:00,1.1427830457687378,1.1449840068817139,1.0635000467300415,1.1196850538253784,2015746,0.0,0.0
2025-05-17 00:00:00+00:00,1.1196850538253784,1.165403962135315,1.1161210536956787,1.1363240480422974,2146129,0.0,0.0
2025-05-18 00:00:00+00:00,1.1363240480422974,1.138942003250122,1.1161439418792725,1.1177029609680176,2461366,0.0,0.0
2025-05-19 00:00:00+00:00,1.1177029609680176,1.150022029876709,1.0700420141220093,1.127308964729309,2729528,0.0,0.0
