TIMESTAMP,GFLY_OPEN_PRICE_USD,GFLY_HIGH_PRICE_USD,GFLY_LOW_PRICE_USD,GFLY_CLOSE_PRICE_USD,GFLY_VOLUME_USD,GFLY_DIVIDENDS_USD,GFLY_STOCK_SPLITS_USD
2022-11-23 00:00:00+00:00,3.9709410667419434,4.055656909942627,3.636178970336914,3.9891700744628906,62426,0.0,0.0
2022-11-24 00:00:00+00:00,3.994952917098999,4.233838081359863,3.6810619831085205,3.8436360359191895,41358,0.0,0.0
2022-11-25 00:00:00+00:00,3.8436360359191895,4.101277828216553,3.611812114715576,3.7504210472106934,23375,0.0,0.0
2022-11-26 00:00:00+00:00,3.729581117630005,4.209230899810791,3.288686990737915,3.3448169231414795,52243,0.0,0.0
2022-11-27 00:00:00+00:00,3.345810890197754,3.9078519344329834,3.3210389614105225,3.70694899559021,38786,0.0,0.0
2022-11-28 00:00:00+00:00,3.70694899559021,3.726952075958252,3.2961440086364746,3.4073948860168457,15604,0.0,0.0
2022-11-29 00:00:00+00:00,3.4029500484466553,3.874070882797241,3.3569259643554688,3.4446680545806885,28404,0.0,0.0
2022-11-30 00:00:00+00:00,3.4446680545806885,4.024138927459717,3.4431378841400146,3.72068190574646,26596,0.0,0.0
2022-12-01 00:00:00+00:00,3.72068190574646,4.522961139678955,3.3404359817504883,3.882467031478882,48966,0.0,0.0
2022-12-02 00:00:00+00:00,3.880263090133667,4.6169281005859375,3.6006579399108887,4.6169281005859375,48316,0.0,0.0
2022-12-03 00:00:00+00:00,4.601146221160889,5.685793876647949,4.052084922790527,4.382384777069092,84865,0.0,0.0
2022-12-04 00:00:00+00:00,4.506112098693848,5.492745876312256,4.173871994018555,4.188689231872559,51006,0.0,0.0
2022-12-05 00:00:00+00:00,4.190231800079346,4.704174041748047,3.679733991622925,3.9102559089660645,28966,0.0,0.0
2022-12-06 00:00:00+00:00,3.9102559089660645,4.07200288772583,3.620490074157715,3.9367809295654297,23360,0.0,0.0
2022-12-07 00:00:00+00:00,3.959841012954712,4.567905902862549,3.6565279960632324,4.0046491622924805,40959,0.0,0.0
2022-12-08 00:00:00+00:00,4.0046491622924805,4.225346088409424,3.3904709815979004,3.8763060569763184,38065,0.0,0.0
2022-12-09 00:00:00+00:00,3.8763060569763184,3.9021260738372803,3.2611329555511475,3.2734971046447754,14433,0.0,0.0
2022-12-10 00:00:00+00:00,3.2734971046447754,3.687105894088745,3.2320148944854736,3.4586610794067383,6932,0.0,0.0
2022-12-11 00:00:00+00:00,3.4609179496765137,3.6693880558013916,2.996701955795288,3.651818037033081,19057,0.0,0.0
2022-12-12 00:00:00+00:00,3.651818037033081,6.21196985244751,3.316879987716675,4.926600933074951,79923,0.0,0.0
2022-12-13 00:00:00+00:00,4.923745155334473,5.325672149658203,4.21189022064209,4.610476016998291,35044,0.0,0.0
2022-12-14 00:00:00+00:00,4.584406852722168,4.708302021026611,3.5394129753112793,3.7413690090179443,30920,0.0,0.0
2022-12-15 00:00:00+00:00,3.7414910793304443,4.010394096374512,3.3634989261627197,3.376971960067749,13119,0.0,0.0
2022-12-16 00:00:00+00:00,3.3773179054260254,4.311046123504639,3.1647279262542725,3.225745916366577,13422,0.0,0.0
2022-12-17 00:00:00+00:00,3.248610019683838,3.5847620964050293,2.97762393951416,3.1916239261627197,8705,0.0,0.0
2022-12-18 00:00:00+00:00,3.1916239261627197,4.021242141723633,3.1599819660186768,3.6511991024017334,7216,0.0,0.0
2022-12-19 00:00:00+00:00,3.6511991024017334,3.9518449306488037,3.211967945098877,3.240000009536743,7329,0.0,0.0
2022-12-20 00:00:00+00:00,3.240000009536743,4.028561115264893,3.220745086669922,3.610321044921875,11706,0.0,0.0
2022-12-21 00:00:00+00:00,3.610321044921875,3.827047109603882,3.3359439373016357,3.37935209274292,6772,0.0,0.0
2022-12-22 00:00:00+00:00,3.375338077545166,3.5218329429626465,2.9679999351501465,3.112370014190674,26177,0.0,0.0
