TIMESTAMP,HERA_OPEN_PRICE_USD,HERA_HIGH_PRICE_USD,HERA_LOW_PRICE_USD,HERA_CLOSE_PRICE_USD,HERA_VOLUME_USD,HERA_DIVIDENDS_USD,HERA_STOCK_SPLITS_USD
2021-10-21 00:00:00+00:00,1.1845489740371704,1.4219709634780884,1.117637038230896,1.1780730485916138,17090950,0.0,0.0
2021-10-22 00:00:00+00:00,1.1798739433288574,1.2209399938583374,0.7517619729042053,0.8236010074615479,15874278,0.0,0.0
2021-10-23 00:00:00+00:00,0.8235620260238647,1.0405819416046143,0.7700430154800415,0.9817879796028137,4240637,0.0,0.0
2021-10-24 00:00:00+00:00,0.9805319905281067,1.0475820302963257,0.8500159978866577,0.9136499762535095,2327716,0.0,0.0
2021-10-25 00:00:00+00:00,0.91354900598526,0.9914979934692383,0.8586609959602356,0.8977100253105164,1693755,0.0,0.0
2021-10-26 00:00:00+00:00,0.8977929949760437,1.0184199810028076,0.8977929949760437,0.9311800003051758,1737735,0.0,0.0
2021-10-27 00:00:00+00:00,0.9311860203742981,0.9667649865150452,0.8399969935417175,0.8864179849624634,1670993,0.0,0.0
2021-10-28 00:00:00+00:00,0.886443018913269,0.9991850256919861,0.8270099759101868,0.944720983505249,1714353,0.0,0.0
2021-10-29 00:00:00+00:00,0.9447240233421326,1.2618989944458008,0.9184169769287109,1.1700849533081055,2422561,0.0,0.0
2021-10-30 00:00:00+00:00,1.1700609922409058,1.8481539487838745,1.1306999921798706,1.7599420547485352,4162941,0.0,0.0
2021-10-31 00:00:00+00:00,1.7551980018615723,1.8575199842453003,1.4873700141906738,1.603742003440857,4040033,0.0,0.0
2021-11-01 00:00:00+00:00,1.5990869998931885,1.6184409856796265,1.242508053779602,1.4089289903640747,2958676,0.0,0.0
2021-11-02 00:00:00+00:00,1.409019947052002,1.5390759706497192,1.2618889808654785,1.3572770357131958,2476057,0.0,0.0
2021-11-03 00:00:00+00:00,1.3590949773788452,1.5807019472122192,1.238299012184143,1.4826250076293945,2399733,0.0,0.0
2021-11-04 00:00:00+00:00,1.4801650047302246,1.490051031112671,1.3069870471954346,1.374917984008789,1498883,0.0,0.0
2021-11-05 00:00:00+00:00,1.3750519752502441,1.39171302318573,1.2823920249938965,1.3182380199432373,924985,0.0,0.0
