TIMESTAMP,CLASS18933_OPEN_PRICE_USD,CLASS18933_HIGH_PRICE_USD,CLASS18933_LOW_PRICE_USD,CLASS18933_CLOSE_PRICE_USD,CLASS18933_VOLUME_USD,CLASS18933_DIVIDENDS_USD,CLASS18933_STOCK_SPLITS_USD
2022-03-19 00:00:00+00:00,0.12975800037384033,0.13127000629901886,0.12884800136089325,0.13063499331474304,321825,0.0,0.0
2022-03-20 00:00:00+00:00,0.13063499331474304,0.13168999552726746,0.11871100217103958,0.12087699770927429,235500,0.0,0.0
2022-03-21 00:00:00+00:00,0.1208759993314743,0.12173700332641602,0.11692599952220917,0.12021700292825699,218057,0.0,0.0
2022-03-22 00:00:00+00:00,0.12021700292825699,0.1299169957637787,0.11284100264310837,0.12490999698638916,224190,0.0,0.0
2022-03-23 00:00:00+00:00,0.12491200119256973,0.12667599320411682,0.11680000275373459,0.12004400044679642,221722,0.0,0.0
2022-03-24 00:00:00+00:00,0.12004800140857697,0.12055999785661697,0.11460000276565552,0.11855900287628174,204723,0.0,0.0
2022-03-25 00:00:00+00:00,0.11855900287628174,0.12026400119066238,0.11562199890613556,0.11830700188875198,201304,0.0,0.0
2022-03-26 00:00:00+00:00,0.11830899864435196,0.11978200078010559,0.11224000155925751,0.11433999985456467,213987,0.0,0.0
2022-03-27 00:00:00+00:00,0.11433999985456467,0.11779700219631195,0.1050179973244667,0.11550600081682205,199687,0.0,0.0
2022-03-28 00:00:00+00:00,0.11550500243902206,0.11766199767589569,0.11350499838590622,0.11544399708509445,200082,0.0,0.0
2022-03-29 00:00:00+00:00,0.11544299870729446,0.11855500191450119,0.09680700302124023,0.11408799886703491,229968,0.0,0.0
2022-03-30 00:00:00+00:00,0.11408700048923492,0.1185929998755455,0.11159499734640121,0.11707299947738647,241947,0.0,0.0
2022-03-31 00:00:00+00:00,0.11707399785518646,0.1176299974322319,0.10409100353717804,0.10984600335359573,200062,0.0,0.0
2022-04-01 00:00:00+00:00,0.10984700173139572,0.11418300122022629,0.10332600027322769,0.1134290024638176,205646,0.0,0.0
2022-04-02 00:00:00+00:00,0.11343000084161758,0.11390700191259384,0.10912100225687027,0.11190199851989746,197770,0.0,0.0
2022-04-03 00:00:00+00:00,0.11190299689769745,0.11374399811029434,0.10905399918556213,0.11226499825716019,212169,0.0,0.0
2022-04-04 00:00:00+00:00,0.11226499825716019,0.11394000053405762,0.1093520000576973,0.11340600252151489,199565,0.0,0.0
2022-04-05 00:00:00+00:00,0.11340499669313431,0.11389700323343277,0.1088860034942627,0.11148600280284882,197987,0.0,0.0
2022-04-06 00:00:00+00:00,0.11148600280284882,0.11386699974536896,0.1086219996213913,0.11212299764156342,200404,0.0,0.0
2022-04-07 00:00:00+00:00,0.11212199926376343,0.11388800293207169,0.1088389977812767,0.1115029975771904,194398,0.0,0.0
2022-04-08 00:00:00+00:00,0.1115029975771904,0.11389099806547165,0.10853800177574158,0.1122559979557991,198780,0.0,0.0
2022-04-09 00:00:00+00:00,0.1122559979557991,0.11367499828338623,0.10848499834537506,0.11236300319433212,198634,0.0,0.0
2022-04-10 00:00:00+00:00,0.11236099898815155,0.11361400038003922,0.10924000293016434,0.11337199807167053,198242,0.0,0.0
2022-04-11 00:00:00+00:00,0.11337299644947052,0.11398299783468246,0.10634300112724304,0.1122869998216629,191182,0.0,0.0
2022-04-12 00:00:00+00:00,0.1122869998216629,0.11387699842453003,0.10952699929475784,0.11313100159168243,196048,0.0,0.0
2022-04-13 00:00:00+00:00,0.11313100159168243,0.1138869971036911,0.10978599637746811,0.11305899918079376,197016,0.0,0.0
2022-04-14 00:00:00+00:00,0.11305899918079376,0.11389999836683273,0.10912299901247025,0.11338700354099274,193859,0.0,0.0
2022-04-15 00:00:00+00:00,0.11338599771261215,0.113926000893116,0.10917399823665619,0.11325900256633759,190940,0.0,0.0
2022-04-16 00:00:00+00:00,0.11325900256633759,0.11401499807834625,0.10954699665307999,0.11151199787855148,185659,0.0,0.0
2022-04-17 00:00:00+00:00,0.1115109995007515,0.11393199861049652,0.10890600085258484,0.11169400066137314,190828,0.0,0.0
2022-04-18 00:00:00+00:00,0.11169499903917313,0.11384399980306625,0.10703100264072418,0.11344700306653976,195098,0.0,0.0
2022-04-19 00:00:00+00:00,0.11344700306653976,0.11386100202798843,0.1093979999423027,0.11082000285387039,194837,0.0,0.0
2022-04-20 00:00:00+00:00,0.11082100123167038,0.11399199813604355,0.10886000096797943,0.11372700333595276,196836,0.0,0.0
2022-04-21 00:00:00+00:00,0.11372700333595276,0.11394499987363815,0.09179200232028961,0.10987400263547897,197358,0.0,0.0
2022-04-22 00:00:00+00:00,0.1098719984292984,0.11377599835395813,0.108815997838974,0.1116809993982315,195126,0.0,0.0
2022-04-23 00:00:00+00:00,0.11168000102043152,0.11377900093793869,0.08743300288915634,0.10590299963951111,188090,0.0,0.0
2022-04-24 00:00:00+00:00,0.10590200126171112,0.11139199882745743,0.08730100095272064,0.09578400105237961,169517,0.0,0.0
2022-04-25 00:00:00+00:00,0.09578400105237961,0.10165300220251083,0.07281199842691422,0.09380900114774704,182993,0.0,0.0
2022-04-26 00:00:00+00:00,0.09380800276994705,0.09869900345802307,0.08600600063800812,0.08877900242805481,166928,0.0,0.0
2022-04-27 00:00:00+00:00,0.08877799659967422,0.09153799712657928,0.07482799887657166,0.08148500323295593,160988,0.0,0.0
2022-04-28 00:00:00+00:00,0.08148500323295593,0.08339499682188034,0.0703279972076416,0.07652900367975235,133393,0.0,0.0
2022-04-29 00:00:00+00:00,0.07652900367975235,0.09321299940347672,0.06941299885511398,0.07299599796533585,223349,0.0,0.0
2022-04-30 00:00:00+00:00,0.07299499958753586,0.07406800240278244,0.06641300022602081,0.07138200104236603,223280,0.0,0.0
2022-05-01 00:00:00+00:00,0.07138100266456604,0.07377900183200836,0.06482899934053421,0.07336500287055969,207561,0.0,0.0
2022-05-02 00:00:00+00:00,0.07336399704217911,0.07382000237703323,0.0688989982008934,0.07093600183725357,215584,0.0,0.0
2022-05-03 00:00:00+00:00,0.07093500345945358,0.0737679973244667,0.06955400109291077,0.07114899903535843,219514,0.0,0.0
2022-05-04 00:00:00+00:00,0.07114700227975845,0.07345499843358994,0.06512100249528885,0.07185500115156174,213699,0.0,0.0
2022-05-05 00:00:00+00:00,0.07185500115156174,0.07190900295972824,0.06512899696826935,0.06973999738693237,198045,0.0,0.0
2022-05-06 00:00:00+00:00,0.06974100321531296,0.07088200002908707,0.0660960003733635,0.06909099966287613,202761,0.0,0.0
2022-05-07 00:00:00+00:00,0.06909099966287613,0.07018200308084488,0.06740999966859818,0.07017000019550323,197155,0.0,0.0
2022-05-08 00:00:00+00:00,0.07017000019550323,0.0701799988746643,0.06686999648809433,0.06848400086164474,208980,0.0,0.0
2022-05-09 00:00:00+00:00,0.06848499923944473,0.06932500004768372,0.06477399915456772,0.06542599946260452,201731,0.0,0.0
2022-05-10 00:00:00+00:00,0.0654280036687851,0.07293999940156937,0.063850998878479,0.07175999879837036,223205,0.0,0.0
2022-05-11 00:00:00+00:00,0.07175900042057037,0.07236000150442123,0.06228699907660484,0.06423000246286392,226890,0.0,0.0
2022-05-12 00:00:00+00:00,0.06423000246286392,0.09666299819946289,0.05288200080394745,0.0703049972653389,221401,0.0,0.0
2022-05-13 00:00:00+00:00,0.07029999792575836,0.07472799718379974,0.05878100171685219,0.06249700114130974,237615,0.0,0.0
2022-05-14 00:00:00+00:00,0.06249700114130974,0.07056199759244919,0.048673998564481735,0.05947300046682358,125645,0.0,0.0
2022-05-15 00:00:00+00:00,0.05947300046682358,0.06027499958872795,0.053383998572826385,0.058056000620126724,183489,0.0,0.0
2022-05-16 00:00:00+00:00,0.058056000620126724,0.05888200178742409,0.0480320006608963,0.05571199953556061,177904,0.0,0.0
2022-05-17 00:00:00+00:00,0.05571199953556061,0.058726001530885696,0.052411999553442,0.05559699982404709,172907,0.0,0.0
2022-05-18 00:00:00+00:00,0.05559699982404709,0.05652099847793579,0.053679000586271286,0.0547650009393692,141552,0.0,0.0
2022-05-19 00:00:00+00:00,0.0547650009393692,0.056085001677274704,0.053470999002456665,0.054896000772714615,165748,0.0,0.0
