TIMESTAMP,BNBULL_OPEN_PRICE_USD,BNBULL_HIGH_PRICE_USD,BNBULL_LOW_PRICE_USD,BNBULL_CLOSE_PRICE_USD,BNBULL_VOLUME_USD,BNBULL_DIVIDENDS_USD,BNBULL_STOCK_SPLITS_USD
2025-05-19 00:00:00+00:00,0.0008290000259876251,0.0008919999818317592,0.0007120000082068145,0.0007769999792799354,13531,0.0,0.0
2025-05-20 00:00:00+00:00,0.0007769999792799354,0.0011780000058934093,0.0007450000266544521,0.0011190000222995877,46757,0.0,0.0
2025-05-21 00:00:00+00:00,0.0011190000222995877,0.0014799999771639705,0.0009190000128000975,0.0011780000058934093,87244,0.0,0.0
2025-05-22 00:00:00+00:00,0.0011780000058934093,0.0015069999499246478,0.0011249999515712261,0.001184999942779541,25501,0.0,0.0
2025-05-23 00:00:00+00:00,0.001184999942779541,0.0012369999894872308,0.0009759999811649323,0.0010580000234767795,121457,0.0,0.0
2025-05-24 00:00:00+00:00,0.0010580000234767795,0.0010999999940395355,0.0007489999989047647,0.0007740000146441162,150196,0.0,0.0
2025-05-25 00:00:00+00:00,0.0007740000146441162,0.0007949999999254942,0.0007200000109151006,0.0007730000070296228,123189,0.0,0.0
2025-05-26 00:00:00+00:00,0.0007730000070296228,0.0008999999845400453,0.0007689999765716493,0.0007820000173524022,129645,0.0,0.0
2025-05-27 00:00:00+00:00,0.0007820000173524022,0.0007980000227689743,0.0006210000137798488,0.0006220000213943422,120259,0.0,0.0
2025-05-28 00:00:00+00:00,0.0006220000213943422,0.0006220000213943422,0.0005310000269673765,0.00056900002527982,115314,0.0,0.0
2025-05-29 00:00:00+00:00,0.00056900002527982,0.0005890000029467046,0.0005210000090301037,0.0005230000242590904,99988,0.0,0.0
2025-05-30 00:00:00+00:00,0.0005230000242590904,0.0005230000242590904,0.0004769999941345304,0.0004780000017490238,123155,0.0,0.0
2025-05-31 00:00:00+00:00,0.0004780000017490238,0.0004830000107176602,0.0004659999976865947,0.0004689999914262444,111587,0.0,0.0
2025-06-01 00:00:00+00:00,0.0004685001913458109,0.00046919865417294204,0.0004513334424700588,0.0004596489598043263,115317,0.0,0.0
