,K,Alpha,Tau,Non_Stationary_IMFs,MSE,IMF_1_P_Val
120,13,750,0.05,1,0.3938403252474308,0.01
121,14,1000,0.15,1,0.40679972359862,0.01
122,15,1000,0.3,1,0.42245185981503297,0.01
123,15,1000,0.05,1,0.43477490885101483,0.01
124,14,1250,0.25,1,0.45228364156353956,0.01
125,13,250,0.05,1,0.4829822413400821,0.01
126,11,500,0.15,1,0.559545387079214,0.01
127,15,750,0.2,1,0.5743621191047386,0.01
128,15,1500,0.2,1,0.6108749420625988,0.01
129,13,1250,0.25,1,0.6332926398601173,0.01
130,14,1500,0.25,1,0.6429778690848986,0.01
131,15,500,0.05,1,0.6730070530353822,0.01
132,15,1500,0.15,1,0.7362418187095017,0.01
133,15,1500,0.25,1,0.7446099190151817,0.01
134,15,1250,0.15,1,0.7522637072681895,0.01
135,14,500,0.05,1,0.8008477272915425,0.01
136,13,500,0.05,1,0.8347782768243132,0.01
137,12,500,0.05,1,0.8677006271283645,0.01
138,15,2000,0.25,1,0.9859680144491659,0.01
139,14,1750,0.3,1,1.007626377800418,0.01
140,11,750,0.25,1,1.0349178197444506,0.01
141,6,250,0.2,1,1.0807600618726316,0.01
142,10,500,0.1,1,1.0852834620510905,0.01
143,15,1750,0.2,1,1.123637765078488,0.01
144,13,1500,0.3,1,1.354811357516179,0.01
145,14,1750,0.25,1,1.3946882658647792,0.01
146,14,1500,0.3,1,1.5503291556945205,0.01
147,13,1500,0.25,1,1.583295054410005,0.01
148,14,750,0.05,1,1.5953458114537116,0.01
149,11,500,0.1,1,1.5983326465206733,0.01
150,15,1250,0.1,1,1.8935294076676124,0.01
151,11,500,0.05,1,1.931739729032283,0.01
152,15,2250,0.3,1,2.026518776626319,0.01
153,15,1500,0.1,1,2.082330530759126,0.01
154,14,1000,0.1,1,2.138887078985212,0.01
155,15,750,0.1,1,2.206864146348916,0.01
156,11,750,0.15,1,2.2446261280489854,0.01
157,15,1250,0.05,1,2.266285888919617,0.01
158,15,1750,0.3,1,2.27000248220759,0.01
159,15,750,0.05,1,2.270663514610784,0.01
160,13,1250,0.15,1,2.3908960999256292,0.01
161,10,750,0.3,1,2.4279420046283184,0.01
162,13,1000,0.1,1,2.465928125699743,0.01
163,15,2000,0.3,1,2.513556427871236,0.01
164,13,1750,0.3,1,2.6009524914306317,0.01
165,14,1250,0.2,1,2.7248105514218133,0.01
166,13,1500,0.15,1,2.789659523613723,0.01
167,14,1500,0.15,1,2.8495170665072296,0.01
168,13,1250,0.2,1,2.8878884227816735,0.01
169,14,1000,0.2,1,2.9489089293219597,0.01
170,9,500,0.15,1,3.0613864793302774,0.01
171,14,1500,0.2,1,3.104975783546694,0.01
172,11,750,0.3,1,3.2237486543305702,0.01
173,11,750,0.2,1,3.481628847322849,0.01
174,10,750,0.25,1,3.491417357910138,0.01
175,14,1000,0.05,1,3.6042355612213046,0.01
176,15,750,0.15,1,3.642944979003608,0.01
177,14,2000,0.3,1,3.644310781566152,0.01
178,14,1750,0.1,1,3.715652542765481,0.01
179,10,500,0.05,1,3.8663083577965387,0.01
180,15,1750,0.25,1,3.9323200752096996,0.01
181,8,500,0.2,1,3.939815175915998,0.01
182,14,2000,0.25,1,3.9401818506327158,0.01
183,8,500,0.25,1,3.9925071276727913,0.01
184,15,250,0.0,1,4.184412506769441,0.01
185,15,1750,0.15,1,4.209483667876293,0.01
186,14,1750,0.2,1,4.284706476732405,0.01
187,12,1000,0.15,1,4.427057276086595,0.01
188,14,250,0.0,1,4.4432430320064995,0.01
189,15,1500,0.05,1,4.799110302999617,0.01
190,14,1250,0.15,1,5.144638285136932,0.01
191,13,250,0.0,1,5.179806004625454,0.01
192,6,250,0.1,1,5.594409868822393,0.01
193,12,250,0.0,1,5.9518981649765,0.01
194,15,2000,0.2,1,6.113114237909485,0.01
195,11,1250,0.3,1,6.217963846553329,0.01
196,14,2250,0.2,1,6.457146459922534,0.01
197,12,1000,0.1,1,6.529841425032646,0.01
198,14,2750,0.3,1,7.025234349966041,0.01
199,12,1250,0.15,1,7.455440131159501,0.01
200,11,750,0.1,1,8.067687488942886,0.01
201,12,1500,0.25,1,8.157352132663114,0.01
202,12,750,0.1,1,8.209543334085422,0.01
203,15,2250,0.25,1,8.472075887824516,0.01
204,11,1000,0.1,1,8.88251373834003,0.01
205,14,1250,0.1,1,9.025827641702444,0.01
206,9,750,0.25,1,9.16502201703091,0.01
207,14,1500,0.05,1,9.37973901832706,0.01
208,10,750,0.2,1,9.466042647271001,0.01
209,9,750,0.3,1,9.469531577037646,0.01
210,14,1750,0.15,1,9.73397695294267,0.01
211,11,1000,0.2,1,9.920176491469807,0.01
212,10,1250,0.25,1,10.116524560762599,0.01
213,11,250,0.0,1,10.219256976646314,0.01
214,10,750,0.15,1,10.294432437607536,0.01
215,12,750,0.05,1,10.448529165046251,0.01
216,15,500,0.0,1,11.059865430147935,0.01
217,14,2500,0.3,1,11.252227028171736,0.01
218,13,2250,0.25,1,11.65873303310325,0.01
219,11,1250,0.2,1,12.518429961152284,0.01
220,7,500,0.25,1,12.813642617809526,0.01
221,10,1000,0.3,1,12.896266964247449,0.01
222,14,2000,0.2,1,12.941357893114093,0.01
223,15,2000,0.15,1,13.06018780182683,0.01
224,13,1500,0.2,1,13.292574951393554,0.01
225,9,500,0.1,1,13.432992405254423,0.01
226,11,1000,0.3,1,13.44967324770471,0.01
227,14,2000,0.15,1,13.516417303526428,0.01
228,14,500,0.0,1,13.557076450023171,0.01
229,13,1250,0.1,1,13.764591502337645,0.01
230,11,1000,0.25,1,14.046512402883824,0.01
231,9,750,0.2,1,14.273937201639415,0.01
232,15,2500,0.3,1,14.32832165682537,0.01
233,15,2500,0.25,1,14.55334651676506,0.01
234,15,2000,0.05,1,14.691386038554588,0.01
235,8,500,0.15,1,14.761238366514968,0.01
236,10,250,0.0,1,15.133239418507031,0.01
237,14,1250,0.05,1,15.382207009415504,0.01
238,13,1500,0.1,1,15.466235100113373,0.01
239,13,2000,0.2,1,15.813487782833096,0.01
240,10,1000,0.15,1,16.056539763772694,0.01
241,9,750,0.15,1,16.153169457103953,0.01
242,14,2750,0.2,1,16.260035114754324,0.01
243,5,250,0.1,1,16.714425582768932,0.01
244,10,1000,0.1,1,16.761784110242097,0.01
245,15,2750,0.25,1,16.802563730776644,0.01
246,11,1500,0.2,1,17.28618916692599,0.01
247,8,500,0.1,1,17.339710652483365,0.01
248,5,250,0.15,1,17.37998465440205,0.01
249,10,750,0.1,1,17.500445874585704,0.01
250,12,1250,0.2,1,17.542744236009156,0.01
251,15,1750,0.1,1,17.69296150303364,0.01
252,14,1500,0.1,1,17.779401416472695,0.01
253,12,1000,0.05,1,17.955583702126113,0.01
254,10,1000,0.2,1,18.155375508432453,0.01
255,13,1750,0.25,1,18.339659860486368,0.01
256,7,500,0.3,1,19.21802051866767,0.01
257,9,750,0.05,1,19.77677589525029,0.01
258,13,1000,0.05,1,20.260135132035547,0.01
259,10,750,0.05,1,20.316070003294943,0.01
260,11,1500,0.25,1,20.933850322269105,0.01
261,13,500,0.0,1,21.082627038763107,0.01
262,11,750,0.05,1,21.30239243152672,0.01
263,14,3000,0.2,1,21.792979272339448,0.01
264,10,1000,0.25,1,22.288808080974448,0.01
265,12,1500,0.3,1,22.60640393470061,0.01
266,15,2250,0.2,1,22.698603678973,0.01
267,11,1250,0.15,1,22.938712169143542,0.01
268,12,2000,0.25,1,23.776208602913325,0.01
269,14,2250,0.1,1,24.173826535710006,0.01
270,12,1000,0.2,1,24.41454020932372,0.01
271,12,1250,0.25,1,24.466435899645585,0.01
272,12,500,0.0,1,24.689885363314772,0.01
273,9,250,0.0,1,25.374501710261764,0.01
274,15,2750,0.1,1,25.462602044960004,0.01
275,12,2500,0.3,1,25.525706521031577,0.01
276,15,3000,0.15,1,25.88942297930114,0.01
277,14,3500,0.25,1,26.729619545798656,0.01
278,14,3000,0.3,1,26.879188678539354,0.01
279,13,1750,0.2,1,26.904202504744298,0.01
280,15,750,0.0,1,27.206252102908962,0.01
281,12,1750,0.15,1,27.716774707450522,0.01
282,13,1750,0.15,1,27.871217066125006,0.01
283,7,500,0.2,1,28.57925630570201,0.01
284,15,1750,0.05,1,29.026256196963317,0.01
285,12,1500,0.05,1,29.83964522100779,0.01
286,12,1500,0.1,1,30.01379403294849,0.01
287,10,1250,0.15,1,30.60996101506954,0.01
288,12,1250,0.3,1,31.11117159181296,0.01
289,10,1500,0.3,1,31.30539969171922,0.01
290,14,750,0.0,1,32.120097253954995,0.01
291,15,2500,0.2,1,32.17660727430443,0.01
292,14,2500,0.25,1,32.43675055790218,0.01
293,13,2000,0.3,1,33.25930314124399,0.01
294,13,2000,0.25,1,33.39025380470111,0.01
295,13,1500,0.05,1,33.408567016076496,0.01
296,12,1750,0.3,1,33.5317577874393,0.01
297,11,1000,0.15,1,33.85141477886719,0.01
298,14,2250,0.3,1,34.19215427942769,0.01
299,6,250,0.05,1,34.23294389044016,0.01
300,10,1000,0.05,1,35.15805180760669,0.01
301,14,2250,0.25,1,36.53947910363171,0.01
302,11,500,0.0,1,36.77264013619727,0.01
303,15,2500,0.15,1,37.120154812254256,0.01
304,13,1250,0.05,1,37.64051280350723,0.01
305,13,2500,0.2,1,37.659859623024886,0.01
306,11,1250,0.25,1,37.910919578086556,0.01
307,9,1000,0.25,1,38.12421484630121,0.01
308,15,3000,0.25,1,38.147471419467614,0.01
309,15,2750,0.3,1,38.7264440274871,0.01
310,11,1000,0.05,1,41.12190887425893,0.01
311,9,750,0.1,1,41.648686795073786,0.01
312,12,1250,0.05,1,42.04053068262504,0.01
313,13,2750,0.3,1,42.580794032475744,0.01
314,14,3000,0.25,1,43.31115494511025,0.01
315,10,1250,0.3,1,43.4963563105075,0.01
316,8,750,0.2,1,43.77345317325001,0.01
317,10,1500,0.2,1,44.49179211889296,0.01
318,10,1500,0.15,1,44.69367262177151,0.01
319,15,2000,0.1,1,45.410082290320396,0.01
320,15,2500,0.1,1,45.57143714863957,0.01
321,14,2750,0.25,1,46.173000983018916,0.01
322,9,1000,0.15,1,46.43803598140434,0.01
323,15,2250,0.1,1,46.832646894910404,0.01
324,8,250,0.0,1,47.22401458785128,0.01
325,15,1000,0.0,1,47.457906382220266,0.01
326,12,1750,0.1,1,47.52238752234515,0.01
327,12,1750,0.05,1,47.96991403428012,0.01
328,10,1250,0.2,1,48.02278091464929,0.01
329,13,750,0.0,1,48.437268596453855,0.01
330,9,500,0.05,1,49.053107170661214,0.01
331,11,1500,0.15,1,49.06322925878965,0.01
332,15,2750,0.2,1,49.501472473638145,0.01
333,10,1250,0.05,1,49.83453294639051,0.01
334,10,1500,0.25,1,49.85021711416553,0.01
335,15,2750,0.15,1,51.292810395328985,0.01
336,9,1000,0.3,1,51.30331106585558,0.01
337,12,1250,0.1,1,52.06105211133182,0.01
338,15,3250,0.25,1,52.16872097137983,0.01
339,14,2250,0.15,1,53.18056359925494,0.01
340,14,2500,0.2,1,53.29901421121534,0.01
341,14,2000,0.1,1,54.04035696789696,0.01
342,10,500,0.0,1,54.91564841973753,0.01
343,14,1000,0.0,1,56.28747331933899,0.01
344,14,3250,0.3,1,56.37947958619144,0.01
345,11,1250,0.05,1,56.543446382919946,0.01
346,15,3000,0.3,1,56.719111695829824,0.01
347,13,2500,0.3,1,56.87314767493377,0.01
348,13,2250,0.3,1,57.14939411569803,0.01
349,12,2000,0.1,1,57.86293746549936,0.01
350,9,1250,0.3,1,58.22643351847227,0.01
351,14,2000,0.05,1,58.99330975520433,0.01
352,12,750,0.0,1,59.08768556528857,0.01
353,10,1750,0.3,1,59.12000758903553,0.01
354,13,2750,0.05,1,59.83405439394722,0.01
355,8,750,0.25,1,60.22246971706583,0.01
356,13,1750,0.05,1,60.48787443122568,0.01
357,7,500,0.1,1,61.44854171047152,0.01
358,15,3500,0.3,1,62.0011910005807,0.01
359,15,3750,0.3,1,62.422360293308316,0.01
360,15,2500,0.05,1,62.90287034670436,0.01
361,9,1000,0.1,1,63.53202333135023,0.01
362,11,1500,0.3,1,63.83156344184525,0.01
363,15,3250,0.3,1,63.86762179396713,0.01
364,12,1500,0.2,1,63.95347089344125,0.01
365,12,2250,0.05,1,66.29309057532194,0.01
366,14,2750,0.1,1,66.57888412880982,0.01
367,9,1000,0.2,1,66.73765716222441,0.01
368,11,1750,0.3,1,67.20499376662333,0.01
369,12,1500,0.15,1,69.85067990088179,0.01
370,8,500,0.05,1,70.29384921566438,0.01
371,15,4250,0.3,1,71.94902533295547,0.01
372,12,2250,0.25,1,72.21936908377762,0.01
373,6,500,0.15,1,72.22422724014805,0.01
374,15,1250,0.0,1,72.94366905160152,0.01
375,11,1750,0.2,1,73.09471190001419,0.01
376,8,750,0.05,1,73.33608015150037,0.01
377,15,2250,0.05,1,73.74414833984571,0.01
378,8,750,0.15,1,74.44184387550969,0.01
379,14,1750,0.05,1,75.8348953212967,0.01
380,14,2250,0.05,1,76.19510250632553,0.01
381,7,250,0.0,1,76.52212366993727,0.01
382,13,1750,0.1,1,77.10304149348386,0.01
383,12,1750,0.25,1,77.3080274035225,0.01
384,11,1250,0.1,1,78.14188141260314,0.01
385,12,1750,0.2,1,78.25280243840135,0.01
386,11,1500,0.1,1,78.92464858045274,0.01
387,13,2250,0.2,1,80.30635895272157,0.01
388,12,2000,0.15,1,80.77386117364696,0.01
389,12,2250,0.1,1,81.07709251963462,0.01
390,12,2000,0.2,1,81.25850413696861,0.01
391,7,750,0.2,1,81.64351819112852,0.01
392,14,3250,0.25,1,81.68209064442092,0.01
393,15,3250,0.2,1,81.92514855687838,0.01
394,11,1500,0.05,1,81.98314360082885,0.01
395,8,750,0.3,1,82.48857004467516,0.01
396,14,3750,0.25,1,82.58298722941028,0.01
397,15,3750,0.15,1,82.91237923986357,0.01
398,11,750,0.0,1,82.95318945981529,0.01
399,13,2250,0.15,1,83.0502230099153,0.01
400,15,3000,0.2,1,83.1359795074667,0.01
401,14,1250,0.0,1,83.30150776382067,0.01
402,9,500,0.0,1,83.34342154534637,0.01
403,13,2000,0.15,1,86.16772905560708,0.01
404,13,1000,0.0,1,86.17708519958856,0.01
405,15,3250,0.15,1,86.2574210414369,0.01
406,15,3000,0.05,1,86.52910742761348,0.01
407,12,2000,0.3,1,86.69260756214877,0.01
408,14,2750,0.15,1,86.95320174450785,0.01
409,13,2000,0.05,1,87.03003850539176,0.01
410,7,500,0.15,1,87.82761990268955,0.01
411,10,1500,0.1,1,88.2340537085999,0.01
412,9,1250,0.15,1,88.25847239494335,0.01
413,12,2250,0.2,1,88.52045441865722,0.01
414,14,2500,0.15,1,88.72658140817654,0.01
415,15,4000,0.3,1,88.83380901819422,0.01
416,12,3250,0.3,1,88.93363491895487,0.01
417,13,2750,0.2,1,89.2513435322763,0.01
418,15,4000,0.2,1,89.75081535238257,0.01
419,11,2000,0.3,1,89.82334069160127,0.01
420,13,2250,0.05,1,90.07514241712273,0.01
421,12,2500,0.2,1,90.33233254963046,0.01
422,10,1250,0.1,1,90.57032804200092,0.01
423,7,750,0.25,1,91.90399562225817,0.01
424,15,4500,0.25,1,92.3029356388081,0.01
425,13,2000,0.1,1,92.53156189631498,0.01
426,15,3750,0.25,1,93.2038308468732,0.01
427,7,1500,0.3,1,93.27166725115485,0.01
428,9,1500,0.3,1,93.72758340681078,0.01
429,9,1250,0.1,1,93.92014492450464,0.01
430,15,3250,0.1,1,93.95739358317067,0.01
431,7,500,0.05,1,94.02221056663687,0.01
432,14,2500,0.1,1,95.54628209395041,0.01
433,14,3000,0.1,1,96.77458553314105,0.01
434,13,3250,0.3,1,97.55158016700732,0.01
435,12,1000,0.0,1,97.85065124545584,0.01
436,15,4000,0.15,1,97.88462339847129,0.01
437,5,250,0.25,1,98.71656381304531,0.01
438,15,4000,0.1,1,98.99232753375884,0.01
439,13,2500,0.15,1,99.96944575755847,0.01
440,13,2500,0.05,1,100.38591626255592,0.01
441,15,3000,0.1,1,102.33604196993433,0.01
442,11,1750,0.1,1,103.80844064986573,0.01
443,13,3000,0.25,1,103.86607098631922,0.01
444,14,3000,0.05,1,104.02015258441868,0.01
445,5,250,0.3,1,104.93804921031868,0.01
446,5,250,0.05,1,105.67808433166151,0.01
447,13,2250,0.1,1,106.07751715801543,0.01
448,15,1500,0.0,1,106.11250316909899,0.01
449,4,250,0.1,1,106.19561896751476,0.01
450,12,2250,0.3,1,106.99613367480521,0.01
451,8,1000,0.05,1,107.97646900381895,0.01
452,15,4250,0.1,1,108.42247953650083,0.01
453,10,1750,0.2,1,108.63555755309979,0.01
454,10,2250,0.3,1,108.70421101918245,0.01
455,12,2750,0.2,1,108.77820257003741,0.01
456,15,3500,0.2,1,108.97517813279363,0.01
457,12,2500,0.25,1,110.34811362230688,0.01
458,8,1000,0.25,1,110.35831965582095,0.01
459,13,4500,0.3,1,111.12628829048455,0.01
460,15,4250,0.2,1,111.5642025958194,0.01
461,12,2750,0.1,1,111.5788366400603,0.01
462,15,3250,0.05,1,111.85302036836215,0.01
463,12,2750,0.3,1,111.89896020998539,0.01
464,15,2750,0.05,1,112.01786581062667,0.01
465,12,2000,0.05,1,112.62564598198131,0.01
466,15,5250,0.3,1,113.53100994202863,0.01
467,15,3500,0.15,1,113.60697504304106,0.01
468,12,2750,0.25,1,114.58292627265679,0.01
469,14,1500,0.0,1,116.04936851236987,0.01
470,7,750,0.3,1,116.72137731558118,0.01
471,8,1000,0.15,1,117.0987773403242,0.01
472,15,5000,0.3,1,117.33462432053486,0.01
473,8,1000,0.2,1,117.39325433374393,0.01
474,9,1250,0.25,1,119.44415570641601,0.01
475,8,1750,0.3,1,120.15531321423427,0.01
476,13,2500,0.25,1,120.5912078976799,0.01
477,13,2750,0.1,1,121.81376063382073,0.01
478,5,250,0.2,1,122.08071047042229,0.01
479,15,3750,0.2,1,123.37161135364155,0.01
480,15,3500,0.25,1,124.0248504090535,0.01
481,13,1250,0.0,1,124.32200215060773,0.01
482,9,1500,0.1,1,125.63060776136943,0.01
483,14,2500,0.05,1,125.70647001942551,0.01
484,10,750,0.0,1,126.36769512357223,0.01
485,15,5000,0.25,1,126.52481422393204,0.01
486,6,250,0.15,1,126.82102181619393,0.01
487,14,3250,0.2,1,126.83796394318462,0.01
488,11,2000,0.2,1,129.44476965453805,0.01
489,12,3000,0.2,1,134.26803426495124,0.01
490,11,1000,0.0,1,135.07122698796567,0.01
491,8,1500,0.2,1,137.84855539547863,0.01
492,12,2250,0.15,1,138.40869184753,0.01
493,9,1000,0.05,1,138.68840874942248,0.01
494,12,1250,0.0,1,139.03731221486723,0.01
495,8,500,0.0,1,140.08055890317922,0.01
496,11,1750,0.05,1,140.92341585691904,0.01
497,10,1750,0.25,1,141.02056900936313,0.01
498,14,3750,0.3,1,142.079677709531,0.01
499,15,1750,0.0,1,142.8831621157154,0.01
500,12,2750,0.15,1,143.92249239824378,0.01
501,12,2500,0.15,1,143.98825271170512,0.01
502,8,1250,0.25,1,144.73343861308786,0.01
503,13,3000,0.2,1,145.0951275837642,0.01
504,15,4250,0.25,1,145.5000993365443,0.01
505,15,4000,0.05,1,147.3139931697279,0.01
506,14,4500,0.1,1,147.44265677046303,0.01
507,14,4250,0.1,1,147.78056865207228,0.01
508,15,5000,0.1,1,148.54293576555668,0.01
509,15,4000,0.25,1,148.65981109112107,0.01
510,15,5750,0.25,1,149.1082928126739,0.01
511,14,2750,0.05,1,150.01016248857624,0.01
512,15,4750,0.3,1,151.41184435923395,0.01
513,5,500,0.3,1,152.10889247404629,0.01
514,11,1750,0.15,1,152.59856966195022,0.01
515,6,500,0.05,1,152.6719812529498,0.01
516,14,1750,0.0,1,152.75806537384776,0.01
517,13,4000,0.2,1,153.46238690988957,0.01
518,15,5500,0.2,1,153.60152060499433,0.01
519,10,2250,0.25,1,153.82601568149994,0.01
520,8,1250,0.05,1,155.65458695552863,0.01
521,11,1750,0.25,1,156.81211577028037,0.01
522,9,750,0.0,1,157.79829572587943,0.01
523,13,3500,0.3,1,158.5885414986442,0.01
524,10,2000,0.15,1,158.66500305761082,0.01
525,8,750,0.1,1,159.09025030956127,0.01
526,14,3500,0.2,1,160.0796515103555,0.01
527,15,5250,0.15,1,160.21258965583272,0.01
528,11,2500,0.3,1,160.63865278314893,0.01
529,12,2500,0.05,1,161.21078080529875,0.01
530,10,2000,0.3,1,161.473922500918,0.01
531,15,5000,0.2,1,162.00101893445859,0.01
532,6,250,0.0,1,162.6137087694515,0.01
533,15,3750,0.05,1,162.9775314998658,0.01
534,14,4000,0.05,1,164.35571115942506,0.01
535,15,4500,0.15,1,165.6882722983522,0.01
536,7,1000,0.2,1,165.8159626749082,0.01
537,9,1250,0.2,1,166.94056735970054,0.01
538,9,1500,0.15,1,167.28107389814056,0.01
539,13,1500,0.0,1,167.42183205537626,0.01
540,14,4500,0.3,1,168.88185754786588,0.01
541,14,3500,0.3,1,169.51588700134405,0.01
542,10,2750,0.3,1,171.0987085020005,0.01
543,13,3750,0.25,1,171.39289474370312,0.01
544,9,2000,0.3,1,171.65049619552633,0.01
545,15,4500,0.05,1,172.09440567771634,0.01
546,13,3750,0.2,1,172.30775907949385,0.01
547,11,2000,0.1,1,173.10212509991,0.01
548,8,1000,0.3,1,173.16210033515026,0.01
549,15,4750,0.15,1,173.37411956980702,0.01
550,12,2500,0.1,1,173.9395241654432,0.01
551,8,1000,0.1,1,173.96331339937765,0.01
552,12,2750,0.05,1,176.15141814912695,0.01
553,11,3250,0.15,1,177.4787763504513,0.01
554,9,1500,0.25,1,177.84199933831877,0.01
555,15,2000,0.0,1,177.98994241297174,0.01
556,13,3500,0.25,1,178.77981343124756,0.01
557,15,4250,0.05,1,179.11041165691853,0.01
