,MSE,RMSE,MAE,MAPE,R2
0,0.0006418506182738336,0.025334770933912815,0.019908705338342783,0.05590141790655606,0.7866372211686101
1,0.00012988282312813613,0.011396614546791346,0.008747254907015103,0.03033434009154792,0.7925767709333882
2,0.0003554824564628774,0.01885424239960008,0.014777704498159485,0.03790343593156446,0.8400949379816663
3,0.001060770390310605,0.032569470218451586,0.02110652568544797,0.04871167377893568,0.6009515980745412
4,0.0002799616248047209,0.01673205381310737,0.01323787297937262,0.03132537086032507,0.8618257348618442
5,0.0014370410550339978,0.03790832435012128,0.029048474836736067,0.05296906997052517,0.728397545578727
6,0.0005943249884856627,0.024378781521759096,0.01705172687625202,0.043209574761149644,0.8165869215372143
7,0.0002835623200634697,0.0168393087762969,0.013352123038746494,0.04520408713969142,0.8206698663997773
8,0.00022908284678207217,0.01513548303761965,0.011943220845841882,0.04466486521908675,0.7271360734941796
9,0.00014602480766365774,0.012084072478417933,0.008950581975364847,0.038102683639230465,0.6732892016038592
10,0.00011700921224938075,0.010817079654388275,0.008737926491843436,0.035001194989854566,0.8076791531061733
11,0.00021594881100074802,0.014695196868390298,0.011283606169821936,0.0758995073461979,0.8700005684047064
Mean,0.00045757849618826353,0.01972878321657139,0.014845476970245387,0.044935601802888754,0.7771537994287239
