,MSE,RMSE,MAE,MAPE,R2
0,0.0018973572530912516,0.043558664500777014,0.03365492200381775,0.07108279630377613,0.5100301323741692
1,0.0002409424513609792,0.01552232106873773,0.012769305672920698,0.03299370085896681,0.45781648813904396
2,0.0005049412854820353,0.022470898635391406,0.018342680591768475,0.03477078027103179,0.8295640738925824
3,0.0011280051892229857,0.03358578850083746,0.02449820336985081,0.04739562219629158,0.67552801404362
4,0.00030253618864913365,0.01739356745032869,0.013538747483857907,0.025879780318629277,0.7444897800642684
5,0.0006159895666574634,0.024819137105416524,0.020492010620083413,0.04137576023272226,0.4230011716403884
6,0.00042171312392371894,0.02053565494265325,0.016133473219717382,0.04130790074818099,0.7517043625955943
7,0.0005058772468756916,0.022491715071903513,0.019413069783943252,0.05215090675733333,0.8684706848274197
8,0.00019243517914331018,0.013872100747302486,0.011187736583258423,0.03746475408660869,0.7933557733551636
9,0.0006769221617119723,0.02601772783530438,0.017263369259262615,0.051302965053511826,0.5063545258544975
10,0.000425279620091536,0.020622308796338397,0.017044386767785843,0.037068595888988136,0.7640977284638295
11,0.0009325199752190544,0.03053719003476015,0.024269374873385822,0.07150698472628338,0.7473023519314468
Mean,0.0006537099367857611,0.02428558955747925,0.019050606685804366,0.04535837895352702,0.6726429239318352
