TIMESTAMP,CLT_OPEN_PRICE_USD,CLT_HIGH_PRICE_USD,CLT_LOW_PRICE_USD,CLT_CLOSE_PRICE_USD,CLT_VOLUME_USD,CLT_DIVIDENDS_USD,CLT_STOCK_SPLITS_USD
2020-08-01 00:00:00+00:00,3.3200979232788086,4.065814971923828,2.958923101425171,3.6284170150756836,105817,0.0,0.0
2020-08-02 00:00:00+00:00,3.628066062927246,4.150816917419434,3.3081610202789307,3.3169240951538086,95685,0.0,0.0
2020-08-03 00:00:00+00:00,3.3167240619659424,3.9533779621124268,1.7485209703445435,3.884208917617798,60137,0.0,0.0
2020-08-04 00:00:00+00:00,3.883512020111084,3.9389970302581787,2.3401570320129395,2.341881036758423,37824,0.0,0.0
2020-08-05 00:00:00+00:00,2.3421459197998047,2.4378139972686768,1.519124984741211,2.300431966781616,1479,0.0,0.0
2020-08-06 00:00:00+00:00,2.300431966781616,2.48563289642334,1.4180959463119507,2.4447920322418213,27933,0.0,0.0
2020-08-07 00:00:00+00:00,2.444469928741455,2.453963041305542,1.4097410440444946,2.4063360691070557,48983,0.0,0.0
2020-08-08 00:00:00+00:00,2.407090902328491,3.1226539611816406,2.2383899688720703,2.8750360012054443,1646,0.0,0.0
2020-08-09 00:00:00+00:00,2.879115104675293,3.051048994064331,1.563858985900879,1.5710300207138062,919,0.0,0.0
2020-08-10 00:00:00+00:00,1.5710300207138062,3.34912109375,1.5706360340118408,3.2085890769958496,51171,0.0,0.0
2020-08-11 00:00:00+00:00,3.209338903427124,3.225227117538452,1.5596790313720703,1.6379879713058472,539,0.0,0.0
2020-08-12 00:00:00+00:00,1.638314962387085,2.3041160106658936,1.584905982017517,2.3016469478607178,11,0.0,0.0
2020-08-13 00:00:00+00:00,2.301753044128418,2.3375890254974365,1.7058089971542358,2.337035894393921,4,0.0,0.0
2020-08-14 00:00:00+00:00,2.3360819816589355,3.7054851055145264,2.3302841186523438,3.183854103088379,14735,0.0,0.0
2020-08-15 00:00:00+00:00,3.185236930847168,3.2010960578918457,2.3527560234069824,2.363945960998535,706,0.0,0.0
2020-08-16 00:00:00+00:00,2.3627541065216064,2.3811280727386475,1.8853809833526611,2.381032943725586,1964,0.0,0.0
2020-08-17 00:00:00+00:00,2.381032943725586,2.4555180072784424,1.8036270141601562,2.437290906906128,2153,0.0,0.0
2020-08-18 00:00:00+00:00,2.4367690086364746,2.455030918121338,1.813621997833252,2.382189989089966,515,0.0,0.0
2020-08-19 00:00:00+00:00,2.382101058959961,2.392256021499634,1.7715590000152588,1.784680962562561,57,0.0,0.0
2020-08-20 00:00:00+00:00,1.784680962562561,2.117398977279663,1.7778749465942383,1.8404450416564941,745,0.0,0.0
2020-08-21 00:00:00+00:00,1.8402390480041504,1.841784954071045,1.7889460325241089,1.790619969367981,1121,0.0,0.0
2020-08-22 00:00:00+00:00,1.7915149927139282,1.8100529909133911,1.7732280492782593,1.8097310066223145,1439,0.0,0.0
2020-08-23 00:00:00+00:00,1.8095749616622925,2.3363358974456787,1.407910943031311,2.3320209980010986,1876,0.0,0.0
2020-08-24 00:00:00+00:00,2.33132004737854,2.3585169315338135,2.3225879669189453,2.3540310859680176,31573,0.0,0.0
2020-08-25 00:00:00+00:00,2.3532989025115967,2.3538119792938232,1.8800469636917114,2.159914016723633,5782,0.0,0.0
