TIMESTAMP,ARMY33886_OPEN_PRICE_USD,ARMY33886_HIGH_PRICE_USD,ARMY33886_LOW_PRICE_USD,ARMY33886_CLOSE_PRICE_USD,ARMY33886_VOLUME_USD,ARMY33886_DIVIDENDS_USD,ARMY33886_STOCK_SPLITS_USD
2024-11-11 00:00:00+00:00,0.000514000013936311,0.0008069999748840928,0.0004910000134259462,0.0006949999951757491,233801,0.0,0.0
2024-11-12 00:00:00+00:00,0.0006949999951757491,0.0007880000048317015,0.0006309999735094607,0.0006569999968633056,171717,0.0,0.0
2024-11-13 00:00:00+00:00,0.0006569999968633056,0.000678999989759177,0.0004939999780617654,0.0005370000144466758,114098,0.0,0.0
2024-11-14 00:00:00+00:00,0.0005370000144466758,0.0005879999953322113,0.00046099998871795833,0.0004839999892283231,106490,0.0,0.0
2024-11-15 00:00:00+00:00,0.0004839999892283231,0.0004970000009052455,0.0004330000083427876,0.0004459999909158796,31261,0.0,0.0
2024-11-16 00:00:00+00:00,0.0004970000009052455,0.0005169999785721302,0.0004299999854993075,0.0004330000083427876,34785,0.0,0.0
2024-11-17 00:00:00+00:00,0.0004330000083427876,0.0006290000164881349,0.00042600001324899495,0.000506000011228025,62419,0.0,0.0
2024-11-18 00:00:00+00:00,0.000506000011228025,0.0005559999844990671,0.0004579999949783087,0.0004619999963324517,59332,0.0,0.0
2024-11-19 00:00:00+00:00,0.0004619999963324517,0.0004769999941345304,0.0004360000020824373,0.0004529999860096723,44420,0.0,0.0
2024-11-20 00:00:00+00:00,0.0004529999860096723,0.0005150000215508044,0.0004459999909158796,0.00046800001291558146,46553,0.0,0.0
2024-11-21 00:00:00+00:00,0.00046800001291558146,0.00048600000445730984,0.0004299999854993075,0.0004710000066552311,50585,0.0,0.0
2024-11-22 00:00:00+00:00,0.0004710000066552311,0.0005009999731555581,0.0003319999959785491,0.0003440000000409782,86327,0.0,0.0
2024-11-23 00:00:00+00:00,0.0003440000000409782,0.0003459999861661345,0.00030399998649954796,0.00030399998649954796,19455,0.0,0.0
2024-11-24 00:00:00+00:00,0.00030399998649954796,0.0003110000106971711,0.00026500000967644155,0.00028300000121816993,19940,0.0,0.0
2024-11-25 00:00:00+00:00,0.00028300000121816993,0.00028899998869746923,0.00024300000222865492,0.0002519999979995191,29373,0.0,0.0
2024-11-26 00:00:00+00:00,0.0002519999979995191,0.0002519999979995191,0.00019999999494757503,0.00020799999765586108,57007,0.0,0.0
2024-11-27 00:00:00+00:00,0.00020799999765586108,0.00021100000594742596,0.0001939999929163605,0.00020399999630171806,33340,0.0,0.0
2024-11-28 00:00:00+00:00,0.00020399999630171806,0.00020799999765586108,0.00019099999917671084,0.0001990000018849969,35897,0.0,0.0
2024-11-29 00:00:00+00:00,0.0001990000018849969,0.00020700000459328294,0.0001880000054370612,0.00020399999630171806,32618,0.0,0.0
2024-11-30 00:00:00+00:00,0.00020399999630171806,0.0002300000051036477,0.000195999993593432,0.00021499999274965376,29425,0.0,0.0
2024-12-01 00:00:00+00:00,0.00021499999274965376,0.00022400000307243317,0.00020700000459328294,0.00020700000459328294,23522,0.0,0.0
2024-12-02 00:00:00+00:00,0.00020700000459328294,0.0002479999966453761,0.0001990000018849969,0.0002460000105202198,37403,0.0,0.0
2024-12-03 00:00:00+00:00,0.0002460000105202198,0.00032500000088475645,0.0002460000105202198,0.0003229999856557697,34232,0.0,0.0
2024-12-04 00:00:00+00:00,0.0003229999856557697,0.000391999987186864,0.0003220000071451068,0.00037399999564513564,32475,0.0,0.0
2024-12-05 00:00:00+00:00,0.00037399999564513564,0.000375000003259629,0.000299000006634742,0.000299000006634742,29099,0.0,0.0
2024-12-06 00:00:00+00:00,0.00029299999005161226,0.00029399999766610563,0.00022699999681208283,0.0002680000034160912,41707,0.0,0.0
2024-12-07 00:00:00+00:00,0.0002680000034160912,0.0002690000110305846,0.00023400000645779073,0.00023400000645779073,15749,0.0,0.0
2024-12-08 00:00:00+00:00,0.00023400000645779073,0.00023700000019744039,0.00022699999681208283,0.00023600000713486224,5850,0.0,0.0
2024-12-09 00:00:00+00:00,0.00023600000713486224,0.00023600000713486224,0.00020900000527035445,0.00021600000036414713,10218,0.0,0.0
2024-12-10 00:00:00+00:00,0.00021600000036414713,0.00022400000307243317,0.00020799999765586108,0.00020900000527035445,17291,0.0,0.0
2024-12-11 00:00:00+00:00,0.00020900000527035445,0.00021600000036414713,0.00020599999697878957,0.0002099999983329326,16387,0.0,0.0
2024-12-12 00:00:00+00:00,0.0002099999983329326,0.00021499999274965376,0.00018699999782256782,0.00020500000391621143,27694,0.0,0.0
2024-12-13 00:00:00+00:00,0.00020500000391621143,0.0002300000051036477,0.00020300000323913991,0.00022200000239536166,21212,0.0,0.0
