TIMESTAMP,RLC_CLOSE_PRICE_USD,RLC_OPEN_PRICE_USD,RLC_HIGH_PRICE_USD,RLC_LOW_PRICE_USD
2019-12-05,0.5418,0.5275,0.561,0.524
2019-12-06,0.5359,0.5418,0.5418,0.518
2019-12-07,0.526,0.5359,0.5544,0.526
2019-12-08,0.6173,0.526,0.6417,0.5185
2019-12-09,0.5699,0.6173,0.6309,0.5697
2019-12-10,0.5277,0.5699,0.5699,0.5251
2019-12-11,0.6248,0.5277,0.6346,0.5277
2019-12-12,0.6422,0.6248,0.6422,0.5525
2019-12-13,0.5152,0.6422,0.6422,0.5152
2019-12-14,0.474,0.5152,0.5361,0.474
2019-12-15,0.4526,0.474,0.4944,0.4525
2019-12-16,0.4172,0.4526,0.4654,0.4152
2019-12-17,0.3669,0.4172,0.4172,0.363
2019-12-18,0.448,0.3669,0.4484,0.3486
2019-12-19,0.4049,0.448,0.448,0.4013
2019-12-20,0.4514,0.4049,0.4682,0.4049
2019-12-21,0.4779,0.4514,0.4779,0.4514
2019-12-22,0.4558,0.4779,0.4779,0.4558
2019-12-23,0.4779,0.4558,0.4779,0.4558
2019-12-24,0.4779,0.4779,0.4779,0.4779
2019-12-26,0.3651,0.374,0.374,0.3651
2019-12-27,0.3652,0.3651,0.3698,0.361
2019-12-28,0.3635,0.3652,0.3682,0.3635
2019-12-29,0.3668,0.3635,0.3668,0.3633
2019-12-30,0.379,0.3668,0.3988,0.3668
2019-12-31,0.4006,0.379,0.4499,0.3769
2020-01-01,0.4232,0.4006,0.4981,0.4006
2020-01-02,0.3843,0.4232,0.4274,0.3843
2020-01-03,0.4121,0.3843,0.4121,0.3827
2020-01-04,0.3948,0.4121,0.4121,0.3948
2020-01-05,0.4109,0.3948,0.4141,0.3878
2020-01-06,0.4054,0.4109,0.4115,0.405
2020-01-07,0.4288,0.4054,0.4288,0.4054
2020-01-08,0.4286,0.4288,0.4615,0.4286
2020-01-09,0.4072,0.4286,0.4355,0.3818
2020-01-10,0.3863,0.4072,0.4103,0.3863
2020-01-11,0.4176,0.3863,0.4176,0.3863
2020-01-12,0.4201,0.4176,0.4388,0.4176
2020-01-13,0.4823,0.4201,0.4922,0.4201
2020-01-14,0.492,0.4823,0.5,0.4729
2020-01-15,0.5202,0.492,0.5324,0.4755
2020-01-16,0.5744,0.5202,0.5753,0.5152
2020-01-17,0.5586,0.5744,0.5999,0.5569
2020-01-18,0.5333,0.5586,0.576,0.5275
2020-01-19,0.484,0.5333,0.6719,0.4767
2020-01-20,0.49,0.484,0.491,0.4779
2020-01-21,0.501,0.49,0.5162,0.4883
2020-01-22,0.4983,0.501,0.5016,0.4751
2020-01-23,0.4919,0.4983,0.5418,0.4738
2020-01-24,0.5102,0.4919,0.5103,0.4818
2020-01-25,0.4939,0.5102,0.5114,0.4866
2020-01-26,0.5183,0.4939,0.5183,0.488
2020-01-27,0.5183,0.5183,0.5183,0.5183
2020-01-28,0.5674,0.4893,0.5782,0.4363
2020-01-29,0.5817,0.5674,0.6263,0.5668
2020-01-30,0.6734,0.5817,0.6823,0.5815
2020-01-31,0.6708,0.6734,0.7188,0.6449
2020-02-01,0.6784,0.6708,0.6954,0.6708
2020-02-02,0.6531,0.6784,0.6791,0.6418
2020-02-03,0.7005,0.6531,0.734,0.6354
2020-02-04,0.7046,0.7005,0.7046,0.7005
2020-02-05,0.7004,0.7046,0.7072,0.6948
2020-02-06,0.7567,0.7004,0.7724,0.7004
2020-02-07,0.7858,0.7567,0.8079,0.7538
2020-02-08,0.6992,0.7858,0.7858,0.6992
2020-02-09,0.7454,0.6992,0.766,0.6902
2020-02-10,0.74,0.7454,0.7456,0.74
2020-02-11,0.7651,0.74,0.773,0.74
2020-02-12,0.7918,0.7651,0.7918,0.7311
2020-02-13,0.7333,0.7918,0.7918,0.7115
2020-02-14,0.7267,0.7333,0.7731,0.7145
2020-02-15,0.7093,0.7267,0.742,0.7093
2020-02-16,0.6443,0.7093,0.7093,0.6147
2020-02-17,0.6297,0.6443,0.6443,0.5945
2020-02-18,0.6906,0.6297,0.7402,0.6189
2020-02-19,0.6595,0.6906,0.6906,0.6451
2020-02-20,0.5927,0.6595,0.6595,0.59
2020-02-21,0.801,0.5927,0.9302,0.5927
2020-02-22,0.6563,0.801,0.801,0.6563
2020-02-23,0.6855,0.6563,0.7002,0.6563
2020-02-24,0.6459,0.6855,0.6855,0.6459
2020-02-25,0.5693,0.6459,0.6459,0.5693
2020-02-26,0.5269,0.5693,0.5733,0.5269
2020-02-27,0.5279,0.5269,0.5579,0.5176
2020-02-28,0.5202,0.5279,0.5327,0.5036
2020-02-29,0.5292,0.5202,0.5411,0.5201
2020-03-01,0.5099,0.5292,0.5299,0.5034
2020-03-02,0.5549,0.5099,0.5574,0.5099
2020-03-03,0.5756,0.5549,0.6002,0.5549
2020-03-04,0.6066,0.5756,0.6066,0.5751
2020-03-05,0.6185,0.6066,0.6562,0.6047
2020-03-06,0.611,0.6185,0.6186,0.5985
2020-03-07,0.565,0.611,0.611,0.565
2020-03-08,0.5245,0.565,0.5672,0.4986
2020-03-09,0.4719,0.5245,0.5245,0.4572
2020-03-10,0.4719,0.4719,0.5053,0.4686
2020-03-11,0.4754,0.4719,0.4767,0.463
2020-03-12,0.2116,0.4754,0.4754,0.2115
2020-03-13,0.2652,0.2116,0.2665,0.2019
2020-03-14,0.2532,0.2652,0.29,0.2532
2020-03-15,0.2649,0.2532,0.2649,0.2428
2020-03-16,0.2027,0.2649,0.3091,0.1835
2020-03-17,0.24,0.2027,0.24,0.2009
2020-03-18,0.236,0.24,0.2402,0.2342
2020-03-19,0.2769,0.236,0.2895,0.236
2020-03-20,0.2866,0.2769,0.3171,0.251
2020-03-21,0.2798,0.2866,0.2866,0.2574
2020-03-22,0.2575,0.2798,0.3476,0.2499
2020-03-23,0.2933,0.2575,0.2933,0.2461
2020-03-24,0.2933,0.2933,0.3099,0.2927
2020-03-25,0.2861,0.2933,0.2968,0.2694
2020-03-26,0.2912,0.2861,0.2912,0.2842
2020-03-27,0.3156,0.2912,0.4251,0.2876
2020-03-28,0.2958,0.3156,0.399,0.2817
2020-03-29,0.2656,0.2958,0.2959,0.2656
2020-03-30,0.2931,0.2656,0.2933,0.2628
2020-03-31,0.2991,0.2931,0.3103,0.2931
2020-04-01,0.2936,0.2991,0.2991,0.2936
2020-04-02,0.317,0.2936,0.3228,0.2936
2020-04-03,0.3199,0.3099,0.3303,0.3098
2020-04-04,0.2823,0.3199,0.3199,0.2725
2020-04-05,0.3255,0.2823,0.3255,0.2823
2020-04-06,0.3485,0.3255,0.3561,0.3255
2020-04-07,0.3668,0.3485,0.3681,0.3479
2020-04-08,0.367,0.3668,0.3674,0.3668
2020-04-09,0.3619,0.367,0.367,0.3528
2020-04-10,0.3202,0.3619,0.3619,0.3169
2020-04-11,0.3259,0.3202,0.3259,0.3202
2020-04-12,0.3327,0.3259,0.3328,0.3165
2020-04-13,0.3131,0.3327,0.3327,0.3054
2020-04-14,0.3157,0.3131,0.3201,0.3123
2020-04-15,0.3039,0.3157,0.3161,0.3039
2020-04-16,0.3118,0.3039,0.3181,0.3039
2020-04-17,0.2907,0.3118,0.3118,0.2907
2020-04-18,0.2907,0.2907,0.2907,0.2907
2020-04-19,0.3039,0.3013,0.3039,0.3012
2020-04-20,0.2828,0.3039,0.3091,0.2743
2020-04-21,0.2855,0.2828,0.2855,0.2792
2020-04-22,0.2948,0.2855,0.3147,0.2823
2020-04-23,0.3338,0.2948,0.3853,0.2861
2020-04-24,0.319,0.3338,0.3358,0.3165
2020-04-25,0.339,0.319,0.3391,0.3186
2020-04-26,0.3417,0.339,0.3417,0.3284
2020-04-27,0.3274,0.3417,0.3417,0.3274
2020-04-28,0.3644,0.3274,0.3671,0.3162
2020-04-29,0.3603,0.3644,0.3654,0.3469
2020-04-30,0.3466,0.3603,0.3709,0.3466
2020-05-01,0.3389,0.3466,0.3488,0.3354
2020-05-02,0.353,0.3389,0.3531,0.3389
2020-05-03,0.3363,0.353,0.3538,0.3349
2020-05-04,0.3129,0.3363,0.3363,0.3093
2020-05-05,0.3139,0.3129,0.3223,0.3129
2020-05-06,0.3092,0.3139,0.3314,0.3092
2020-05-07,0.3111,0.3092,0.3182,0.3014
2020-05-08,0.3353,0.3111,0.3353,0.3111
2020-05-09,0.4001,0.3353,0.4703,0.3295
2020-05-10,0.3483,0.4001,0.4001,0.3328
2020-05-11,0.3169,0.3483,0.3491,0.3159
2020-05-12,0.3679,0.3169,0.3679,0.3169
2020-05-13,0.3623,0.3679,0.3755,0.3623
2020-05-14,0.3642,0.3623,0.3904,0.3623
2020-05-15,0.3671,0.3642,0.3766,0.3642
2020-05-16,0.3675,0.3671,0.3726,0.3671
2020-05-17,0.3623,0.3675,0.3757,0.3623
2020-05-18,0.3651,0.3623,0.3656,0.3605
2020-05-19,0.3435,0.3651,0.3651,0.3435
2020-05-20,0.3263,0.3435,0.3435,0.3262
2020-05-21,0.3161,0.3263,0.3267,0.3161
2020-05-22,0.34,0.3161,0.4279,0.3161
2020-05-23,0.3237,0.34,0.3429,0.3237
2020-05-24,0.3597,0.3237,0.3597,0.3237
2020-05-25,0.3646,0.3597,0.3646,0.3543
2020-05-26,0.3954,0.3638,0.3962,0.3631
2020-05-27,0.3826,0.3954,0.4151,0.3765
2020-05-28,0.3699,0.3826,0.3826,0.3615
2020-05-29,0.3993,0.3699,0.3993,0.3699
2020-05-30,0.3631,0.3993,0.3993,0.3631
2020-05-31,0.389,0.3631,0.3949,0.3631
2020-06-01,0.4075,0.389,0.4103,0.389
2020-06-02,0.3703,0.4075,0.4075,0.3625
2020-06-03,0.4313,0.3703,0.4313,0.3699
2020-06-04,0.4353,0.4313,0.4454,0.4313
2020-06-05,0.5038,0.4353,0.5038,0.4286
2020-06-06,0.4792,0.5038,0.5053,0.4764
2020-06-07,0.5241,0.4792,0.5923,0.4766
2020-06-08,0.5311,0.5241,0.5311,0.5099
2020-06-09,0.5109,0.5311,0.5311,0.5109
2020-06-10,0.5159,0.5109,0.5238,0.5108
2020-06-11,0.4658,0.5159,0.5772,0.457
2020-06-12,0.5073,0.4658,0.5073,0.4658
2020-06-13,0.4806,0.5073,0.5466,0.4806
2020-06-14,0.5052,0.4806,0.5069,0.4806
2020-06-15,0.4732,0.5052,0.5052,0.4338
2020-06-16,0.4662,0.4732,0.5225,0.4628
2020-06-17,0.5752,0.4662,0.5752,0.4662
2020-06-18,0.6264,0.5752,0.6737,0.5504
2020-06-19,0.657,0.6264,0.6973,0.6118
2020-06-20,0.6005,0.657,0.6594,0.6002
2020-06-21,0.5977,0.6005,0.6259,0.5977
2020-06-22,0.6364,0.5977,0.6768,0.5977
2020-06-23,0.68,0.6364,0.68,0.634
2020-06-24,0.6293,0.68,0.6807,0.6144
2020-06-25,0.6864,0.6293,0.6865,0.6198
2020-06-26,0.6387,0.6864,0.6864,0.6205
2020-06-27,0.5049,0.6387,0.6387,0.4927
2020-06-28,0.5497,0.5049,0.5738,0.5049
2020-06-29,0.5689,0.5497,0.5689,0.5225
2020-06-30,0.5923,0.5689,0.6094,0.5689
2020-07-01,0.6105,0.5923,0.6105,0.5879
2020-07-02,0.5998,0.6105,0.613,0.5998
2020-07-03,0.6426,0.5998,0.6513,0.5997
2020-07-04,0.7278,0.6426,0.7278,0.6426
2020-07-05,0.7333,0.7278,0.7556,0.7127
2020-07-06,0.7832,0.7333,0.7975,0.7264
2020-07-07,0.8376,0.7832,0.8376,0.7431
2020-07-08,0.9329,0.8376,0.9329,0.8253
2020-07-09,0.924,0.9329,0.9662,0.8905
2020-07-10,0.8771,0.924,0.924,0.8221
2020-07-11,0.883,0.8771,0.9115,0.8638
2020-07-12,1.1017,0.883,1.1501,0.883
2020-07-13,1.0068,1.1017,1.1039,1.0049
2020-07-14,1.0814,1.0068,1.2191,0.8972
2020-07-15,1.2595,1.0814,1.2595,1.0385
2020-07-16,1.1589,1.2595,1.2651,1.1583
2020-07-17,1.8592,1.1589,1.8679,1.1459
2020-07-18,1.691,1.8592,1.8594,1.5926
2020-07-19,1.6635,1.691,1.7118,1.5727
2020-07-20,1.4008,1.6635,1.7594,1.3763
2020-07-21,1.4746,1.4008,1.6621,1.3015
2020-07-22,1.3103,1.4746,1.5238,1.2588
2020-07-23,1.2372,1.3103,1.3727,1.1886
2020-07-24,1.1008,1.2372,1.2562,1.1008
2020-07-25,1.1427,1.1008,1.4852,1.1008
2020-07-26,1.1438,1.1427,1.2268,1.0952
2020-07-27,1.0368,1.1438,1.3009,0.9801
2020-07-28,1.1626,1.0368,1.1771,0.9998
2020-07-29,1.0886,1.1626,1.1954,1.0886
2020-07-30,1.1907,1.0886,1.3185,1.083
2020-07-31,1.2097,1.1907,1.2766,1.143
2020-08-01,1.1074,1.2097,1.2332,1.1074
2020-08-02,1.0793,1.1074,1.1337,0.9922
2020-08-03,1.0955,1.0793,1.1456,1.0755
2020-08-04,1.4153,1.0955,1.4153,1.0925
2020-08-05,1.2581,1.4153,1.4179,1.1753
2020-08-06,1.338,1.2581,1.3906,1.1988
2020-08-07,1.2882,1.338,1.3554,1.2141
2020-08-08,1.5072,1.2882,1.5437,1.2854
2020-08-09,1.6475,1.5072,1.7532,1.4425
2020-08-10,1.5791,1.6475,1.7313,1.4942
2020-08-11,1.4598,1.5791,1.5905,1.3798
2020-08-12,1.7918,1.4598,1.8435,1.4598
2020-08-13,1.8478,1.7918,2.1187,1.7797
2020-08-14,1.8568,1.8478,1.9139,1.822
2020-08-15,1.8588,1.8568,2.0114,1.8244
2020-08-16,1.9106,1.8588,1.9389,1.7577
2020-08-17,1.7319,1.9106,1.9224,1.7241
2020-08-18,1.5591,1.7319,1.7375,1.5518
2020-08-19,1.5357,1.5591,1.6054,1.4639
2020-08-20,1.6856,1.5357,1.6856,1.4964
2020-08-21,1.472,1.6856,1.8095,1.4714
2020-08-22,1.4556,1.472,1.7904,1.398
2020-08-23,1.565,1.4556,1.7697,1.417
2020-08-24,1.6154,1.565,1.7053,1.5286
2020-08-25,1.4923,1.6154,1.7597,1.4845
2020-08-26,1.5756,1.4923,1.7068,1.485
2020-08-27,1.5017,1.5756,1.6057,1.4899
2020-08-28,1.4496,1.5017,1.5058,1.4496
2020-08-29,1.5536,1.4496,1.5721,1.4496
2020-08-30,1.6734,1.5536,1.6734,1.5286
2020-08-31,1.6816,1.6734,1.7606,1.5191
2020-09-01,1.6269,1.6816,1.6816,1.5031
2020-09-02,1.3768,1.6269,1.6269,1.3493
2020-09-03,1.0553,1.3768,1.3768,1.0327
2020-09-04,1.0794,1.0553,1.2341,1.0061
2020-09-05,0.8643,1.0794,1.1919,0.8537
2020-09-06,0.9767,0.8643,1.0034,0.839
2020-09-07,0.953,0.9767,0.9798,0.9097
2020-09-08,0.9044,0.953,0.9597,0.8979
2020-09-09,1.0325,0.9044,1.0551,0.9044
2020-09-10,1.0314,1.0325,1.0722,1.0303
2020-09-11,1.1425,1.0314,1.4373,1.0036
2020-09-12,1.2009,1.1425,1.2042,1.1227
2020-09-13,1.127,1.2009,1.2012,1.1089
2020-09-14,1.1014,1.127,1.1271,1.0545
2020-09-15,1.0,1.1014,1.1217,1.0
2020-09-16,1.2175,1.0,1.3166,0.949
2020-09-17,1.2335,1.2175,1.3724,1.2096
2020-09-18,1.1421,1.2335,1.2541,1.1201
2020-09-19,1.2779,1.1421,1.4783,1.0569
2020-09-20,1.0575,1.2779,1.2887,1.0073
2020-09-21,0.9143,1.0575,1.0575,0.8852
2020-09-22,0.9495,0.9143,1.2624,0.9021
2020-09-23,0.8641,0.9495,0.9508,0.8194
2020-09-24,0.8939,0.8641,0.9101,0.8444
2020-09-25,0.9091,0.8939,0.9195,0.848
2020-09-26,0.9291,0.9091,0.9366,0.9009
2020-09-27,0.9513,0.9291,0.975,0.9052
2020-09-28,0.9177,0.9513,0.9628,0.9127
2020-09-29,0.9048,0.9177,0.9178,0.8231
2020-09-30,0.9127,0.9048,0.9266,0.8801
2020-10-01,0.8968,0.9127,0.9388,0.8803
2020-10-02,0.8174,0.8968,0.8968,0.808
2020-10-03,0.8536,0.8174,0.8696,0.8174
2020-10-04,0.8324,0.8536,0.8549,0.8324
2020-10-05,0.8876,0.8324,0.9026,0.8324
2020-10-06,0.7797,0.8876,0.8876,0.7797
2020-10-07,0.7514,0.7797,0.7797,0.7342
2020-10-08,0.7826,0.7514,0.9733,0.7223
2020-10-09,0.8138,0.7826,0.815,0.7826
2020-10-10,0.9048,0.8138,0.9254,0.8138
2020-10-11,0.924,0.9048,0.9437,0.9046
2020-10-12,0.929,0.9239,0.929,0.9145
2020-10-13,0.9888,0.929,0.9888,0.9288
2020-10-14,0.9866,0.9888,1.1237,0.9573
2020-10-15,0.935,0.9866,0.9866,0.9084
2020-10-16,0.8555,0.935,0.9418,0.8555
2020-10-17,0.857,0.8555,0.9059,0.8331
2020-10-18,0.8558,0.857,0.8659,0.8508
2020-10-19,0.8562,0.8558,0.8795,0.8412
2020-10-20,0.8007,0.8562,0.8564,0.7739
2020-10-21,0.8709,0.8007,0.9889,0.7855
2020-10-22,0.9089,0.8709,0.9096,0.844
2020-10-23,0.8996,0.9089,0.9172,0.8849
2020-10-24,0.9574,0.8996,0.9714,0.8996
2020-10-25,0.9006,0.9574,0.9868,0.8944
2020-10-26,0.8809,0.9006,0.9251,0.8807
2020-10-27,0.8694,0.8809,0.881,0.8677
2020-10-28,0.7928,0.8694,0.8694,0.7928
2020-10-29,0.7663,0.7928,0.8122,0.7663
2020-10-30,0.772,0.7663,0.9462,0.7394
2020-10-31,0.7383,0.772,0.8065,0.7374
2020-11-01,0.7559,0.7383,0.7559,0.7375
2020-11-02,0.7389,0.7559,0.7703,0.738
2020-11-03,0.7136,0.7389,0.7456,0.7133
2020-11-04,0.6909,0.7136,0.7136,0.6621
2020-11-05,0.6852,0.6909,0.6941,0.6694
2020-11-06,0.7748,0.6852,0.7748,0.6852
2020-11-07,0.7317,0.7748,0.836,0.718
2020-11-08,0.891,0.7317,0.891,0.7316
2020-11-09,0.9013,0.891,0.9203,0.8593
2020-11-10,0.9901,0.9013,1.0091,0.8772
2020-11-11,0.957,0.9901,1.0452,0.9569
2020-11-12,0.9703,0.957,0.9748,0.9306
2020-11-13,0.9768,0.9703,1.0179,0.9703
2020-11-14,0.9676,0.9768,0.9782,0.9446
2020-11-15,1.0329,0.9676,1.0831,0.9676
2020-11-16,1.0498,1.0329,1.2895,1.0329
2020-11-17,1.0544,1.0498,1.0989,1.0231
2020-11-18,0.9883,1.0544,1.0544,0.9668
2020-11-19,0.9998,0.9883,1.005,0.9701
2020-11-20,0.9674,0.9998,0.9998,0.966
2020-11-21,1.0106,0.9674,1.058,0.9674
2020-11-22,1.0279,1.0106,1.0279,0.9843
2020-11-23,1.1196,1.0279,1.2001,1.0278
2020-11-24,1.2008,1.1196,1.2008,1.1196
2020-11-25,1.0831,1.2008,1.2206,1.0831
2020-11-26,0.8829,1.0831,1.0944,0.8726
2020-11-27,1.0014,0.8829,1.0014,0.8829
2020-11-28,0.9965,1.0014,1.0606,0.9053
2020-11-29,0.947,0.9965,0.9965,0.9093
2020-11-30,1.0088,0.947,1.0392,0.947
2020-12-01,0.9304,1.0088,1.0528,0.9304
2020-12-02,1.0206,0.9304,1.0206,0.9242
2020-12-03,1.0254,1.0206,1.0298,0.9871
2020-12-04,0.9397,1.0254,1.0494,0.9307
2020-12-05,0.9638,0.9397,0.9826,0.9168
2020-12-06,0.9704,0.9638,0.9782,0.9331
2020-12-07,0.9763,0.9704,1.0123,0.9564
2020-12-08,0.9245,0.9763,0.9817,0.9074
2020-12-09,0.9261,0.9245,0.9758,0.8932
2020-12-10,0.8688,0.9261,0.9406,0.867
2020-12-11,0.8342,0.8688,0.8804,0.8165
2020-12-12,0.8683,0.8342,0.88,0.8333
2020-12-13,0.9073,0.8683,0.9252,0.8683
2020-12-14,0.9204,0.9073,0.9231,0.8451
2020-12-15,0.9685,0.9204,0.9815,0.8962
2020-12-16,0.9447,0.9685,1.025,0.9381
2020-12-17,1.012,0.9447,1.0494,0.9359
2020-12-18,0.9989,1.012,1.0555,0.9775
2020-12-19,0.9912,0.9989,1.0598,0.9873
2020-12-20,0.9281,0.9912,1.0538,0.9141
2020-12-21,0.9077,0.9281,0.9479,0.855
2020-12-22,0.8828,0.9077,0.9182,0.8414
2020-12-23,0.7396,0.8828,0.9052,0.6916
2020-12-24,0.8092,0.7396,0.858,0.6817
2020-12-25,0.7808,0.8092,0.9766,0.7608
2020-12-26,0.7823,0.7808,0.8822,0.7228
2020-12-27,0.799,0.7823,0.8583,0.7431
2020-12-28,0.7959,0.799,0.9251,0.7959
2020-12-29,0.768,0.7959,2.0963,0.7406
2020-12-30,0.748,0.768,0.8035,0.7203
2020-12-31,0.7386,0.748,0.7787,0.7029
2021-01-01,0.7441,0.7386,0.7969,0.7312
2021-01-02,0.7088,0.7441,0.8036,0.704
2021-01-03,0.8195,0.7088,0.8247,0.7088
2021-01-04,0.8358,0.8195,0.9418,0.7387
2021-01-05,0.8582,0.8358,0.907,0.7618
2021-01-06,1.0334,0.8582,1.0509,0.8291
2021-01-07,1.0148,1.0334,1.3353,1.0148
2021-01-08,1.1696,1.0148,1.3143,0.9623
2021-01-09,1.3385,1.1696,1.4454,1.1462
2021-01-10,1.1728,1.3385,1.4049,1.0864
2021-01-11,0.9704,1.1728,1.1728,0.8591
2021-01-12,0.9258,0.9704,1.0377,0.9211
2021-01-13,1.0129,0.9258,1.0504,0.8836
2021-01-14,1.032,1.0122,1.1129,0.964
2021-01-15,1.103,1.032,1.1415,1.0166
2021-01-16,1.1109,1.0905,1.2694,1.0646
2021-01-17,1.1496,1.1109,1.2542,1.0481
2021-01-18,1.1467,1.1496,1.2915,1.0866
2021-01-19,1.1436,1.1467,1.2192,1.1054
2021-01-20,1.3634,1.1436,1.3634,1.0714
2021-01-21,1.0963,1.2803,1.3084,1.0963
2021-01-22,1.1339,1.0963,1.2211,1.0547
2021-01-23,1.2569,1.1339,1.2965,1.1164
2021-01-24,1.288,1.2569,1.4481,1.2118
2021-01-25,1.366,1.234,1.4562,1.234
2021-01-26,1.357,1.3062,1.3888,1.256
2021-01-27,1.1266,1.357,1.357,1.1192
2021-01-28,1.1727,1.1266,1.31,1.1056
2021-01-29,1.1846,1.1727,1.2665,1.1441
2021-01-30,1.2264,1.1845,1.3173,1.1435
2021-01-31,1.2219,1.2264,1.3859,1.1751
2021-02-01,1.2504,1.2219,1.2823,1.1355
2021-02-02,1.2608,1.2227,1.376,1.193
2021-02-03,1.3215,1.2608,1.3462,1.2357
2021-02-04,1.4287,1.3215,1.4524,1.2606
2021-02-05,1.4972,1.4287,1.5309,1.373
2021-02-06,1.49,1.4972,1.6047,1.4173
2021-02-07,1.4081,1.4283,1.4776,1.3274
2021-02-08,1.5267,1.4081,1.5877,1.3683
2021-02-09,1.6169,1.4675,1.6792,1.4555
2021-02-10,1.8136,1.6169,1.926,1.5807
2021-02-11,1.8704,1.8136,1.9481,1.6984
2021-02-12,1.9229,1.8704,2.1236,1.682
2021-02-13,2.0914,1.9229,2.1094,1.8446
2021-02-14,2.3115,2.0914,2.454,1.9602
2021-02-15,1.9711,2.3115,2.4305,1.863
2021-02-16,1.9679,1.9488,2.1284,1.7719
2021-02-17,2.0998,1.9679,2.1531,1.6233
2021-02-18,2.116,2.0998,2.256,2.0823
2021-02-19,2.1106,2.116,2.2803,1.9964
2021-02-20,1.9629,2.1106,2.2356,1.8716
2021-02-21,2.2052,1.9629,2.3334,1.9116
2021-02-22,1.8532,2.1966,2.2721,1.5602
2021-02-23,1.4044,1.8545,1.8605,1.2189
2021-02-24,1.4478,1.4044,1.5952,1.3258
2021-02-25,1.3116,1.4478,1.5714,1.3116
2021-02-26,1.3692,1.3116,1.455,1.2021
2021-02-27,1.4525,1.3692,1.5218,1.3258
2021-02-28,1.2867,1.4525,1.5,1.2066
2021-03-01,1.3967,1.2867,1.4288,1.283
2021-03-02,1.3614,1.3964,1.4746,1.3109
2021-03-03,1.5827,1.3614,1.6548,1.3439
2021-03-04,1.6217,1.5827,1.6893,1.5069
2021-03-05,1.6376,1.6217,1.6749,1.5063
2021-03-06,1.7444,1.6376,1.7468,1.5899
2021-03-07,1.9264,1.7409,1.9331,1.7284
2021-03-08,2.0538,1.9264,2.0862,1.7681
2021-03-09,1.9878,2.0545,2.2693,1.9199
2021-03-10,2.1403,1.9878,2.3833,1.9393
2021-03-11,2.513,2.1431,2.5159,2.0419
2021-03-12,2.3103,2.513,2.5937,2.2342
2021-03-13,2.3831,2.3103,2.5018,2.2207
2021-03-14,2.2238,2.3831,2.4012,2.2238
2021-03-15,2.2891,2.2238,2.3783,2.0377
2021-03-16,2.7433,2.2891,2.7848,2.162
2021-03-17,2.4442,2.7433,2.7765,2.3059
2021-03-18,2.281,2.4442,2.4505,2.2791
2021-03-19,2.321,2.281,2.4172,2.2288
2021-03-20,2.1988,2.321,2.375,2.18
2021-03-21,2.1728,2.1988,2.2288,2.0722
2021-03-22,2.0633,2.1728,2.3044,2.0553
2021-03-23,2.0023,2.0633,2.1614,1.9883
2021-03-24,1.9139,2.0023,2.2467,1.8754
2021-03-25,1.836,1.9139,1.9277,1.7049
2021-03-26,2.0898,1.836,2.1132,1.836
2021-03-27,2.2139,2.0898,2.2575,2.0063
2021-03-28,2.3381,2.2139,2.4242,2.1904
2021-03-29,2.4169,2.3374,2.4494,2.22
2021-03-30,2.5022,2.4169,2.6107,2.3707
2021-03-31,2.6567,2.5022,2.712,2.2733
2021-04-01,2.5831,2.6567,2.7877,2.5539
2021-04-02,2.7745,2.5831,2.8754,2.5402
2021-04-03,2.5265,2.7745,2.7812,2.4458
2021-04-04,3.056,2.5265,3.0614,2.4859
2021-04-05,2.9589,3.056,3.1359,2.8244
2021-04-06,2.9819,2.9589,3.2038,2.8813
2021-04-07,2.6963,2.9819,3.0131,2.6162
2021-04-08,2.8456,2.6963,2.9465,2.6638
2021-04-09,2.8994,2.8456,3.0656,2.8272
2021-04-10,2.7291,2.8994,2.9838,2.6879
2021-04-11,2.7422,2.7291,2.8616,2.682
2021-04-12,2.6483,2.7422,2.8795,2.6213
2021-04-13,2.6142,2.6483,2.6716,2.519
2021-04-14,2.5437,2.6142,2.6882,2.4344
2021-04-15,2.7213,2.5437,2.7596,2.5101
2021-04-16,2.9106,2.7213,2.9733,2.4501
2021-04-17,2.7644,2.9106,3.0408,2.7178
2021-04-18,2.3549,2.7644,2.7772,1.845
2021-04-19,2.5953,2.3543,2.7519,2.1558
2021-04-20,2.7539,2.579,2.9111,2.38
2021-04-21,2.5487,2.7539,3.0053,2.5252
2021-04-22,2.2104,2.5487,2.5873,2.1829
2021-04-23,2.0121,2.2104,2.2463,1.7685
2021-04-24,1.8459,2.0121,2.1623,1.8459
2021-04-25,2.1288,1.8459,2.2129,1.8245
2021-04-26,2.8725,2.1288,2.95,2.1176
2021-04-27,2.9709,2.8725,3.2648,2.8722
2021-04-28,2.7329,2.9709,3.1425,2.7
2021-04-29,2.742,2.7329,2.7824,2.5948
2021-04-30,3.0446,2.742,3.1692,2.6788
2021-05-01,3.0694,3.0362,3.126,2.8742
2021-05-02,3.4388,3.0694,3.4574,2.886
2021-05-03,3.2879,3.4329,3.4882,3.2717
2021-05-04,4.3539,3.2879,4.3557,3.1422
2021-05-05,4.2491,4.3539,4.695,4.0311
2021-05-06,4.3383,4.2434,5.7516,4.0673
2021-05-07,4.1962,4.3435,5.1459,4.0088
2021-05-08,4.9015,4.197,4.939,4.1467
2021-05-09,13.7,4.9015,17.2687,4.9015
2021-05-10,11.6287,13.7,16.368,9.7409
2021-05-11,9.6412,11.6287,12.5829,9.5607
