TIMESTAMP,SPS33269_OPEN_PRICE_USD,SPS33269_HIGH_PRICE_USD,SPS33269_LOW_PRICE_USD,SPS33269_CLOSE_PRICE_USD,SPS33269_VOLUME_USD,SPS33269_DIVIDENDS_USD,SPS33269_STOCK_SPLITS_USD
2024-10-02 00:00:00+00:00,3.600000127335079e-05,3.899999865097925e-05,3.300000025774352e-05,3.5000000934815034e-05,3137,0.0,0.0
2024-10-03 00:00:00+00:00,3.5000000934815034e-05,4.400000034365803e-05,3.5000000934815034e-05,4.400000034365803e-05,3281,0.0,0.0
2024-10-04 00:00:00+00:00,4.400000034365803e-05,4.400000034365803e-05,3.899999865097925e-05,3.9999998989515007e-05,2347,0.0,0.0
2024-10-05 00:00:00+00:00,3.9999998989515007e-05,6.0999998822808266e-05,3.9999998989515007e-05,5.8000001445179805e-05,7566,0.0,0.0
2024-10-06 00:00:00+00:00,5.8000001445179805e-05,6.500000017695129e-05,4.999999873689376e-05,5.0999999075429514e-05,7776,0.0,0.0
2024-10-07 00:00:00+00:00,5.0999999075429514e-05,5.8000001445179805e-05,5.0999999075429514e-05,5.8000001445179805e-05,2994,0.0,0.0
2024-10-08 00:00:00+00:00,5.8000001445179805e-05,7.699999696342275e-05,5.700000110664405e-05,7.200000254670158e-05,11452,0.0,0.0
2024-10-09 00:00:00+00:00,7.200000254670158e-05,7.300000288523734e-05,6.199999916134402e-05,6.900000153109431e-05,6497,0.0,0.0
2024-10-10 00:00:00+00:00,6.900000153109431e-05,6.900000153109431e-05,6.800000119255856e-05,6.900000153109431e-05,958,0.0,0.0
2024-10-11 00:00:00+00:00,6.900000153109431e-05,9.100000170292333e-05,6.900000153109431e-05,9.000000136438757e-05,6113,0.0,0.0
2024-10-12 00:00:00+00:00,9.000000136438757e-05,9.000000136438757e-05,7.79999973019585e-05,8.399999933317304e-05,3614,0.0,0.0
2024-10-13 00:00:00+00:00,8.399999933317304e-05,8.600000001024455e-05,7.899999764049426e-05,8.299999899463728e-05,2707,0.0,0.0
2024-10-14 00:00:00+00:00,8.299999899463728e-05,0.00010599999950500205,8.299999899463728e-05,0.00010199999815085903,7137,0.0,0.0
2024-10-15 00:00:00+00:00,0.00010199999815085903,0.00010199999815085903,8.900000102585182e-05,0.00010099999781232327,5909,0.0,0.0
2024-10-16 00:00:00+00:00,0.00010099999781232327,0.00010199999815085903,8.099999831756577e-05,8.099999831756577e-05,6416,0.0,0.0
2024-10-17 00:00:00+00:00,8.099999831756577e-05,8.900000102585182e-05,8.099999831756577e-05,8.900000102585182e-05,1676,0.0,0.0
2024-10-18 00:00:00+00:00,8.900000102585182e-05,0.00011999999696854502,8.499999967170879e-05,0.00011999999696854502,21599,0.0,0.0
2024-10-19 00:00:00+00:00,0.00011999999696854502,0.00016399999731220305,0.00011999999696854502,0.00014099999680183828,16913,0.0,0.0
2024-10-20 00:00:00+00:00,0.00014099999680183828,0.00014899999951012433,0.00013800000306218863,0.00013800000306218863,3455,0.0,0.0
2024-10-21 00:00:00+00:00,0.00013800000306218863,0.00014000000373926014,0.00012399999832268804,0.00012700000661425292,4949,0.0,0.0
2024-10-22 00:00:00+00:00,0.00012700000661425292,0.00014000000373926014,0.00012700000661425292,0.0001320000010309741,10011,0.0,0.0
2024-10-23 00:00:00+00:00,0.0001320000010309741,0.00015700000221841037,0.00013000000035390258,0.0001449999981559813,19614,0.0,0.0
2024-10-24 00:00:00+00:00,0.00014600000577047467,0.0001829999964684248,0.0001449999981559813,0.0001829999964684248,13547,0.0,0.0
2024-10-25 00:00:00+00:00,0.0001829999964684248,0.00023999999393709004,0.00016500000492669642,0.00021600000036414713,23239,0.0,0.0
2024-10-26 00:00:00+00:00,0.00021600000036414713,0.0002519999979995191,0.00021499999274965376,0.0002519999979995191,7956,0.0,0.0
2024-10-27 00:00:00+00:00,0.0002519999979995191,0.00025599999935366213,0.00024300000222865492,0.00024399999529123306,3668,0.0,0.0
2024-10-28 00:00:00+00:00,0.00024399999529123306,0.0002519999979995191,0.00023999999393709004,0.0002519999979995191,1683,0.0,0.0
2024-10-29 00:00:00+00:00,0.0002519999979995191,0.00025499999173916876,0.00023499999952036887,0.00023999999393709004,4479,0.0,0.0
2024-10-30 00:00:00+00:00,0.00023999999393709004,0.0003020000003743917,0.00023999999393709004,0.00029399999766610563,17539,0.0,0.0
2024-10-31 00:00:00+00:00,0.00029399999766610563,0.00029399999766610563,0.00027099999715574086,0.0002749999985098839,3403,0.0,0.0
2024-11-01 00:00:00+00:00,0.0002749999985098839,0.0002840000088326633,0.0002690000110305846,0.00028199999360367656,3870,0.0,0.0
2024-11-02 00:00:00+00:00,0.00028199999360367656,0.0002849999873433262,0.0002739999908953905,0.0002739999908953905,639,0.0,0.0
2024-11-03 00:00:00+00:00,0.0002739999908953905,0.0002749999985098839,0.00026699999580159783,0.0002699999895412475,247,0.0,0.0
2024-11-04 00:00:00+00:00,0.0002699999895412475,0.000299000006634742,0.00026699999580159783,0.00029399999766610563,6792,0.0,0.0
2024-11-05 00:00:00+00:00,0.00029399999766610563,0.000295000005280599,0.0002680000034160912,0.0002739999908953905,3857,0.0,0.0
2024-11-06 00:00:00+00:00,0.0002739999908953905,0.00028899998869746923,0.00026599998818710446,0.00027799999224953353,8613,0.0,0.0
2024-11-07 00:00:00+00:00,0.00027799999224953353,0.0002800000074785203,0.0002730000123847276,0.0002730000123847276,1847,0.0,0.0
2024-11-08 00:00:00+00:00,0.0002730000123847276,0.0002739999908953905,0.00026699999580159783,0.0002730000123847276,1208,0.0,0.0
2024-11-09 00:00:00+00:00,0.0002730000123847276,0.00027799999224953353,0.00026599998818710446,0.0002730000123847276,4600,0.0,0.0
2024-11-10 00:00:00+00:00,0.0002730000123847276,0.00028199999360367656,0.0002730000123847276,0.0002739999908953905,1208,0.0,0.0
2024-11-11 00:00:00+00:00,0.0002739999908953905,0.0002849999873433262,0.00026599998818710446,0.0002849999873433262,9156,0.0,0.0
2024-11-12 00:00:00+00:00,0.0002849999873433262,0.0002849999873433262,0.00026500000967644155,0.0002809999859891832,4011,0.0,0.0
2024-11-13 00:00:00+00:00,0.0002809999859891832,0.0002809999859891832,0.0002469999890308827,0.0002570000069681555,10144,0.0,0.0
2024-11-14 00:00:00+00:00,0.0002570000069681555,0.0003129999968223274,0.0002570000069681555,0.0002969999914057553,7800,0.0,0.0
2024-11-15 00:00:00+00:00,0.0002969999914057553,0.00029799999902024865,0.00029200001154094934,0.00029299999005161226,68,0.0,0.0
2024-11-16 00:00:00+00:00,0.00029299999005161226,0.00030399998649954796,0.0002880000101868063,0.00029299999005161226,6580,0.0,0.0
2024-11-17 00:00:00+00:00,0.00029299999005161226,0.0003009999927598983,0.00027799999224953353,0.0002789999998640269,1492,0.0,0.0
2024-11-18 00:00:00+00:00,0.0002789999998640269,0.00033400001120753586,0.0002680000034160912,0.0002749999985098839,18635,0.0,0.0
2024-11-19 00:00:00+00:00,0.0002749999985098839,0.0002749999985098839,0.00016199999663513154,0.00023400000645779073,37803,0.0,0.0
2024-11-20 00:00:00+00:00,0.00023400000645779073,0.00023400000645779073,0.00019099999917671084,0.00019500000053085387,5326,0.0,0.0
2024-11-21 00:00:00+00:00,0.00019500000053085387,0.00020199999562464654,0.0001939999929163605,0.00020199999562464654,2746,0.0,0.0
2024-11-22 00:00:00+00:00,0.00020199999562464654,0.00020599999697878957,0.0002010000025620684,0.0002010000025620684,188,0.0,0.0
2024-11-23 00:00:00+00:00,0.0002010000025620684,0.00023200000578071922,0.0002010000025620684,0.00021100000594742596,4556,0.0,0.0
2024-11-24 00:00:00+00:00,0.00021100000594742596,0.00021100000594742596,0.00017100000695791095,0.0001720000000204891,6965,0.0,0.0
2024-11-25 00:00:00+00:00,0.0001720000000204891,0.0001740000006975606,0.0001720000000204891,0.0001740000006975606,10,0.0,0.0
2024-11-26 00:00:00+00:00,0.0001740000006975606,0.0001900000061141327,0.00016399999731220305,0.0001900000061141327,6467,0.0,0.0
2024-11-27 00:00:00+00:00,0.0001900000061141327,0.00019200000679120421,0.00017899999511428177,0.00018600000475998968,3839,0.0,0.0
2024-11-28 00:00:00+00:00,0.00018600000475998968,0.00020399999630171806,0.0001849999971454963,0.00019999999494757503,8220,0.0,0.0
2024-11-29 00:00:00+00:00,0.00019999999494757503,0.00020199999562464654,0.00019500000053085387,0.000195999993593432,1766,0.0,0.0
2024-11-30 00:00:00+00:00,0.000195999993593432,0.0002119999990100041,0.000195999993593432,0.00020300000323913991,6982,0.0,0.0
2024-12-01 00:00:00+00:00,0.00020300000323913991,0.00020599999697878957,0.00020199999562464654,0.00020500000391621143,348,0.0,0.0
2024-12-02 00:00:00+00:00,0.00020500000391621143,0.0002280000044265762,0.00019299999985378236,0.0002280000044265762,10562,0.0,0.0
2024-12-03 00:00:00+00:00,0.0002280000044265762,0.00026000000070780516,0.00022499999613501132,0.00026000000070780516,8254,0.0,0.0
2024-12-04 00:00:00+00:00,0.00026000000070780516,0.0004490000137593597,0.00026000000070780516,0.0003809999907389283,68762,0.0,0.0
2024-12-05 00:00:00+00:00,0.0003809999907389283,0.0005109999910928309,0.0003760000108741224,0.0005039999959990382,50794,0.0,0.0
2024-12-06 00:00:00+00:00,0.0005070000188425183,0.0005629999795928597,0.000450999999884516,0.0005579999997280538,43185,0.0,0.0
2024-12-07 00:00:00+00:00,0.0005579999997280538,0.0005750000127591193,0.0005510000046342611,0.0005559999844990671,12646,0.0,0.0
2024-12-08 00:00:00+00:00,0.0005559999844990671,0.0005729999975301325,0.0004889999981969595,0.0004889999981969595,13206,0.0,0.0
