TIMESTAMP,AGENT_OPEN_PRICE_USD,AGENT_HIGH_PRICE_USD,AGENT_LOW_PRICE_USD,AGENT_CLOSE_PRICE_USD,AGENT_VOLUME_USD,AGENT_DIVIDENDS_USD,AGENT_STOCK_SPLITS_USD
2024-09-19 00:00:00+00:00,0.025495000183582306,0.02783999964594841,0.02002199925482273,0.027653999626636505,5479504,0.0,0.0
2024-09-20 00:00:00+00:00,0.027938999235630035,0.029614999890327454,0.011025000363588333,0.012582999654114246,2200182,0.0,0.0
2024-09-21 00:00:00+00:00,0.012609000317752361,0.014387999661266804,0.011207000352442265,0.013120000250637531,1535866,0.0,0.0
2024-09-22 00:00:00+00:00,0.013120000250637531,0.014190999791026115,0.011761000379920006,0.014119000174105167,1926683,0.0,0.0
2024-09-23 00:00:00+00:00,0.01421700045466423,0.014612999744713306,0.013278000056743622,0.014553000219166279,1436985,0.0,0.0
2024-09-24 00:00:00+00:00,0.014542999677360058,0.025743000209331512,0.01229500025510788,0.017493000254034996,2116387,0.0,0.0
2024-09-25 00:00:00+00:00,0.017456000670790672,0.02088100090622902,0.012992000207304955,0.013395000249147415,1428941,0.0,0.0
2024-09-26 00:00:00+00:00,0.013403999619185925,0.01577400043606758,0.013004000298678875,0.014012999832630157,1499630,0.0,0.0
2024-09-27 00:00:00+00:00,0.013980000279843807,0.01676500029861927,0.01309600006788969,0.01463400013744831,1473101,0.0,0.0
2024-09-28 00:00:00+00:00,0.01463400013744831,0.015045000240206718,0.013892999850213528,0.013949999585747719,1445181,0.0,0.0
2024-09-29 00:00:00+00:00,0.013902000151574612,0.014720999635756016,0.012848000042140484,0.01323499996215105,1487661,0.0,0.0
2024-09-30 00:00:00+00:00,0.01323499996215105,0.014595000073313713,0.01241500023752451,0.013818000443279743,1482706,0.0,0.0
2024-10-01 00:00:00+00:00,0.013841000385582447,0.01462399959564209,0.012287000194191933,0.013232000172138214,1520061,0.0,0.0
2024-10-02 00:00:00+00:00,0.013224000111222267,0.014941999688744545,0.013027999550104141,0.01460800040513277,1477669,0.0,0.0
2024-10-03 00:00:00+00:00,0.014585000462830067,0.01636200025677681,0.013426000252366066,0.01358999963849783,1578053,0.0,0.0
2024-10-04 00:00:00+00:00,0.01361399982124567,0.014929000288248062,0.013570999726653099,0.014675999991595745,1420356,0.0,0.0
2024-10-05 00:00:00+00:00,0.014675999991595745,0.014955000020563602,0.013530000112950802,0.013713999651372433,1397303,0.0,0.0
2024-10-06 00:00:00+00:00,0.013698999769985676,0.01386099960654974,0.012973000295460224,0.013088000006973743,1431231,0.0,0.0
2024-10-07 00:00:00+00:00,0.01307199988514185,0.013621999882161617,0.012481000274419785,0.012613999657332897,1437537,0.0,0.0
2024-10-08 00:00:00+00:00,0.012621999718248844,0.013744999654591084,0.012536999769508839,0.013515000231564045,1425709,0.0,0.0
2024-10-09 00:00:00+00:00,0.013508000411093235,0.013775000348687172,0.012531000189483166,0.012981000356376171,1431159,0.0,0.0
2024-10-10 00:00:00+00:00,0.012947999872267246,0.013481000438332558,0.0128370001912117,0.013260999694466591,1423784,0.0,0.0
2024-10-11 00:00:00+00:00,0.01322800014168024,0.013608000241219997,0.013171999715268612,0.013499000109732151,1260383,0.0,0.0
2024-10-12 00:00:00+00:00,0.013500000350177288,0.013887999579310417,0.013186999596655369,0.013309000059962273,1167697,0.0,0.0
2024-10-13 00:00:00+00:00,0.013309000059962273,0.013636999763548374,0.01294699963182211,0.013120999559760094,1133177,0.0,0.0
2024-10-14 00:00:00+00:00,0.013120999559760094,0.013155999593436718,0.011370000429451466,0.01165200024843216,1300006,0.0,0.0
2024-10-15 00:00:00+00:00,0.011660999618470669,0.011788000352680683,0.010102000087499619,0.01027899980545044,555088,0.0,0.0
2024-10-16 00:00:00+00:00,0.01027899980545044,0.01075700018554926,0.010219000279903412,0.010224999859929085,577891,0.0,0.0
2024-10-17 00:00:00+00:00,0.010209999978542328,0.010228999890387058,0.00825200043618679,0.008333999663591385,747400,0.0,0.0
2024-10-18 00:00:00+00:00,0.008325000293552876,0.008585000410676003,0.006901000160723925,0.007853000424802303,790902,0.0,0.0
2024-10-19 00:00:00+00:00,0.007860999554395676,0.010215999558568,0.0074720000848174095,0.00876300036907196,725441,0.0,0.0
2024-10-20 00:00:00+00:00,0.00876300036907196,0.011958000250160694,0.00839999970048666,0.010762999765574932,1126017,0.0,0.0
2024-10-21 00:00:00+00:00,0.010734000243246555,0.013977999798953533,0.010390999726951122,0.01155600044876337,899396,0.0,0.0
2024-10-22 00:00:00+00:00,0.011547000147402287,0.016720000654459,0.01030299998819828,0.01475400011986494,1042573,0.0,0.0
2024-10-23 00:00:00+00:00,0.014737999998033047,0.014990000054240227,0.013565000146627426,0.014436000026762486,1148378,0.0,0.0
2024-10-24 00:00:00+00:00,0.014426999725401402,0.024674000218510628,0.014425000175833702,0.024511000141501427,1732717,0.0,0.0
2024-10-25 00:00:00+00:00,0.024481000378727913,0.025330999866127968,0.018664000555872917,0.02450600080192089,2041779,0.0,0.0
2024-10-26 00:00:00+00:00,0.02449899911880493,0.024678999558091164,0.01872600056231022,0.020935000851750374,2088314,0.0,0.0
2024-10-27 00:00:00+00:00,0.020935000851750374,0.020958000794053078,0.019068000838160515,0.020385000854730606,1582186,0.0,0.0
2024-10-28 00:00:00+00:00,0.02039100043475628,0.0205719992518425,0.01810400001704693,0.02048099972307682,1860280,0.0,0.0
2024-10-29 00:00:00+00:00,0.02045300044119358,0.02087399922311306,0.01879199966788292,0.019047999754548073,1569094,0.0,0.0
2024-10-30 00:00:00+00:00,0.01904899999499321,0.028282999992370605,0.019007999449968338,0.027789000421762466,2883476,0.0,0.0
2024-10-31 00:00:00+00:00,0.02778800018131733,0.030538000166416168,0.02442600019276142,0.026738999411463737,3752479,0.0,0.0
2024-11-01 00:00:00+00:00,0.026738999411463737,0.02936200052499771,0.02260199934244156,0.02830900065600872,2687148,0.0,0.0
2024-11-02 00:00:00+00:00,0.02830900065600872,0.03878999873995781,0.02830900065600872,0.031915999948978424,3453314,0.0,0.0
2024-11-03 00:00:00+00:00,0.031943000853061676,0.039191000163555145,0.02954299934208393,0.03835099935531616,2278419,0.0,0.0
2024-11-04 00:00:00+00:00,0.03835099935531616,0.04235000163316727,0.03301599994301796,0.03539599850773811,2728634,0.0,0.0
2024-11-05 00:00:00+00:00,0.03532399982213974,0.036657001823186874,0.030270999297499657,0.031032999977469444,2021242,0.0,0.0
2024-11-06 00:00:00+00:00,0.030919000506401062,0.038245998322963715,0.025138000026345253,0.03449000045657158,2920279,0.0,0.0
2024-11-07 00:00:00+00:00,0.03453199937939644,0.0375869981944561,0.031334999948740005,0.03529300168156624,3104072,0.0,0.0
2024-11-08 00:00:00+00:00,0.035294000059366226,0.035642001777887344,0.02728400006890297,0.028977999463677406,3173890,0.0,0.0
